# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-20 13:47:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpu228vuyi/g0sfij6q.json
# random
#   seed = 16219
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230720144753.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-47.2324,1,0.208321,2,3,0,47.9413,0.209864,0.0167875,0.209864,0.0167875,3.25975e+07,1.36992e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.7711,23.7668,23.8735,23.8081,23.8713,23.847,23.7895,23.8158,23.8698,23.7947,23.7382,23.8109,23.8084,23.7915,23.7965,23.7855,23.7845,23.753,23.7845,23.8205,23.7925,23.787,23.7982,23.7882,23.8092,23.7838,23.8107,23.7712,23.7688,23.8172,23.8303,23.8261,23.7842
-47.3268,0.990535,0.208321,4,19,0,48.0838,0.241687,0.0109567,0.241687,0.0109567,3.2612e+07,1.37023e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8109,23.8744,23.8503,23.7932,23.8196,23.874,23.7992,23.743,23.8161,23.8139,23.7973,23.8027,23.7921,23.7914,23.7603,23.7922,23.8285,23.8008,23.7956,23.8072,23.7974,23.8185,23.7931,23.82,23.78,23.7763,23.8228,23.8325,23.8183,23.7607
-48.0263,0.878623,0.208321,2,7,0,50.0437,0.253279,0.00927659,0.253279,0.00927659,3.26189e+07,1.37037e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7719,23.742,23.7739,23.77,23.8771,23.812,23.8757,23.8517,23.7947,23.8213,23.8758,23.8011,23.745,23.8183,23.8162,23.7998,23.8053,23.7949,23.7944,23.7634,23.7955,23.832,23.8045,23.7995,23.8113,23.8017,23.823,23.7977,23.8247,23.7848,23.781,23.8271,23.836,23.8193,23.7569
-48.4116,0.964933,0.208321,2,7,0,48.9058,0.250936,0.0102638,0.250936,0.0102638,3.262e+07,1.3704e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.812,23.8756,23.8516,23.7947,23.8212,23.8757,23.8011,23.745,23.8183,23.8162,23.7999,23.8054,23.795,23.7945,23.7636,23.7957,23.8322,23.8048,23.7998,23.8117,23.8022,23.8236,23.7986,23.8257,23.7861,23.7828,23.8296,23.8394,23.8249,23.766
-47.4062,0.941234,0.208321,2,7,0,49.9835,0.225433,0.00946706,0.225433,0.00946706,3.2587e+07,1.3697e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7395,23.7711,23.7668,23.8734,23.808,23.8712,23.8469,23.7893,23.8155,23.8695,23.7943,23.7377,23.8103,23.8077,23.7906,23.7955,23.7842,23.783,23.7512,23.7824,23.8179,23.7894,23.7834,23.7938,23.783,23.8029,23.7761,23.801,23.7593,23.7527,23.7963,23.8023,23.781,23.7156
-47.3282,1,0.208321,2,7,0,47.4737,0.227503,0.0138685,0.227503,0.0138685,3.26068e+07,1.37012e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8097,23.8731,23.8489,23.7917,23.8181,23.8723,23.7973,23.7411,23.814,23.8117,23.795,23.8002,23.7895,23.7887,23.7574,23.7892,23.8254,23.7976,23.7923,23.8038,23.794,23.8151,23.7898,23.8168,23.7772,23.7743,23.8219,23.8335,23.8247,23.7754
-47.1142,0.96481,0.208321,3,15,0,48.0372,0.243855,0.0100839,0.243855,0.0100839,3.26111e+07,1.37021e+06,57571.6,23.8152,23.7556,23.781,23.7799,23.7809,23.7713,23.7413,23.7731,23.7691,23.8761,23.8109,23.8744,23.8503,23.7932,23.8197,23.874,23.7992,23.743,23.8161,23.8139,23.7973,23.8027,23.7921,23.7914,23.7602,23.7921,23.8283,23.8006,23.7954,23.8069,23.797,23.818,23.7925,23.8191,23.7789,23.7748,23.8207,23.8296,23.8134,23.7528
-46.6521,0.896996,0.208321,2,3,0,48.2225,0.231733,0.0097112,0.231733,0.0097112,3.25954e+07,1.36988e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7676,23.8743,23.809,23.8723,23.8481,23.7907,23.817,23.8711,23.796,23.7396,23.8123,23.8098,23.7929,23.798,23.787,23.7859,23.7543,23.7858,23.8215,23.7933,23.7876,23.7984,23.7879,23.8082,23.7818,23.8074,23.7662,23.7605,23.8049,23.812,23.7926,23.729
-46.9645,0.983208,0.208321,3,15,0,47.328,0.242918,0.00998205,0.242918,0.00998205,3.26096e+07,1.37018e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7412,23.773,23.769,23.8759,23.8107,23.8742,23.8501,23.793,23.8194,23.8738,23.7989,23.7427,23.8158,23.8135,23.7969,23.8023,23.7916,23.7909,23.7597,23.7915,23.8277,23.8,23.7946,23.8061,23.7962,23.8171,23.7915,23.818,23.7777,23.7734,23.8191,23.8278,23.8111,23.7501
-54.0666,0.253281,0.208321,1,3,0,55.7285,0.248971,0.0144823,0.248971,0.0144823,3.26339e+07,1.37069e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.8131,23.8768,23.8529,23.7961,23.8228,23.8775,23.803,23.7472,23.8206,23.8188,23.8027,23.8085,23.7984,23.7982,23.7676,23.8002,23.8372,23.8103,23.8059,23.8186,23.8098,23.8322,23.8083,23.837,23.7991,23.7987,23.8487,23.8631,23.859,23.8138
-49.2764,1,0.208321,2,3,0,53.3121,0.246527,0.0120149,0.246527,0.0120149,3.26217e+07,1.37043e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.877,23.8119,23.8755,23.8516,23.7946,23.8211,23.8757,23.801,23.745,23.8182,23.8162,23.7998,23.8054,23.795,23.7945,23.7637,23.7959,23.8325,23.8051,23.8003,23.8123,23.803,23.8246,23.7998,23.8274,23.7882,23.7858,23.8336,23.845,23.8345,23.7811
-46.5612,0.976004,0.208321,2,3,0,49.8665,0.236494,0.0101102,0.236494,0.0101102,3.26026e+07,1.37003e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8751,23.8099,23.8732,23.8491,23.7918,23.8181,23.8724,23.7974,23.7411,23.814,23.8116,23.7949,23.8001,23.7892,23.7883,23.7569,23.7886,23.8246,23.7966,23.7911,23.8022,23.7921,23.8127,23.7867,23.8128,23.7721,23.7672,23.8125,23.8206,23.8032,23.7418
-46.8053,0.989895,0.208321,3,7,0,46.8822,0.246173,0.00810602,0.246173,0.00810602,3.26061e+07,1.3701e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.8741,23.85,23.7928,23.8192,23.8735,23.7986,23.7424,23.8154,23.8131,23.7965,23.8017,23.791,23.7902,23.7589,23.7906,23.8267,23.7988,23.7933,23.8045,23.7944,23.815,23.7889,23.8149,23.774,23.7685,23.813,23.8196,23.7983,23.7304
-46.9924,0.99173,0.208321,3,13,0,49.5357,0.197098,0.0175104,0.197098,0.0175104,3.25854e+07,1.36967e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7655,23.872,23.8065,23.8694,23.845,23.7873,23.8134,23.8673,23.7919,23.7352,23.8077,23.8049,23.7877,23.7925,23.7812,23.78,23.7481,23.7793,23.8149,23.7865,23.7806,23.7914,23.781,23.8015,23.7755,23.8019,23.7618,23.7586,23.8064,23.8191,23.8148,23.774
-46.5014,0.965435,0.208321,3,11,0,47.3862,0.221357,0.0120204,0.221357,0.0120204,3.25923e+07,1.36981e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7797,23.7698,23.7396,23.7712,23.767,23.8736,23.8083,23.8714,23.8471,23.7897,23.8159,23.8699,23.7947,23.7383,23.8109,23.8083,23.7914,23.7963,23.7852,23.7841,23.7524,23.7838,23.8195,23.7912,23.7854,23.7962,23.7858,23.8061,23.7799,23.8056,23.7648,23.7598,23.8052,23.814,23.7993,23.743
-46.8928,0.584446,0.208321,3,15,0,52.5525,0.248068,0.00815611,0.248068,0.00815611,3.26085e+07,1.37015e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7731,23.7691,23.8761,23.8109,23.8744,23.8503,23.7932,23.8196,23.874,23.7991,23.743,23.816,23.8137,23.7971,23.8025,23.7918,23.791,23.7598,23.7916,23.8277,23.7999,23.7945,23.8058,23.7958,23.8165,23.7906,23.8167,23.7759,23.7707,23.8154,23.8224,23.8015,23.734
-47.1844,0.908567,0.208321,2,3,0,47.5402,0.246427,0.00959736,0.246427,0.00959736,3.26122e+07,1.37023e+06,57571.6,23.8153,23.7557,23.7811,23.7799,23.781,23.7714,23.7414,23.7733,23.7693,23.8763,23.8111,23.8747,23.8506,23.7935,23.82,23.8744,23.7996,23.7434,23.8165,23.8143,23.7978,23.8032,23.7926,23.7919,23.7608,23.7927,23.829,23.8013,23.796,23.8075,23.7977,23.8187,23.7932,23.8198,23.7796,23.7753,23.8211,23.8296,23.8125,23.7505
-48.723,0.771024,0.208321,3,15,0,51.8916,0.195572,0.0207962,0.195572,0.0207962,3.25964e+07,1.3699e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7662,23.8727,23.8073,23.8704,23.8461,23.7885,23.8147,23.8686,23.7934,23.7369,23.8096,23.807,23.79,23.795,23.7839,23.7829,23.7514,23.7829,23.8189,23.7909,23.7855,23.7969,23.7871,23.8084,23.7833,23.811,23.7723,23.7714,23.8218,23.8379,23.8412,23.8093
-47.0614,1,0.208321,2,3,0,48.7343,0.196025,0.0178931,0.196025,0.0178931,3.25856e+07,1.36967e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7655,23.872,23.8064,23.8694,23.845,23.7873,23.8134,23.8672,23.7918,23.7352,23.8077,23.8049,23.7877,23.7925,23.7812,23.7799,23.7481,23.7793,23.8148,23.7865,23.7806,23.7914,23.7811,23.8016,23.7757,23.8021,23.7622,23.7592,23.8072,23.8202,23.8167,23.7769
-46.9176,0.819375,0.208321,2,3,0,48.5385,0.20218,0.0170778,0.20218,0.0170778,3.25897e+07,1.36976e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8725,23.8071,23.8701,23.8458,23.7881,23.8143,23.8682,23.7929,23.7363,23.8089,23.8062,23.7891,23.794,23.7828,23.7816,23.7499,23.7812,23.8169,23.7886,23.7829,23.7938,23.7836,23.8042,23.7784,23.805,23.7651,23.762,23.81,23.8227,23.8181,23.7764
-47.2894,0.938409,0.208321,2,3,0,47.5122,0.202855,0.0178917,0.202855,0.0178917,3.25936e+07,1.36984e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7706,23.7663,23.8729,23.8074,23.8705,23.8462,23.7886,23.8148,23.8688,23.7936,23.737,23.8097,23.807,23.79,23.795,23.7839,23.7828,23.7512,23.7826,23.8184,23.7903,23.7847,23.7959,23.7858,23.8067,23.7812,23.8081,23.7686,23.7663,23.815,23.8287,23.8261,23.7869
-48.2031,0.934189,0.208321,2,3,0,48.2629,0.206158,0.0186165,0.206158,0.0186165,3.26003e+07,1.36998e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.8471,23.7896,23.8159,23.8699,23.7948,23.7384,23.8111,23.8086,23.7917,23.7968,23.7859,23.785,23.7535,23.7852,23.8212,23.7933,23.788,23.7994,23.7897,23.8109,23.7858,23.8133,23.7743,23.7729,23.8224,23.8372,23.8369,23.8
-48.8454,0.889993,0.208321,1,1,0,49.0192,0.205816,0.0193003,0.205816,0.0193003,3.26026e+07,1.37003e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7396,23.7712,23.767,23.8737,23.8083,23.8715,23.8473,23.7898,23.8161,23.8702,23.7951,23.7387,23.8115,23.809,23.7922,23.7973,23.7865,23.7856,23.7542,23.7859,23.822,23.7942,23.789,23.8005,23.7909,23.8123,23.7874,23.8152,23.7764,23.7755,23.8255,23.8411,23.8423,23.8072
-47.4408,1,0.208321,2,3,0,49.0002,0.203436,0.0138546,0.203436,0.0138546,3.25784e+07,1.36952e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7697,23.7653,23.8718,23.8062,23.8691,23.8447,23.787,23.813,23.8668,23.7913,23.7346,23.807,23.8041,23.7868,23.7915,23.78,23.7786,23.7466,23.7775,23.8128,23.7842,23.7779,23.7882,23.7774,23.7972,23.7704,23.7957,23.7544,23.749,23.7943,23.8033,23.7906,23.7387
-47.3259,0.988755,0.208321,2,3,0,47.7442,0.213941,0.0162796,0.213941,0.0162796,3.26003e+07,1.36998e+06,57571.6,23.8149,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7672,23.8739,23.8085,23.8718,23.8475,23.7901,23.8164,23.8705,23.7954,23.739,23.8118,23.8093,23.7924,23.7975,23.7866,23.7857,23.7542,23.7858,23.8218,23.7939,23.7885,23.7998,23.7899,23.811,23.7856,23.8127,23.7732,23.7708,23.8191,23.8321,23.8273,23.7842
-46.6575,1,0.208321,2,3,0,47.4073,0.20776,0.0155051,0.20776,0.0155051,3.25901e+07,1.36977e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7706,23.7663,23.8728,23.8074,23.8705,23.8461,23.7885,23.8147,23.8686,23.7934,23.7368,23.8094,23.8067,23.7897,23.7946,23.7834,23.7822,23.7505,23.7818,23.8175,23.7892,23.7835,23.7943,23.784,23.8045,23.7785,23.8048,23.7646,23.761,23.8081,23.8195,23.8118,23.7658
-47.6177,0.867976,0.208321,3,13,0,49.7874,0.185616,0.0201617,0.185616,0.0201617,3.25822e+07,1.3696e+06,57571.6,23.8144,23.7544,23.7794,23.7779,23.7785,23.7684,23.7379,23.7693,23.7648,23.8712,23.8056,23.8685,23.844,23.7863,23.8123,23.866,23.7906,23.7338,23.8062,23.8034,23.7861,23.7908,23.7794,23.778,23.7461,23.7772,23.8127,23.7843,23.7784,23.7892,23.7788,23.7994,23.7736,23.8002,23.7606,23.7583,23.8072,23.8218,23.8222,23.788
-50.4298,0.776308,0.208321,2,3,0,50.7961,0.170812,0.0185433,0.170812,0.0185433,3.25581e+07,1.36909e+06,57571.6,23.814,23.7539,23.7786,23.7769,23.7773,23.767,23.7362,23.7674,23.7626,23.8688,23.803,23.8655,23.8408,23.7826,23.8084,23.8617,23.7859,23.7288,23.8007,23.7974,23.7796,23.7838,23.7718,23.77,23.7374,23.7678,23.8025,23.7733,23.7665,23.7762,23.7648,23.7841,23.7569,23.7817,23.7404,23.7352,23.7814,23.7926,23.787,23.7469
-50.4128,0.876316,0.208321,2,3,0,52.1622,0.193395,0.0225893,0.193395,0.0225893,3.26008e+07,1.36999e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7794,23.7694,23.7391,23.7706,23.7664,23.873,23.8076,23.8707,23.8464,23.7889,23.8151,23.8691,23.7939,23.7375,23.8102,23.8076,23.7908,23.7958,23.7849,23.784,23.7525,23.7842,23.8203,23.7926,23.7873,23.799,23.7895,23.8111,23.7865,23.8147,23.7766,23.7769,23.8284,23.8463,23.8532,23.8258
-47.6284,1,0.208321,2,3,0,50.3411,0.190815,0.0199156,0.190815,0.0199156,3.25874e+07,1.36971e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7698,23.7654,23.8719,23.8063,23.8693,23.8449,23.7872,23.8133,23.8671,23.7917,23.7351,23.8076,23.8048,23.7876,23.7924,23.7812,23.78,23.7482,23.7794,23.8151,23.7868,23.7811,23.7921,23.7819,23.8027,23.7771,23.804,23.7646,23.7626,23.8119,23.8266,23.8272,23.7927
-46.8478,0.979653,0.208321,3,15,0,48.4854,0.221143,0.0142606,0.221143,0.0142606,3.26009e+07,1.36999e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8743,23.8089,23.8722,23.848,23.7906,23.8169,23.8711,23.796,23.7396,23.8124,23.81,23.7932,23.7983,23.7874,23.7865,23.755,23.7866,23.8226,23.7947,23.7892,23.8005,23.7905,23.8114,23.7858,23.8126,23.7727,23.7695,23.8168,23.8282,23.8194,23.7707
-46.5336,0.960267,0.208321,1,3,0,47.2348,0.216307,0.0129855,0.216307,0.0129855,3.25902e+07,1.36977e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.7891,23.8153,23.8693,23.794,23.7375,23.8101,23.8075,23.7905,23.7954,23.7842,23.7831,23.7513,23.7826,23.8183,23.79,23.7841,23.7949,23.7844,23.8047,23.7785,23.8043,23.7635,23.7588,23.8046,23.8139,23.801,23.7475
-46.8886,0.990516,0.208321,5,31,0,46.9694,0.205305,0.0166966,0.205305,0.0166966,3.25918e+07,1.3698e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7706,23.7663,23.8728,23.8074,23.8705,23.8462,23.7886,23.8148,23.8687,23.7935,23.7369,23.8095,23.8069,23.7898,23.7948,23.7836,23.7825,23.7508,23.7822,23.8179,23.7898,23.7841,23.7951,23.7849,23.8056,23.7799,23.8065,23.7666,23.7636,23.8115,23.8241,23.819,23.7765
-46.4494,0.990463,0.208321,3,13,0,47.8711,0.228056,0.0113452,0.228056,0.0113452,3.25976e+07,1.36992e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7702,23.7401,23.7718,23.7676,23.8743,23.809,23.8723,23.8481,23.7907,23.817,23.8711,23.796,23.7396,23.8124,23.8099,23.7931,23.7981,23.7872,23.7862,23.7546,23.7861,23.822,23.7939,23.7882,23.7992,23.7889,23.8094,23.7834,23.8093,23.7687,23.7639,23.8094,23.818,23.8026,23.7447
-47.2314,0.92291,0.208321,3,9,0,47.368,0.244348,0.0101901,0.244348,0.0101901,3.26121e+07,1.37023e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8762,23.811,23.8745,23.8505,23.7934,23.8198,23.8742,23.7994,23.7432,23.8163,23.8141,23.7976,23.803,23.7924,23.7917,23.7605,23.7924,23.8287,23.8011,23.7958,23.8074,23.7976,23.8186,23.7932,23.8198,23.7797,23.7757,23.8218,23.8309,23.815,23.755
-46.7725,0.985805,0.208321,2,3,0,47.4148,0.244301,0.00888273,0.244301,0.00888273,3.26069e+07,1.37012e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.874,23.8499,23.7928,23.8192,23.8735,23.7986,23.7424,23.8154,23.8131,23.7965,23.8018,23.791,23.7902,23.759,23.7907,23.8268,23.799,23.7935,23.8048,23.7947,23.8155,23.7896,23.8157,23.775,23.77,23.8149,23.8224,23.8029,23.7378
-46.7018,0.88151,0.208321,4,19,0,47.9076,0.214445,0.0127888,0.214445,0.0127888,3.25872e+07,1.36971e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.8729,23.8075,23.8706,23.8462,23.7886,23.8148,23.8687,23.7935,23.7369,23.8095,23.8068,23.7897,23.7945,23.7833,23.7821,23.7502,23.7815,23.817,23.7886,23.7827,23.7933,23.7827,23.8028,23.7764,23.802,23.761,23.7559,23.8014,23.8103,23.7965,23.7422
-46.738,1,0.208321,3,15,0,47.5732,0.243033,0.00826736,0.243033,0.00826736,3.2603e+07,1.37004e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8754,23.8102,23.8736,23.8495,23.7922,23.8186,23.8729,23.798,23.7417,23.8146,23.8122,23.7955,23.8007,23.7899,23.7891,23.7577,23.7893,23.8253,23.7973,23.7917,23.8028,23.7926,23.813,23.7869,23.8126,23.7716,23.7659,23.8102,23.8167,23.7952,23.7275
-48.3387,0.94204,0.208321,3,11,0,48.492,0.264726,0.00301822,0.264726,0.00301822,3.26077e+07,1.37014e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8117,23.8753,23.8512,23.7942,23.8207,23.8751,23.8003,23.7442,23.8172,23.815,23.7985,23.8038,23.7931,23.7924,23.7611,23.7928,23.8289,23.801,23.7954,23.8064,23.7961,23.8163,23.7898,23.8149,23.773,23.7654,23.8072,23.8095,23.776,23.6881
-50.2996,0.883093,0.208321,3,7,0,50.7847,0.282702,0.00438778,0.282702,0.00438778,3.2634e+07,1.37069e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7723,23.8796,23.8147,23.8787,23.8549,23.7983,23.825,23.8799,23.8055,23.7498,23.8234,23.8216,23.8056,23.8114,23.8014,23.8012,23.7707,23.8031,23.84,23.8129,23.8082,23.8204,23.8111,23.8327,23.8076,23.8346,23.7945,23.79,23.8348,23.841,23.8156,23.7376
-49.4491,1,0.208321,1,1,0,50.1542,0.281045,0.00370719,0.281045,0.00370719,3.26295e+07,1.37059e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8143,23.8782,23.8543,23.7976,23.8244,23.8791,23.8047,23.7489,23.8224,23.8206,23.8045,23.8103,23.8001,23.7998,23.7691,23.8015,23.8382,23.811,23.8061,23.8181,23.8086,23.8299,23.8045,23.8311,23.7906,23.7854,23.8294,23.8346,23.8067,23.7254
-48.9599,1,0.208321,1,1,0,49.3697,0.278986,0.00338283,0.278986,0.00338283,3.26258e+07,1.37052e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8785,23.804,23.7482,23.8216,23.8197,23.8035,23.8092,23.799,23.7986,23.7678,23.8001,23.8367,23.8093,23.8044,23.8161,23.8065,23.8276,23.802,23.8283,23.7876,23.7818,23.8254,23.8299,23.8007,23.7174
-48.6747,1,0.208321,2,3,0,48.9524,0.274047,0.00202027,0.274047,0.00202027,3.26147e+07,1.37028e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8764,23.8525,23.7955,23.8221,23.8767,23.802,23.746,23.8192,23.8171,23.8008,23.8062,23.7958,23.7951,23.7641,23.796,23.8323,23.8045,23.7991,23.8104,23.8003,23.8208,23.7945,23.8198,23.7781,23.7708,23.8126,23.8147,23.78,23.6889
-48.4975,0.997358,0.208321,2,3,0,48.7398,0.275007,0.00267824,0.275007,0.00267824,3.26184e+07,1.37036e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7467,23.82,23.8179,23.8016,23.8072,23.7968,23.7962,23.7653,23.7973,23.8337,23.8061,23.8008,23.8123,23.8023,23.823,23.797,23.8227,23.7814,23.7747,23.8172,23.8203,23.7879,23.7005
-48.2948,0.997875,0.208321,2,3,0,48.5116,0.27291,0.00343931,0.27291,0.00343931,3.2619e+07,1.37037e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8226,23.8772,23.8026,23.7466,23.8199,23.8179,23.8015,23.8071,23.7967,23.7962,23.7652,23.7973,23.8337,23.8061,23.8009,23.8124,23.8025,23.8233,23.7974,23.8233,23.7822,23.7758,23.8188,23.8227,23.7923,23.7082
-48.4289,0.962669,0.208321,2,3,0,48.5189,0.27178,0.00256185,0.27178,0.00256185,3.26142e+07,1.37027e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8018,23.7457,23.819,23.8169,23.8004,23.8059,23.7954,23.7948,23.7637,23.7956,23.8319,23.8041,23.7987,23.81,23.7999,23.8204,23.7942,23.8196,23.778,23.7708,23.8128,23.8154,23.782,23.6933
-47.4784,0.335102,0.208321,3,9,0,56.4984,0.253475,0.00836744,0.253475,0.00836744,3.26156e+07,1.3703e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7738,23.7698,23.8768,23.8118,23.8754,23.8513,23.7943,23.8209,23.8753,23.8006,23.7445,23.8177,23.8156,23.7991,23.8046,23.7941,23.7935,23.7624,23.7944,23.8308,23.8032,23.798,23.8096,23.7999,23.8209,23.7954,23.822,23.7817,23.7772,23.8226,23.8305,23.8112,23.7454
-46.8972,0.998496,0.208321,5,31,0,47.5334,0.24661,0.00874337,0.24661,0.00874337,3.26091e+07,1.37017e+06,57571.6,23.8152,23.7556,23.781,23.7799,23.7809,23.7713,23.7413,23.7731,23.7691,23.876,23.8109,23.8744,23.8503,23.7932,23.8196,23.874,23.7991,23.7429,23.816,23.8137,23.7971,23.8025,23.7918,23.7911,23.7598,23.7916,23.8278,23.8,23.7947,23.806,23.796,23.8168,23.791,23.8173,23.7767,23.7718,23.8168,23.8243,23.8049,23.7396
-48.2897,0.956418,0.208321,3,9,0,48.5663,0.262251,0.00329446,0.262251,0.00329446,3.26059e+07,1.3701e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8765,23.8114,23.875,23.8509,23.7938,23.8203,23.8747,23.7998,23.7437,23.8167,23.8145,23.7979,23.8032,23.7925,23.7916,23.7603,23.792,23.828,23.8,23.7944,23.8054,23.795,23.8152,23.7886,23.8136,23.7717,23.764,23.8058,23.8081,23.775,23.6881
