# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-20 13:47:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpu228vuyi/g0sfij6q.json
# random
#   seed = 16219
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230720144753.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-48.4542,0.957133,0.206998,1,1,0,48.5387,0.265161,0.00282024,0.265161,0.00282024,3.26074e+07,1.37013e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8117,23.8753,23.8512,23.7942,23.8207,23.8751,23.8003,23.7441,23.8172,23.815,23.7984,23.8038,23.7931,23.7923,23.7611,23.7928,23.8288,23.8009,23.7953,23.8063,23.7959,23.8162,23.7896,23.8146,23.7727,23.765,23.8066,23.8087,23.7746,23.6859
-48.2717,1,0.206998,1,1,0,48.4779,0.265702,0.00305381,0.265702,0.00305381,3.2609e+07,1.37016e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8119,23.8754,23.8514,23.7944,23.8209,23.8753,23.8005,23.7444,23.8176,23.8153,23.7988,23.8042,23.7936,23.7928,23.7616,23.7934,23.8295,23.8015,23.796,23.8071,23.7968,23.8171,23.7907,23.8158,23.774,23.7666,23.8085,23.8109,23.7778,23.6903
-47.0641,0.922701,0.206998,3,11,0,49.3229,0.219512,0.0110275,0.219512,0.0110275,3.25862e+07,1.36968e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8464,23.7889,23.815,23.869,23.7937,23.7371,23.8097,23.807,23.7899,23.7947,23.7835,23.7823,23.7504,23.7816,23.8171,23.7886,23.7826,23.7931,23.7823,23.8023,23.7756,23.8008,23.7594,23.7534,23.7978,23.8051,23.7873,23.7271
-48.0898,0.95593,0.206998,3,11,0,48.4735,0.245093,0.00558342,0.245093,0.00558342,3.25948e+07,1.36986e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7681,23.8749,23.8097,23.873,23.8488,23.7915,23.8178,23.8719,23.7969,23.7405,23.8133,23.8109,23.794,23.7991,23.788,23.787,23.7554,23.7868,23.8225,23.7942,23.7883,23.7988,23.7881,23.808,23.7811,23.8059,23.7638,23.7561,23.7982,23.8015,23.7721,23.6931
-47.0057,0.981078,0.206998,2,3,0,48.2875,0.251449,0.00722216,0.251449,0.00722216,3.26088e+07,1.37016e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.781,23.7714,23.7414,23.7733,23.7693,23.8762,23.8111,23.8746,23.8505,23.7934,23.8199,23.8743,23.7994,23.7433,23.8163,23.8141,23.7975,23.8028,23.7922,23.7914,23.7602,23.792,23.8281,23.8003,23.7949,23.8061,23.7961,23.8167,23.7907,23.8166,23.7757,23.7701,23.8143,23.8205,23.7975,23.7267
-47.4672,0.799543,0.206998,3,11,0,51.4206,0.223221,0.00979171,0.223221,0.00979171,3.25857e+07,1.36967e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.789,23.8152,23.8692,23.7939,23.7373,23.8099,23.8072,23.7901,23.795,23.7837,23.7825,23.7506,23.7818,23.8172,23.7887,23.7826,23.793,23.7822,23.802,23.7752,23.8001,23.7584,23.7518,23.7955,23.8016,23.7809,23.7165
-46.526,1,0.206998,1,3,0,47.2395,0.22569,0.0110981,0.22569,0.0110981,3.25938e+07,1.36984e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.8739,23.8086,23.8718,23.8475,23.7901,23.8164,23.8704,23.7953,23.7388,23.8116,23.809,23.7921,23.7971,23.786,23.7849,23.7533,23.7847,23.8204,23.7922,23.7864,23.7972,23.7868,23.8071,23.7808,23.8065,23.7655,23.7603,23.8053,23.8134,23.7969,23.7378
-46.5053,0.999398,0.206998,3,15,0,46.575,0.225295,0.0125429,0.225295,0.0125429,3.2599e+07,1.36995e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7717,23.7676,23.8743,23.809,23.8723,23.848,23.7907,23.817,23.8711,23.796,23.7396,23.8124,23.81,23.7931,23.7982,23.7873,23.7863,23.7548,23.7864,23.8223,23.7943,23.7887,23.7998,23.7896,23.8103,23.7845,23.8107,23.7704,23.7662,23.8125,23.8223,23.8097,23.7557
-48.5552,0.571689,0.206998,2,3,0,49.4861,0.215448,0.0101869,0.215448,0.0101869,3.2578e+07,1.36951e+06,57571.6,23.8146,23.7547,23.7798,23.7783,23.7791,23.7691,23.7387,23.7702,23.7658,23.8723,23.8068,23.8698,23.8454,23.7877,23.8138,23.8676,23.7922,23.7355,23.8079,23.8051,23.7878,23.7925,23.781,23.7796,23.7476,23.7785,23.8137,23.785,23.7787,23.7887,23.7777,23.7972,23.77,23.7945,23.7524,23.7453,23.7885,23.7942,23.7732,23.7093
-48.9461,0.998665,0.206998,3,13,0,50.0115,0.207509,0.0191081,0.207509,0.0191081,3.26038e+07,1.37005e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7671,23.8738,23.8085,23.8717,23.8475,23.7901,23.8164,23.8705,23.7954,23.739,23.8119,23.8094,23.7926,23.7978,23.7869,23.7861,23.7547,23.7864,23.8226,23.7949,23.7896,23.8012,23.7916,23.8131,23.7882,23.816,23.7773,23.7764,23.8264,23.8419,23.8429,23.8074
-48.0651,0.994646,0.206998,2,7,0,51.6387,0.178254,0.0197749,0.178254,0.0197749,3.2572e+07,1.36939e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.778,23.7677,23.7371,23.7684,23.7638,23.8701,23.8044,23.8672,23.8426,23.7846,23.8105,23.8641,23.7885,23.7316,23.8038,23.8007,23.7832,23.7877,23.776,23.7745,23.7423,23.7731,23.8083,23.7795,23.7733,23.7836,23.7728,23.7929,23.7665,23.7925,23.7521,23.7488,23.7968,23.8101,23.8086,23.7728
-47.7125,1,0.206998,2,3,0,48.0731,0.181999,0.0201481,0.181999,0.0201481,3.25779e+07,1.36951e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7783,23.7681,23.7375,23.7689,23.7644,23.8707,23.8051,23.8679,23.8434,23.7855,23.8115,23.8652,23.7897,23.7328,23.8051,23.8022,23.7848,23.7894,23.7779,23.7765,23.7444,23.7755,23.8108,23.7823,23.7762,23.7868,23.7763,23.7966,23.7706,23.797,23.7571,23.7544,23.803,23.8172,23.8171,23.7826
-46.4658,0.864294,0.206998,3,11,0,48.8852,0.220143,0.0125256,0.220143,0.0125256,3.25929e+07,1.36983e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7396,23.7712,23.767,23.8736,23.8082,23.8714,23.8471,23.7897,23.8159,23.8699,23.7947,23.7383,23.8109,23.8083,23.7914,23.7963,23.7853,23.7842,23.7525,23.7839,23.8196,23.7914,23.7856,23.7964,23.7861,23.8064,23.7803,23.8062,23.7655,23.7608,23.8065,23.8158,23.8022,23.7476
-47.5952,0.93373,0.206998,3,11,0,48.3081,0.259683,0.00473088,0.259683,0.00473088,3.26086e+07,1.37016e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.8751,23.851,23.7939,23.8204,23.8748,23.8,23.7439,23.817,23.8147,23.7982,23.8035,23.7929,23.7921,23.7609,23.7927,23.8288,23.8009,23.7954,23.8065,23.7963,23.8167,23.7905,23.8159,23.7745,23.7677,23.8105,23.8145,23.7855,23.705
-48.1028,0.991468,0.206998,2,7,0,49.3106,0.267393,0.00332994,0.267393,0.00332994,3.26121e+07,1.37023e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8518,23.7948,23.8214,23.8758,23.8011,23.7451,23.8182,23.8161,23.7996,23.805,23.7945,23.7938,23.7627,23.7945,23.8307,23.8029,23.7975,23.8087,23.7985,23.819,23.7928,23.8182,23.7766,23.7696,23.8119,23.815,23.7831,23.6973
-48.0473,1,0.206998,2,3,0,48.108,0.26758,0.00348824,0.26758,0.00348824,3.26129e+07,1.37025e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7741,23.7703,23.8773,23.8123,23.8759,23.8519,23.7949,23.8215,23.876,23.8013,23.7452,23.8184,23.8163,23.7998,23.8052,23.7947,23.7941,23.7629,23.7948,23.831,23.8033,23.7979,23.8091,23.799,23.8196,23.7933,23.8188,23.7774,23.7705,23.813,23.8162,23.7849,23.7
-48.0685,0.846304,0.206998,2,7,0,50.2489,0.263561,0.00667969,0.263561,0.00667969,3.26208e+07,1.37041e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7818,23.7722,23.7424,23.7744,23.7706,23.8777,23.8127,23.8764,23.8524,23.7956,23.8222,23.8767,23.8021,23.7461,23.8194,23.8174,23.8011,23.8067,23.7963,23.7958,23.7649,23.797,23.8336,23.8061,23.801,23.8128,23.8031,23.8243,23.7988,23.8254,23.785,23.7803,23.8252,23.8321,23.8098,23.7386
-47.4098,0.985414,0.206998,4,19,0,50.2294,0.199664,0.0185206,0.199664,0.0185206,3.25923e+07,1.36981e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.7661,23.8726,23.8072,23.8702,23.8459,23.7883,23.8144,23.8684,23.7931,23.7366,23.8092,23.8065,23.7895,23.7944,23.7833,23.7821,23.7505,23.7819,23.8177,23.7896,23.7839,23.795,23.785,23.8058,23.7804,23.8073,23.7679,23.7657,23.8146,23.8287,23.8272,23.7895
-47.2,1,0.206998,2,3,0,47.3982,0.199781,0.0180893,0.199781,0.0180893,3.25908e+07,1.36978e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.766,23.8725,23.807,23.8701,23.8457,23.7881,23.8143,23.8682,23.7929,23.7363,23.8089,23.8062,23.7891,23.794,23.7829,23.7817,23.75,23.7814,23.8171,23.7889,23.7832,23.7943,23.7841,23.8049,23.7793,23.8061,23.7665,23.764,23.8125,23.8261,23.8237,23.7847
-47.0555,0.999595,0.206998,4,15,0,47.3941,0.199254,0.0177597,0.199254,0.0177597,3.25889e+07,1.36974e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7387,23.7702,23.7658,23.8724,23.8069,23.8699,23.8455,23.7879,23.814,23.8679,23.7926,23.736,23.8085,23.8058,23.7887,23.7935,23.7823,23.7811,23.7494,23.7807,23.8163,23.7881,23.7823,23.7933,23.783,23.8037,23.7779,23.8046,23.7648,23.762,23.8102,23.8234,23.82,23.7801
-47.5461,0.905576,0.206998,2,7,0,48.5222,0.189832,0.0171915,0.189832,0.0171915,3.25755e+07,1.36946e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7682,23.7377,23.7691,23.7646,23.8709,23.8053,23.8681,23.8436,23.7858,23.8117,23.8654,23.7899,23.7331,23.8053,23.8024,23.785,23.7896,23.778,23.7766,23.7444,23.7753,23.8106,23.7819,23.7757,23.786,23.7752,23.7952,23.7687,23.7944,23.7537,23.7495,23.7964,23.8079,23.8018,23.7593
-47.6349,0.865883,0.206998,1,3,0,48.7423,0.197777,0.0191383,0.197777,0.0191383,3.25925e+07,1.36982e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8726,23.8071,23.8701,23.8458,23.7882,23.8143,23.8683,23.793,23.7364,23.809,23.8064,23.7893,23.7943,23.7831,23.782,23.7504,23.7818,23.8176,23.7895,23.7839,23.795,23.785,23.806,23.7806,23.8077,23.7684,23.7665,23.8157,23.8303,23.83,23.7939
-47.4511,0.77418,0.206998,3,15,0,50.6638,0.223852,0.00969631,0.223852,0.00969631,3.2586e+07,1.36968e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7394,23.771,23.7667,23.8733,23.8079,23.871,23.8467,23.7891,23.8153,23.8693,23.794,23.7374,23.81,23.8074,23.7903,23.7951,23.7839,23.7826,23.7508,23.7819,23.8174,23.7889,23.7828,23.7932,23.7824,23.8023,23.7754,23.8004,23.7586,23.752,23.7957,23.8018,23.7809,23.7162
-47.1096,0.99948,0.206998,3,15,0,47.9093,0.222655,0.0144517,0.222655,0.0144517,3.26034e+07,1.37005e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7703,23.7402,23.7719,23.7677,23.8745,23.8092,23.8725,23.8483,23.791,23.8173,23.8715,23.7965,23.7401,23.813,23.8106,23.7938,23.799,23.7882,23.7873,23.7559,23.7876,23.8237,23.7958,23.7905,23.8018,23.792,23.813,23.7876,23.8145,23.7748,23.7719,23.8195,23.8313,23.8232,23.7753
-46.941,1,0.206998,2,7,0,47.4927,0.208775,0.013502,0.208775,0.013502,3.25833e+07,1.36962e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7702,23.7659,23.8724,23.8069,23.8699,23.8455,23.7879,23.814,23.8678,23.7925,23.7358,23.8083,23.8055,23.7883,23.7931,23.7818,23.7805,23.7485,23.7797,23.8151,23.7866,23.7805,23.791,23.7803,23.8003,23.7738,23.7993,23.7583,23.7531,23.7986,23.8078,23.795,23.7425
-46.572,0.998936,0.206998,3,15,0,48.6717,0.218569,0.0122996,0.218569,0.0122996,3.25902e+07,1.36977e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7667,23.8733,23.8079,23.8711,23.8468,23.7892,23.8154,23.8694,23.7942,23.7377,23.8103,23.8077,23.7906,23.7956,23.7844,23.7833,23.7515,23.7828,23.8184,23.7901,23.7843,23.795,23.7845,23.8047,23.7784,23.8041,23.7632,23.7581,23.8035,23.8123,23.7979,23.7423
-47.9358,0.732155,0.206998,2,3,0,48.0893,0.228861,0.0143352,0.228861,0.0143352,3.26102e+07,1.37019e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8753,23.8101,23.8735,23.8494,23.7922,23.8186,23.8729,23.798,23.7417,23.8147,23.8124,23.7958,23.8011,23.7905,23.7897,23.7586,23.7904,23.8267,23.7991,23.7939,23.8056,23.7959,23.8173,23.7922,23.8195,23.7802,23.7777,23.8258,23.8381,23.8307,23.783
-47.4269,0.804829,0.206998,2,3,0,50.6036,0.215025,0.011402,0.215025,0.011402,3.25824e+07,1.3696e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7792,23.7692,23.7389,23.7704,23.7661,23.8726,23.8071,23.8702,23.8458,23.7881,23.8143,23.8681,23.7928,23.7362,23.8087,23.8059,23.7887,23.7935,23.7821,23.7808,23.7488,23.7799,23.8153,23.7867,23.7806,23.7909,23.78,23.7998,23.773,23.798,23.7565,23.7503,23.7946,23.8019,23.7843,23.725
-46.734,1,0.206998,3,11,0,47.8935,0.241213,0.00970839,0.241213,0.00970839,3.26066e+07,1.37011e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7728,23.7687,23.8756,23.8104,23.8738,23.8497,23.7925,23.8189,23.8732,23.7983,23.7421,23.8151,23.8128,23.7961,23.8014,23.7907,23.7899,23.7586,23.7903,23.8264,23.7986,23.7932,23.8044,23.7944,23.8152,23.7894,23.8156,23.7751,23.7704,23.8157,23.8239,23.8062,23.7439
-46.7373,0.990398,0.206998,2,7,0,47.1533,0.243026,0.00827266,0.243026,0.00827266,3.2603e+07,1.37004e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8754,23.8102,23.8736,23.8495,23.7922,23.8186,23.8729,23.798,23.7417,23.8146,23.8123,23.7955,23.8007,23.7899,23.7891,23.7577,23.7893,23.8253,23.7973,23.7917,23.8028,23.7926,23.813,23.7869,23.8127,23.7716,23.766,23.8102,23.8168,23.7953,23.7276
-46.6171,0.99759,0.206998,4,17,0,46.8472,0.210904,0.0151078,0.210904,0.0151078,3.25922e+07,1.36981e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8465,23.789,23.8152,23.8692,23.7939,23.7374,23.81,23.8074,23.7904,23.7954,23.7842,23.7831,23.7514,23.7828,23.8185,23.7904,23.7846,23.7956,23.7853,23.8059,23.78,23.8063,23.7661,23.7625,23.8096,23.8209,23.8127,23.7657
-47.0415,0.935669,0.206998,3,15,0,47.7182,0.218252,0.0151158,0.218252,0.0151158,3.26008e+07,1.36999e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8167,23.8708,23.7958,23.7394,23.8122,23.8097,23.7929,23.798,23.7871,23.7862,23.7548,23.7864,23.8224,23.7945,23.789,23.8003,23.7904,23.8113,23.7859,23.8128,23.7731,23.7702,23.818,23.83,23.823,23.7767
-47.1549,0.949543,0.206998,2,3,0,47.7266,0.206066,0.0137126,0.206066,0.0137126,3.25809e+07,1.36957e+06,57571.6,23.8146,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.77,23.7656,23.8721,23.8066,23.8695,23.8451,23.7874,23.8135,23.8673,23.7919,23.7352,23.8077,23.8048,23.7876,23.7923,23.7809,23.7796,23.7476,23.7786,23.814,23.7854,23.7793,23.7896,23.7789,23.7988,23.7722,23.7976,23.7564,23.7512,23.7966,23.8057,23.793,23.741
-48.0455,0.773983,0.206998,1,1,0,48.1422,0.20546,0.0126673,0.20546,0.0126673,3.2576e+07,1.36947e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7382,23.7697,23.7653,23.8717,23.8061,23.869,23.8446,23.7868,23.8129,23.8666,23.7911,23.7344,23.8067,23.8039,23.7865,23.7911,23.7796,23.7782,23.746,23.7769,23.8121,23.7834,23.777,23.7872,23.7762,23.7958,23.7688,23.7936,23.752,23.7458,23.7903,23.798,23.7823,23.7265
-48.4032,0.924575,0.206998,2,3,0,49.0162,0.210512,0.0181025,0.210512,0.0181025,3.26034e+07,1.37005e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7714,23.7672,23.8739,23.8086,23.8719,23.8476,23.7902,23.8165,23.8706,23.7956,23.7392,23.812,23.8096,23.7928,23.7979,23.7871,23.7862,23.7549,23.7866,23.8227,23.7949,23.7896,23.8012,23.7915,23.8129,23.7879,23.8155,23.7765,23.7751,23.8247,23.8393,23.8384,23.8003
-48.9995,0.99437,0.206998,3,11,0,49.3394,0.184284,0.0165291,0.184284,0.0165291,3.25662e+07,1.36926e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.7779,23.7677,23.737,23.7683,23.7637,23.87,23.8043,23.867,23.8424,23.7844,23.8102,23.8638,23.7881,23.7311,23.8032,23.8001,23.7825,23.7869,23.7751,23.7735,23.7411,23.7717,23.8067,23.7777,23.7711,23.781,23.7698,23.7893,23.7623,23.7873,23.7459,23.7406,23.7864,23.7965,23.7878,23.7428
-49.5383,1,0.206998,2,7,0,49.7348,0.186023,0.0229808,0.186023,0.0229808,3.25937e+07,1.36984e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7689,23.7385,23.77,23.7656,23.8721,23.8066,23.8696,23.8452,23.7876,23.8137,23.8676,23.7923,23.7357,23.8083,23.8056,23.7886,23.7935,23.7824,23.7813,23.7497,23.7812,23.8171,23.7891,23.7836,23.795,23.7853,23.8066,23.7817,23.8096,23.7712,23.771,23.8223,23.8398,23.8467,23.8198
-46.4393,0.947733,0.206998,3,15,0,50.8315,0.223261,0.0121979,0.223261,0.0121979,3.25953e+07,1.36988e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7672,23.8739,23.8086,23.8718,23.8475,23.7901,23.8164,23.8704,23.7953,23.7389,23.8116,23.8091,23.7922,23.7972,23.7861,23.7851,23.7535,23.785,23.8207,23.7926,23.7869,23.7978,23.7875,23.808,23.7819,23.8079,23.7672,23.7626,23.8084,23.8175,23.8036,23.7482
-46.4605,0.989208,0.206998,3,11,0,46.5911,0.229451,0.0112507,0.229451,0.0112507,3.25988e+07,1.36995e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7703,23.7402,23.7719,23.7677,23.8745,23.8092,23.8725,23.8483,23.7909,23.8172,23.8714,23.7963,23.7399,23.8128,23.8103,23.7935,23.7986,23.7876,23.7867,23.7552,23.7867,23.8226,23.7945,23.7889,23.7999,23.7897,23.8102,23.7842,23.8103,23.7696,23.7649,23.8105,23.8192,23.8037,23.7456
-47.5876,0.86786,0.206998,3,11,0,48.1914,0.249428,0.00561007,0.249428,0.00561007,3.26e+07,1.36997e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8103,23.8737,23.8496,23.7923,23.8187,23.873,23.798,23.7417,23.8146,23.8122,23.7955,23.8006,23.7898,23.7888,23.7574,23.7889,23.8247,23.7966,23.7909,23.8017,23.7912,23.8113,23.7847,23.8098,23.768,23.7608,23.8034,23.8072,23.7789,23.7007
-46.534,1,0.206998,3,15,0,48.5362,0.22246,0.0131847,0.22246,0.0131847,3.25982e+07,1.36994e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8167,23.8708,23.7957,23.7393,23.8121,23.8096,23.7927,23.7978,23.7868,23.7858,23.7543,23.7859,23.8218,23.7937,23.7881,23.7992,23.7891,23.8098,23.7839,23.8103,23.7701,23.7661,23.8127,23.8229,23.8115,23.7594
-46.75,0.976254,0.206998,2,7,0,46.7653,0.220258,0.0114604,0.220258,0.0114604,3.25888e+07,1.36974e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7697,23.7394,23.771,23.7667,23.8733,23.8079,23.871,23.8467,23.7892,23.8154,23.8694,23.7941,23.7376,23.8102,23.8076,23.7905,23.7954,23.7842,23.783,23.7513,23.7825,23.8181,23.7897,23.7838,23.7944,23.7838,23.8039,23.7774,23.8029,23.7617,23.7562,23.801,23.8089,23.7925,23.734
-46.8147,0.854148,0.206998,3,9,0,48.1177,0.238078,0.0107796,0.238078,0.0107796,3.26071e+07,1.37012e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7807,23.7709,23.7409,23.7727,23.7686,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.8731,23.7982,23.7419,23.8149,23.8126,23.796,23.8012,23.7905,23.7897,23.7584,23.7902,23.8264,23.7985,23.7932,23.8045,23.7946,23.8155,23.7898,23.8163,23.776,23.7718,23.8178,23.8269,23.8116,23.7529
-47.2253,0.948081,0.206998,2,7,0,47.5438,0.225484,0.00969087,0.225484,0.00969087,3.2588e+07,1.36972e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7894,23.8156,23.8696,23.7944,23.7379,23.8105,23.8079,23.7908,23.7957,23.7845,23.7833,23.7515,23.7827,23.8182,23.7898,23.7838,23.7943,23.7836,23.8035,23.7767,23.8018,23.7602,23.7538,23.7975,23.8039,23.7832,23.7187
-48.9377,0.82483,0.206998,2,7,0,49.1248,0.230761,0.0149051,0.230761,0.0149051,3.26146e+07,1.37028e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.741,23.7728,23.7688,23.8757,23.8105,23.874,23.8499,23.7928,23.8192,23.8736,23.7988,23.7426,23.8157,23.8135,23.7969,23.8023,23.7918,23.7911,23.7601,23.7921,23.8285,23.801,23.796,23.8079,23.7985,23.82,23.7952,23.8229,23.7839,23.7821,23.8309,23.844,23.8382,23.7926
-48.1602,0.99324,0.206998,3,11,0,49.6805,0.229733,0.00793349,0.229733,0.00793349,3.2586e+07,1.36968e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8713,23.847,23.7895,23.8157,23.8697,23.7944,23.7379,23.8105,23.8078,23.7908,23.7956,23.7844,23.7832,23.7513,23.7825,23.8179,23.7894,23.7832,23.7935,23.7827,23.8023,23.7753,23.7999,23.7578,23.7504,23.793,23.7975,23.7724,23.7013
-47.0619,0.856234,0.206998,1,3,0,49.6084,0.240809,0.0106962,0.240809,0.0106962,3.261e+07,1.37018e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.7689,23.8758,23.8107,23.8741,23.85,23.7929,23.8193,23.8737,23.7988,23.7426,23.8157,23.8134,23.7968,23.8021,23.7915,23.7908,23.7596,23.7914,23.8276,23.7999,23.7946,23.8061,23.7963,23.8173,23.7917,23.8184,23.7783,23.7743,23.8204,23.8297,23.8147,23.756
-47.0242,0.943562,0.206998,3,11,0,47.6516,0.227517,0.0096297,0.227517,0.0096297,3.25901e+07,1.36977e+06,57571.6,23.8149,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8084,23.8716,23.8473,23.7898,23.816,23.8701,23.7949,23.7384,23.8111,23.8084,23.7914,23.7964,23.7852,23.7841,23.7523,23.7836,23.8192,23.7909,23.7849,23.7955,23.7848,23.8048,23.7782,23.8034,23.7619,23.7556,23.7996,23.806,23.7856,23.7212
-47.9488,0.915022,0.206998,4,15,0,48.9662,0.249893,0.0099666,0.249893,0.0099666,3.26177e+07,1.37035e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8118,23.8754,23.8513,23.7943,23.8209,23.8753,23.8006,23.7446,23.8178,23.8157,23.7993,23.8047,23.7943,23.7937,23.7627,23.7948,23.8313,23.8038,23.7987,23.8105,23.8009,23.8222,23.7969,23.8239,23.7841,23.7805,23.8269,23.8363,23.8208,23.7606
