lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.204307
# Diagonal elements of inverse mass matrix:
# 0.000495151, 4.12255e-05
-46.5319,0.981795,0.204307,3,11,0,49.2493,0.21783,0.0139025,0.21783,0.0139025,3.25956e+07,1.36988e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7713,23.767,23.8737,23.8083,23.8715,23.8473,23.7898,23.816,23.8701,23.795,23.7385,23.8112,23.8087,23.7917,23.7968,23.7857,23.7847,23.7531,23.7846,23.8204,23.7923,23.7866,23.7977,23.7875,23.8081,23.7822,23.8085,23.7683,23.7644,23.8112,23.8218,23.8115,23.7613
-47.2836,0.998179,0.204307,4,23,0,47.6594,0.257146,0.00595456,0.257146,0.00595456,3.26105e+07,1.37019e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7697,23.8766,23.8115,23.8751,23.851,23.794,23.8205,23.8749,23.8001,23.744,23.8171,23.8149,23.7984,23.8037,23.7931,23.7924,23.7612,23.793,23.8292,23.8014,23.796,23.8073,23.7972,23.8178,23.7918,23.8176,23.7765,23.7705,23.8141,23.8194,23.7936,23.7183
-46.5048,0.981584,0.204307,3,15,0,50.2932,0.217111,0.0138328,0.217111,0.0138328,3.25945e+07,1.36986e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8471,23.7896,23.8159,23.8699,23.7947,23.7383,23.811,23.8084,23.7914,23.7964,23.7854,23.7843,23.7527,23.7841,23.8199,23.7918,23.7861,23.797,23.7868,23.8074,23.7814,23.8077,23.7674,23.7634,23.81,23.8204,23.8099,23.7594
-46.9308,0.986625,0.204307,3,11,0,47.0611,0.200834,0.0156299,0.200834,0.0156299,3.25824e+07,1.3696e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7655,23.8719,23.8064,23.8694,23.8449,23.7872,23.8133,23.8671,23.7917,23.735,23.8075,23.8047,23.7874,23.7922,23.7808,23.7795,23.7475,23.7786,23.814,23.7856,23.7795,23.7901,23.7795,23.7996,23.7733,23.7991,23.7585,23.7542,23.8008,23.8117,23.8032,23.7569
-47.8624,0.846483,0.204307,3,11,0,48.8419,0.22388,0.00924324,0.22388,0.00924324,3.25843e+07,1.36964e+06,57571.6,23.8148,23.755,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8077,23.8708,23.8465,23.7889,23.8151,23.869,23.7938,23.7372,23.8097,23.807,23.7899,23.7947,23.7834,23.7821,23.7502,23.7814,23.8168,23.7882,23.782,23.7923,23.7815,23.8012,23.7742,23.7989,23.757,23.75,23.7932,23.7988,23.7765,23.71
-46.5552,0.902626,0.204307,3,15,0,51.0773,0.221945,0.0133563,0.221945,0.0133563,3.25983e+07,1.36994e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8167,23.8708,23.7957,23.7393,23.812,23.8095,23.7927,23.7978,23.7868,23.7858,23.7543,23.7858,23.8217,23.7937,23.7881,23.7992,23.7891,23.8098,23.784,23.8104,23.7702,23.7663,23.813,23.8234,23.8124,23.7608
-46.6142,0.991795,0.204307,3,13,0,47.7643,0.237005,0.00921517,0.237005,0.00921517,3.25997e+07,1.36997e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8096,23.873,23.8488,23.7915,23.8178,23.872,23.797,23.7407,23.8135,23.8111,23.7943,23.7994,23.7885,23.7876,23.7561,23.7877,23.8235,23.7955,23.7898,23.8008,23.7905,23.8109,23.7847,23.8104,23.7694,23.7638,23.8083,23.8154,23.7955,23.7307
-46.602,0.984315,0.204307,3,11,0,46.8308,0.226689,0.010658,0.226689,0.010658,3.25932e+07,1.36983e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.8739,23.8086,23.8718,23.8475,23.7901,23.8164,23.8704,23.7953,23.7388,23.8115,23.809,23.792,23.797,23.7859,23.7849,23.7532,23.7846,23.8203,23.792,23.7862,23.797,23.7865,23.8067,23.7804,23.806,23.7649,23.7594,23.8041,23.8118,23.7942,23.7336
-46.7158,0.987253,0.204307,2,7,0,46.8272,0.22789,0.0127228,0.22789,0.0127228,3.26028e+07,1.37003e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7704,23.7403,23.7721,23.7679,23.8747,23.8094,23.8728,23.8486,23.7913,23.8176,23.8718,23.7968,23.7405,23.8133,23.8109,23.7942,23.7993,23.7885,23.7876,23.7562,23.7879,23.8239,23.796,23.7905,23.8018,23.7918,23.8127,23.787,23.8136,23.7735,23.7697,23.8164,23.8267,23.815,23.7619
-46.4608,1,0.204307,2,7,0,46.6929,0.227013,0.0112617,0.227013,0.0112617,3.2596e+07,1.36989e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8742,23.8088,23.8721,23.8478,23.7904,23.8167,23.8708,23.7957,23.7393,23.8121,23.8095,23.7926,23.7977,23.7867,23.7856,23.7541,23.7855,23.8213,23.7932,23.7875,23.7984,23.788,23.8085,23.7823,23.8082,23.7674,23.7624,23.8077,23.8162,23.8003,23.742
-46.486,0.997675,0.204307,4,23,0,46.7471,0.219827,0.013361,0.219827,0.013361,3.25958e+07,1.36989e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7671,23.8738,23.8085,23.8717,23.8474,23.79,23.8162,23.8703,23.7951,23.7387,23.8114,23.8089,23.792,23.797,23.786,23.7849,23.7534,23.7848,23.8206,23.7925,23.7869,23.7979,23.7877,23.8082,23.7823,23.8086,23.7682,23.7641,23.8106,23.8208,23.8094,23.7576
-46.6878,0.908624,0.204307,2,3,0,47.2754,0.217862,0.0120916,0.217862,0.0120916,3.25885e+07,1.36973e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.789,23.8152,23.8692,23.7939,23.7374,23.81,23.8073,23.7902,23.7951,23.7839,23.7827,23.751,23.7822,23.8178,23.7894,23.7835,23.7941,23.7835,23.8037,23.7772,23.8028,23.7617,23.7564,23.8016,23.81,23.7949,23.7385
-46.5363,0.948962,0.204307,1,3,0,47.117,0.221593,0.013342,0.221593,0.013342,3.25978e+07,1.36993e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7956,23.7392,23.8119,23.8094,23.7925,23.7976,23.7866,23.7857,23.7541,23.7857,23.8215,23.7935,23.7879,23.799,23.7888,23.8095,23.7837,23.81,23.7698,23.7659,23.8125,23.8229,23.8117,23.7601
-46.8127,0.971272,0.204307,2,7,0,46.8469,0.216387,0.0121029,0.216387,0.0121029,3.25868e+07,1.3697e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7391,23.7707,23.7664,23.873,23.8076,23.8706,23.8463,23.7887,23.8149,23.8688,23.7936,23.737,23.8095,23.8069,23.7897,23.7946,23.7833,23.7821,23.7503,23.7815,23.817,23.7886,23.7826,23.7932,23.7825,23.8026,23.7761,23.8015,23.7604,23.7549,23.8,23.8082,23.7929,23.7363
-46.4863,0.950969,0.204307,3,15,0,47.4625,0.22994,0.0114365,0.22994,0.0114365,3.26001e+07,1.36998e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.7911,23.8174,23.8716,23.7965,23.7402,23.813,23.8106,23.7938,23.7989,23.788,23.7871,23.7556,23.7872,23.8231,23.7951,23.7895,23.8006,23.7904,23.8111,23.7851,23.8113,23.7708,23.7662,23.812,23.821,23.8061,23.7488
-46.7692,0.976474,0.204307,3,15,0,47.2983,0.244917,0.00854159,0.244917,0.00854159,3.26063e+07,1.37011e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.874,23.8499,23.7927,23.8192,23.8735,23.7986,23.7424,23.8154,23.813,23.7964,23.8017,23.7909,23.7901,23.7588,23.7906,23.8267,23.7988,23.7933,23.8045,23.7944,23.8151,23.7891,23.8151,23.7744,23.7691,23.8138,23.8209,23.8006,23.7342
-47.8115,0.863414,0.204307,2,3,0,48.0075,0.252205,0.00924134,0.252205,0.00924134,3.26176e+07,1.37034e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8119,23.8755,23.8515,23.7945,23.821,23.8755,23.8008,23.7447,23.8179,23.8158,23.7994,23.8049,23.7945,23.7939,23.7629,23.795,23.8314,23.8039,23.7988,23.8105,23.8009,23.8221,23.7968,23.8236,23.7836,23.7797,23.8257,23.8345,23.8174,23.7548
-46.7989,0.984176,0.204307,2,5,0,48.0503,0.2442,0.00907946,0.2442,0.00907946,3.26076e+07,1.37013e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.7689,23.8758,23.8106,23.8741,23.85,23.7928,23.8193,23.8736,23.7987,23.7425,23.8155,23.8132,23.7966,23.8019,23.7912,23.7904,23.7592,23.7909,23.8271,23.7992,23.7938,23.8051,23.7951,23.8159,23.79,23.8162,23.7756,23.7707,23.8158,23.8235,23.8046,23.7403
-47.5438,0.992069,0.204307,3,11,0,48.456,0.260372,0.00490025,0.260372,0.00490025,3.26101e+07,1.37019e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8117,23.8752,23.8512,23.7941,23.8207,23.8751,23.8003,23.7442,23.8173,23.8151,23.7986,23.8039,23.7933,23.7926,23.7614,23.7932,23.8294,23.8015,23.7961,23.8073,23.7971,23.8177,23.7915,23.8171,23.7757,23.7692,23.8122,23.8165,23.7881,23.7086
-47.8709,0.882054,0.204307,2,3,0,48.2536,0.263526,0.0062662,0.263526,0.0062662,3.26191e+07,1.37038e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8776,23.8126,23.8762,23.8523,23.7954,23.822,23.8765,23.8019,23.7459,23.8192,23.8171,23.8008,23.8063,23.7959,23.7954,23.7644,23.7965,23.8329,23.8054,23.8003,23.8119,23.8022,23.8233,23.7977,23.8241,23.7835,23.7785,23.823,23.8294,23.8058,23.7329
-47.8931,0.998312,0.204307,1,1,0,47.9643,0.26379,0.00623429,0.26379,0.00623429,3.26193e+07,1.37038e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8776,23.8126,23.8763,23.8523,23.7954,23.822,23.8765,23.8019,23.7459,23.8192,23.8171,23.8008,23.8064,23.796,23.7954,23.7645,23.7966,23.833,23.8055,23.8004,23.812,23.8023,23.8234,23.7978,23.8242,23.7837,23.7786,23.8231,23.8295,23.8059,23.7329
-47.339,1,0.204307,2,3,0,47.8857,0.258368,0.00588507,0.258368,0.00588507,3.26116e+07,1.37022e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8117,23.8753,23.8512,23.7942,23.8207,23.8751,23.8004,23.7443,23.8174,23.8152,23.7987,23.8041,23.7935,23.7928,23.7617,23.7935,23.8298,23.802,23.7966,23.8079,23.7979,23.8186,23.7926,23.8184,23.7774,23.7714,23.8151,23.8204,23.7948,23.7193
-48.8647,0.69625,0.204307,1,3,0,49.6026,0.261748,0.00824068,0.261748,0.00824068,3.26247e+07,1.37049e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7746,23.7708,23.8779,23.8129,23.8767,23.8527,23.7959,23.8225,23.8771,23.8026,23.7466,23.82,23.818,23.8018,23.8074,23.7972,23.7968,23.7659,23.7982,23.8349,23.8075,23.8027,23.8146,23.8052,23.8267,23.8016,23.8287,23.7889,23.7852,23.8312,23.8398,23.8217,23.7565
-51.0214,0.685664,0.204307,1,1,0,51.0548,0.265697,0.00917716,0.265697,0.00917716,3.26329e+07,1.37067e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.7431,23.7752,23.7715,23.8787,23.8138,23.8776,23.8538,23.7971,23.8238,23.8785,23.8041,23.7483,23.8218,23.8199,23.8039,23.8097,23.7996,23.7994,23.7688,23.8013,23.8382,23.8111,23.8066,23.8189,23.8098,23.8317,23.8072,23.8349,23.7958,23.7932,23.8404,23.8505,23.8356,23.7745
-49.3259,1,0.204307,1,1,0,50.8624,0.264988,0.00793878,0.264988,0.00793878,3.26273e+07,1.37055e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7749,23.7711,23.8782,23.8133,23.8771,23.8532,23.7964,23.8231,23.8777,23.8032,23.7473,23.8207,23.8188,23.8026,23.8083,23.7981,23.7978,23.767,23.7993,23.8361,23.8088,23.804,23.8161,23.8067,23.8283,23.8033,23.8305,23.7908,23.7872,23.8333,23.8419,23.8234,23.7576
-48.3681,1,0.204307,1,1,0,49.1738,0.263481,0.00719007,0.263481,0.00719007,3.26227e+07,1.37045e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8766,23.8526,23.7958,23.8224,23.877,23.8024,23.7464,23.8198,23.8178,23.8015,23.8071,23.7968,23.7963,23.7655,23.7977,23.8342,23.8068,23.8019,23.8137,23.8041,23.8254,23.8001,23.8269,23.7868,23.7824,23.8277,23.8353,23.8144,23.7454
-49.5311,0.954569,0.204307,2,7,0,50.7269,0.271138,0.00662884,0.271138,0.00662884,3.26293e+07,1.37059e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.7431,23.7752,23.7715,23.8787,23.8138,23.8776,23.8537,23.797,23.8237,23.8784,23.804,23.7481,23.8216,23.8197,23.8036,23.8093,23.7992,23.7989,23.7682,23.8006,23.8373,23.8101,23.8054,23.8174,23.8081,23.8296,23.8046,23.8317,23.7918,23.7878,23.8334,23.8411,23.8201,23.7498
-47.8899,0.990073,0.204307,2,7,0,49.4557,0.265881,0.00545685,0.265881,0.00545685,3.26187e+07,1.37037e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7706,23.8776,23.8126,23.8763,23.8524,23.7955,23.8221,23.8766,23.802,23.746,23.8193,23.8172,23.8009,23.8064,23.796,23.7955,23.7645,23.7966,23.833,23.8054,23.8003,23.8119,23.8021,23.823,23.7973,23.8236,23.7828,23.7774,23.8214,23.8271,23.8016,23.7255
-47.272,0.949388,0.204307,3,11,0,48.9745,0.233478,0.00827994,0.233478,0.00827994,3.25918e+07,1.3698e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8088,23.8721,23.8478,23.7904,23.8166,23.8707,23.7956,23.7391,23.8118,23.8093,23.7923,23.7973,23.7862,23.7851,23.7534,23.7847,23.8204,23.792,23.7861,23.7967,23.786,23.806,23.7793,23.8043,23.7626,23.7559,23.7992,23.8047,23.7814,23.7123
-47.7841,0.957375,0.204307,3,11,0,48.2058,0.229249,0.0140952,0.229249,0.0140952,3.26097e+07,1.37018e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8753,23.8101,23.8735,23.8493,23.7921,23.8185,23.8728,23.7979,23.7417,23.8147,23.8124,23.7958,23.8011,23.7904,23.7896,23.7585,23.7903,23.8266,23.7989,23.7937,23.8054,23.7957,23.817,23.7918,23.8191,23.7797,23.7771,23.825,23.8371,23.8291,23.7807
-46.7669,0.84201,0.204307,1,3,0,49.7173,0.222905,0.01092,0.222905,0.01092,3.25898e+07,1.36976e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8697,23.7945,23.738,23.8106,23.808,23.791,23.7959,23.7847,23.7836,23.7518,23.7831,23.8187,23.7903,23.7844,23.795,23.7845,23.8046,23.7781,23.8035,23.7622,23.7565,23.8012,23.8087,23.7912,23.7311
-46.6704,0.999605,0.204307,2,7,0,46.8527,0.222375,0.0136386,0.222375,0.0136386,3.25999e+07,1.36997e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8722,23.848,23.7906,23.8169,23.871,23.7959,23.7396,23.8124,23.8099,23.7931,23.7982,23.7872,23.7863,23.7548,23.7864,23.8224,23.7944,23.7889,23.8001,23.79,23.8108,23.7851,23.8117,23.7716,23.768,23.8149,23.8257,23.8155,23.7649
-46.5799,0.982717,0.204307,3,15,0,47.1567,0.22799,0.012313,0.22799,0.012313,3.26013e+07,1.37e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.7911,23.8174,23.8716,23.7966,23.7402,23.8131,23.8106,23.7938,23.799,23.7881,23.7872,23.7558,23.7874,23.8234,23.7954,23.7899,23.8011,23.791,23.8117,23.786,23.8124,23.7721,23.768,23.8144,23.8242,23.8114,23.7569
-46.785,0.986492,0.204307,3,15,0,48.1821,0.235099,0.0113851,0.235099,0.0113851,3.2606e+07,1.3701e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8753,23.8101,23.8734,23.8493,23.7921,23.8185,23.8727,23.7978,23.7415,23.8145,23.8121,23.7955,23.8007,23.79,23.7891,23.7578,23.7896,23.8257,23.7979,23.7925,23.8038,23.7939,23.8147,23.7891,23.8156,23.7754,23.7714,23.8176,23.8271,23.8129,23.7561
-46.664,1,0.204307,3,15,0,47.1567,0.217002,0.0123372,0.217002,0.0123372,3.25884e+07,1.36973e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8465,23.789,23.8151,23.8691,23.7938,23.7373,23.8099,23.8072,23.7901,23.795,23.7838,23.7826,23.7509,23.7821,23.8177,23.7893,23.7834,23.794,23.7835,23.8036,23.7772,23.8028,23.7618,23.7566,23.8019,23.8106,23.796,23.7403
-46.8633,0.975426,0.204307,3,15,0,47.0835,0.225467,0.0135065,0.225467,0.0135065,3.2603e+07,1.37004e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.7911,23.8175,23.8716,23.7966,23.7403,23.8132,23.8108,23.794,23.7992,23.7883,23.7874,23.7561,23.7877,23.8238,23.7959,23.7905,23.8018,23.7918,23.8128,23.7872,23.8139,23.774,23.7706,23.8177,23.8287,23.8186,23.768
-46.6829,1,0.204307,1,1,0,46.8443,0.224468,0.0132926,0.224468,0.0132926,3.2601e+07,1.37e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8482,23.7908,23.8171,23.8713,23.7963,23.7399,23.8127,23.8103,23.7935,23.7986,23.7877,23.7868,23.7554,23.787,23.823,23.795,23.7895,23.8007,23.7907,23.8115,23.7858,23.8124,23.7723,23.7687,23.8155,23.8261,23.8153,23.7638
-46.8234,0.993825,0.204307,3,15,0,46.9179,0.215205,0.0123275,0.215205,0.0123275,3.25863e+07,1.36969e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.7391,23.7706,23.7663,23.8729,23.8075,23.8705,23.8462,23.7886,23.8147,23.8687,23.7934,23.7368,23.8094,23.8067,23.7895,23.7944,23.7831,23.7819,23.75,23.7812,23.8167,23.7883,23.7823,23.7928,23.7822,23.8023,23.7757,23.8012,23.7601,23.7547,23.7998,23.8082,23.7933,23.7374
-46.6076,0.990976,0.204307,3,15,0,47.0881,0.226319,0.0127331,0.226319,0.0127331,3.2601e+07,1.37e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7802,23.7703,23.7402,23.7719,23.7677,23.8745,23.8092,23.8725,23.8483,23.791,23.8173,23.8714,23.7964,23.74,23.8129,23.8104,23.7936,23.7988,23.7879,23.787,23.7555,23.7871,23.8231,23.7951,23.7896,23.8008,23.7908,23.8115,23.7858,23.8122,23.772,23.7682,23.8147,23.8248,23.8129,23.7597
-46.6671,0.944901,0.204307,3,15,0,47.7381,0.241459,0.00912852,0.241459,0.00912852,3.26046e+07,1.37007e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7807,23.7709,23.7409,23.7727,23.7686,23.8755,23.8103,23.8737,23.8495,23.7923,23.8187,23.873,23.7981,23.7418,23.8148,23.8124,23.7957,23.801,23.7902,23.7893,23.758,23.7897,23.8257,23.7978,23.7923,23.8035,23.7933,23.814,23.788,23.814,23.7732,23.7681,23.813,23.8204,23.8011,23.7366
-48.1264,0.698047,0.204307,1,3,0,49.0571,0.234648,0.00714512,0.234648,0.00714512,3.25887e+07,1.36974e+06,57571.6,23.8149,23.7552,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.874,23.8086,23.8718,23.8476,23.7901,23.8163,23.8704,23.7952,23.7387,23.8114,23.8088,23.7918,23.7967,23.7855,23.7844,23.7526,23.7838,23.8193,23.7909,23.7848,23.7952,23.7843,23.8041,23.7771,23.8017,23.7596,23.752,23.7945,23.7985,23.772,23.6982
-46.9286,0.99769,0.204307,3,15,0,48.9795,0.249466,0.00741006,0.249466,0.00741006,3.26072e+07,1.37013e+06,57571.6,23.8153,23.7556,23.781,23.7799,23.7809,23.7713,23.7413,23.7731,23.7691,23.876,23.8109,23.8744,23.8503,23.7931,23.8196,23.8739,23.799,23.7429,23.8159,23.8136,23.797,23.8023,23.7916,23.7908,23.7595,23.7913,23.8274,23.7995,23.794,23.8052,23.7951,23.8157,23.7897,23.8155,23.7745,23.7689,23.813,23.8192,23.7964,23.7261
-46.8981,0.995813,0.204307,1,3,0,46.9837,0.247704,0.00738602,0.247704,0.00738602,3.2605e+07,1.37008e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.8741,23.85,23.7928,23.8192,23.8735,23.7986,23.7424,23.8154,23.813,23.7964,23.8016,23.7909,23.79,23.7587,23.7904,23.8264,23.7985,23.793,23.804,23.7938,23.8143,23.7882,23.8139,23.7728,23.7669,23.8109,23.8169,23.7936,23.723
-46.5585,0.995102,0.204307,3,11,0,47.0014,0.23177,0.010036,0.23177,0.010036,3.25968e+07,1.36991e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8744,23.8091,23.8724,23.8482,23.7908,23.8171,23.8713,23.7962,23.7398,23.8126,23.8101,23.7932,23.7983,23.7873,23.7863,23.7547,23.7862,23.822,23.7939,23.7881,23.799,23.7887,23.809,23.7827,23.8084,23.7674,23.762,23.8067,23.8141,23.7957,23.7334
-47.4308,0.989028,0.204307,3,11,0,47.6385,0.258925,0.00528897,0.258925,0.00528897,3.26099e+07,1.37018e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7697,23.8767,23.8116,23.8751,23.8511,23.794,23.8205,23.8749,23.8002,23.744,23.8171,23.8149,23.7984,23.8038,23.7931,23.7924,23.7612,23.793,23.8292,23.8013,23.7959,23.8071,23.797,23.8175,23.7914,23.817,23.7758,23.7694,23.8126,23.8172,23.7898,23.7118
-47.5276,0.964754,0.204307,3,7,0,47.6905,0.256301,0.00504792,0.256301,0.00504792,3.26059e+07,1.3701e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8763,23.8111,23.8746,23.8505,23.7934,23.8199,23.8742,23.7994,23.7432,23.8162,23.8139,23.7973,23.8026,23.7919,23.7911,23.7598,23.7915,23.8275,23.7995,23.794,23.805,23.7947,23.815,23.7886,23.814,23.7724,23.7656,23.8083,23.8123,23.7836,23.704
-47.4679,0.964168,0.204307,3,7,0,47.907,0.255611,0.00774737,0.255611,0.00774737,3.26157e+07,1.3703e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8119,23.8755,23.8515,23.7945,23.821,23.8755,23.8008,23.7447,23.8179,23.8158,23.7993,23.8048,23.7943,23.7937,23.7627,23.7946,23.831,23.8034,23.7982,23.8098,23.8,23.821,23.7954,23.8219,23.7815,23.7767,23.8218,23.8291,23.8084,23.7405
-47.0624,1,0.204307,2,3,0,47.4989,0.252332,0.00738357,0.252332,0.00738357,3.26104e+07,1.37019e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7715,23.7415,23.7734,23.7695,23.8764,23.8113,23.8748,23.8508,23.7937,23.8202,23.8745,23.7997,23.7436,23.8167,23.8145,23.7979,23.8033,23.7927,23.792,23.7608,23.7926,23.8288,23.801,23.7957,23.807,23.797,23.8177,23.7919,23.8179,23.7771,23.7717,23.8162,23.8227,23.8003,23.7304
-47.5,0.994114,0.204307,2,7,0,47.6046,0.258537,0.00502298,0.258537,0.00502298,3.26084e+07,1.37015e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7735,23.7696,23.8765,23.8114,23.875,23.8509,23.7938,23.8203,23.8747,23.7999,23.7438,23.8168,23.8146,23.798,23.8034,23.7927,23.792,23.7607,23.7925,23.8286,23.8007,23.7952,23.8064,23.7962,23.8166,23.7904,23.8158,23.7744,23.7678,23.8108,23.815,23.7866,23.7074
-48.3594,0.806163,0.204307,2,7,0,50.7529,0.248997,0.0106387,0.248997,0.0106387,3.26193e+07,1.37038e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7738,23.7699,23.8769,23.8118,23.8754,23.8514,23.7945,23.821,23.8755,23.8008,23.7448,23.818,23.8159,23.7995,23.805,23.7946,23.7941,23.7631,23.7952,23.8318,23.8043,23.7993,23.8112,23.8017,23.8231,23.798,23.8252,23.7856,23.7824,23.8293,23.8394,23.8256,23.7677
-48.2452,0.989201,0.204307,3,11,0,49.3899,0.21709,0.0101409,0.21709,0.0101409,3.25798e+07,1.36955e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8725,23.807,23.87,23.8457,23.788,23.8141,23.8679,23.7926,23.7359,23.8084,23.8056,23.7883,23.7931,23.7816,23.7803,23.7483,23.7793,23.8145,23.7858,23.7796,23.7897,23.7787,23.7983,23.7712,23.7958,23.7538,23.7468,23.7902,23.7961,23.7752,23.7113
