# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-26 21:05:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp8zh8u9ta/ilhn2vsg.json
# random
#   seed = 19381
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/bao/bao-20230726220534.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,lambda,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-2.49122,0.990974,0.116933,5,31,0,3.19182,59.382,0.248485,0.758378,59.382,0.248485,0.758378,1267.73,1657.25,2034.73,2115.83,2443.53,3819.25,150,299790
-2.49008,0.997261,0.116933,3,15,0,2.96624,60.3187,0.270712,0.721526,60.3187,0.270712,0.721526,1282.81,1675.17,2054.29,2135.58,2463.46,3828.29,150,299790
-2.48544,0.710835,0.116933,2,3,0,3.27326,60.4317,0.274163,0.77363,60.4317,0.274163,0.77363,1276.18,1663.24,2036.09,2115.91,2437.45,3771.36,150,299790
-2.07263,0.590152,0.116933,4,15,0,3.76121,62.1132,0.279372,0.69961,62.1132,0.279372,0.69961,1274.5,1663.99,2040.03,2120.61,2445.44,3793.71,150,299790
-2.18641,0.996866,0.116933,4,15,0,2.69031,63.4914,0.247893,0.495225,63.4914,0.247893,0.495225,1260.24,1659.18,2049.69,2134,2475.94,3921.54,150,299790
-2.44366,0.876714,0.116933,5,63,0,4.32772,71.3961,0.366977,0.296476,71.3961,0.366977,0.296476,1283.51,1675.14,2051.08,2131.28,2453.06,3757.15,150,299790
-2.40822,0.998315,0.116933,4,15,0,3.77947,70.3361,0.36109,0.393863,70.3361,0.36109,0.393863,1283.06,1673.36,2047.8,2127.68,2448.14,3748.26,150,299790
-1.94523,0.949094,0.116933,5,35,0,4.82637,62.686,0.255606,0.58681,62.686,0.255606,0.58681,1264.55,1660.01,2045.34,2128.34,2464.28,3877.16,150,299790
-2.60941,0.643806,0.116933,3,13,0,4.26864,63.2752,0.274614,0.670457,63.2752,0.274614,0.670457,1263.37,1651.6,2027.22,2107.81,2432.95,3786.34,150,299790
-2.60941,0.312256,0.116933,1,1,0,4.31046,63.2752,0.274614,0.670457,63.2752,0.274614,0.670457,1263.37,1651.6,2027.22,2107.81,2432.95,3786.34,150,299790
-1.85166,1,0.116933,1,3,0,2.377,62.9589,0.277964,0.645756,62.9589,0.277964,0.645756,1272.51,1664.12,2043.1,2124.42,2452.49,3817.05,150,299790
-1.83635,1,0.116933,4,15,0,1.91467,62.8716,0.26115,0.577129,62.8716,0.26115,0.577129,1268.61,1664.76,2050.43,2133.45,2469.32,3878.58,150,299790
-1.71008,0.999195,0.116933,5,39,0,2.49575,63.9789,0.279181,0.58743,63.9789,0.279181,0.58743,1270.9,1664.27,2045.65,2127.55,2458.17,3834.42,150,299790
-2.19452,0.81284,0.116933,4,27,0,3.78548,72.4153,0.323729,0.0599175,72.4153,0.323729,0.0599175,1259.13,1652.69,2034.18,2116.01,2445.75,3800.83,150,299790
-1.95589,0.992705,0.116933,4,31,0,3.4521,68.7313,0.322338,0.337571,68.7313,0.322338,0.337571,1279.67,1676.32,2059.91,2142.1,2473.1,3832.88,150,299790
-2.15402,0.9478,0.116933,2,3,0,2.63112,68.557,0.32344,0.342279,68.557,0.32344,0.342279,1281.63,1678.6,2062.39,2144.61,2475.69,3835.25,150,299790
-1.7647,1,0.116933,2,3,0,2.11949,68.8176,0.323477,0.363644,68.8176,0.323477,0.363644,1277.71,1672.96,2054.96,2136.78,2466.22,3818.82,150,299790
-1.81901,0.995397,0.116933,5,63,0,2.46357,67.479,0.307195,-0.496448,67.479,0.307195,-0.496448,1267.83,1658.94,2037.03,2118.05,2444.49,3790.71,150,299790
-1.77362,0.765723,0.116933,2,3,0,3.71433,67.203,0.299526,-0.385378,67.203,0.299526,-0.385378,1275.32,1673.27,2059.51,2142.45,2477.15,3862.93,150,299790
-2.03765,0.9962,0.116933,5,63,0,2.3453,60.6936,0.257474,-0.695577,60.6936,0.257474,-0.695577,1271.67,1664.12,2044.79,2126.6,2457.16,3842.32,150,299790
-3.15011,0.583196,0.116933,1,1,0,3.15864,60.9798,0.25638,-0.738505,60.9798,0.25638,-0.738505,1261.31,1648.59,2023.62,2104.15,2429.37,3790.8,150,299790
-2.07622,0.999651,0.116933,3,11,0,2.94918,60.7856,0.246945,-0.647727,60.7856,0.246945,-0.647727,1268.18,1663.63,2048.84,2131.82,2467.76,3884.32,150,299790
-1.55881,0.392795,0.116933,4,21,0,7.5204,68.8987,0.305556,-0.351072,68.8987,0.305556,-0.351072,1266.41,1661.39,2044.53,2126.78,2458.52,3829.31,150,299790
-3.2516,0.994709,0.116933,4,15,0,3.56045,68.9344,0.371609,-0.551269,68.9344,0.371609,-0.551269,1286.11,1671.11,2038.51,2116.67,2429.64,3693.25,150,299790
-3.35876,0.946991,0.116933,4,31,0,4.90019,70.1507,0.380283,-0.44066,70.1507,0.380283,-0.44066,1290.53,1679.04,2050.23,2129.23,2445.62,3721.88,150,299790
-1.79117,0.999206,0.116933,5,31,0,3.7502,69.166,0.321199,-0.418823,69.166,0.321199,-0.418823,1268.69,1660.14,2038.21,2119.17,2445.11,3783.78,150,299790
-3.01904,0.99773,0.116933,5,31,0,4.92396,73.3216,0.392882,0.275678,73.3216,0.392882,0.275678,1280.47,1667.71,2037.95,2116.75,2432.31,3702.53,150,299790
-3.26945,0.993699,0.116933,3,7,0,3.37801,72.7165,0.397148,0.291391,72.7165,0.397148,0.291391,1286.76,1675.03,2045.92,2124.82,2440.67,3710.59,150,299790
-2.86467,0.964621,0.116933,2,7,0,3.82065,72.7389,0.386701,0.226169,72.7389,0.386701,0.226169,1285.13,1675.45,2049.19,2128.81,2447.81,3734.19,150,299790
-1.91269,0.969816,0.116933,4,15,0,3.63139,70.5845,0.339046,-0.362531,70.5845,0.339046,-0.362531,1271.13,1661.91,2038.49,2119.02,2442.78,3765.36,150,299790
-3.02524,0.909729,0.116933,4,23,0,4.36036,64.402,0.308345,-0.573631,64.402,0.308345,-0.573631,1289.44,1684.27,2065.02,2146.52,2474.61,3825.45,150,299790
-2.34785,0.993881,0.116933,3,7,0,2.94188,65.0458,0.310033,-0.653188,65.0458,0.310033,-0.653188,1274.12,1660.75,2032.49,2111.94,2431.45,3743.91,150,299790
-2.9339,0.997433,0.116933,3,7,0,3.01761,63.7384,0.315097,-0.731221,63.7384,0.315097,-0.731221,1279.05,1662.79,2030.28,2108.67,2423.39,3711.01,150,299790
-1.90416,0.996674,0.116933,4,15,0,3.02392,63.992,0.292823,-0.606668,63.992,0.292823,-0.606668,1278.54,1671.23,2050.66,2131.98,2459.73,3816.1,150,299790
-2.02568,0.947383,0.116933,2,3,0,2.14599,64.1101,0.291109,-0.644245,64.1101,0.291109,-0.644245,1271.23,1660.37,2035.99,2116.46,2440.69,3782.24,150,299790
-2.71772,0.95674,0.116933,4,31,0,4.03828,57.2254,0.227752,-0.741671,57.2254,0.227752,-0.741671,1273.58,1669.4,2055.04,2138.16,2474.97,3904.33,150,299790
-3.26095,0.968001,0.116933,4,15,0,3.42966,58.6102,0.21266,-0.65441,58.6102,0.21266,-0.65441,1255.68,1653.08,2043.18,2127.61,2470.91,3944.35,150,299790
-3.09438,0.979604,0.116933,5,31,0,4.85269,62.1503,0.225658,-0.47652,62.1503,0.225658,-0.47652,1254.33,1656.15,2051.78,2137.49,2486.16,3977.57,150,299790
-2.75756,0.901421,0.116933,3,15,0,4.83665,57.8154,0.238579,-0.739343,57.8154,0.238579,-0.739343,1278.26,1673.75,2058.19,2140.93,2475.76,3889.18,150,299790
-2.18627,0.815453,0.116933,4,31,0,4.24787,61.0079,0.264253,-0.668848,61.0079,0.264253,-0.668848,1278.05,1672.6,2055.19,2137.38,2469.37,3857.45,150,299790
-2.87567,0.855647,0.116933,2,7,0,3.02619,61.9803,0.267181,-0.717668,61.9803,0.267181,-0.717668,1263.45,1650.66,2025.14,2105.47,2429.65,3781.25,150,299790
-2.75466,0.834797,0.116933,3,15,0,4.39128,61.8253,0.277069,-0.634961,61.8253,0.277069,-0.634961,1284.72,1680.72,2064.17,2146.47,2478.59,3860.85,150,299790
-4.53243,0.519391,0.116933,4,29,0,7.94603,64.7267,0.311466,-0.512161,64.7267,0.311466,-0.512161,1295.33,1693.7,2078.32,2160.69,2492.36,3857.77,150,299790
-2.64489,0.984508,0.116933,4,27,0,5.04964,62.6731,0.25556,-0.635966,62.6731,0.25556,-0.635966,1258.34,1649.78,2030.52,2112.46,2443.91,3836.36,150,299790
-3.69662,0.248327,0.116933,5,31,0,6.96248,57.9488,0.249594,-0.855262,57.9488,0.249594,-0.855262,1267.47,1651.14,2021,2100.24,2419.78,3754.33,150,299790
-1.56078,0.785774,0.116933,5,33,0,6.39317,66.5694,0.290129,-0.43898,66.5694,0.290129,-0.43898,1270.06,1666.47,2051.53,2134.27,2468.35,3855.91,150,299790
-2.37616,0.858144,0.116933,3,15,0,3.36417,66.2662,0.305453,-0.447978,66.2662,0.305453,-0.447978,1282.8,1680.35,2065.23,2147.78,2480.52,3854.41,150,299790
-2.10611,0.981256,0.116933,5,31,0,3.096,67.8677,0.271846,-0.123987,67.8677,0.271846,-0.123987,1262.72,1665.98,2061.02,2146.28,2491.72,3939.65,150,299790
-2.33938,0.991165,0.116933,4,31,0,4.49995,67.4399,0.26105,-0.163594,67.4399,0.26105,-0.163594,1256.85,1659.83,2055.44,2140.94,2487.77,3948.37,150,299790
-2.21607,0.976674,0.116933,4,15,0,2.70225,67.2055,0.264999,-0.305279,67.2055,0.264999,-0.305279,1255.32,1654.84,2046.03,2130.46,2472.6,3910.18,150,299790
-1.68646,0.987201,0.116933,3,15,0,3.0737,67.296,0.305943,-0.421414,67.296,0.305943,-0.421414,1275.81,1671.87,2055.5,2137.8,2469.58,3839.61,150,299790
-4.18008,0.719227,0.116933,3,15,0,5.37542,66.2146,0.303073,-0.357601,66.2146,0.303073,-0.357601,1289.28,1691.67,2082.14,2165.98,2504.22,3903.09,150,299790
-2.74309,0.995252,0.116933,3,7,0,3.95401,67.7922,0.285122,-0.445841,67.7922,0.285122,-0.445841,1254.47,1646.66,2027.95,2109.92,2441.07,3819.11,150,299790
-1.93996,0.959077,0.116933,4,19,0,3.91336,68.3409,0.301635,-0.25419,68.3409,0.301635,-0.25419,1274.91,1675.14,2064.24,2147.86,2485.43,3882.99,150,299790
-2.59927,0.946639,0.116933,2,3,0,2.8112,69.1104,0.287911,-0.336285,69.1104,0.287911,-0.336285,1253.37,1647.58,2031.46,2114.05,2447.81,3836.42,150,299790
-2.46687,0.959714,0.116933,3,11,0,3.55,67.3349,0.313318,-0.559151,67.3349,0.313318,-0.559151,1266.38,1653.9,2027.42,2107.35,2428.98,3751.25,150,299790
-2.80451,0.896322,0.116933,4,27,0,4.55154,70.3642,0.351355,-0.471014,70.3642,0.351355,-0.471014,1270.79,1656.73,2027.02,2106.03,2423.11,3712.23,150,299790
-2.554,1,0.116933,5,31,0,3.68738,69.2242,0.353717,0.429866,69.2242,0.353717,0.429866,1286.16,1677.58,2053.32,2133.5,2455.33,3763.39,150,299790
-2.64499,0.914963,0.116933,3,7,0,3.42692,70.4778,0.334828,0.424152,70.4778,0.334828,0.424152,1264.71,1652.63,2026.31,2106.22,2427.47,3740.88,150,299790
-4.17938,0.996513,0.116933,5,31,0,5.76729,70.4226,0.38697,-0.38118,70.4226,0.38697,-0.38118,1296.3,1687.07,2060.46,2139.92,2458.1,3739.98,150,299790
-2.22807,0.991404,0.116933,4,15,0,4.68768,70.5356,0.341333,-0.405247,70.5356,0.341333,-0.405247,1269.53,1658.43,2032.74,2112.74,2434.22,3746.1,150,299790
-1.93531,0.998857,0.116933,4,15,0,2.72342,68.4404,0.31396,-0.463922,68.4404,0.31396,-0.463922,1266.62,1657.3,2034.77,2115.63,2441.29,3781.54,150,299790
-1.83112,0.91877,0.116933,1,3,0,2.59991,67.8762,0.317679,-0.413055,67.8762,0.317679,-0.413055,1278.79,1674.08,2056.16,2138.02,2467.69,3823.39,150,299790
-1.59563,0.95941,0.116933,4,27,0,3.25704,69.1299,0.297634,-0.280372,69.1299,0.297634,-0.280372,1263.55,1660.44,2046.47,2129.46,2464.57,3853.95,150,299790
-2.16292,0.996086,0.116933,5,35,0,2.46427,60.6118,0.25279,-0.700999,60.6118,0.25279,-0.700999,1267.62,1659.35,2039.61,2121.37,2451.89,3839.58,150,299790
-2.63444,0.997559,0.116933,3,7,0,2.66685,58.5968,0.259978,-0.784527,58.5968,0.259978,-0.784527,1282.01,1672.54,2049.62,2130.46,2456.55,3816.89,150,299790
-4.99094,0.7316,0.116933,3,15,0,5.7628,55.8307,0.192428,-0.628362,55.8307,0.192428,-0.628362,1265.7,1671.41,2072.15,2159.2,2514.34,4058.62,150,299790
-2.80157,0.775896,0.116933,5,31,0,6.27117,59.9712,0.251964,-0.656285,59.9712,0.251964,-0.656285,1279.99,1677.85,2064.84,2148.13,2485.11,3902.33,150,299790
-2.12201,0.466716,0.116933,2,3,0,4.75883,60.4699,0.247975,-0.682789,60.4699,0.247975,-0.682789,1267.44,1660.83,2043.4,2125.73,2458.88,3861.54,150,299790
-1.717,0.955378,0.116933,4,31,0,2.76053,67.221,0.301915,-0.487688,67.221,0.301915,-0.487688,1267.55,1659.73,2039.31,2120.72,2448.88,3805,150,299790
-5.5842,0.928744,0.116933,5,31,0,6.69305,67.3558,0.393894,-0.627651,67.3558,0.393894,-0.627651,1302.69,1686.66,2050.98,2128.24,2436.89,3673.91,150,299790
-5.00752,0.990568,0.116933,5,31,0,7.13904,67.499,0.371777,-0.700614,67.499,0.371777,-0.700614,1280.45,1657.86,2016.28,2092.35,2396.47,3620.24,150,299790
-1.92654,0.88986,0.116933,4,23,0,8.25106,66.5514,0.267193,0.347843,66.5514,0.267193,0.347843,1260.26,1660.01,2050.95,2135.27,2476.82,3910.1,150,299790
-3.09373,0.928637,0.116933,4,15,0,3.58675,65.4479,0.325789,0.569274,65.4479,0.325789,0.569274,1291.06,1683.78,2061.32,2141.99,2466.19,3793.09,150,299790
-5.69624,0.890307,0.116933,2,7,0,8.47986,64.6609,0.34669,0.803465,64.6609,0.34669,0.803465,1278.02,1653.21,2009.45,2085.07,2387.53,3609.05,150,299790
-2.61437,0.977603,0.116933,3,9,0,7.32803,66.1809,0.31952,0.507559,66.1809,0.31952,0.507559,1286.94,1681.59,2062.07,2143.49,2471.09,3816.02,150,299790
-2.29289,0.999765,0.116933,4,19,0,3.79436,65.2146,0.25322,0.353249,65.2146,0.25322,0.353249,1260.88,1663.24,2057.93,2143.22,2489.26,3950.65,150,299790
-1.86831,0.916094,0.116933,4,31,0,3.35298,66.9426,0.277956,0.307152,66.9426,0.277956,0.307152,1267.77,1668.88,2060.5,2144.87,2486.29,3912.78,150,299790
-2.06489,0.877113,0.116933,4,31,0,4.92753,72.2368,0.357607,0.252703,72.2368,0.357607,0.252703,1273.69,1664.49,2040.44,2120.74,2443.22,3753.88,150,299790
-2.46578,0.987494,0.116933,5,47,0,4.01427,58.7847,0.255951,-0.790674,58.7847,0.255951,-0.790674,1275.45,1664.3,2039.95,2120.51,2445.58,3803.74,150,299790
-2.83612,0.912497,0.116933,4,15,0,3.12603,60.6957,0.229989,-0.547773,60.6957,0.229989,-0.547773,1265.65,1667.65,2062.18,2147.51,2494.17,3971.81,150,299790
-2.07838,0.87853,0.116933,3,11,0,3.56297,61.4432,0.252468,-0.654484,61.4432,0.252468,-0.654484,1265.47,1658.82,2041.4,2123.74,2456.86,3857.59,150,299790
-2.61325,0.993737,0.116933,4,31,0,3.66501,56.8788,0.231029,-0.788467,56.8788,0.231029,-0.788467,1273.06,1665.51,2046.72,2128.74,2460.68,3864.22,150,299790
-2.65107,0.974478,0.116933,4,15,0,2.7096,57.0743,0.225741,-0.773405,57.0743,0.225741,-0.773405,1268.03,1660.71,2042.89,2125.21,2458.69,3873.52,150,299790
-1.64716,0.983538,0.116933,4,27,0,4.48273,65.9774,0.294066,-0.52691,65.9774,0.294066,-0.52691,1269.65,1662.45,2042.82,2124.43,2453.56,3816.99,150,299790
-4.645,0.548147,0.116933,4,23,0,7.7369,66.6738,0.317548,-0.369135,66.6738,0.317548,-0.369135,1293.61,1694.63,2082.6,2165.75,2500.73,3878.8,150,299790
-3.62655,1,0.116933,1,1,0,4.66058,66.9833,0.317329,-0.378443,66.9833,0.317329,-0.378443,1289.79,1689.44,2076.03,2158.88,2492.63,3865.69,150,299790
-2.47323,0.984942,0.116933,3,11,0,4.26847,69.1041,0.306586,-0.0282661,69.1041,0.306586,-0.0282661,1277.85,1680.25,2071.67,2155.79,2495.38,3899.35,150,299790
-2.68212,0.98344,0.116933,3,11,0,4.30553,67.0465,0.254299,0.0574993,67.0465,0.254299,0.0574993,1257.29,1662.46,2061.11,2147.37,2497.63,3977.58,150,299790
-4.4282,0.821946,0.116933,3,7,0,5.48124,65.2697,0.265434,0.226767,65.2697,0.265434,0.226767,1278.29,1686.48,2086.55,2172.93,2523.1,3994.6,150,299790
-2.23513,0.977007,0.116933,4,31,0,6.60283,69.8605,0.320817,0.0984001,69.8605,0.320817,0.0984001,1279.2,1679.32,2067.34,2150.59,2486.14,3866.41,150,299790
-2.69083,0.987612,0.116933,4,23,0,3.18307,69.7833,0.287475,0.259919,69.7833,0.287475,0.259919,1251.74,1647.01,2032.39,2115.35,2450.76,3846.97,150,299790
-1.90971,0.900143,0.116933,2,7,0,4.85758,67.9928,0.274923,0.20057,67.9928,0.274923,0.20057,1261.37,1662.81,2055.55,2140.25,2483.26,3918.85,150,299790
-1.97272,0.99271,0.116933,4,21,0,3.29003,68.0621,0.330588,-0.50734,68.0621,0.330588,-0.50734,1276.12,1665.72,2040.58,2120.69,2442.73,3759.94,150,299790
-2.46015,0.921052,0.116933,4,31,0,5.31051,58.451,0.237135,-0.754011,58.451,0.237135,-0.754011,1267.67,1659.34,2039.92,2121.82,2453.22,3852.28,150,299790
-2.86052,0.983088,0.116933,3,15,0,3.278,55.7145,0.222153,-0.806451,55.7145,0.222153,-0.806451,1273.79,1666.96,2049.25,2131.57,2464.95,3879.75,150,299790
-2.12835,0.781083,0.116933,4,23,0,3.70821,64.1353,0.275407,-0.608869,64.1353,0.275407,-0.608869,1263.78,1654.71,2033.73,2115.13,2443.8,3813.46,150,299790
-2.73665,0.794845,0.116933,3,15,0,4.39608,62.7817,0.306786,-0.702108,62.7817,0.306786,-0.702108,1287.38,1676.3,2049.78,2129.56,2450.26,3767.42,150,299790
-3.46814,0.759055,0.116933,1,1,0,3.53696,62.4826,0.3084,-0.690236,62.4826,0.3084,-0.690236,1293.26,1684.27,2059.81,2140.04,2462.54,3786.77,150,299790
-2.99425,0.978284,0.116933,2,3,0,3.59096,62.8504,0.304172,-0.75558,62.8504,0.304172,-0.75558,1276.74,1660.22,2027.82,2106.28,2421.5,3715.02,150,299790
-2.85723,0.949401,0.116933,2,3,0,3.31798,62.7364,0.307341,-0.698895,62.7364,0.307341,-0.698895,1288.69,1678.08,2052,2131.88,2452.98,3771.58,150,299790
-1.9407,1,0.116933,5,31,0,2.97719,69.3183,0.285117,-0.192998,69.3183,0.285117,-0.192998,1257.28,1655.72,2044.67,2128.46,2467.35,3879.75,150,299790
-3.81022,0.983558,0.116933,4,19,0,4.2807,66.6422,0.358015,0.683193,66.6422,0.358015,0.683193,1283.68,1664.73,2027.66,2104.81,2413.64,3661.83,150,299790
-3.53197,0.872025,0.116933,2,7,0,4.81885,66.8198,0.350107,0.554425,66.8198,0.350107,0.554425,1294.01,1684.44,2058.33,2138.03,2457.73,3756.45,150,299790
-1.66468,1,0.116933,5,31,0,3.96402,71.6199,0.33745,-0.185283,71.6199,0.33745,-0.185283,1270.97,1665.02,2045.73,2127.24,2455.22,3796.74,150,299790
-1.99084,0.977931,0.116933,3,15,0,2.5595,72.0927,0.356689,-0.238605,72.0927,0.356689,-0.238605,1275.16,1666.77,2043.62,2124.12,2447.46,3762.04,150,299790
-2.08567,0.902986,0.116933,3,7,0,3.64089,70.7413,0.353837,-0.362567,70.7413,0.353837,-0.362567,1277.97,1668.56,2043.96,2124.12,2445.97,3754.78,150,299790
-1.79414,0.99336,0.116933,5,39,0,4.26801,62.9747,0.264966,0.589497,62.9747,0.264966,0.589497,1269.24,1664.43,2048.69,2131.35,2465.56,3865.14,150,299790
-2.40544,0.77619,0.116933,4,31,0,4.24313,69.1638,0.2811,0.252621,69.1638,0.2811,0.252621,1253,1649.9,2037.44,2120.93,2458.75,3868.67,150,299790
-2.44568,0.993486,0.116933,5,35,0,3.36218,71.9259,0.366605,-0.193302,71.9259,0.366605,-0.193302,1283.77,1677.11,2055.13,2135.82,2459.68,3772.86,150,299790
-2.02797,0.992452,0.116933,4,31,0,3.42986,68.3953,0.310943,-0.295914,68.3953,0.310943,-0.295914,1278.23,1677.17,2064.08,2147.12,2481.95,3863.26,150,299790
-1.69677,0.964781,0.116933,4,23,0,3.73885,64.9662,0.288124,0.53221,64.9662,0.288124,0.53221,1274.46,1669.54,2052.53,2134.75,2466.55,3844.09,150,299790
-1.78934,0.991541,0.116933,3,9,0,2.003,64.4289,0.292647,0.606453,64.4289,0.292647,0.606453,1274.16,1665.54,2043.72,2124.78,2451.46,3803.54,150,299790
-2.27608,0.555463,0.116933,2,3,0,4.17704,65.2635,0.291676,0.606447,65.2635,0.291676,0.606447,1265.4,1654.25,2030.06,2110.61,2435.31,3779.69,150,299790
-2.48042,0.978003,0.116933,3,15,0,4.42135,64.1285,0.263638,0.436932,64.1285,0.263638,0.436932,1273.22,1675.32,2068.12,2152.81,2495.78,3936.23,150,299790
-2.4233,0.984081,0.116933,2,7,0,2.99961,64.1682,0.268163,0.454099,64.1682,0.268163,0.454099,1274.92,1676.22,2067.68,2152.02,2493.33,3923.67,150,299790
-1.70536,0.991958,0.116933,3,15,0,2.75798,66.447,0.303871,0.484591,66.447,0.303871,0.484591,1276.46,1671.17,2053.09,2134.98,2465.04,3828.07,150,299790
-1.65804,0.899931,0.116933,5,63,0,2.85884,69.0244,0.325183,-0.398396,69.0244,0.325183,-0.398396,1274.15,1667.18,2046.64,2127.89,2454.87,3796.27,150,299790
-2.35059,0.998947,0.116933,5,63,0,2.79265,63.4759,0.24417,-0.458905,63.4759,0.24417,-0.458905,1260.68,1661.65,2054.87,2139.86,2484.78,3946.39,150,299790
-3.30307,0.868036,0.116933,4,23,0,4.22692,65.8226,0.318442,-0.671619,65.8226,0.318442,-0.671619,1269.65,1652.83,2020.43,2098.91,2414.14,3704.66,150,299790
-4.29295,0.51344,0.116933,2,3,0,6.23777,64.6317,0.327207,-0.589484,64.6317,0.327207,-0.589484,1297.51,1691.19,2069.33,2150.09,2474.55,3801.39,150,299790
-5.68906,0.554796,0.116933,2,3,0,7.89108,65.9486,0.326264,-0.731798,65.9486,0.326264,-0.731798,1264.72,1642.49,2003.53,2080.45,2388.98,3646.45,150,299790
-2.99683,1,0.116933,4,23,0,5.57272,65.925,0.335043,-0.67007,65.925,0.335043,-0.67007,1279.19,1662.81,2029.78,2107.98,2421.68,3698.92,150,299790
-2.22978,0.727398,0.116933,3,7,0,4.1401,66.3376,0.325067,-0.601514,66.3376,0.325067,-0.601514,1278.15,1665.81,2038.18,2117.7,2437.25,3744.58,150,299790
-1.70638,0.958246,0.116933,4,15,0,2.59407,65.7601,0.298368,-0.515054,65.7601,0.298368,-0.515054,1276.04,1670.51,2052.31,2134.19,2464.33,3829.93,150,299790
-1.83932,0.986506,0.116933,4,23,0,1.94466,66.5121,0.305071,-0.546341,66.5121,0.305071,-0.546341,1270.07,1660.5,2037.56,2118.33,2443.67,3785.43,150,299790
-1.75655,0.956709,0.116933,4,31,0,2.55828,69.4845,0.315587,-0.374432,69.4845,0.315587,-0.374432,1265.9,1658.52,2038.47,2119.92,2448.08,3798.99,150,299790
-2.06617,0.999916,0.116933,5,31,0,3.05036,72.0447,0.359703,0.199857,72.0447,0.359703,0.199857,1278.89,1671.71,2049.67,2130.4,2454.59,3771.69,150,299790
-2.23638,0.984626,0.116933,5,47,0,2.54729,62.6988,0.279374,-0.611265,62.6988,0.279374,-0.611265,1280.76,1676.17,2059.2,2141.42,2473.23,3853.65,150,299790
-2.41116,0.968268,0.116933,4,17,0,3.134,59.1317,0.246125,-0.755879,59.1317,0.246125,-0.755879,1268.61,1658.93,2037.43,2118.78,2447.59,3829.63,150,299790
-1.64523,0.999091,0.116933,5,47,0,3.38369,70.941,0.318966,-0.207298,70.941,0.318966,-0.207298,1265.01,1659.94,2042.76,2124.88,2455.87,3817.97,150,299790
-2.30056,0.96153,0.116933,4,31,0,3.61426,66.7295,0.260392,0.32141,66.7295,0.260392,0.32141,1254.92,1654.8,2046.65,2131.26,2474.32,3918.59,150,299790
-2.5638,0.923636,0.116933,4,15,0,4.46085,67.8631,0.263032,0.236347,67.8631,0.263032,0.236347,1251.58,1651.52,2043.68,2128.39,2471.81,3916.49,150,299790
-2.67892,0.930045,0.116933,4,23,0,3.87805,72.3312,0.319995,0.148737,72.3312,0.319995,0.148737,1255.71,1648.22,2028.81,2110.46,2439.58,3793.66,150,299790
-1.79414,0.984516,0.116933,4,23,0,3.62317,68.3807,0.282123,0.269521,68.3807,0.282123,0.269521,1259.9,1658.51,2047.55,2131.35,2470.33,3884.43,150,299790
-2.59763,0.963935,0.116933,4,31,0,2.88229,65.6346,0.315012,0.53088,65.6346,0.315012,0.53088,1286.77,1681.28,2061.72,2143.15,2470.85,3817.85,150,299790
-1.51606,0.879066,0.116933,4,23,0,4.7525,70.5339,0.314807,-0.154744,70.5339,0.314807,-0.154744,1267.94,1665.08,2050.54,2133.28,2466.96,3842.27,150,299790
-1.53954,0.997657,0.116933,4,31,0,1.6449,70.9808,0.323543,-0.163053,70.9808,0.323543,-0.163053,1269.15,1665.13,2048.79,2131.06,2462.56,3824.73,150,299790
-1.65125,0.990249,0.116933,3,11,0,1.73874,70.4481,0.321596,-0.136201,70.4481,0.321596,-0.136201,1273.5,1671.42,2057.17,2139.92,2473.41,3844.74,150,299790
-2.26114,0.978078,0.116933,4,31,0,3.48742,71.6573,0.320973,0.222524,71.6573,0.320973,0.222524,1259.33,1651.95,2032.32,2113.89,2442.6,3794.27,150,299790
-4.54525,0.999469,0.116933,4,15,0,4.83259,67.8384,0.384126,-0.660627,67.8384,0.384126,-0.660627,1289.05,1669,2029.66,2106.18,2411.94,3639.54,150,299790
-3.58973,0.995227,0.116933,4,15,0,5.55331,69.2788,0.381,-0.551074,69.2788,0.381,-0.551074,1287.69,1671.83,2037.85,2115.65,2426.96,3680.66,150,299790
