# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb3_model
# start_datetime = 2023-07-27 10:33:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = Meu_Codigo_Normal_Model/CMB/data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmphxu43met/hsfotjd6.json
# random
#   seed = 22372
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cmb/cmb3-20230727113305_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0272212
# Diagonal elements of inverse mass matrix:
# 6.04859e-05, 2.46337e-05, 5.36695e-05
2.04548,0.84663,0.0272212,2,3,0,-1.15257,69.4575,0.0461716,0.285699,0.694575,0.0461716,0.239528,4.15e-05,8.60221e-05,0.714215,0.694575,0.0461716,0.239528,8.60221e-05,0.714215,0.0611298,0.548177,1091.6,0,0,3.24149,3.24149,0.0337798,301.466,1.73261,0.0222747,-0.104183,-0.00809471,-5.26705e-06
1.0333,0.838249,0.0272212,2,3,0,-0.991513,69.4539,0.0465016,0.285515,0.694539,0.0465016,0.239013,4.15e-05,8.6031e-05,0.714399,0.694539,0.0465016,0.239013,8.6031e-05,0.714399,0.0608043,0.548029,1091.36,0,0,3.24231,3.24231,0.0337661,301.664,1.73248,0.0224317,0.0937478,-0.00821699,0.000151653
2.99813,0.74607,0.0272212,4,19,0,1.51101,69.4027,0.046488,0.287109,0.694027,0.046488,0.240621,4.15e-05,8.61581e-05,0.712805,0.694027,0.046488,0.240621,8.61581e-05,0.712805,0.0608862,0.548066,1091.47,0,0,3.23514,3.23514,0.0337111,301.488,1.73347,0.022392,-0.0820633,-0.00722928,0.000111993
2.33091,0.973322,0.0272212,4,31,0,-2.12852,69.4807,0.0467368,0.287051,0.694807,0.0467368,0.240314,4.15e-05,8.59647e-05,0.712863,0.694807,0.0467368,0.240314,8.59647e-05,0.712863,0.0605357,0.547905,1091.25,0,0,3.23543,3.23543,0.0337118,301.508,1.73345,0.0225625,-0.0618479,-0.00725254,0.000282461
2.82543,0.999013,0.0272212,3,11,0,-1.70713,69.4192,0.0463723,0.286456,0.694192,0.0463723,0.240083,4.15e-05,8.61169e-05,0.713458,0.694192,0.0463723,0.240083,8.61169e-05,0.713458,0.0609795,0.548109,1091.51,0,0,3.23807,3.23807,0.0337397,301.506,1.73307,0.022347,-0.0642294,-0.00763222,6.69552e-05
2.4028,0.998439,0.0272212,4,15,0,-2.25646,69.3848,0.0463505,0.286286,0.693848,0.0463505,0.239936,4.15e-05,8.62023e-05,0.713627,0.693848,0.0463505,0.239936,8.62023e-05,0.713627,0.0610473,0.548139,1091.54,0,0,3.23882,3.23882,0.0337402,301.571,1.73295,0.0223143,0.000696014,-0.00774566,3.43281e-05
1.69195,0.624191,0.0272212,3,15,0,1.58273,69.4469,0.0464067,0.285488,0.694469,0.0464067,0.239081,4.15e-05,8.60484e-05,0.714426,0.694469,0.0464067,0.239081,8.60484e-05,0.714426,0.0609083,0.548076,1091.43,0,0,3.24243,3.24243,0.0337711,301.631,1.73247,0.0223813,0.0606701,-0.00823392,0.000101311
2.06704,0.985374,0.0272212,4,31,0,-0.544277,69.6575,0.0465305,0.284861,0.696575,0.0465305,0.238331,4.15e-05,8.55288e-05,0.715053,0.696575,0.0465305,0.238331,8.55288e-05,0.715053,0.0605052,0.547891,1091.2,0,0,3.24534,3.24534,0.0338178,301.484,1.73212,0.0225774,-0.0855246,-0.00858332,0.000297372
3.16319,0.999855,0.0272212,6,87,0,-1.48018,69.0674,0.0467318,0.290851,0.690674,0.0467318,0.244119,4.15e-05,8.69966e-05,0.709062,0.690674,0.0467318,0.244119,8.69966e-05,0.709062,0.0610928,0.54816,1091.65,0,0,3.21842,3.21842,0.0335322,301.53,1.73571,0.0222925,-0.0395673,-0.00498739,1.24825e-05
3.02958,0.99881,0.0272212,3,7,0,-2.93636,69.0608,0.0467201,0.29066,0.690608,0.0467201,0.24394,4.15e-05,8.70131e-05,0.709253,0.690608,0.0467201,0.24394,8.70131e-05,0.709253,0.0611132,0.548169,1091.65,0,0,3.21925,3.21925,0.0335373,301.563,1.73559,0.0222827,-0.00727026,-0.00510581,2.6625e-06
2.96417,0.96649,0.0272212,6,119,0,0.131607,68.5273,0.04747,0.298708,0.685273,0.04747,0.251238,4.15e-05,8.83732e-05,0.701204,0.685273,0.04747,0.251238,8.83732e-05,0.701204,0.061094,0.54816,1091.78,0,0,3.18429,3.18429,0.033178,301.517,1.74035,0.0222919,-0.0528352,-0.000352151,1.18747e-05
2.8741,0.999997,0.0272212,5,49,0,-2.73013,68.4034,0.0476624,0.300036,0.684034,0.0476624,0.252373,4.15e-05,8.86936e-05,0.699876,0.684034,0.0476624,0.252373,8.86936e-05,0.699876,0.0610743,0.548152,1091.78,0,0,3.17863,3.17863,0.0331101,301.598,1.74111,0.0223014,0.0281648,0.000408993,2.13591e-05
2.87092,0.985071,0.0272212,2,7,0,-2.06609,68.4145,0.0476461,0.300256,0.684145,0.0476461,0.25261,4.15e-05,8.86648e-05,0.699655,0.684145,0.0476461,0.25261,8.86648e-05,0.699655,0.0610751,0.548152,1091.79,0,0,3.1777,3.1777,0.0331066,301.542,1.74124,0.022301,-0.0278716,0.000542874,2.09709e-05
1.9926,0.878937,0.0272212,4,31,0,-1.25925,68.3077,0.0475777,0.301498,0.683077,0.0475777,0.25392,4.15e-05,8.89423e-05,0.698413,0.683077,0.0475777,0.25392,8.89423e-05,0.698413,0.0612872,0.548247,1091.95,0,0,3.17245,3.17245,0.0330581,301.486,1.74196,0.0221995,-0.0838523,0.0012566,-8.052e-05
2.75006,1,0.0272212,2,3,0,-1.98837,68.308,0.0477394,0.301456,0.68308,0.0477394,0.253716,4.15e-05,8.89415e-05,0.698456,0.68308,0.0477394,0.253716,8.89415e-05,0.698456,0.0611289,0.548176,1091.84,0,0,3.17263,3.17263,0.0330507,301.569,1.74193,0.0222752,-0.000506368,0.001229,-4.8351e-06
2.09265,0.967071,0.0272212,4,15,0,-1.9218,68.2305,0.0476656,0.301384,0.682305,0.0476656,0.253718,4.15e-05,8.91437e-05,0.698527,0.682305,0.0476656,0.253718,8.91437e-05,0.698527,0.0613065,0.548256,1091.93,0,0,3.1729,3.1729,0.0330439,301.658,1.74187,0.0221903,0.0879206,0.00117068,-8.97209e-05
2.19089,0.997826,0.0272212,5,47,0,-0.909023,68.544,0.0477846,0.299528,0.68544,0.0477846,0.251743,4.15e-05,8.83302e-05,0.700384,0.68544,0.0477846,0.251743,8.83302e-05,0.700384,0.0607654,0.548011,1091.6,0,0,3.18082,3.18082,0.0331409,301.526,1.74084,0.0224505,-0.0438131,0.000135566,0.000170521
2.64569,0.984141,0.0272212,6,87,0,-0.279067,68.9246,0.0467357,0.292148,0.689246,0.0467357,0.245413,4.15e-05,8.73574e-05,0.707764,0.689246,0.0467357,0.245413,8.73574e-05,0.707764,0.0612813,0.548245,1091.78,0,0,3.21268,3.21268,0.0334706,301.546,1.73648,0.0222023,-0.0236132,-0.00422204,-7.77351e-05
0.820563,0.80302,0.0272212,6,95,0,0.248375,69.1884,0.0462924,0.28894,0.691884,0.0462924,0.242648,4.15e-05,8.66924e-05,0.710973,0.691884,0.0462924,0.242648,8.66924e-05,0.710973,0.0613693,0.548284,1091.8,0,0,3.22691,3.22691,0.0336324,301.425,1.73457,0.0221604,-0.145086,-0.00613376,-0.000119635
2.03463,0.988733,0.0272212,5,43,0,-0.279115,69.0554,0.0466854,0.291578,0.690554,0.0466854,0.244893,4.15e-05,8.70267e-05,0.708335,0.690554,0.0466854,0.244893,8.70267e-05,0.708335,0.061155,0.548188,1091.72,0,0,3.21523,3.21523,0.0335116,301.416,1.73616,0.0222626,-0.153779,-0.00454198,-1.73609e-05
3.15673,0.992002,0.0272212,4,31,0,-1.77501,69.1029,0.0467675,0.290936,0.691029,0.0467675,0.244169,4.15e-05,8.69071e-05,0.708977,0.691029,0.0467675,0.244169,8.69071e-05,0.708977,0.0610096,0.548122,1091.61,0,0,3.21806,3.21806,0.0335336,301.484,1.73577,0.0223325,-0.0864859,-0.00492731,5.2469e-05
2.45252,0.918466,0.0272212,3,11,0,-1.82493,69.1577,0.0469043,0.29128,0.691577,0.0469043,0.244376,4.15e-05,8.67696e-05,0.708633,0.691577,0.0469043,0.244376,8.67696e-05,0.708633,0.0608009,0.548027,1091.5,0,0,3.21657,3.21657,0.0335251,301.42,1.73599,0.0224333,-0.14974,-0.00470591,0.000153291
3.13869,0.950785,0.0272212,4,15,0,-2.04669,69.0508,0.0467643,0.290921,0.690508,0.0467643,0.244157,4.15e-05,8.70384e-05,0.708992,0.690508,0.0467643,0.244157,8.70384e-05,0.708992,0.0610828,0.548155,1091.64,0,0,3.2181,3.2181,0.0335256,301.56,1.73575,0.0222973,-0.0100051,-0.00494805,1.72718e-05
1.82689,0.83492,0.0272212,6,83,0,0.0883002,68.0335,0.0481867,0.305529,0.680335,0.0481867,0.257342,4.15e-05,8.96608e-05,0.694381,0.680335,0.0481867,0.257342,8.96608e-05,0.694381,0.0610699,0.54815,1091.87,0,0,3.15561,3.15561,0.0328699,301.603,1.74425,0.0223035,0.0325408,0.00355359,2.34802e-05
1.60459,0.998131,0.0272212,2,7,0,-1.35228,68.0462,0.0482082,0.305819,0.680462,0.0482082,0.257611,4.15e-05,8.96272e-05,0.694091,0.680462,0.0482082,0.257611,8.96272e-05,0.694091,0.0610318,0.548132,1091.86,0,0,3.15442,3.15442,0.0328629,301.553,1.74443,0.0223218,-0.0170511,0.00372529,4.17988e-05
1.2384,0.934655,0.0272212,2,3,0,-1.06547,68.0369,0.0483207,0.305741,0.680369,0.0483207,0.25742,4.15e-05,8.96519e-05,0.694169,0.680369,0.0483207,0.25742,8.96519e-05,0.694169,0.0609364,0.548089,1091.78,0,0,3.15474,3.15474,0.0328577,301.631,1.74438,0.0223677,0.0613319,0.0036759,8.77307e-05
1.34188,0.944215,0.0272212,2,3,0,-0.622536,68.0266,0.0480627,0.305889,0.680266,0.0480627,0.257827,4.15e-05,8.96789e-05,0.694021,0.680266,0.0480627,0.257827,8.96789e-05,0.694021,0.0611989,0.548208,1091.97,0,0,3.15413,3.15413,0.0328654,301.502,1.74446,0.0222416,-0.0675981,0.00376413,-3.83741e-05
1.68283,0.965748,0.0272212,5,35,0,-0.512032,68.2909,0.0476785,0.302164,0.682909,0.0476785,0.254486,4.15e-05,8.89862e-05,0.697747,0.682909,0.0476785,0.254486,8.89862e-05,0.697747,0.0612116,0.548213,1091.92,0,0,3.16966,3.16966,0.0330315,301.463,1.74235,0.0222356,-0.106593,0.00164516,-4.44374e-05
0.333407,0.81047,0.0272212,4,23,0,2.219,68.1387,0.0473924,0.302262,0.681387,0.0473924,0.254869,4.15e-05,8.9384e-05,0.697649,0.681387,0.0473924,0.254869,8.9384e-05,0.697649,0.0617005,0.54843,1092.21,0,0,3.1692,3.1692,0.0330187,301.536,1.74237,0.0220038,-0.0341458,0.00167349,-0.000276225
1.41163,0.997633,0.0272212,3,7,0,0.572915,68.1872,0.0480073,0.3027,0.681872,0.0480073,0.254693,4.15e-05,8.92571e-05,0.697211,0.681872,0.0480073,0.254693,8.92571e-05,0.697211,0.0610335,0.548133,1091.78,0,0,3.16738,3.16738,0.0329822,301.696,1.74263,0.0223209,0.125799,0.00193266,4.0949e-05
1.63404,0.996484,0.0272212,4,15,0,1.71913,68.2674,0.0480138,0.302112,0.682674,0.0480138,0.254098,4.15e-05,8.90473e-05,0.697799,0.682674,0.0480138,0.254098,8.90473e-05,0.697799,0.0609181,0.548081,1091.71,0,0,3.16986,3.16986,0.0330113,301.666,1.7423,0.0223766,0.0961035,0.00160371,9.6561e-05
1.36963,0.996168,0.0272212,4,23,0,-1.22702,68.1887,0.0475524,0.302517,0.681887,0.0475524,0.254965,4.15e-05,8.92531e-05,0.697393,0.681887,0.0475524,0.254965,8.92531e-05,0.697393,0.0614746,0.548331,1092.08,0,0,3.16815,3.16815,0.0330115,301.502,1.74253,0.0221104,-0.0679527,0.0018327,-0.000169579
2.09821,0.83569,0.0272212,2,7,0,2.75082,68.2103,0.0479608,0.302641,0.682103,0.0479608,0.25468,4.15e-05,8.91967e-05,0.69727,0.682103,0.0479608,0.25468,8.91967e-05,0.69727,0.061047,0.548139,1091.8,0,0,3.16763,3.16763,0.0329901,301.648,1.7426,0.0223144,0.0782835,0.00190366,3.44491e-05
2.78852,0.991396,0.0272212,6,123,0,0.373232,68.5357,0.0473088,0.297424,0.685357,0.0473088,0.250115,4.15e-05,8.83517e-05,0.702488,0.685357,0.0473088,0.250115,8.83517e-05,0.702488,0.0612409,0.548227,1091.84,0,0,3.18975,3.18975,0.0332242,301.614,1.73958,0.0222216,0.0443241,-0.00111715,-5.84124e-05
1.01935,0.636712,0.0272212,6,103,0,1.84375,68.9768,0.0470444,0.29154,0.689768,0.0470444,0.244495,4.15e-05,8.72251e-05,0.708373,0.689768,0.0470444,0.244495,8.72251e-05,0.708373,0.0609052,0.548075,1091.52,0,0,3.21535,3.21535,0.03348,301.713,1.73611,0.0223828,0.142662,-0.00458892,0.000102783
0.519248,0.982363,0.0272212,6,95,0,0.593596,69.4014,0.0461973,0.286999,0.694014,0.0461973,0.240802,4.15e-05,8.61612e-05,0.712915,0.694014,0.0461973,0.240802,8.61612e-05,0.712915,0.061179,0.548199,1091.66,0,0,3.23564,3.23564,0.0337304,301.362,1.73341,0.0222512,-0.207958,-0.00729354,-2.88232e-05
2.41057,0.974308,0.0272212,4,19,0,-0.00543159,69.5153,0.0465489,0.285726,0.695153,0.0465489,0.239177,4.15e-05,8.5879e-05,0.714188,0.695153,0.0465489,0.239177,8.5879e-05,0.714188,0.0606755,0.547969,1091.3,0,0,3.24138,3.24138,0.0337674,301.566,1.73263,0.0224942,-0.00385939,-0.00807128,0.00021422
2.30305,0.963794,0.0272212,5,39,0,-1.66154,69.6398,0.0461925,0.284223,0.696398,0.0461925,0.23803,4.15e-05,8.55722e-05,0.715691,0.696398,0.0461925,0.23803,8.55722e-05,0.715691,0.0608655,0.548057,1091.41,0,0,3.24823,3.24823,0.0338531,301.438,1.73172,0.022402,-0.131586,-0.0089844,0.000122005
1.88567,0.999248,0.0272212,5,51,0,-1.26016,69.8125,0.0460862,0.281617,0.698125,0.0460862,0.235531,4.15e-05,8.51494e-05,0.718298,0.698125,0.0460862,0.235531,8.51494e-05,0.718298,0.0607429,0.548,1091.28,0,0,3.26019,3.26019,0.0339664,301.538,1.7301,0.0224614,-0.0318101,-0.0105988,0.000181426
2.47567,0.939213,0.0272212,5,35,0,-1.4677,69.6809,0.0462008,0.283577,0.696809,0.0462008,0.237376,4.15e-05,8.54714e-05,0.716338,0.696809,0.0462008,0.237376,8.54714e-05,0.716338,0.0608026,0.548028,1091.36,0,0,3.25118,3.25118,0.0338788,301.483,1.73132,0.0224325,-0.087328,-0.00938403,0.000152461
0.948874,0.719752,0.0272212,2,7,0,-0.0221985,69.663,0.0463803,0.283363,0.69663,0.0463803,0.236983,4.15e-05,8.55153e-05,0.716552,0.69663,0.0463803,0.236983,8.55153e-05,0.716552,0.0606471,0.547956,1091.23,0,0,3.25214,3.25214,0.0338721,301.631,1.73117,0.022508,0.0614773,-0.00952654,0.000228038
2.08308,1,0.0272212,2,5,0,-0.990641,69.6714,0.0463193,0.283524,0.696714,0.0463193,0.237204,4.15e-05,8.54946e-05,0.716391,0.696714,0.0463193,0.237204,8.54946e-05,0.716391,0.0606967,0.547979,1091.28,0,0,3.25141,3.25141,0.0338721,301.564,1.73128,0.0224839,-0.00605626,-0.0094217,0.000203883
1.83218,0.966253,0.0272212,2,3,0,-1.76289,69.6672,0.0460566,0.283624,0.696672,0.0460566,0.237567,4.15e-05,8.5505e-05,0.716291,0.696672,0.0460566,0.237567,8.5505e-05,0.716291,0.0609657,0.548102,1091.47,0,0,3.25096,3.25096,0.0338833,301.423,1.73135,0.0223536,-0.147136,-0.00935486,7.36304e-05
1.68464,0.997639,0.0272212,5,47,0,1.22857,69.8904,0.0460424,0.280797,0.698904,0.0460424,0.234755,4.15e-05,8.49597e-05,0.719118,0.698904,0.0460424,0.234755,8.49597e-05,0.719118,0.0606838,0.547973,1091.23,0,0,3.26399,3.26399,0.0340068,301.531,1.7296,0.0224902,-0.0386987,-0.0111047,0.000210182
0.801003,0.913803,0.0272212,4,15,0,-0.139513,69.9399,0.0457844,0.280473,0.699399,0.0457844,0.234688,4.15e-05,8.48394e-05,0.719443,0.699399,0.0457844,0.234688,8.48394e-05,0.719443,0.0608782,0.548062,1091.37,0,0,3.26551,3.26551,0.0340397,301.38,1.7294,0.0223959,-0.189862,-0.0112972,0.000115866
0.988793,0.999298,0.0272212,3,11,0,-0.618651,69.9042,0.0458796,0.281144,0.699042,0.0458796,0.235265,4.15e-05,8.49261e-05,0.718771,0.699042,0.0458796,0.235265,8.49261e-05,0.718771,0.0608293,0.54804,1091.35,0,0,3.2624,3.2624,0.0340079,301.375,1.72982,0.0224195,-0.194823,-0.0108767,0.000139532
1.82235,1,0.0272212,2,3,0,-1.1494,69.9062,0.0460068,0.281091,0.699062,0.0460068,0.235084,4.15e-05,8.49213e-05,0.718824,0.699062,0.0460068,0.235084,8.49213e-05,0.718824,0.0606986,0.54798,1091.26,0,0,3.26264,3.26264,0.0340025,301.445,1.72979,0.022483,-0.125115,-0.0109125,0.000202984
1.3589,0.872772,0.0272212,6,71,0,0.0432892,69.6318,0.0463301,0.283561,0.696318,0.0463301,0.237231,4.15e-05,8.55919e-05,0.716353,0.696318,0.0463301,0.237231,8.55919e-05,0.716353,0.0607385,0.547998,1091.3,0,0,3.25123,3.25123,0.0338638,301.621,1.73129,0.0224636,0.0507166,-0.00940701,0.000183563
2.54704,0.918086,0.0272212,3,11,0,-0.366044,69.6485,0.0463036,0.284028,0.696485,0.0463036,0.237725,4.15e-05,8.5551e-05,0.715886,0.696485,0.0463036,0.237725,8.5551e-05,0.715886,0.0607428,0.548,1091.32,0,0,3.24911,3.24911,0.0338541,301.512,1.73159,0.0224615,-0.0584619,-0.00910746,0.00018146
2.27428,0.97347,0.0272212,4,15,0,-1.65027,69.7115,0.04634,0.283544,0.697115,0.04634,0.237204,4.15e-05,8.53963e-05,0.716371,0.697115,0.04634,0.237204,8.53963e-05,0.716371,0.0606229,0.547945,1091.24,0,0,3.25134,3.25134,0.033877,301.514,1.7313,0.0225198,-0.0564615,-0.00940057,0.000239836
1.40003,0.922815,0.0272212,4,15,0,-1.0149,69.6937,0.0461016,0.282399,0.696937,0.0461016,0.236297,4.15e-05,8.54399e-05,0.717516,0.696937,0.0461016,0.236297,8.54399e-05,0.717516,0.0608851,0.548066,1091.37,0,0,3.25656,3.25656,0.0339221,301.596,1.73057,0.0223925,0.0262564,-0.0101273,0.000112517
1.5897,0.998709,0.0272212,4,15,0,-1.16813,69.8219,0.046372,0.282916,0.698219,0.046372,0.236544,4.15e-05,8.51265e-05,0.716998,0.698219,0.046372,0.236544,8.51265e-05,0.716998,0.0604452,0.547863,1091.13,0,0,3.25424,3.25424,0.0339124,301.468,1.73093,0.0226068,-0.102346,-0.0097743,0.000326824
1.99669,0.949478,0.0272212,4,27,0,-1.18374,69.6931,0.0460708,0.282661,0.696931,0.0460708,0.23659,4.15e-05,8.54414e-05,0.717253,0.696931,0.0460708,0.23659,8.54414e-05,0.717253,0.0609169,0.54808,1091.4,0,0,3.25536,3.25536,0.0339158,301.541,1.73074,0.0223772,-0.0289357,-0.00996006,9.71625e-05
1.4665,0.818223,0.0272212,2,7,0,0.0806734,69.7213,0.0460316,0.28324,0.697213,0.0460316,0.237209,4.15e-05,8.53722e-05,0.716674,0.697213,0.0460316,0.237209,8.53722e-05,0.716674,0.0609188,0.548081,1091.44,0,0,3.25273,3.25273,0.0339053,301.391,1.73111,0.0223763,-0.178787,-0.00958552,9.62535e-05
2.90475,0.99736,0.0272212,6,79,0,-0.252953,69.2191,0.0469061,0.290327,0.692191,0.0469061,0.243421,4.15e-05,8.66157e-05,0.709586,0.692191,0.0469061,0.243421,8.66157e-05,0.709586,0.060717,0.547989,1091.42,0,0,3.22078,3.22078,0.0335629,301.475,1.73542,0.022474,-0.0949556,-0.00527931,0.000194009
2.73475,0.900982,0.0272212,7,143,0,-1.75903,68.671,0.0475838,0.297381,0.68671,0.0475838,0.249797,4.15e-05,8.80037e-05,0.702531,0.68671,0.0475838,0.249797,8.80037e-05,0.702531,0.0607888,0.548022,1091.57,0,0,3.18998,3.18998,0.033233,301.557,1.73958,0.0224391,-0.0132805,-0.00111731,0.000159144
1.80246,0.994831,0.0272212,6,79,0,-0.632586,69.0309,0.0464941,0.290234,0.690309,0.0464941,0.24374,4.15e-05,8.70884e-05,0.709678,0.690309,0.0464941,0.24374,8.70884e-05,0.709678,0.0613791,0.548288,1091.81,0,0,3.22112,3.22112,0.0335571,301.559,1.73533,0.0221557,-0.0107682,-0.00537144,-0.000124283
1.45909,0.877728,0.0272212,5,47,0,0.226372,69.3196,0.046611,0.287153,0.693196,0.046611,0.240542,4.15e-05,8.63645e-05,0.712761,0.693196,0.046611,0.240542,8.63645e-05,0.712761,0.0608746,0.548061,1091.43,0,0,3.23491,3.23491,0.0336891,301.663,1.73348,0.0223976,0.0926745,-0.00722235,0.000117573
2.1612,0.834347,0.0272212,2,3,0,-0.00077748,69.3133,0.0464254,0.286989,0.693133,0.0464254,0.240564,4.15e-05,8.63803e-05,0.712924,0.693133,0.0464254,0.240564,8.63803e-05,0.712924,0.0610682,0.548149,1091.56,0,0,3.23564,3.23564,0.0337033,301.605,1.73338,0.0223043,0.0346475,-0.00732285,2.4306e-05
2.17995,0.901622,0.0272212,2,3,0,-1.33416,69.311,0.0462916,0.287273,0.69311,0.0462916,0.240982,4.15e-05,8.63861e-05,0.71264,0.69311,0.0462916,0.240982,8.63861e-05,0.71264,0.0612054,0.548211,1091.66,0,0,3.23437,3.23437,0.033702,301.498,1.73356,0.0222385,-0.071545,-0.00714378,-4.14648e-05
-0.251013,0.818585,0.0272212,3,11,0,0.603552,69.429,0.0466344,0.288585,0.69429,0.0466344,0.241951,4.15e-05,8.60927e-05,0.711329,0.69429,0.0466344,0.241951,8.60927e-05,0.711329,0.0607055,0.547983,1091.41,0,0,3.22857,3.22857,0.0336637,301.299,1.73439,0.0224796,-0.270585,-0.00630634,0.000199596
-0.715475,0.940328,0.0272212,5,55,0,1.92059,69.066,0.0475438,0.292851,0.69066,0.0475438,0.245307,4.15e-05,8.70001e-05,0.707062,0.69066,0.0475438,0.245307,8.70001e-05,0.707062,0.0602987,0.547794,1091.18,0,0,3.20965,3.20965,0.0334293,301.634,1.73693,0.0226789,0.063834,-0.0037739,0.000398904
3.05724,0.845153,0.0272212,3,11,0,2.80118,68.9416,0.0468333,0.292193,0.689416,0.0468333,0.245359,4.15e-05,8.73143e-05,0.70772,0.689416,0.0468333,0.245359,8.73143e-05,0.70772,0.0611614,0.548191,1091.71,0,0,3.21249,3.21249,0.0334668,301.563,1.73651,0.0222596,-0.00720379,-0.00419281,-2.03964e-05
3.19027,0.99543,0.0272212,6,127,0,-2.5338,69.2022,0.0466444,0.289361,0.692022,0.0466444,0.242716,4.15e-05,8.6658e-05,0.710553,0.692022,0.0466444,0.242716,8.6658e-05,0.710553,0.0609987,0.548117,1091.57,0,0,3.22504,3.22504,0.0336028,301.515,1.73482,0.0223377,-0.0545765,-0.00587609,5.7728e-05
2.29684,0.891744,0.0272212,6,111,0,-1.17103,68.5461,0.0472048,0.297832,0.685461,0.0472048,0.250627,4.15e-05,8.83247e-05,0.70208,0.685461,0.0472048,0.250627,8.83247e-05,0.70208,0.061329,0.548266,1091.92,0,0,3.18803,3.18803,0.03322,301.489,1.73983,0.0221795,-0.0809053,-0.000868507,-0.000100468
1.90017,0.892095,0.0272212,7,135,0,0.33002,69.4594,0.0465609,0.285946,0.694594,0.0465609,0.239386,4.15e-05,8.60174e-05,0.713968,0.694594,0.0465609,0.239386,8.60174e-05,0.713968,0.0607381,0.547998,1091.34,0,0,3.24037,3.24037,0.0337509,301.619,1.73275,0.0224638,0.0493102,-0.00794569,0.000183768
-0.968698,0.887263,0.0272212,5,47,0,1.92497,70.0501,0.0462098,0.2794,0.700501,0.0462098,0.233191,4.15e-05,8.45729e-05,0.720515,0.700501,0.0462098,0.233191,8.45729e-05,0.720515,0.0603062,0.547797,1090.96,0,0,3.2705,3.2705,0.0340663,301.605,1.72873,0.0226752,0.0349229,-0.0119686,0.000395198
1.18571,0.999944,0.0272212,6,119,0,2.81322,68.7512,0.0470985,0.296145,0.687512,0.0470985,0.249047,4.15e-05,8.77985e-05,0.703767,0.687512,0.0470985,0.249047,8.77985e-05,0.703767,0.061156,0.548188,1091.8,0,0,3.19531,3.19531,0.0333075,301.385,1.73886,0.0222622,-0.18502,-0.00183602,-1.78209e-05
-0.537035,0.872695,0.0272212,6,91,0,2.21909,69.1022,0.0466155,0.291591,0.691022,0.0466155,0.244976,4.15e-05,8.6909e-05,0.708322,0.691022,0.0466155,0.244976,8.6909e-05,0.708322,0.0611617,0.548191,1091.74,0,0,3.21519,3.21519,0.0335228,301.312,1.73618,0.0222594,-0.258021,-0.00452237,-2.0574e-05
1.36573,1,0.0272212,2,3,0,0.45764,69.1142,0.0472227,0.291318,0.691142,0.0472227,0.244096,4.15e-05,8.68788e-05,0.708595,0.691142,0.0472227,0.244096,8.68788e-05,0.708595,0.0605465,0.54791,1091.31,0,0,3.21637,3.21637,0.0334993,301.635,1.736,0.0225572,0.064503,-0.00469723,0.000277191
-2.19563,0.839526,0.0272212,6,127,0,3.1603,69.9006,0.046588,0.28191,0.699006,0.046588,0.235322,4.15e-05,8.4935e-05,0.718005,0.699006,0.046588,0.235322,8.4935e-05,0.718005,0.0601281,0.547713,1090.9,0,0,3.25886,3.25886,0.0339435,301.62,1.7303,0.0227633,0.0496421,-0.0104005,0.000483302
1.6746,0.98585,0.0272212,2,7,0,4.03637,69.8883,0.0462198,0.281645,0.698883,0.0462198,0.235425,4.15e-05,8.49648e-05,0.71827,0.698883,0.0462198,0.235425,8.49648e-05,0.71827,0.0605091,0.547892,1091.14,0,0,3.26008,3.26008,0.0339706,301.492,1.73013,0.0225755,-0.0777805,-0.0105663,0.000295471
-0.2202,0.796146,0.0272212,5,47,0,1.62122,70.1022,0.0458931,0.277953,0.701022,0.0458931,0.23206,4.15e-05,8.44472e-05,0.721963,0.701022,0.0458931,0.23206,8.44472e-05,0.721963,0.0605544,0.547913,1091.09,0,0,3.27726,3.27726,0.0341378,301.597,1.72781,0.0225533,0.0265166,-0.0128863,0.000273313
