# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-21 15:10:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp04urymr_/mtihphj_.json
# random
#   seed = 83402
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cc/cc-20230721161048.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-7.45457,0.97606,0.404119,2,7,0,8.79366,0.291127,71.4799,71.4799,0.291127,0.402688,1,0,0.316763,1,1.02385,1.03129,1.043,1.06399,1.06797,1.07704,1.0775,1.11171,1.11691,1.15665,1.1732,1.1854,1.18565,1.20109,1.21398,1.23053,1.23613,1.23728,1.3187,1.38754,1.44655,1.47366,1.55934,1.56404,1.58296,1.71823,2.00225,2.07449,2.15294,2.27299,2.54872,2.83238,0.0691977,0.0886617,0.117589,0.165059,0.173502,0.19215,0.193078,0.257052,0.266027,0.329389,0.353426,0.370386,0.370723,0.391338,0.407901,0.428356,0.435086,0.436461,0.524964,0.589294,0.638709,0.659942,0.721961,0.725162,0.737873,0.82096,0.962805,0.993717,1.02542,1.07063,1.16203,1.24204,73.1844,73.7165,74.5535,76.0542,76.3386,76.9865,77.0195,79.4647,79.8363,82.6773,83.8606,84.7325,84.7502,85.8536,86.7753,87.958,88.3582,88.4406,94.2608,99.1811,103.399,105.337,111.461,111.797,113.15,122.819,143.121,148.284,153.892,162.473,182.183,202.458
-7.31366,0.986741,0.404119,3,11,0,7.90256,0.33846,69.2541,69.2541,0.33846,0.384827,1,0,0.379125,1,1.02851,1.0374,1.05136,1.07635,1.08108,1.09183,1.09238,1.13284,1.13897,1.18566,1.20502,1.21925,1.21954,1.2375,1.25248,1.27165,1.27813,1.27946,1.37304,1.4514,1.5181,1.54863,1.64464,1.64989,1.67101,1.82128,2.13401,2.21314,2.29894,2.43001,2.73028,3.03838,0.0690432,0.0884058,0.117133,0.164142,0.172485,0.190895,0.19181,0.254752,0.263556,0.32553,0.348955,0.365456,0.365784,0.385809,0.401874,0.421684,0.428194,0.429524,0.514813,0.576453,0.623616,0.643834,0.702741,0.705776,0.717822,0.796364,0.929796,0.958786,0.988489,1.0308,1.1162,1.19085,71.2287,71.8442,72.8112,74.5415,74.8689,75.6139,75.6517,78.4539,78.8784,82.1119,83.4524,84.4379,84.4579,85.7022,86.7392,88.067,88.5154,88.6077,95.0888,100.515,105.135,107.249,113.898,114.261,115.724,126.131,147.789,153.269,159.211,168.288,189.083,210.42
-7.60232,0.966348,0.404119,2,7,0,8.96051,0.296417,72.2046,72.2046,0.296417,0.400725,1,0,0.32357,1,1.02436,1.03196,1.04392,1.06535,1.06941,1.07866,1.07913,1.11404,1.11934,1.15986,1.17673,1.18916,1.18941,1.20514,1.21827,1.23511,1.24081,1.24199,1.3248,1.39474,1.45464,1.48215,1.56903,1.57379,1.59298,1.72999,2.01737,2.09041,2.16971,2.29104,2.56963,2.85613,0.0691808,0.0886336,0.117539,0.164958,0.173389,0.192011,0.192938,0.256797,0.265752,0.328958,0.352926,0.369833,0.370169,0.390717,0.407223,0.427604,0.434309,0.435678,0.52381,0.587826,0.636976,0.658088,0.719738,0.72292,0.735551,0.818094,0.958922,0.989601,1.02106,1.06591,1.15658,1.23594,73.9632,74.5121,75.3754,76.9232,77.2164,77.8844,77.9184,80.4386,80.8215,83.7475,84.9656,85.863,85.8811,87.0165,87.9645,89.1809,89.5923,89.6771,95.6569,100.706,105.032,107.018,113.291,113.635,115.02,124.913,145.663,150.937,156.663,165.424,185.539,206.225
-9.04311,0.983973,0.404119,4,15,0,9.06135,0.414874,66.0891,66.0891,0.414874,0.354474,1,0,0.486801,1,1.03651,1.04785,1.06561,1.09725,1.10321,1.11675,1.11744,1.16804,1.17566,1.23333,1.25705,1.27442,1.27477,1.29662,1.31477,1.33793,1.34573,1.34733,1.45905,1.55136,1.62925,1.66471,1.77564,1.78168,1.80597,1.97782,2.33199,2.42111,2.51757,2.66465,3.00066,3.34451,0.0687799,0.0879713,0.116364,0.162611,0.170791,0.18881,0.189705,0.250993,0.259527,0.319334,0.341823,0.357624,0.357938,0.377073,0.392391,0.411241,0.417426,0.418689,0.499309,0.557143,0.601176,0.619999,0.674677,0.677488,0.688638,0.761132,0.883597,0.91011,0.937248,0.975857,1.05365,1.12151,68.5021,69.2513,70.4253,72.5161,72.9102,73.8052,73.8507,77.195,77.6986,81.5098,83.0773,84.2253,84.2485,85.6928,86.8922,88.4225,88.9381,89.0442,96.4272,102.528,107.676,110.02,117.351,117.75,119.355,130.713,154.119,160.009,166.384,176.104,198.311,221.036
-8.27061,0.984826,0.404119,2,3,0,9.21088,0.390671,66.8115,66.8115,0.390671,0.364304,1,0,0.451751,1,1.03392,1.04446,1.061,1.09051,1.09608,1.10874,1.10938,1.15677,1.16393,1.21816,1.24052,1.25692,1.25725,1.2779,1.29507,1.317,1.32439,1.32591,1.43208,1.52015,1.59465,1.62861,1.73502,1.74082,1.76415,1.92947,2.27107,2.35715,2.45037,2.59258,2.9177,3.25065,0.0688652,0.0881117,0.116612,0.163102,0.171334,0.189477,0.190379,0.252188,0.260806,0.321288,0.344066,0.360083,0.360401,0.379809,0.395356,0.414499,0.420784,0.422067,0.504099,0.563072,0.608035,0.627272,0.683196,0.686073,0.697486,0.771749,0.897398,0.924627,0.952505,0.992179,1.07216,1.14197,69.0775,69.7821,70.8872,72.8586,73.2307,74.0762,74.1192,77.2858,77.7636,81.387,82.8811,83.9766,83.9987,85.3785,86.5256,87.9907,88.4847,88.5863,95.6795,101.563,106.541,108.81,115.919,116.307,117.865,128.911,151.733,157.485,163.713,173.214,194.936,217.181
-9.46599,0.971319,0.404119,2,3,0,9.56482,0.411392,64.3076,64.3076,0.411392,0.355901,1,0,0.481704,1,1.03613,1.04736,1.06494,1.09627,1.10218,1.11559,1.11627,1.16642,1.17397,1.23115,1.25467,1.2719,1.27225,1.29393,1.31194,1.33492,1.34267,1.34426,1.45518,1.5469,1.62431,1.65956,1.76985,1.77585,1.8,1.97093,2.32332,2.41201,2.50801,2.6544,2.98886,3.33117,0.0687923,0.0879917,0.116399,0.162682,0.17087,0.188907,0.189803,0.251165,0.259711,0.319615,0.342144,0.357977,0.358291,0.377465,0.392815,0.411707,0.417906,0.419172,0.499991,0.557986,0.602149,0.62103,0.675883,0.678703,0.689889,0.762631,0.885539,0.912152,0.939393,0.978149,1.05625,1.12438,66.6313,67.3529,68.4839,70.4986,70.8784,71.7411,71.7849,75.0094,75.4951,79.172,80.6848,81.793,81.8153,83.2097,84.3678,85.8457,86.3436,86.4461,93.5794,99.4772,104.455,106.722,113.815,114.201,115.754,126.746,149.407,155.11,161.284,170.698,192.207,214.219
-9.04795,0.984816,0.404119,3,7,0,9.81469,0.414497,66.2054,66.2054,0.414497,0.354629,1,0,0.486248,1,1.03647,1.04779,1.06554,1.09714,1.1031,1.11663,1.11731,1.16787,1.17548,1.23309,1.25679,1.27415,1.2745,1.29633,1.31447,1.3376,1.3454,1.347,1.45863,1.55088,1.62872,1.66416,1.77502,1.78105,1.80532,1.97708,2.33106,2.42012,2.51653,2.66354,2.99938,3.34306,0.0687813,0.0879735,0.116367,0.162619,0.1708,0.188821,0.189716,0.251012,0.259547,0.319365,0.341858,0.357663,0.357976,0.377115,0.392437,0.411291,0.417478,0.418741,0.499383,0.557234,0.601281,0.620111,0.674807,0.677619,0.688773,0.761294,0.883806,0.910331,0.93748,0.976104,1.05393,1.12182,68.6199,69.3696,70.5444,72.6367,73.0311,73.9268,73.9723,77.3191,77.8232,81.6375,83.2064,84.3554,84.3787,85.8242,87.0248,88.5566,89.0727,89.1788,96.5692,102.677,107.83,110.176,117.516,117.915,119.522,130.893,154.329,160.225,166.608,176.341,198.576,221.329
-8.22696,0.993611,0.404119,3,11,0,10.1453,0.26122,73.182,73.182,0.26122,0.413635,1,0,0.27903,1,1.02101,1.02758,1.03791,1.05645,1.05996,1.06798,1.06838,1.09869,1.1033,1.13864,1.15339,1.16428,1.1645,1.1783,1.18985,1.20468,1.20971,1.21074,1.28412,1.34657,1.40036,1.42515,1.50378,1.5081,1.52552,1.65049,1.9148,1.98231,2.05572,2.16823,2.42724,2.69427,0.0692918,0.0888179,0.117868,0.165624,0.174129,0.192927,0.193863,0.258488,0.26757,0.331824,0.356258,0.373517,0.37386,0.394862,0.411753,0.432635,0.43951,0.440915,0.531581,0.597757,0.648739,0.670684,0.734905,0.738225,0.751411,0.83777,0.985781,1.01812,1.05131,1.09868,1.19458,1.27865,74.7197,75.2001,75.956,77.3128,77.5701,78.1566,78.1865,80.404,80.7415,83.3276,84.4076,85.2046,85.2207,86.2307,87.0754,88.161,88.5287,88.6044,93.9746,98.5443,102.481,104.296,110.049,110.366,111.641,120.786,140.129,145.069,150.442,158.676,177.63,197.172
-8.05727,0.961984,0.404119,3,11,0,9.83166,0.371566,66.5303,66.5303,0.371566,0.371919,1,0,0.424704,1,1.03191,1.04184,1.05743,1.08527,1.09053,1.10248,1.10309,1.14795,1.15473,1.20622,1.2275,1.24311,1.24343,1.26311,1.27949,1.30043,1.30749,1.30895,1.41061,1.49521,1.56694,1.59968,1.70239,1.708,1.73054,1.89051,2.22185,2.30545,2.39603,2.53427,2.85053,3.17461,0.0689312,0.0882207,0.116805,0.163486,0.171759,0.189999,0.190906,0.253129,0.261814,0.322836,0.345848,0.362039,0.362361,0.381991,0.397723,0.417105,0.42347,0.424769,0.50796,0.567874,0.61361,0.633191,0.690157,0.69309,0.704723,0.780474,0.908814,0.93665,0.965157,1.00574,1.08758,1.15905,68.6532,69.3139,70.351,72.2032,72.5531,73.3487,73.3891,76.3736,76.8246,80.2504,81.6658,82.7046,82.7256,84.0352,85.1249,86.5179,86.9879,87.0846,93.8482,99.4769,104.249,106.427,113.261,113.634,115.133,125.776,147.82,153.383,159.409,168.606,189.647,211.208
-9.64152,0.846722,0.404119,2,3,0,9.71531,0.404414,68.2723,68.2723,0.404414,0.358748,1,0,0.471545,1,1.03538,1.04638,1.06361,1.09432,1.10011,1.11327,1.11394,1.16316,1.17058,1.22677,1.2499,1.26686,1.2672,1.28854,1.30626,1.32889,1.33652,1.33809,1.44743,1.53792,1.61437,1.64919,1.75818,1.76412,1.788,1.95706,2.30585,2.39367,2.48874,2.63374,2.96509,3.30427,0.068817,0.0880323,0.116471,0.162824,0.171027,0.189099,0.189997,0.25151,0.26008,0.320177,0.34279,0.358684,0.359,0.378252,0.393668,0.412643,0.418871,0.420142,0.501365,0.559685,0.604113,0.623112,0.678319,0.681158,0.692419,0.765663,0.889474,0.91629,0.94374,0.982799,1.06152,1.1302,70.6879,71.4384,72.615,74.7119,75.1073,76.0058,76.0514,79.4116,79.9181,83.7542,85.3337,86.4911,86.5145,87.9712,89.1816,90.7266,91.2473,91.3544,98.8191,104.998,110.216,112.594,120.035,120.44,122.07,133.613,157.426,163.421,169.912,179.811,202.433,225.59
-13.0265,0.758423,0.404119,3,7,0,13.4234,0.354429,63.2407,63.2407,0.354429,0.378645,1,0,0.400907,1,1.03014,1.03952,1.05427,1.08062,1.08561,1.09694,1.09752,1.1401,1.14654,1.19556,1.21584,1.23075,1.23105,1.24985,1.26551,1.28554,1.2923,1.29369,1.39121,1.47262,1.54179,1.5734,1.67269,1.67811,1.69993,1.85495,2.1768,2.25812,2.34626,2.48083,2.78892,3.10484,0.0689896,0.0883171,0.116976,0.163827,0.172136,0.190464,0.191376,0.25397,0.262717,0.324229,0.347454,0.363804,0.364129,0.383961,0.399864,0.419465,0.425905,0.427219,0.511481,0.572274,0.618734,0.638638,0.696587,0.699571,0.711412,0.788572,0.919477,0.947892,0.977,1.01845,1.10208,1.17514,65.1466,65.7403,66.6726,68.3394,68.6545,69.3714,69.4078,72.1007,72.5082,75.6079,76.8909,77.8333,77.8523,79.0413,80.0315,81.2983,81.726,81.814,87.9814,93.1298,97.5037,99.5027,105.782,106.125,107.505,117.309,137.662,142.805,148.379,156.89,176.373,196.352
-9.05553,0.984563,0.404119,2,7,0,15.3738,0.352357,71.2399,71.2399,0.352357,0.379452,1,0,0.39806,1,1.02992,1.03925,1.05389,1.08007,1.08502,1.09628,1.09685,1.13915,1.14556,1.19427,1.21444,1.22925,1.22955,1.24825,1.26381,1.28374,1.29046,1.29185,1.38886,1.46988,1.53873,1.5702,1.66907,1.67447,1.6962,1.85061,2.17129,2.25233,2.34017,2.4743,2.78138,3.09629,0.0689966,0.0883287,0.116996,0.163868,0.172182,0.19052,0.191432,0.254072,0.262826,0.324398,0.347648,0.364018,0.364343,0.3842,0.400124,0.419752,0.426201,0.427517,0.511911,0.572812,0.619361,0.639305,0.697376,0.700367,0.712234,0.78957,0.920794,0.949283,0.978466,1.02002,1.10388,1.17714,73.3718,74.0359,75.0789,76.9438,77.2964,78.0986,78.1394,81.1533,81.6094,85.0798,86.5164,87.5719,87.5932,88.925,90.0341,91.4532,91.9324,92.031,98.9424,104.714,109.619,111.861,118.905,119.289,120.837,131.838,154.683,160.456,166.713,176.269,198.145,220.58
-7.50607,0.994366,0.404119,2,7,0,9.34335,0.347059,67.9969,67.9969,0.347059,0.381509,1,0,0.390806,1,1.02938,1.03854,1.05292,1.07864,1.08351,1.09458,1.09514,1.13674,1.14304,1.19098,1.21084,1.22544,1.22573,1.24415,1.25949,1.27913,1.28576,1.28712,1.38284,1.46285,1.53089,1.562,1.65979,1.66513,1.68663,1.83948,2.15715,2.23747,2.32453,2.4575,2.76201,3.07434,0.0690145,0.0883582,0.117049,0.163973,0.172298,0.190663,0.191577,0.254332,0.263105,0.324829,0.348146,0.364565,0.364892,0.384813,0.40079,0.420487,0.426959,0.42828,0.513013,0.574193,0.620974,0.641021,0.699407,0.702415,0.714349,0.792139,0.924192,0.952869,0.982247,1.02409,1.10852,1.1823,69.9949,70.6174,71.5954,73.3444,73.6752,74.4277,74.466,77.2949,77.7232,80.9832,82.3335,83.3258,83.3459,84.5982,85.6415,86.9767,87.4276,87.5204,94.0287,99.469,104.095,106.211,112.86,113.224,114.686,125.079,146.679,152.141,158.061,167.102,187.808,209.045
-8.38056,0.87864,0.404119,2,3,0,8.60264,0.340753,66.75,66.75,0.340753,0.383945,1,0,0.382229,1,1.02874,1.0377,1.05178,1.07696,1.08172,1.09256,1.09311,1.13388,1.14005,1.18708,1.20657,1.2209,1.22119,1.23928,1.25435,1.27364,1.28016,1.2815,1.37566,1.45445,1.52152,1.5522,1.64869,1.65396,1.67519,1.82614,2.1402,2.21965,2.30579,2.43737,2.73877,3.04801,0.0690356,0.0883931,0.117111,0.164097,0.172435,0.190833,0.191748,0.25464,0.263436,0.325343,0.34874,0.365218,0.365546,0.385543,0.401585,0.421364,0.427864,0.429192,0.514332,0.575849,0.622908,0.643081,0.701848,0.704875,0.716891,0.795231,0.928291,0.957196,0.986812,1.02899,1.11414,1.18855,68.6687,69.2667,70.2062,71.887,72.205,72.9285,72.9653,75.6865,76.0987,79.2376,80.5386,81.4949,81.5143,82.7216,83.7277,85.0158,85.4508,85.5403,91.8251,97.0849,101.561,103.609,110.05,110.402,111.819,121.895,142.859,148.162,153.912,162.695,182.813,203.455
-9.49341,0.996467,0.404119,3,11,0,9.56514,0.234201,73.8935,73.8935,0.234201,0.423314,1,0,0.246031,1,1.01853,1.02432,1.03344,1.04981,1.05291,1.06,1.06036,1.08717,1.09126,1.12263,1.13575,1.14545,1.14565,1.15795,1.16826,1.18151,1.18601,1.18693,1.25283,1.30924,1.35808,1.38066,1.45251,1.45647,1.47244,1.58747,1.83268,1.89562,1.96416,2.06939,2.31225,2.56328,0.0693745,0.0889554,0.118115,0.166124,0.174684,0.193616,0.194559,0.259769,0.26895,0.334015,0.358813,0.376348,0.376697,0.398056,0.415252,0.436531,0.443543,0.444976,0.537684,0.60563,0.658133,0.680772,0.747163,0.750601,0.764258,0.853892,1.00817,1.04198,1.0767,1.1263,1.22688,1.31519,75.2628,75.6907,76.3642,77.5739,77.8035,78.3269,78.3535,80.335,80.6371,82.9548,83.9248,84.6414,84.6559,85.5651,86.3265,87.3061,87.6382,87.7067,92.5758,96.7445,100.353,102.022,107.331,107.623,108.804,117.304,135.423,140.074,145.139,152.914,170.86,189.41
-10.1513,0.991598,0.404119,2,3,0,10.5664,0.26007,76.1654,76.1654,0.26007,0.414051,1,0,0.277605,1,1.02091,1.02744,1.03771,1.05616,1.05966,1.06763,1.06804,1.09819,1.10278,1.13795,1.15264,1.16348,1.1637,1.17743,1.18892,1.20369,1.20869,1.20972,1.28279,1.34498,1.39857,1.42327,1.50161,1.50592,1.52329,1.64785,1.91137,1.97869,2.0519,2.16411,2.42245,2.68882,0.0692954,0.0888238,0.117879,0.165645,0.174152,0.192956,0.193893,0.258542,0.267629,0.331917,0.356366,0.373637,0.373981,0.394997,0.411902,0.4328,0.439681,0.441087,0.531839,0.598088,0.649133,0.671105,0.735415,0.73874,0.751945,0.838438,0.986701,1.0191,1.05235,1.0998,1.19589,1.28013,77.7577,78.2551,79.0379,80.4429,80.7094,81.3167,81.3476,83.6441,83.9938,86.6724,87.7911,88.6167,88.6335,89.6798,90.5549,91.6797,92.0607,92.1392,97.7043,102.441,106.523,108.404,114.371,114.699,116.022,125.509,145.58,150.708,156.284,164.831,184.507,204.795
-10.5871,0.971736,0.404119,2,3,0,11.529,0.217257,75.3707,75.3707,0.217257,0.429286,1,0,0.225856,1,1.01701,1.02233,1.0307,1.04573,1.04859,1.0551,1.05543,1.08009,1.08385,1.11273,1.12484,1.13379,1.13397,1.14533,1.15485,1.16711,1.17126,1.17212,1.23322,1.28574,1.33135,1.35247,1.41987,1.42359,1.43861,1.54705,1.77956,1.83946,1.90476,2.00514,2.2373,2.47773,0.0694252,0.0890398,0.118266,0.166432,0.175027,0.194041,0.194989,0.260565,0.269807,0.335383,0.360412,0.378122,0.378475,0.400061,0.417451,0.438986,0.446085,0.447536,0.541566,0.610674,0.664184,0.687287,0.755133,0.75865,0.772625,0.864486,1.0231,1.05792,1.09372,1.14489,1.24877,1.34008,76.6529,77.0536,77.6844,78.8177,79.0329,79.5234,79.5484,81.4069,81.6903,83.8675,84.7798,85.4542,85.4679,86.3241,87.0417,87.9656,88.279,88.3436,92.9489,96.9071,100.345,101.937,107.016,107.297,108.429,116.602,134.127,138.641,143.563,151.129,168.627,186.748
-8.43733,0.916446,0.404119,2,7,0,12.2111,0.258134,72.2649,72.2649,0.258134,0.41475,1,0,0.27521,1,1.02073,1.0272,1.03739,1.05568,1.05915,1.06705,1.06746,1.09736,1.10191,1.13679,1.15137,1.16212,1.16234,1.17597,1.18737,1.20203,1.20699,1.20801,1.28055,1.34232,1.39556,1.4201,1.49797,1.50225,1.51952,1.64339,1.90558,1.97258,2.04545,2.15716,2.41437,2.67962,0.0693014,0.0888338,0.117897,0.165681,0.174193,0.193006,0.193943,0.258635,0.267729,0.332075,0.35655,0.37384,0.374184,0.395226,0.412152,0.433078,0.439969,0.441377,0.532272,0.598646,0.649796,0.671817,0.736277,0.73961,0.752848,0.839565,0.988256,1.02075,1.05411,1.10171,1.19812,1.28264,73.7626,74.2305,74.9668,76.2885,76.5392,77.1106,77.1397,79.3005,79.6295,82.1503,83.2034,83.9805,83.9963,84.9812,85.8052,86.8643,87.223,87.2969,92.5388,97.0024,100.85,102.624,108.251,108.56,109.808,118.759,137.706,142.548,147.815,155.887,174.474,193.643
-7.46305,0.995189,0.404119,2,7,0,9.35377,0.290612,71.5136,71.5136,0.290612,0.402878,1,0,0.316102,1,1.0238,1.03123,1.04291,1.06386,1.06783,1.07688,1.07734,1.11148,1.11667,1.15634,1.17286,1.18504,1.18528,1.20069,1.21356,1.23008,1.23567,1.23682,1.31811,1.38684,1.44576,1.47283,1.55839,1.56308,1.58199,1.71708,2.00078,2.07293,2.1513,2.27122,2.54668,2.83006,0.0691993,0.0886644,0.117594,0.165069,0.173513,0.192164,0.193092,0.257077,0.266053,0.329431,0.353475,0.37044,0.370777,0.391399,0.407967,0.42843,0.435162,0.436537,0.525077,0.589438,0.638879,0.660123,0.722178,0.725382,0.738101,0.821241,0.963185,0.994121,1.02585,1.07109,1.16256,1.24264,73.2153,73.7466,74.5822,76.0806,76.3646,77.0114,77.0443,79.4859,79.8569,82.6938,83.8755,84.7462,84.7639,85.8658,86.7863,87.9675,88.3672,88.4495,94.2627,99.1776,103.391,105.327,111.446,111.782,113.133,122.795,143.083,148.243,153.847,162.423,182.122,202.388
-7.65343,0.948258,0.404119,1,3,0,7.81102,0.287125,70.7513,70.7513,0.287125,0.404167,1,0,0.311639,1,1.02346,1.03079,1.04231,1.06297,1.06689,1.07581,1.07626,1.10995,1.11507,1.15422,1.17054,1.18256,1.18281,1.19803,1.21074,1.22706,1.23258,1.23372,1.31408,1.38208,1.44041,1.46722,1.55198,1.55663,1.57536,1.70929,1.99075,2.06237,2.14016,2.25923,2.53279,2.81428,0.0692105,0.0886828,0.117627,0.165135,0.173586,0.192255,0.193184,0.257245,0.266234,0.329715,0.353805,0.370804,0.371143,0.391809,0.408415,0.428926,0.435675,0.437054,0.525841,0.590411,0.640029,0.661354,0.723656,0.726873,0.739645,0.82315,0.965778,0.99687,1.02876,1.07424,1.16621,1.24673,72.4112,72.9294,73.7446,75.2066,75.4837,76.115,76.1471,78.5302,78.8924,81.6628,82.817,83.6678,83.685,84.7618,85.6614,86.816,87.2067,87.2872,92.973,97.7839,101.911,103.807,109.804,110.133,111.459,120.934,140.848,145.915,151.419,159.843,179.198,199.114
-7.65343,0.583532,0.404119,1,3,0,10.736,0.287125,70.7513,70.7513,0.287125,0.404167,1,0,0.311639,1,1.02346,1.03079,1.04231,1.06297,1.06689,1.07581,1.07626,1.10995,1.11507,1.15422,1.17054,1.18256,1.18281,1.19803,1.21074,1.22706,1.23258,1.23372,1.31408,1.38208,1.44041,1.46722,1.55198,1.55663,1.57536,1.70929,1.99075,2.06237,2.14016,2.25923,2.53279,2.81428,0.0692105,0.0886828,0.117627,0.165135,0.173586,0.192255,0.193184,0.257245,0.266234,0.329715,0.353805,0.370804,0.371143,0.391809,0.408415,0.428926,0.435675,0.437054,0.525841,0.590411,0.640029,0.661354,0.723656,0.726873,0.739645,0.82315,0.965778,0.99687,1.02876,1.07424,1.16621,1.24673,72.4112,72.9294,73.7446,75.2066,75.4837,76.115,76.1471,78.5302,78.8924,81.6628,82.817,83.6678,83.685,84.7618,85.6614,86.816,87.2067,87.2872,92.973,97.7839,101.911,103.807,109.804,110.133,111.459,120.934,140.848,145.915,151.419,159.843,179.198,199.114
-7.30549,0.997736,0.404119,3,11,0,8.32843,0.336716,69.4158,69.4158,0.336716,0.385498,1,0,0.376768,1,1.02834,1.03717,1.05105,1.07588,1.08058,1.09128,1.09182,1.13205,1.13815,1.18458,1.20384,1.21799,1.21828,1.23616,1.25106,1.27013,1.27658,1.2779,1.37105,1.44907,1.5155,1.5459,1.64155,1.64678,1.66783,1.81756,2.12929,2.20818,2.29372,2.4244,2.72379,3.03103,0.069049,0.0884154,0.11715,0.164176,0.172523,0.190941,0.191857,0.254838,0.263648,0.325672,0.34912,0.365637,0.365965,0.386011,0.402094,0.421927,0.428445,0.429776,0.51518,0.576915,0.624155,0.644409,0.703423,0.706464,0.718532,0.79723,0.930947,0.960002,0.989772,1.03218,1.11779,1.19261,71.3828,71.996,72.9594,74.6834,75.0096,75.7519,75.7897,78.5823,79.0054,82.2288,83.5654,84.548,84.5679,85.8088,86.843,88.1673,88.6146,88.7067,95.1726,100.588,105.2,107.31,113.95,114.313,115.774,126.168,147.806,153.283,159.22,168.291,189.074,210.402
-7.64923,0.994409,0.404119,2,7,0,7.7086,0.35455,67.5291,67.5291,0.35455,0.378598,1,0,0.401073,1,1.03015,1.03954,1.05429,1.08066,1.08564,1.09698,1.09756,1.14015,1.1466,1.19563,1.21593,1.23083,1.23113,1.24994,1.2656,1.28564,1.29241,1.2938,1.39135,1.47278,1.54197,1.57358,1.6729,1.67833,1.70015,1.85521,2.17712,2.25846,2.34661,2.48121,2.78936,3.10533,0.0689892,0.0883164,0.116974,0.163825,0.172134,0.190461,0.191372,0.253964,0.262711,0.324219,0.347443,0.363791,0.364116,0.383947,0.399849,0.419448,0.425887,0.427202,0.511456,0.572243,0.618697,0.638599,0.696541,0.699525,0.711365,0.788515,0.9194,0.947812,0.976915,1.01836,1.10198,1.17502,69.5651,70.1993,71.1952,72.9757,73.3124,74.0781,74.117,76.9937,77.4289,80.74,82.1104,83.1171,83.1375,84.4075,85.4651,86.8183,87.2751,87.3691,93.9568,99.4558,104.128,106.263,112.97,113.336,114.81,125.28,147.019,152.512,158.465,167.554,188.363,209.7
