lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.975651
# Diagonal elements of inverse mass matrix:
# 0.000926307
-51.2389,0.984211,0.975651,1,1,0,51.2581,0.278513,3.26119e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8777,23.8127,23.8764,23.8525,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.817,23.8006,23.806,23.7955,23.7948,23.7636,23.7955,23.8316,23.8038,23.7983,23.8093,23.799,23.8192,23.7925,23.8173,23.775,23.7665,23.8069,23.8068,23.7661,23.6649
-51.068,0.908608,0.975651,2,3,0,51.9988,0.287606,3.26225e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.8141,23.8779,23.854,23.7973,23.824,23.8787,23.8042,23.7483,23.8218,23.8198,23.8036,23.8093,23.799,23.7985,23.7677,23.7998,23.8363,23.8087,23.8036,23.8151,23.8051,23.8258,23.7997,23.8252,23.7835,23.776,23.8173,23.8184,23.7799,23.6809
-52.1422,0.808102,0.975651,1,3,0,52.251,0.298044,3.26347e+07,1.3707e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7738,23.7443,23.7765,23.773,23.8803,23.8156,23.8796,23.8559,23.7993,23.8262,23.881,23.8068,23.7511,23.8247,23.823,23.8071,23.813,23.803,23.8028,23.7723,23.8047,23.8416,23.8144,23.8096,23.8216,23.8121,23.8334,23.8078,23.8341,23.7931,23.7867,23.8292,23.8316,23.7955,23.6989
-52.1038,1,0.975651,2,7,0,52.1248,0.271517,3.26036e+07,1.37005e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8512,23.7942,23.8206,23.875,23.8002,23.7441,23.8171,23.8148,23.7982,23.8035,23.7928,23.7919,23.7605,23.7922,23.828,23.7999,23.7942,23.8048,23.7942,23.814,23.7869,23.8112,23.7684,23.7591,23.7987,23.7977,23.7553,23.6523
-53.2269,0.792248,0.975651,1,1,0,53.2687,0.266104,3.25972e+07,1.36992e+06,57571.6,23.8153,23.7557,23.7811,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8744,23.8503,23.7931,23.8195,23.8738,23.7989,23.7426,23.8155,23.8132,23.7964,23.8016,23.7907,23.7897,23.7581,23.7896,23.8253,23.7969,23.791,23.8014,23.7905,23.81,23.7826,23.8064,23.7632,23.7533,23.7923,23.7906,23.7468,23.6425
-52.4765,1,0.975651,2,3,0,53.219,0.269493,3.26012e+07,1.37e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8766,23.8114,23.8749,23.8509,23.7938,23.8202,23.8746,23.7997,23.7435,23.8165,23.8142,23.7975,23.8028,23.792,23.7911,23.7596,23.7912,23.827,23.7988,23.793,23.8035,23.7928,23.8125,23.7853,23.8094,23.7665,23.7569,23.7963,23.795,23.7521,23.6486
-52.2251,1,0.975651,1,1,0,52.6204,0.270824,3.26028e+07,1.37003e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8767,23.8116,23.8752,23.8511,23.794,23.8205,23.8749,23.8,23.7439,23.8169,23.8146,23.798,23.8033,23.7925,23.7916,23.7602,23.7918,23.8277,23.7995,23.7937,23.8044,23.7937,23.8135,23.7864,23.8106,23.7677,23.7583,23.7979,23.7968,23.7542,23.6511
-51.0455,0.986153,0.975651,1,3,0,52.1735,0.282085,3.26161e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7469,23.8202,23.8181,23.8018,23.8073,23.7969,23.7963,23.7652,23.7972,23.8335,23.8057,23.8004,23.8116,23.8014,23.8218,23.7953,23.8204,23.7784,23.7702,23.811,23.8114,23.7716,23.6712
-51.3095,0.91699,0.975651,1,3,0,51.5732,0.291455,3.2627e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8796,23.8051,23.7493,23.8229,23.821,23.8049,23.8106,23.8005,23.8001,23.7694,23.8016,23.8382,23.8108,23.8058,23.8175,23.8077,23.8286,23.8027,23.8285,23.7871,23.78,23.8217,23.8233,23.7857,23.6876
-51.3382,0.99328,0.975651,1,1,0,51.4009,0.291779,3.26274e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8796,23.8052,23.7494,23.823,23.8211,23.805,23.8108,23.8006,23.8002,23.7695,23.8018,23.8384,23.811,23.806,23.8177,23.8079,23.8288,23.803,23.8287,23.7874,23.7803,23.8221,23.8237,23.7862,23.6881
-51.123,1,0.975651,1,1,0,51.2891,0.288794,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.879,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7995,23.799,23.7682,23.8004,23.8369,23.8094,23.8043,23.8158,23.8059,23.8267,23.8006,23.8262,23.7846,23.7772,23.8187,23.82,23.7817,23.683
-51.123,0.642276,0.975651,1,3,0,53.3836,0.288794,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.879,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7995,23.799,23.7682,23.8004,23.8369,23.8094,23.8043,23.8158,23.8059,23.8267,23.8006,23.8262,23.7846,23.7772,23.8187,23.82,23.7817,23.683
-51.123,0.889261,0.975651,1,3,0,51.665,0.288794,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.879,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7995,23.799,23.7682,23.8004,23.8369,23.8094,23.8043,23.8158,23.8059,23.8267,23.8006,23.8262,23.7846,23.7772,23.8187,23.82,23.7817,23.683
-51.1706,0.950828,0.975651,1,3,0,51.5201,0.279473,3.2613e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.7959,23.8321,23.8043,23.7988,23.8099,23.7996,23.8199,23.7933,23.8181,23.7759,23.7675,23.808,23.808,23.7676,23.6666
-51.1696,0.999964,0.975651,2,7,0,51.1712,0.28959,3.26249e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7489,23.8223,23.8204,23.8043,23.81,23.7998,23.7994,23.7685,23.8007,23.8373,23.8098,23.8047,23.8163,23.8065,23.8273,23.8012,23.8269,23.7853,23.778,23.8196,23.821,23.7829,23.6843
-51.1183,1,0.975651,1,1,0,51.1722,0.288707,3.26238e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.8789,23.8045,23.7486,23.8221,23.8201,23.804,23.8097,23.7994,23.799,23.7682,23.8003,23.8368,23.8093,23.8042,23.8158,23.8059,23.8266,23.8006,23.8261,23.7845,23.7771,23.8186,23.8198,23.7816,23.6828
-51.1209,0.999958,0.975651,2,7,0,51.1209,0.280311,3.2614e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7955,23.7644,23.7963,23.8326,23.8048,23.7993,23.8104,23.8002,23.8205,23.7939,23.8189,23.7767,23.7684,23.8089,23.8091,23.7689,23.6681
-51.1236,0.999871,0.975651,2,7,0,51.1236,0.288806,3.26239e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8542,23.7975,23.8242,23.879,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7995,23.799,23.7682,23.8004,23.8369,23.8094,23.8043,23.8158,23.8059,23.8267,23.8006,23.8262,23.7846,23.7772,23.8187,23.82,23.7817,23.683
-52.0725,0.897409,0.975651,2,3,0,52.0747,0.271701,3.26039e+07,1.37006e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8768,23.8118,23.8753,23.8513,23.7942,23.8207,23.8751,23.8003,23.7441,23.8172,23.8149,23.7983,23.8036,23.7928,23.792,23.7606,23.7922,23.8281,23.8,23.7943,23.805,23.7943,23.8141,23.7871,23.8114,23.7686,23.7593,23.7989,23.7979,23.7556,23.6527
-51.4884,0.927304,0.975651,2,3,0,52.9159,0.275876,3.26088e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7704,23.8774,23.8124,23.876,23.852,23.795,23.8216,23.876,23.8013,23.7452,23.8184,23.8162,23.7997,23.8051,23.7945,23.7937,23.7625,23.7942,23.8303,23.8023,23.7967,23.8076,23.7972,23.8172,23.7904,23.815,23.7725,23.7637,23.8038,23.8034,23.7621,23.6602
-51.2618,1,0.975651,2,3,0,51.4542,0.278223,3.26116e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.822,23.8766,23.8019,23.7458,23.8191,23.8169,23.8005,23.8059,23.7954,23.7947,23.7635,23.7953,23.8315,23.8036,23.7981,23.8091,23.7988,23.819,23.7923,23.8171,23.7747,23.7662,23.8065,23.8064,23.7657,23.6644
-51.4602,0.957793,0.975651,1,1,0,51.4785,0.276132,3.26091e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8774,23.8124,23.876,23.852,23.7951,23.8216,23.8761,23.8014,23.7453,23.8184,23.8163,23.7998,23.8052,23.7946,23.7938,23.7626,23.7944,23.8304,23.8025,23.7969,23.8078,23.7973,23.8174,23.7906,23.8152,23.7728,23.764,23.8041,23.8037,23.7625,23.6606
-51.0091,0.993983,0.975651,1,3,0,51.488,0.284073,3.26184e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8233,23.8779,23.8033,23.7474,23.8207,23.8187,23.8024,23.808,23.7976,23.7971,23.7661,23.7981,23.8345,23.8068,23.8015,23.8128,23.8027,23.8232,23.7969,23.8221,23.7802,23.7723,23.8133,23.8139,23.7746,23.6747
-51.0553,0.99269,0.975651,2,3,0,51.0686,0.281789,3.26157e+07,1.37031e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.771,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7968,23.7962,23.7651,23.797,23.8333,23.8056,23.8002,23.8114,23.8012,23.8216,23.7951,23.8201,23.7781,23.7699,23.8106,23.811,23.7711,23.6707
-51.0164,1,0.975651,2,7,0,51.0465,0.285681,3.26203e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8783,23.8037,23.7478,23.8212,23.8192,23.803,23.8086,23.7983,23.7977,23.7668,23.7989,23.8353,23.8077,23.8025,23.8139,23.8038,23.8244,23.7982,23.8235,23.7817,23.774,23.8151,23.816,23.777,23.6775
-51.102,0.983991,0.975651,2,3,0,51.147,0.288385,3.26235e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.8791,23.8142,23.878,23.8542,23.7974,23.8242,23.8789,23.8044,23.7485,23.822,23.82,23.8039,23.8095,23.7993,23.7989,23.768,23.8002,23.8367,23.8092,23.804,23.8156,23.8056,23.8264,23.8003,23.8258,23.7842,23.7768,23.8182,23.8194,23.7811,23.6822
-51.0731,1,0.975651,1,1,0,51.1041,0.287735,3.26227e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7484,23.8218,23.8198,23.8037,23.8093,23.799,23.7986,23.7677,23.7999,23.8364,23.8088,23.8037,23.8151,23.8052,23.8259,23.7998,23.8253,23.7836,23.7761,23.8175,23.8186,23.7801,23.6811
-54.6125,0.473209,0.975651,1,3,0,55.1654,0.308842,3.26471e+07,1.37096e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7838,23.7746,23.7452,23.7777,23.7742,23.8817,23.8171,23.8814,23.8577,23.8014,23.8284,23.8835,23.8094,23.7539,23.8278,23.8263,23.8106,23.8168,23.8071,23.8072,23.777,23.8098,23.847,23.8202,23.8158,23.8283,23.8193,23.8411,23.8162,23.8432,23.803,23.7977,23.8412,23.845,23.8113,23.717
-53.8958,1,0.975651,1,1,0,54.9791,0.306244,3.26441e+07,1.3709e+06,57571.6,23.8162,23.757,23.7828,23.7821,23.7836,23.7744,23.745,23.7774,23.7739,23.8814,23.8167,23.8809,23.8573,23.8009,23.8278,23.8829,23.8088,23.7532,23.8271,23.8255,23.8098,23.8159,23.8062,23.8061,23.7758,23.8086,23.8457,23.8188,23.8143,23.8267,23.8176,23.8392,23.8142,23.841,23.8006,23.7951,23.8383,23.8418,23.8075,23.7127
-51.8277,1,0.975651,2,3,0,53.3904,0.295998,3.26323e+07,1.37065e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7737,23.7441,23.7763,23.7727,23.8801,23.8153,23.8793,23.8555,23.7989,23.8257,23.8806,23.8063,23.7505,23.8242,23.8224,23.8064,23.8123,23.8022,23.802,23.7714,23.8038,23.8406,23.8133,23.8084,23.8203,23.8108,23.8319,23.8063,23.8323,23.7912,23.7846,23.8269,23.829,23.7925,23.6954
-51.0668,0.939597,0.975651,1,3,0,52.2395,0.281477,3.26154e+07,1.3703e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.82,23.8179,23.8016,23.8071,23.7966,23.796,23.765,23.7969,23.8332,23.8054,23.8,23.8112,23.801,23.8213,23.7949,23.8199,23.7778,23.7696,23.8103,23.8106,23.7707,23.6701
-51.097,0.970969,0.975651,2,7,0,51.2781,0.288279,3.26233e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8142,23.878,23.8542,23.7974,23.8241,23.8788,23.8044,23.7485,23.8219,23.82,23.8038,23.8095,23.7993,23.7988,23.768,23.8001,23.8366,23.8091,23.804,23.8155,23.8056,23.8263,23.8002,23.8257,23.7841,23.7767,23.8181,23.8193,23.781,23.6821
-51.097,0.76438,0.975651,1,3,0,52.4913,0.288279,3.26233e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8142,23.878,23.8542,23.7974,23.8241,23.8788,23.8044,23.7485,23.8219,23.82,23.8038,23.8095,23.7993,23.7988,23.768,23.8001,23.8366,23.8091,23.804,23.8155,23.8056,23.8263,23.8002,23.8257,23.7841,23.7767,23.8181,23.8193,23.781,23.6821
-51.097,0.669438,0.975651,1,3,0,53.1225,0.288279,3.26233e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8142,23.878,23.8542,23.7974,23.8241,23.8788,23.8044,23.7485,23.8219,23.82,23.8038,23.8095,23.7993,23.7988,23.768,23.8001,23.8366,23.8091,23.804,23.8155,23.8056,23.8263,23.8002,23.8257,23.7841,23.7767,23.8181,23.8193,23.781,23.6821
-51.1252,0.997833,0.975651,2,3,0,51.1392,0.288835,3.2624e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8543,23.7975,23.8242,23.879,23.8045,23.7487,23.8221,23.8202,23.804,23.8097,23.7995,23.799,23.7682,23.8004,23.8369,23.8094,23.8043,23.8158,23.8059,23.8267,23.8007,23.8262,23.7846,23.7772,23.8187,23.82,23.7818,23.683
-51.0131,1,0.975651,2,3,0,51.104,0.283604,3.26179e+07,1.37035e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7713,23.8784,23.8135,23.8773,23.8533,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8078,23.7975,23.7969,23.7659,23.7979,23.8342,23.8066,23.8012,23.8125,23.8024,23.8229,23.7965,23.8217,23.7798,23.7718,23.8127,23.8133,23.7739,23.6739
-51.0153,0.99767,0.975651,1,3,0,51.0312,0.285606,3.26202e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.8029,23.8086,23.7982,23.7977,23.7668,23.7989,23.8353,23.8077,23.8024,23.8138,23.8038,23.8244,23.7981,23.8234,23.7816,23.7739,23.815,23.8159,23.7769,23.6774
-51.023,0.995186,0.975651,1,3,0,51.0494,0.28297,3.26171e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7966,23.7656,23.7976,23.8339,23.8062,23.8009,23.8121,23.802,23.8224,23.796,23.8212,23.7792,23.7711,23.812,23.8125,23.7729,23.6728
-51.0532,0.997754,0.975651,2,3,0,51.0533,0.281848,3.26158e+07,1.37031e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8017,23.8072,23.7968,23.7962,23.7651,23.7971,23.8334,23.8056,23.8002,23.8114,23.8012,23.8216,23.7952,23.8202,23.7781,23.77,23.8107,23.8111,23.7712,23.6708
-51.504,0.920502,0.975651,1,3,0,51.5409,0.275739,3.26086e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8215,23.876,23.8013,23.7452,23.8183,23.8161,23.7996,23.805,23.7944,23.7937,23.7624,23.7942,23.8302,23.8022,23.7966,23.8075,23.7971,23.8171,23.7903,23.8149,23.7724,23.7635,23.8036,23.8032,23.7618,23.6599
-52.5782,0.894512,0.975651,2,7,0,52.6084,0.300463,3.26374e+07,1.37076e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8806,23.8159,23.88,23.8563,23.7998,23.8267,23.8816,23.8073,23.7517,23.8254,23.8238,23.8079,23.8138,23.8039,23.8038,23.7733,23.8059,23.8428,23.8157,23.811,23.8231,23.8137,23.8351,23.8097,23.8361,23.7953,23.7892,23.8319,23.8346,23.7991,23.703
-51.1311,0.997405,0.975651,1,3,0,52.3396,0.288944,3.26241e+07,1.37048e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.8781,23.8543,23.7975,23.8243,23.879,23.8045,23.7487,23.8221,23.8202,23.8041,23.8097,23.7995,23.7991,23.7683,23.8004,23.837,23.8095,23.8044,23.8159,23.806,23.8268,23.8007,23.8263,23.7847,23.7774,23.8189,23.8201,23.782,23.6832
-51.0859,0.983186,0.975651,2,3,0,51.2925,0.288036,3.2623e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8219,23.8199,23.8038,23.8094,23.7992,23.7987,23.7679,23.8,23.8365,23.809,23.8038,23.8153,23.8054,23.8261,23.8,23.8255,23.7839,23.7764,23.8178,23.819,23.7806,23.6816
-51.0859,0.89938,0.975651,1,3,0,51.6895,0.288036,3.2623e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8219,23.8199,23.8038,23.8094,23.7992,23.7987,23.7679,23.8,23.8365,23.809,23.8038,23.8153,23.8054,23.8261,23.8,23.8255,23.7839,23.7764,23.8178,23.819,23.7806,23.6816
-51.0103,1,0.975651,2,3,0,51.0726,0.283893,3.26182e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8232,23.8778,23.8033,23.7473,23.8207,23.8187,23.8024,23.8079,23.7976,23.797,23.766,23.798,23.8344,23.8067,23.8014,23.8127,23.8026,23.8231,23.7968,23.822,23.78,23.7721,23.8131,23.8137,23.7743,23.6744
-51.0373,0.991611,0.975651,1,3,0,51.0599,0.286678,3.26215e+07,1.37043e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7982,23.7673,23.7994,23.8358,23.8082,23.803,23.8145,23.8045,23.8251,23.799,23.8244,23.7826,23.775,23.8163,23.8173,23.7785,23.6793
-51.3866,0.895626,0.975651,1,3,0,51.6813,0.27684,3.26099e+07,1.37018e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8761,23.8522,23.7952,23.8218,23.8762,23.8015,23.7455,23.8187,23.8165,23.8,23.8054,23.7948,23.7941,23.7629,23.7947,23.8308,23.8029,23.7973,23.8082,23.7978,23.8179,23.7912,23.8158,23.7734,23.7647,23.8049,23.8046,23.7635,23.6619
-51.1808,0.937646,0.975651,1,3,0,51.9671,0.289763,3.26251e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8144,23.8783,23.8544,23.7977,23.8244,23.8792,23.8047,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7994,23.7686,23.8008,23.8374,23.8099,23.8048,23.8164,23.8066,23.8274,23.8014,23.827,23.7855,23.7782,23.8198,23.8212,23.7832,23.6846
-51.2008,0.995356,0.975651,1,1,0,51.2356,0.290059,3.26254e+07,1.37051e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8792,23.8048,23.749,23.8225,23.8206,23.8044,23.8101,23.7999,23.7995,23.7687,23.801,23.8375,23.8101,23.805,23.8166,23.8068,23.8276,23.8016,23.8273,23.7858,23.7785,23.8201,23.8216,23.7836,23.6852
-51.892,0.760314,0.975651,1,3,0,52.9343,0.272827,3.26052e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8753,23.8005,23.7444,23.8175,23.8152,23.7987,23.804,23.7933,23.7925,23.7611,23.7928,23.8287,23.8006,23.7949,23.8057,23.7951,23.815,23.788,23.8123,23.7696,23.7605,23.8002,23.7994,23.7573,23.6547
-51.892,0.878584,0.975651,1,1,0,52.4466,0.272827,3.26052e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8753,23.8005,23.7444,23.8175,23.8152,23.7987,23.804,23.7933,23.7925,23.7611,23.7928,23.8287,23.8006,23.7949,23.8057,23.7951,23.815,23.788,23.8123,23.7696,23.7605,23.8002,23.7994,23.7573,23.6547
-52.4305,0.964356,0.975651,2,3,0,52.5087,0.269728,3.26015e+07,1.37001e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.875,23.8509,23.7938,23.8203,23.8746,23.7998,23.7436,23.8166,23.8143,23.7976,23.8029,23.7921,23.7912,23.7597,23.7913,23.8271,23.7989,23.7931,23.8037,23.793,23.8127,23.7855,23.8096,23.7667,23.7572,23.7966,23.7953,23.7525,23.6491
-53.1797,0.857058,0.975651,1,1,0,53.3182,0.266298,3.25975e+07,1.36992e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.781,23.7714,23.7414,23.7732,23.7692,23.8761,23.811,23.8744,23.8503,23.7931,23.8196,23.8738,23.7989,23.7427,23.8156,23.8132,23.7965,23.8016,23.7907,23.7898,23.7582,23.7897,23.8254,23.797,23.7911,23.8015,23.7906,23.8101,23.7827,23.8066,23.7634,23.7535,23.7925,23.7908,23.7471,23.6428
-54.1832,0.817047,0.975651,1,1,0,54.4094,0.262558,3.2593e+07,1.36983e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.741,23.7728,23.7688,23.8756,23.8104,23.8738,23.8497,23.7924,23.8188,23.873,23.798,23.7417,23.8145,23.8121,23.7952,23.8003,23.7893,23.7882,23.7565,23.7879,23.8234,23.795,23.7889,23.7991,23.788,23.8074,23.7797,23.8033,23.7599,23.7495,23.7881,23.7859,23.7412,23.6359
-54.4166,0.95478,0.975651,1,1,0,55.0092,0.261781,3.25921e+07,1.36981e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7807,23.771,23.7409,23.7728,23.7687,23.8755,23.8103,23.8737,23.8495,23.7923,23.8186,23.8728,23.7978,23.7415,23.8143,23.8118,23.795,23.8,23.789,23.7879,23.7562,23.7875,23.823,23.7945,23.7884,23.7986,23.7875,23.8068,23.7791,23.8026,23.7591,23.7486,23.7872,23.7848,23.74,23.6345
