# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = BAO_model
# start_datetime = 2023-07-22 20:59:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/Baryonic_Acoustic_Oscilators/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpv_ravs6o/g5_4s2h_.json
# random
#   seed = 19058
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/bao/BAO-20230722215942.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6
3.32783,1,0.455258,3,15,0,-2.7023,74.1414,0.391117,74.1414,0.391117,1280.26,1669.99,2043.32,2122.85,2441.52,3725.56,150,299790,nan,nan,nan,nan,nan,nan
3.49907,0.769396,0.549085,2,3,0,-2.95525,74.1122,0.361192,74.1122,0.361192,1265.95,1655.79,2031.11,2111.3,2433.35,3741.55,150,299790,nan,nan,nan,nan,nan,nan
2.97719,0.815209,0.535393,2,3,0,-2.75086,74.1455,0.348849,74.1455,0.348849,1259.17,1648.82,2024.8,2105.22,2428.59,3746.87,150,299790,nan,nan,nan,nan,nan,nan
0.0277589,0.582605,0.544529,2,7,0,1.82662,76.0246,0.469403,76.0246,0.469403,1295.63,1679.16,2042.33,2119.2,2425.61,3639.24,150,299790,nan,nan,nan,nan,nan,nan
2.5411,0.880428,0.447275,3,7,0,0.907394,74.6905,0.356749,74.6905,0.356749,1258.81,1647.13,2021.29,2101.26,2422.58,3729.46,150,299790,nan,nan,nan,nan,nan,nan
1.23848,0.646606,0.483029,2,3,0,-0.348008,73.5837,0.418991,73.5837,0.418991,1297.29,1688.15,2060.93,2140.15,2456.94,3724.88,150,299790,nan,nan,nan,nan,nan,nan
1.23848,0.361796,0.420952,1,1,0,1.19302,73.5837,0.418991,73.5837,0.418991,1297.29,1688.15,2060.93,2140.15,2456.94,3724.88,150,299790,nan,nan,nan,nan,nan,nan
3.31213,0.902467,0.282731,3,7,0,0.343158,74.3604,0.391312,74.3604,0.391312,1278.49,1667.66,2040.42,2119.84,2438.02,3720.04,150,299790,nan,nan,nan,nan,nan,nan
4.17368,0.928662,0.311619,3,9,0,-2.51044,70.775,0.327591,70.775,0.327591,1276.14,1674.49,2060.37,2143.1,2476.4,3844.31,150,299790,nan,nan,nan,nan,nan,nan
3.0653,0.87108,0.351705,2,3,0,-2.98836,70.5787,0.341453,70.5787,0.341453,1286,1685.14,2070.8,2153.36,2485.53,3842.76,150,299790,nan,nan,nan,nan,nan,nan
3.94275,0.859135,0.37653,2,3,0,-2.49934,71.2289,0.303197,71.2289,0.303197,1256.77,1653.13,2038.95,2121.91,2456.89,3843.58,150,299790,nan,nan,nan,nan,nan,nan
3.62431,0.935591,0.398683,2,3,0,-3.39917,70.1921,0.32654,70.1921,0.32654,1280.72,1680.67,2068.18,2151.28,2486.05,3860.53,150,299790,nan,nan,nan,nan,nan,nan
2.27727,0.739297,0.452526,1,3,0,-2.09088,71.0612,0.283665,71.0612,0.283665,1244.73,1640.65,2027.64,2111.05,2448.58,3856.43,150,299790,nan,nan,nan,nan,nan,nan
0.793684,0.367663,0.429519,2,7,0,2.09061,72.7139,0.298709,72.7139,0.298709,1241.08,1633.25,2015.35,2097.55,2429.64,3806.65,150,299790,nan,nan,nan,nan,nan,nan
3.59195,1,0.290853,2,7,0,-1.08472,70.248,0.328111,70.248,0.328111,1281.17,1680.99,2068.27,2151.3,2485.76,3858.25,150,299790,nan,nan,nan,nan,nan,nan
3.94729,1,0.349988,1,1,0,-3.56207,70.5078,0.327337,70.5078,0.327337,1278.37,1677.45,2064.07,2146.96,2480.91,3851.61,150,299790,nan,nan,nan,nan,nan,nan
3.63818,0.904303,0.420986,1,3,0,-3.37233,70.5812,0.333884,70.5812,0.333884,1281.6,1680.62,2066.69,2149.41,2482.43,3846.45,150,299790,nan,nan,nan,nan,nan,nan
4.31854,0.752496,0.464149,2,3,0,-3.44738,71.9189,0.324771,71.9189,0.324771,1264.4,1659.55,2042.54,2124.68,2455.66,3815.4,150,299790,nan,nan,nan,nan,nan,nan
4.41702,1,0.445947,2,3,0,-4.34596,71.614,0.323058,71.614,0.323058,1266.02,1661.95,2045.83,2128.18,2460.05,3824.21,150,299790,nan,nan,nan,nan,nan,nan
3.95626,0.921399,0.535967,2,5,0,-3.57262,69.8285,0.284524,69.8285,0.284524,1256.14,1655.54,2045.85,2129.97,2470.33,3889.49,150,299790,nan,nan,nan,nan,nan,nan
3.95626,0.00668114,0.599783,1,1,0,-2.15312,69.8285,0.284524,69.8285,0.284524,1256.14,1655.54,2045.85,2129.97,2470.33,3889.49,150,299790,nan,nan,nan,nan,nan,nan
3.6216,0.960582,0.293946,3,15,0,-2.7816,73.5657,0.346226,73.5657,0.346226,1262.62,1653.76,2031.34,2112.13,2437.05,3762.69,150,299790,nan,nan,nan,nan,nan,nan
2.96123,0.936666,0.3409,2,3,0,-2.54962,73.6754,0.395875,73.6754,0.395875,1286.43,1677.33,2051.5,2131.17,2450.31,3734.68,150,299790,nan,nan,nan,nan,nan,nan
4.46476,0.962459,0.386813,3,11,0,-2.94264,71.3466,0.32429,71.3466,0.32429,1269.1,1665.79,2050.32,2132.79,2465.14,3830.68,150,299790,nan,nan,nan,nan,nan,nan
4.45585,0.841623,0.449097,2,7,0,-4.14615,70.9289,0.312977,70.9289,0.312977,1265.74,1663.27,2049.46,2132.4,2466.99,3847.12,150,299790,nan,nan,nan,nan,nan,nan
4.45585,0.270548,0.467608,1,1,0,-3.51856,70.9289,0.312977,70.9289,0.312977,1265.74,1663.27,2049.46,2132.4,2466.99,3847.12,150,299790,nan,nan,nan,nan,nan,nan
4.46584,0.981637,0.291548,2,3,0,-4.31962,71.038,0.320269,71.038,0.320269,1269.36,1666.79,2052.34,2135.07,2468.59,3840.79,150,299790,nan,nan,nan,nan,nan,nan
4.00491,0.906071,0.344305,2,7,0,-3.81657,70.9997,0.335406,70.9997,0.335406,1278.76,1676.64,2061.5,2143.95,2475.83,3834.5,150,299790,nan,nan,nan,nan,nan,nan
4.2688,0.982805,0.37986,2,7,0,-3.66028,72.4869,0.338026,72.4869,0.338026,1267.26,1661.14,2041.94,2123.5,2451.71,3794.24,150,299790,nan,nan,nan,nan,nan,nan
4.19331,0.712646,0.448795,2,3,0,-3.57244,72.4699,0.352053,72.4699,0.352053,1275.17,1669.28,2049.32,2130.59,2457.26,3787.73,150,299790,nan,nan,nan,nan,nan,nan
4.31469,0.959121,0.416299,2,3,0,-4.08653,72.4041,0.342953,72.4041,0.342953,1270.75,1664.93,2045.67,2127.17,2455.01,3793.95,150,299790,nan,nan,nan,nan,nan,nan
4.4057,0.993297,0.481342,3,9,0,-4.26077,70.1815,0.302209,70.1815,0.302209,1265.32,1664.55,2053.23,2136.82,2474.37,3872.19,150,299790,nan,nan,nan,nan,nan,nan
4.07392,0.498868,0.573617,1,3,0,-3.89802,70.7926,0.298871,70.7926,0.298871,1257.68,1655.07,2042.24,2125.53,2462.01,3857.16,150,299790,nan,nan,nan,nan,nan,nan
4.06603,0.989494,0.439736,2,7,0,-3.19122,72.1136,0.352216,72.1136,0.352216,1278.36,1673.43,2054.39,2135.85,2463.3,3796.86,150,299790,nan,nan,nan,nan,nan,nan
3.43656,0.598505,0.522124,2,7,0,-2.32122,74.2153,0.38684,74.2153,0.38684,1277.65,1667.22,2040.64,2120.23,2439.22,3725.94,150,299790,nan,nan,nan,nan,nan,nan
2.30179,0.932372,0.437637,2,3,0,-2.21064,75.8264,0.410556,75.8264,0.410556,1274.7,1659.94,2027.83,2106.08,2419.12,3674.52,150,299790,nan,nan,nan,nan,nan,nan
1.74124,0.818,0.493737,3,7,0,-1.18804,75.0338,0.432316,75.0338,0.432316,1290.26,1677.15,2045.41,2123.58,2435.9,3682.26,150,299790,nan,nan,nan,nan,nan,nan
1.18682,1,0.50311,2,3,0,-0.829616,75.9236,0.448224,75.9236,0.448224,1288.87,1673.18,2038.15,2115.53,2424.35,3652.64,150,299790,nan,nan,nan,nan,nan,nan
2.35681,0.895835,0.602471,2,3,0,-0.233561,74.4133,0.415271,74.4133,0.415271,1288.58,1677.35,2048.34,2127.2,2442.65,3706.29,150,299790,nan,nan,nan,nan,nan,nan
3.4985,1,0.657597,1,3,0,-2.21653,74.176,0.36402,74.176,0.36402,1266.86,1656.55,2031.53,2111.63,2433.23,3738.55,150,299790,nan,nan,nan,nan,nan,nan
3.4985,0.0709347,0.786979,1,1,0,-2.28602,74.176,0.36402,74.176,0.36402,1266.86,1656.55,2031.53,2111.63,2433.23,3738.55,150,299790,nan,nan,nan,nan,nan,nan
3.32211,0.937209,0.413903,3,7,0,-2.96294,73.6865,0.342861,73.6865,0.342861,1259.75,1650.53,2027.99,2108.79,2433.82,3761.31,150,299790,nan,nan,nan,nan,nan,nan
3.9331,0.262628,0.468647,2,7,0,-0.615786,69.7419,0.312375,69.7419,0.312375,1275.93,1676.76,2066.2,2149.85,2487.3,3879.54,150,299790,nan,nan,nan,nan,nan,nan
3.86758,0.997407,0.292443,3,15,0,-3.20073,72.9804,0.367894,72.9804,0.367894,1279.02,1671.85,2049.61,2130.27,2454.03,3766.64,150,299790,nan,nan,nan,nan,nan,nan
3.86758,0.897979,0.349209,1,3,0,-3.19789,72.9804,0.367894,72.9804,0.367894,1279.02,1671.85,2049.61,2130.27,2454.03,3766.64,150,299790,nan,nan,nan,nan,nan,nan
2.34294,0.840738,0.381884,2,7,0,-1.99966,75.2676,0.371972,75.2676,0.371972,1261.73,1648.63,2020.43,2099.79,2418.2,3707.72,150,299790,nan,nan,nan,nan,nan,nan
1.5982,0.991027,0.397024,2,3,0,-1.56091,74.2181,0.424696,74.2181,0.424696,1294.16,1683.28,2054.08,2132.84,2447.67,3706.15,150,299790,nan,nan,nan,nan,nan,nan
1.55296,0.971043,0.471051,2,3,0,-1.30087,76.0778,0.386052,76.0778,0.386052,1261.77,1646.61,2015.55,2094.19,2409.39,3681.09,150,299790,nan,nan,nan,nan,nan,nan
4.36405,0.60061,0.548972,2,5,0,0.512842,69.884,0.299832,69.884,0.299832,1266.37,1666.34,2055.94,2139.74,2478.27,3881.38,150,299790,nan,nan,nan,nan,nan,nan
4.4702,0.973423,0.462057,2,7,0,-4.12992,71.0454,0.319645,71.0454,0.319645,1268.9,1666.3,2051.86,2134.61,2468.17,3840.89,150,299790,nan,nan,nan,nan,nan,nan
2.44589,0.737767,0.269732,3,11,0,-0.136786,74.2013,0.342103,74.2013,0.342103,1255.01,1644.44,2020.66,2101.2,2425.19,3748.79,150,299790,nan,nan,nan,nan,nan,nan
2.44589,0,2.40874,0,1,1,-2.03714,74.2013,0.342103,74.2013,0.342103,1255.01,1644.44,2020.66,2101.2,2425.19,3748.79,150,299790,nan,nan,nan,nan,nan,nan
3.88039,1,0.353438,1,3,0,-2.95336,73.5946,0.358418,73.5946,0.358418,1268.89,1660.06,2036.85,2117.38,2440.86,3755.9,150,299790,nan,nan,nan,nan,nan,nan
3.82656,0.411402,0.461907,2,7,0,-2.62336,69.2931,0.276791,69.2931,0.276791,1255.19,1655.67,2047.7,2132.27,2474.76,3907.42,150,299790,nan,nan,nan,nan,nan,nan
3.80007,0.994964,0.133973,3,7,0,-3.52074,68.4083,0.2851,68.4083,0.2851,1269.35,1672.85,2067.11,2152.08,2495.84,3928.85,150,299790,nan,nan,nan,nan,nan,nan
3.66798,0.975713,0.210253,4,19,0,-1.88159,73.1778,0.33678,73.1778,0.33678,1260.64,1652.66,2031.76,2112.96,2439.78,3777.14,150,299790,nan,nan,nan,nan,nan,nan
4.32361,0.846608,0.336123,2,3,0,-2.97903,72.2887,0.34333,72.2887,0.34333,1271.96,1666.45,2047.47,2129.03,2457.09,3796.75,150,299790,nan,nan,nan,nan,nan,nan
4.21242,0.99785,0.375406,2,7,0,-4.08866,72.7677,0.350353,72.7677,0.350353,1271.68,1664.97,2044.35,2125.49,2451.69,3780.93,150,299790,nan,nan,nan,nan,nan,nan
-0.341962,0.426309,0.685915,2,5,1,0.607024,76.9508,0.479969,76.9508,0.479969,1291.49,1672.44,2032.67,2108.86,2412.36,3612.12,150,299790,nan,nan,nan,nan,nan,nan
1.54811,0.937111,0.20936,4,19,0,0.973156,64.6097,0.229134,64.6097,0.229134,1257.67,1667.96,2074.18,2162.41,2521.88,4060.32,150,299790,nan,nan,nan,nan,nan,nan
1.88535,0.547137,0.321851,3,9,0,1.47351,76.2134,0.407112,76.2134,0.407112,1270.04,1654.36,2021.57,2099.68,2412.31,3667.08,150,299790,nan,nan,nan,nan,nan,nan
3.58036,0.969835,0.145153,3,11,0,-0.119426,74.1622,0.368757,74.1622,0.368757,1269.36,1659.1,2033.83,2113.83,2434.94,3736.49,150,299790,nan,nan,nan,nan,nan,nan
3.57327,0.947723,0.24999,2,7,0,-2.57672,73.4973,0.343073,73.4973,0.343073,1261.46,1652.74,2030.67,2111.57,2436.99,3765.97,150,299790,nan,nan,nan,nan,nan,nan
2.53387,0.908451,0.401451,3,11,0,-2.17774,70.1509,0.273525,70.1509,0.273525,1245.14,1642.99,2032.74,2116.85,2457.63,3885.07,150,299790,nan,nan,nan,nan,nan,nan
4.28175,0.333333,0.568897,1,3,0,-3.86156,70.0469,0.309982,70.0469,0.309982,1271.64,1671.53,2060.25,2143.76,2480.76,3872.32,150,299790,nan,nan,nan,nan,nan,nan
4.1893,0.983495,0.135314,3,7,0,-3.69487,69.6379,0.303874,69.6379,0.303874,1271.3,1672.12,2062.23,2146.1,2484.76,3886.31,150,299790,nan,nan,nan,nan,nan,nan
4.30179,0.971461,0.242968,3,11,0,-1.1025,72.0145,0.343084,72.0145,0.343084,1274.21,1669.44,2051.19,2132.9,2461.6,3803.99,150,299790,nan,nan,nan,nan,nan,nan
4.19146,0.764414,0.417553,2,5,0,-3.70193,72.8246,0.351904,72.8246,0.351904,1272.03,1665.18,2044.32,2125.4,2451.3,3778.7,150,299790,nan,nan,nan,nan,nan,nan
4.06188,0.927014,0.380332,2,7,0,-3.0562,69.3374,0.300723,69.3374,0.300723,1271.89,1673.44,2064.52,2148.63,2488.37,3896.03,150,299790,nan,nan,nan,nan,nan,nan
4.06188,0.0188508,0.565996,1,1,0,-3.90574,69.3374,0.300723,69.3374,0.300723,1271.89,1673.44,2064.52,2148.63,2488.37,3896.03,150,299790,nan,nan,nan,nan,nan,nan
3.03987,0.994413,0.0558398,3,15,0,-2.94686,69.0121,0.310388,69.0121,0.310388,1281.27,1684.12,2075.68,2159.8,2499.23,3900.64,150,299790,nan,nan,nan,nan,nan,nan
3.47807,0.996481,0.102482,4,15,0,-2.71429,70.3193,0.284125,70.3193,0.284125,1251.52,1649.52,2038.5,2122.34,2461.56,3876.25,150,299790,nan,nan,nan,nan,nan,nan
2.11385,0.89063,0.187413,4,17,0,-1.04198,74.5063,0.345379,74.5063,0.345379,1254.28,1642.96,2018.23,2098.54,2421.52,3739.62,150,299790,nan,nan,nan,nan,nan,nan
2.48251,1,0.249492,1,1,0,-1.99792,74.3553,0.346503,74.3553,0.346503,1256.14,1645.23,2020.81,2101.18,2424.36,3742.81,150,299790,nan,nan,nan,nan,nan,nan
4.07357,0.884826,0.453094,3,15,0,-3.48554,70.1158,0.289963,70.1158,0.289963,1257.48,1656.35,2045.7,2129.55,2468.62,3879.34,150,299790,nan,nan,nan,nan,nan,nan
4.07357,0.263968,0.586219,1,1,0,-4.04864,70.1158,0.289963,70.1158,0.289963,1257.48,1656.35,2045.7,2129.55,2468.62,3879.34,150,299790,nan,nan,nan,nan,nan,nan
3.93131,0.996534,0.130091,4,23,0,-3.59141,72.8234,0.334109,72.8234,0.334109,1262.13,1655.04,2035.19,2116.64,2444.54,3787.49,150,299790,nan,nan,nan,nan,nan,nan
3.80616,0.986466,0.231828,3,11,0,-3.32577,72.5902,0.36501,72.5902,0.36501,1280.94,1674.8,2053.74,2134.67,2459.61,3778.08,150,299790,nan,nan,nan,nan,nan,nan
4.04982,0.69015,0.397835,2,7,0,-2.85646,72.5875,0.331495,72.5875,0.331495,1262.63,1656.12,2037.02,2118.65,2447.37,3794.82,150,299790,nan,nan,nan,nan,nan,nan
3.20141,0.924655,0.298491,2,3,0,-3.17483,71.7657,0.362135,71.7657,0.362135,1286.68,1682.76,2064.02,2145.47,2472.57,3800.89,150,299790,nan,nan,nan,nan,nan,nan
0.793726,0.27957,0.427718,1,1,0,-0.146909,70.959,0.371128,70.959,0.371128,1298.5,1696.82,2079.64,2161.35,2489.25,3817.49,150,299790,nan,nan,nan,nan,nan,nan
2.59405,0.998641,0.105657,3,7,0,-0.38886,71.0168,0.355389,71.0168,0.355389,1289.77,1687.86,2071.52,2153.53,2483.1,3824.05,150,299790,nan,nan,nan,nan,nan,nan
3.60029,0.991446,0.185272,3,15,0,-1.00362,74.1024,0.366308,74.1024,0.366308,1268.64,1658.52,2033.55,2113.64,2435.15,3739.22,150,299790,nan,nan,nan,nan,nan,nan
3.75967,1,0.315788,2,3,0,-3.60606,73.8195,0.372841,73.8195,0.372841,1274.3,1664.92,2040.25,2120.35,2441.73,3742.96,150,299790,nan,nan,nan,nan,nan,nan
3.75967,0.18714,0.545871,1,1,0,-3.13949,73.8195,0.372841,73.8195,0.372841,1274.3,1664.92,2040.25,2120.35,2441.73,3742.96,150,299790,nan,nan,nan,nan,nan,nan
4.12418,0.994375,0.110348,4,31,0,-2.95319,72.6694,0.336102,72.6694,0.336102,1264.59,1657.95,2038.39,2119.88,2447.9,3790.48,150,299790,nan,nan,nan,nan,nan,nan
4.27478,0.995182,0.187887,4,23,0,-3.8969,69.5075,0.295888,69.5075,0.295888,1267.04,1667.91,2058.71,2142.81,2482.68,3893.47,150,299790,nan,nan,nan,nan,nan,nan
3.8316,0.994552,0.317909,2,7,0,-3.5178,68.3744,0.270736,68.3744,0.270736,1258.83,1661.56,2056.33,2141.57,2486.98,3935.59,150,299790,nan,nan,nan,nan,nan,nan
3.8316,7.48335e-08,0.532677,1,1,0,-1.06845,68.3744,0.270736,68.3744,0.270736,1258.83,1661.56,2056.33,2141.57,2486.98,3935.59,150,299790,nan,nan,nan,nan,nan,nan
4.33821,0.999777,0.0701801,4,31,0,-3.36056,69.8488,0.30218,69.8488,0.30218,1268.27,1668.43,2058.03,2141.81,2480.16,3881.29,150,299790,nan,nan,nan,nan,nan,nan
4.18166,0.984295,0.119568,2,7,0,-3.86157,70.3155,0.294645,70.3155,0.294645,1258.99,1657.52,2046.14,2129.79,2467.87,3871.89,150,299790,nan,nan,nan,nan,nan,nan
4.02887,0.994481,0.194378,4,17,0,-3.87704,72.9282,0.339971,72.9282,0.339971,1264.57,1657.31,2036.86,2118.13,2445.15,3781.95,150,299790,nan,nan,nan,nan,nan,nan
4.21171,1,0.321783,1,1,0,-4.07525,72.7035,0.341939,72.7035,0.341939,1267.6,1660.96,2040.99,2122.34,2449.63,3786.75,150,299790,nan,nan,nan,nan,nan,nan
4.21171,0.574017,0.536039,1,3,0,-3.92919,72.7035,0.341939,72.7035,0.341939,1267.6,1660.96,2040.99,2122.34,2449.63,3786.75,150,299790,nan,nan,nan,nan,nan,nan
4.21171,0.988705,0.311254,1,1,0,-4.15541,72.7035,0.341939,72.7035,0.341939,1267.6,1660.96,2040.99,2122.34,2449.63,3786.75,150,299790,nan,nan,nan,nan,nan,nan
3.23102,0.705535,0.500812,2,5,0,-3.03066,70.7258,0.342271,70.7258,0.342271,1285.14,1683.89,2069.1,2151.56,2483.29,3838.41,150,299790,nan,nan,nan,nan,nan,nan
1.30911,0.691084,0.403109,2,5,0,-0.439288,73.4209,0.314493,73.4209,0.314493,1245.33,1636.19,2015.79,2097.3,2426.07,3781.49,150,299790,nan,nan,nan,nan,nan,nan
3.88037,0.955619,0.314306,2,7,0,-1.5237,73.2661,0.344949,73.2661,0.344949,1264.46,1656.37,2034.79,2115.77,2441.48,3770.9,150,299790,nan,nan,nan,nan,nan,nan
4.33451,0.937585,0.462595,4,15,0,-3.71428,71.1836,0.330158,71.1836,0.330158,1274.05,1671.33,2055.98,2138.43,2470.48,3832.18,150,299790,nan,nan,nan,nan,nan,nan
4.41225,0.553942,0.648879,1,3,0,-4.36515,71.197,0.314436,71.197,0.314436,1264.32,1661.15,2046.55,2129.31,2463.11,3839.3,150,299790,nan,nan,nan,nan,nan,nan
# Adaptation terminated
# Step size = 0.294137
# Diagonal elements of inverse mass matrix:
# 0.00112034, 9.4768e-05
3.87474,0.85406,0.294137,2,7,0,-3.38382,70.9028,0.336087,70.9028,0.336087,1280.02,1678.18,2063.26,2145.75,2477.78,3836.75,150,299790,nan,nan,nan,nan,nan,nan
3.65445,0.997111,0.294137,3,11,0,-2.35101,73.7144,0.351928,73.7144,0.351928,1264.45,1655.26,2032.13,2112.73,2436.68,3756.13,150,299790,nan,nan,nan,nan,nan,nan
3.17347,0.87352,0.294137,1,1,0,-3.11516,73.8836,0.345297,73.8836,0.345297,1259.43,1649.73,2026.56,2107.2,2431.53,3755.16,150,299790,nan,nan,nan,nan,nan,nan
4.22145,0.997337,0.294137,2,7,0,-2.99188,71.7685,0.342933,71.7685,0.342933,1276.28,1672.17,2054.57,2136.43,2465.7,3810.49,150,299790,nan,nan,nan,nan,nan,nan
3.94684,0.853047,0.294137,2,3,0,-3.42928,72.7744,0.333292,72.7744,0.333292,1262.07,1655.1,2035.42,2116.91,2445.02,3789.14,150,299790,nan,nan,nan,nan,nan,nan
4.33355,0.888918,0.294137,2,7,0,-2.7154,70.1241,0.309613,70.1241,0.309613,1270.72,1670.37,2058.9,2142.37,2479.23,3870.38,150,299790,nan,nan,nan,nan,nan,nan
4.22733,0.999697,0.294137,3,11,0,-3.74356,72.6643,0.350376,72.6643,0.350376,1272.59,1666.15,2045.79,2126.99,2453.42,3783.57,150,299790,nan,nan,nan,nan,nan,nan
3.70218,0.868906,0.294137,1,3,0,-3.54873,73.1766,0.337505,73.1766,0.337505,1261.06,1653.1,2032.16,2113.34,2440.09,3776.82,150,299790,nan,nan,nan,nan,nan,nan
3.48674,0.970073,0.294137,3,7,0,-3.08607,73.9766,0.355548,73.9766,0.355548,1264.15,1654.31,2030.31,2110.69,2433.67,3747.76,150,299790,nan,nan,nan,nan,nan,nan
3.35235,0.980177,0.294137,1,1,0,-3.25347,74.1387,0.357124,74.1387,0.357124,1263.62,1653.36,2028.86,2109.12,2431.58,3742.93,150,299790,nan,nan,nan,nan,nan,nan
3.26523,0.941575,0.294137,3,7,0,-2.4816,73.5837,0.388794,73.5837,0.388794,1283.96,1675.16,2050.03,2129.91,2450.03,3740.66,150,299790,nan,nan,nan,nan,nan,nan
3.01143,0.997286,0.294137,2,7,0,-2.7989,73.9208,0.397616,73.9208,0.397616,1285.11,1675.36,2048.79,2128.3,2446.72,3727.66,150,299790,nan,nan,nan,nan,nan,nan
3.89264,0.972564,0.294137,2,7,0,-2.48284,73.0738,0.339652,73.0738,0.339652,1263.15,1655.49,2034.69,2115.89,2442.62,3778.39,150,299790,nan,nan,nan,nan,nan,nan
4.02169,0.913916,0.294137,2,3,0,-3.14572,71.9705,0.351265,71.9705,0.351265,1279.1,1674.54,2055.93,2137.5,2465.37,3801.06,150,299790,nan,nan,nan,nan,nan,nan
4.42994,0.787954,0.294137,2,3,0,-2.32538,71.7707,0.329597,71.7707,0.329597,1268.57,1664.23,2047.36,2129.48,2460.26,3816.96,150,299790,nan,nan,nan,nan,nan,nan
4.30098,0.911774,0.294137,2,3,0,-3.88833,71.9304,0.342197,71.9304,0.342197,1274.45,1669.89,2051.91,2133.69,2462.68,3806.63,150,299790,nan,nan,nan,nan,nan,nan
3.63063,0.931623,0.294137,3,15,0,-3.62989,73.3072,0.339278,73.3072,0.339278,1260.95,1652.68,2031.3,2112.38,2438.64,3772.64,150,299790,nan,nan,nan,nan,nan,nan
3.56035,0.999133,0.294137,2,3,0,-3.49046,72.2725,0.365216,72.2725,0.365216,1283.81,1678.53,2058.28,2139.38,2465,3786.16,150,299790,nan,nan,nan,nan,nan,nan
4.41461,0.946748,0.294137,2,7,0,-2.75564,71.452,0.330607,71.452,0.330607,1271.96,1668.5,2052.42,2134.71,2466.1,3824.86,150,299790,nan,nan,nan,nan,nan,nan
4.41461,0.78498,0.294137,1,3,0,-3.52877,71.452,0.330607,71.452,0.330607,1271.96,1668.5,2052.42,2134.71,2466.1,3824.86,150,299790,nan,nan,nan,nan,nan,nan
4.33243,0.939044,0.294137,2,3,0,-4.05566,71.73,0.321194,71.73,0.321194,1263.87,1659.44,2043.1,2125.42,2457.24,3822.04,150,299790,nan,nan,nan,nan,nan,nan
4.0633,0.999732,0.294137,2,7,0,-3.84158,72.6822,0.358914,72.6822,0.358914,1276.98,1670.57,2049.65,2130.66,2456.08,3778.82,150,299790,nan,nan,nan,nan,nan,nan
3.87414,0.950696,0.294137,2,3,0,-3.51012,73.6345,0.360722,73.6345,0.360722,1269.75,1660.83,2037.38,2117.83,2440.97,3753.74,150,299790,nan,nan,nan,nan,nan,nan
4.26087,0.983958,0.294137,2,7,0,-2.6597,72.4491,0.348313,72.4491,0.348313,1273.32,1667.45,2047.76,2129.13,2456.26,3790.14,150,299790,nan,nan,nan,nan,nan,nan
4.10841,0.997322,0.294137,2,3,0,-4.09259,73.097,0.354755,73.097,0.354755,1271.21,1663.67,2041.94,2122.81,2447.79,3770.32,150,299790,nan,nan,nan,nan,nan,nan
4.14275,0.931989,0.294137,2,7,0,-2.50781,71.7507,0.344921,71.7507,0.344921,1277.54,1673.51,2055.85,2137.67,2466.76,3809.97,150,299790,nan,nan,nan,nan,nan,nan
4.38205,1,0.294137,2,3,0,-4.17553,71.8603,0.337136,71.8603,0.337136,1272.18,1667.74,2050.22,2132.15,2461.87,3810.95,150,299790,nan,nan,nan,nan,nan,nan
4.38205,0.813168,0.294137,2,7,0,-2.69805,71.8603,0.337136,71.8603,0.337136,1272.18,1667.74,2050.22,2132.15,2461.87,3810.95,150,299790,nan,nan,nan,nan,nan,nan
3.41849,0.730526,0.294137,2,3,0,-2.848,72.0133,0.308952,72.0133,0.308952,1253.75,1648.18,2031.67,2114.07,2446.62,3820.29,150,299790,nan,nan,nan,nan,nan,nan
3.88566,0.901886,0.294137,3,13,0,-1.7547,68.4615,0.283698,68.4615,0.283698,1267.83,1671.1,2065.27,2150.22,2494,3927.93,150,299790,nan,nan,nan,nan,nan,nan
4.07443,0.951156,0.294137,2,7,0,-2.93797,71.4372,0.308943,71.4372,0.308943,1258.71,1654.71,2039.73,2122.45,2456.32,3835.45,150,299790,nan,nan,nan,nan,nan,nan
