# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-47.5288,0.878921,0.139447,1,3,0,48.3741,0.434308,-0.473015,0.434308,-0.473015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25966e+07,1.3699e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7789,23.7688,23.7384,23.77,23.7657,23.8722,23.8068,23.8699,23.8456,23.7881,23.8143,23.8684,23.7933,23.7369,23.8097,23.8072,23.7904,23.7956,23.7849,23.784,23.7528,23.7847,23.821,23.7934,23.7883,23.8001,23.7906,23.8121,23.7871,23.8145,23.7751,23.772,23.8185,23.8272,23.8059,23.7288
-47.8568,0.997146,0.139447,4,27,0,50.1255,0.37361,-0.363092,0.37361,-0.363092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25927e+07,1.36982e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7794,23.7694,23.7391,23.7707,23.7664,23.8731,23.8077,23.8709,23.8466,23.7891,23.8154,23.8694,23.7943,23.7379,23.8106,23.8081,23.7913,23.7964,23.7854,23.7845,23.753,23.7846,23.8206,23.7926,23.7871,23.7982,23.7881,23.8087,23.7828,23.8087,23.7678,23.7621,23.8058,23.8107,23.7816,23.6954
-47.7223,0.997286,0.139447,4,23,0,49.6512,0.526525,-0.65237,0.526525,-0.65237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25713e+07,1.36937e+06,57571.6,23.8134,23.7532,23.7777,23.7758,23.7761,23.7655,23.7346,23.7656,23.7608,23.8668,23.801,23.8634,23.8388,23.7806,23.8064,23.8599,23.7842,23.7273,23.7996,23.7966,23.7793,23.784,23.7727,23.7715,23.7398,23.7712,23.8072,23.7793,23.774,23.7857,23.7762,23.7979,23.7734,23.8017,23.7633,23.7625,23.8118,23.8246,23.8125,23.747
-47.7001,0.946793,0.139447,1,3,0,48.2477,0.516207,-0.662082,0.516207,-0.662082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25607e+07,1.36915e+06,57571.6,23.8132,23.7529,23.7773,23.7753,23.7755,23.7648,23.7338,23.7647,23.7598,23.8657,23.7997,23.862,23.8372,23.7789,23.8046,23.8579,23.782,23.725,23.797,23.7938,23.7763,23.7808,23.7692,23.7677,23.7357,23.7669,23.8025,23.7743,23.7687,23.7799,23.77,23.7912,23.7662,23.7938,23.7548,23.753,23.8015,23.8132,23.7996,23.7325
-47.9214,0.893966,0.139447,2,7,0,49.0023,0.509209,-0.608964,0.509209,-0.608964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25834e+07,1.36962e+06,57571.6,23.8138,23.7537,23.7783,23.7766,23.7771,23.7667,23.736,23.7672,23.7626,23.8688,23.8031,23.8658,23.8413,23.7834,23.8094,23.8631,23.7877,23.731,23.8035,23.8008,23.7837,23.7887,23.7776,23.7766,23.7452,23.7769,23.8132,23.7855,23.7805,23.7924,23.7832,23.8051,23.7808,23.8091,23.7709,23.77,23.8191,23.8314,23.818,23.7505
-48.7972,0.917181,0.139447,3,7,0,48.9295,0.506641,-0.587628,0.506641,-0.587628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25923e+07,1.36981e+06,57571.6,23.814,23.754,23.7788,23.7771,23.7777,23.7674,23.7368,23.7682,23.7637,23.8701,23.8045,23.8674,23.8429,23.7852,23.8113,23.8652,23.7899,23.7334,23.8061,23.8035,23.7866,23.7918,23.781,23.7802,23.749,23.7809,23.8174,23.79,23.7852,23.7974,23.7884,23.8106,23.7865,23.8152,23.7772,23.7767,23.826,23.8385,23.8253,23.7577
-49.2685,0.916155,0.139447,1,1,0,49.4411,0.50877,-0.5847,0.50877,-0.5847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2595e+07,1.36987e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7778,23.7676,23.7371,23.7684,23.764,23.8704,23.8048,23.8677,23.8433,23.7857,23.8118,23.8657,23.7905,23.734,23.8068,23.8043,23.7874,23.7926,23.7819,23.7811,23.75,23.782,23.8186,23.7913,23.7865,23.7989,23.79,23.8123,23.7883,23.8172,23.7793,23.779,23.8286,23.8413,23.8285,23.7611
-49.6066,0.936744,0.139447,1,1,0,49.9315,0.508229,-0.579375,0.508229,-0.579375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25973e+07,1.36992e+06,57571.6,23.8141,23.7541,23.779,23.7774,23.778,23.7678,23.7373,23.7687,23.7642,23.8707,23.8052,23.8681,23.8437,23.7861,23.8123,23.8663,23.7911,23.7346,23.8074,23.8049,23.7882,23.7934,23.7827,23.782,23.751,23.783,23.8196,23.7924,23.7877,23.8001,23.7913,23.8137,23.7898,23.8187,23.7809,23.7807,23.8303,23.8432,23.8304,23.763
-47.4975,1,0.139447,2,3,0,49.7459,0.473437,-0.603606,0.473437,-0.603606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25647e+07,1.36923e+06,57571.6,23.8135,23.7533,23.7778,23.776,23.7763,23.7658,23.7349,23.7659,23.7611,23.8671,23.8013,23.8637,23.839,23.7809,23.8067,23.8601,23.7844,23.7274,23.7995,23.7965,23.779,23.7835,23.772,23.7706,23.7386,23.7698,23.8053,23.777,23.7713,23.7823,23.7722,23.793,23.7675,23.7943,23.7545,23.7513,23.7981,23.8076,23.7892,23.7166
-47.0454,0.970069,0.139447,2,3,0,47.9406,0.473565,-0.574533,0.473565,-0.574533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25783e+07,1.36952e+06,57571.6,23.8139,23.7537,23.7784,23.7767,23.7772,23.7668,23.7361,23.7673,23.7627,23.8689,23.8032,23.8659,23.8414,23.7835,23.8094,23.8631,23.7876,23.7309,23.8033,23.8005,23.7833,23.7881,23.7769,23.7758,23.7442,23.7757,23.8116,23.7837,23.7783,23.7898,23.7801,23.8014,23.7763,23.8037,23.7645,23.762,23.8094,23.8195,23.8018,23.7295
-46.9966,0.999092,0.139447,4,31,0,47.1004,0.443688,-0.522184,0.443688,-0.522184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25822e+07,1.3696e+06,57571.6,23.8141,23.7541,23.7788,23.7772,23.7778,23.7676,23.737,23.7683,23.7638,23.8701,23.8045,23.8673,23.8429,23.7851,23.8111,23.8649,23.7895,23.7329,23.8054,23.8026,23.7856,23.7905,23.7793,23.7783,23.7467,23.7782,23.8141,23.7862,23.7807,23.7921,23.7822,23.8033,23.778,23.805,23.7652,23.7617,23.808,23.8166,23.7956,23.7194
-49.366,0.99596,0.139447,5,35,0,50.3672,0.321035,-0.17411,0.321035,-0.17411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2608e+07,1.37014e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7714,23.7414,23.7733,23.7693,23.8763,23.8111,23.8747,23.8506,23.7935,23.82,23.8744,23.7996,23.7435,23.8166,23.8144,23.7979,23.8033,23.7927,23.7919,23.7608,23.7926,23.8288,23.801,23.7956,23.8069,23.7968,23.8173,23.7912,23.8167,23.7752,23.7682,23.8103,23.8127,23.7777,23.6837
-49.9889,0.877722,0.139447,1,3,0,50.8085,0.328381,-0.155281,0.328381,-0.155281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26213e+07,1.37042e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7746,23.7707,23.8779,23.8129,23.8766,23.8527,23.7959,23.8225,23.8771,23.8026,23.7467,23.82,23.818,23.8018,23.8075,23.7972,23.7968,23.7659,23.7981,23.8347,23.8073,23.8024,23.8141,23.8045,23.8256,23.8,23.8263,23.7855,23.7795,23.8227,23.8262,23.7932,23.701
-49.9297,0.983646,0.139447,3,15,0,51.5384,0.307984,-0.11174,0.307984,-0.11174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26133e+07,1.37025e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8759,23.8519,23.7949,23.8215,23.876,23.8013,23.7453,23.8185,23.8164,23.8,23.8055,23.795,23.7944,23.7633,23.7953,23.8316,23.8039,23.7986,23.8099,23.7999,23.8205,23.7943,23.8198,23.7782,23.771,23.8128,23.8147,23.7783,23.6823
-49.7995,0.999589,0.139447,3,7,0,50.0078,0.309759,-0.128423,0.309759,-0.128423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26103e+07,1.37019e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7737,23.7698,23.8768,23.8118,23.8753,23.8513,23.7943,23.8208,23.8753,23.8005,23.7445,23.8176,23.8155,23.799,23.8044,23.7939,23.7932,23.762,23.7939,23.8301,23.8024,23.797,23.8082,23.7981,23.8186,23.7923,23.8177,23.7761,23.7687,23.8105,23.8123,23.7759,23.6801
-47.9588,0.99813,0.139447,4,23,0,50.5645,0.367879,-0.340902,0.367879,-0.340902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25959e+07,1.36989e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7395,23.7712,23.7669,23.8736,23.8083,23.8715,23.8473,23.7899,23.8162,23.8703,23.7952,23.7389,23.8117,23.8093,23.7925,23.7976,23.7868,23.7859,23.7545,23.7861,23.8222,23.7943,23.7888,23.8,23.7899,23.8106,23.7847,23.8106,23.7697,23.7639,23.8076,23.8123,23.7826,23.6957
-47.6384,0.998045,0.139447,3,15,0,48.2299,0.386819,-0.378709,0.386819,-0.378709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25978e+07,1.36993e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.771,23.7668,23.8734,23.8081,23.8713,23.8471,23.7897,23.816,23.8701,23.7951,23.7387,23.8116,23.8092,23.7924,23.7976,23.7868,23.786,23.7547,23.7864,23.8226,23.7948,23.7895,23.8009,23.7911,23.8121,23.7865,23.8129,23.7725,23.7676,23.8121,23.8181,23.791,23.707
-47.8058,0.996338,0.139447,3,11,0,47.8461,0.376506,-0.37253,0.376506,-0.37253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25917e+07,1.3698e+06,57571.6,23.8146,23.7548,23.7798,23.7785,23.7793,23.7693,23.739,23.7705,23.7663,23.8729,23.8075,23.8706,23.8463,23.7888,23.8151,23.8691,23.7939,23.7375,23.8102,23.8077,23.7908,23.7959,23.785,23.784,23.7525,23.7841,23.82,23.792,23.7865,23.7976,23.7875,23.8081,23.7822,23.8081,23.7672,23.7616,23.8054,23.8104,23.7816,23.6958
-48.4219,0.99774,0.139447,3,15,0,48.8167,0.359024,-0.286227,0.359024,-0.286227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26074e+07,1.37013e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7685,23.8753,23.8102,23.8736,23.8495,23.7923,23.8188,23.8731,23.7983,23.7421,23.8152,23.8129,23.7964,23.8018,23.7912,23.7905,23.7594,23.7913,23.8276,23.8,23.7948,23.8063,23.7965,23.8175,23.7919,23.8182,23.7775,23.772,23.8158,23.8205,23.7905,23.7026
-47.6129,0.990027,0.139447,4,31,0,48.7352,0.405091,-0.411608,0.405091,-0.411608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25997e+07,1.36997e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7695,23.7392,23.7709,23.7666,23.8733,23.8079,23.8712,23.8469,23.7895,23.8158,23.87,23.7949,23.7386,23.8115,23.8091,23.7924,23.7976,23.7869,23.7861,23.7549,23.7868,23.8231,23.7954,23.7902,23.8019,23.7923,23.8135,23.7882,23.8152,23.7752,23.7711,23.8166,23.8237,23.799,23.7178
-47.2593,0.982126,0.139447,4,23,0,49.1285,0.485908,-0.612676,0.485908,-0.612676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25679e+07,1.3693e+06,57571.6,23.8136,23.7533,23.7779,23.776,23.7763,23.7658,23.7349,23.766,23.7612,23.8673,23.8014,23.8639,23.8393,23.7811,23.8069,23.8604,23.7847,23.7278,23.8,23.797,23.7796,23.7842,23.7727,23.7714,23.7396,23.7708,23.8065,23.7783,23.7727,23.784,23.7741,23.7951,23.7699,23.7971,23.7578,23.7552,23.8027,23.813,23.7962,23.7254
-47.1875,0.987675,0.139447,3,15,0,48.6547,0.472399,-0.560452,0.472399,-0.560452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2584e+07,1.36964e+06,57571.6,23.814,23.7539,23.7787,23.777,23.7776,23.7673,23.7366,23.7679,23.7634,23.8697,23.8041,23.8669,23.8424,23.7846,23.8106,23.8644,23.789,23.7324,23.8049,23.8022,23.7851,23.7901,23.779,23.778,23.7465,23.7782,23.8143,23.7865,23.7813,23.7929,23.7834,23.8049,23.78,23.8077,23.7686,23.7663,23.8139,23.8242,23.8067,23.7345
-48.5444,0.976618,0.139447,4,27,0,50.4732,0.370287,-0.30566,0.370287,-0.30566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26105e+07,1.3702e+06,57571.6,23.8151,23.7554,23.7807,23.7796,23.7806,23.7708,23.7408,23.7726,23.7686,23.8755,23.8103,23.8738,23.8497,23.7926,23.8191,23.8735,23.7987,23.7425,23.8157,23.8135,23.797,23.8024,23.792,23.7914,23.7603,23.7924,23.8288,23.8013,23.7963,23.808,23.7984,23.8196,23.7943,23.8209,23.7806,23.7758,23.8202,23.8258,23.7974,23.7114
-47.9024,0.909992,0.139447,3,7,0,49.8215,0.37331,-0.341326,0.37331,-0.341326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26004e+07,1.36998e+06,57571.6,23.8148,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.8741,23.8088,23.8721,23.8479,23.7906,23.8169,23.8711,23.7961,23.7398,23.8127,23.8104,23.7937,23.7989,23.7882,23.7874,23.7561,23.7879,23.8241,23.7963,23.791,23.8024,23.7925,23.8134,23.7877,23.814,23.7734,23.7681,23.8122,23.8174,23.7888,23.7028
