# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-47.35,0.991716,0.144665,4,23,0,48.1189,0.505812,-0.63433,0.505812,-0.63433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25689e+07,1.36932e+06,57571.6,23.8135,23.7532,23.7777,23.7759,23.7762,23.7656,23.7347,23.7657,23.7609,23.867,23.8011,23.8636,23.8389,23.7807,23.8065,23.86,23.7843,23.7274,23.7996,23.7966,23.7792,23.7839,23.7725,23.7712,23.7394,23.7707,23.8065,23.7785,23.773,23.7844,23.7747,23.7961,23.7712,23.7989,23.76,23.7583,23.8066,23.8181,23.8037,23.7354
-47.3152,0.999972,0.144665,2,3,0,47.3503,0.503919,-0.629109,0.503919,-0.629109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25704e+07,1.36935e+06,57571.6,23.8135,23.7533,23.7778,23.776,23.7763,23.7658,23.7349,23.7659,23.7611,23.8672,23.8014,23.8639,23.8392,23.7811,23.8069,23.8604,23.7847,23.7278,23.8,23.7971,23.7797,23.7844,23.7731,23.7718,23.74,23.7714,23.8072,23.7792,23.7738,23.7853,23.7756,23.797,23.7721,23.7998,23.761,23.7592,23.8075,23.819,23.8044,23.736
-47.5264,0.903252,0.144665,2,5,0,47.8829,0.500471,-0.603544,0.500471,-0.603544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25809e+07,1.36957e+06,57571.6,23.8138,23.7536,23.7783,23.7766,23.777,23.7666,23.7359,23.7671,23.7624,23.8687,23.8029,23.8657,23.8411,23.7832,23.8091,23.8628,23.7874,23.7306,23.8031,23.8003,23.7832,23.7881,23.777,23.776,23.7444,23.7761,23.8122,23.7845,23.7793,23.7911,23.7817,23.8034,23.7789,23.8069,23.7684,23.767,23.8157,23.8274,23.8129,23.7443
-47.4234,0.951305,0.144665,2,7,0,47.9848,0.497686,-0.633568,0.497686,-0.633568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25646e+07,1.36923e+06,57571.6,23.8134,23.7531,23.7776,23.7757,23.776,23.7654,23.7344,23.7655,23.7606,23.8666,23.8007,23.8631,23.8384,23.7802,23.8059,23.8593,23.7836,23.7266,23.7987,23.7956,23.7781,23.7827,23.7712,23.7698,23.7379,23.7691,23.8047,23.7765,23.7709,23.7821,23.7722,23.7933,23.7681,23.7955,23.7563,23.754,23.8018,23.8127,23.7971,23.7278
-48.2388,0.826971,0.144665,1,3,0,48.4109,0.488124,-0.641328,0.488124,-0.641328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25554e+07,1.36904e+06,57571.6,23.8133,23.7529,23.7773,23.7753,23.7755,23.7648,23.7338,23.7647,23.7597,23.8656,23.7996,23.8619,23.8371,23.7787,23.8043,23.8576,23.7817,23.7245,23.7964,23.7932,23.7755,23.7799,23.7682,23.7666,23.7344,23.7654,23.8007,23.7722,23.7663,23.7771,23.7668,23.7875,23.7618,23.7886,23.7488,23.7456,23.7927,23.8026,23.7854,23.7146
-48.5082,0.956998,0.144665,2,7,0,49.0229,0.492049,-0.565438,0.492049,-0.565438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2594e+07,1.36985e+06,57571.6,23.8141,23.7541,23.779,23.7774,23.778,23.7678,23.7372,23.7686,23.7642,23.8706,23.8051,23.868,23.8436,23.786,23.8121,23.866,23.7908,23.7343,23.807,23.8045,23.7877,23.7928,23.7821,23.7813,23.7501,23.782,23.8185,23.7911,23.7862,23.7984,23.7893,23.8114,23.7872,23.8157,23.7774,23.7764,23.8252,23.837,23.8223,23.7528
-47.0875,1,0.144665,1,3,0,48.2937,0.481444,-0.590953,0.481444,-0.590953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25755e+07,1.36946e+06,57571.6,23.8138,23.7536,23.7782,23.7765,23.7769,23.7665,23.7357,23.7669,23.7622,23.8684,23.8026,23.8653,23.8407,23.7827,23.8086,23.8622,23.7867,23.7299,23.8022,23.7994,23.7821,23.7869,23.7756,23.7745,23.7428,23.7742,23.8101,23.7822,23.7767,23.7882,23.7785,23.7998,23.7747,23.8022,23.763,23.7607,23.8083,23.8187,23.8018,23.7305
-47.2718,0.961568,0.144665,2,3,0,47.3495,0.47582,-0.599711,0.47582,-0.599711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2568e+07,1.3693e+06,57571.6,23.8136,23.7534,23.7779,23.7761,23.7765,23.766,23.7351,23.7662,23.7614,23.8675,23.8017,23.8642,23.8395,23.7814,23.8073,23.8607,23.7851,23.7281,23.8003,23.7973,23.7799,23.7846,23.7731,23.7718,23.7399,23.7711,23.8068,23.7786,23.7729,23.7841,23.7741,23.795,23.7697,23.7967,23.7571,23.7541,23.8012,23.811,23.793,23.7208
-47.4077,0.908857,0.144665,4,19,0,48.5625,0.407448,-0.460068,0.407448,-0.460068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25824e+07,1.3696e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7783,23.7681,23.7376,23.769,23.7645,23.871,23.8054,23.8683,23.8439,23.7862,23.8122,23.8661,23.7907,23.7341,23.8066,23.8039,23.7868,23.7917,23.7806,23.7795,23.7478,23.7792,23.815,23.7869,23.7813,23.7924,23.7822,23.8029,23.777,23.8032,23.7627,23.7577,23.8025,23.8089,23.7834,23.702
-47.0917,0.997887,0.144665,4,19,0,47.5183,0.480581,-0.585962,0.480581,-0.585962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25773e+07,1.3695e+06,57571.6,23.8138,23.7537,23.7783,23.7766,23.777,23.7666,23.7359,23.7671,23.7624,23.8686,23.8029,23.8656,23.841,23.7831,23.809,23.8627,23.7871,23.7304,23.8027,23.7999,23.7827,23.7875,23.7763,23.7752,23.7436,23.775,23.811,23.7831,23.7777,23.7892,23.7795,23.8009,23.7759,23.8034,23.7643,23.762,23.8096,23.8201,23.8032,23.7319
-47.0663,0.981857,0.144665,2,3,0,47.1931,0.47754,-0.587439,0.47754,-0.587439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25747e+07,1.36944e+06,57571.6,23.8138,23.7536,23.7782,23.7765,23.7769,23.7665,23.7357,23.7669,23.7622,23.8684,23.8026,23.8652,23.8407,23.7827,23.8086,23.8622,23.7866,23.7298,23.8021,23.7993,23.782,23.7868,23.7755,23.7743,23.7426,23.774,23.8099,23.7819,23.7764,23.7878,23.778,23.7992,23.7741,23.8015,23.7622,23.7596,23.8071,23.8172,23.7998,23.728
-48.1633,0.863918,0.144665,3,11,0,48.697,0.522591,-0.681305,0.522591,-0.681305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25543e+07,1.36901e+06,57571.6,23.8131,23.7526,23.777,23.7749,23.775,23.7642,23.7331,23.7639,23.7589,23.8647,23.7986,23.8608,23.8359,23.7775,23.8031,23.8563,23.7803,23.7231,23.795,23.7917,23.774,23.7784,23.7666,23.7651,23.7329,23.7639,23.7994,23.771,23.7652,23.7763,23.7663,23.7874,23.7622,23.7896,23.7506,23.7487,23.7972,23.809,23.7958,23.7294
-47.5365,0.972339,0.144665,4,19,0,49.1592,0.389932,-0.406185,0.389932,-0.406185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.259e+07,1.36976e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.779,23.7689,23.7386,23.7701,23.7658,23.8723,23.8069,23.87,23.8456,23.7881,23.8143,23.8683,23.7931,23.7366,23.8093,23.8067,23.7898,23.7949,23.7839,23.7829,23.7514,23.783,23.8189,23.7909,23.7854,23.7966,23.7865,23.8073,23.7814,23.8076,23.7669,23.7617,23.806,23.8118,23.7846,23.7008
-47.1104,0.94869,0.144665,4,19,0,48.0788,0.446607,-0.513588,0.446607,-0.513588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25879e+07,1.36972e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.768,23.7374,23.7688,23.7644,23.8708,23.8053,23.8682,23.8438,23.7861,23.8122,23.8661,23.7908,23.7342,23.8068,23.8042,23.7873,23.7923,23.7813,23.7803,23.7489,23.7806,23.8167,23.7889,23.7836,23.7952,23.7856,23.8069,23.7818,23.8091,23.7696,23.7665,23.8132,23.8222,23.8019,23.7262
-47.2846,0.991076,0.144665,4,23,0,48.0942,0.413867,-0.471649,0.413867,-0.471649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25825e+07,1.36961e+06,57571.6,23.8142,23.7543,23.7791,23.7776,23.7782,23.768,23.7375,23.7689,23.7644,23.8708,23.8052,23.8681,23.8437,23.786,23.8121,23.8659,23.7905,23.7339,23.8064,23.8037,23.7866,23.7915,23.7804,23.7793,23.7476,23.7791,23.8149,23.7868,23.7812,23.7924,23.7823,23.803,23.7772,23.8036,23.7632,23.7585,23.8035,23.8104,23.7857,23.7052
-47.6493,0.981466,0.144665,3,11,0,47.7264,0.407967,-0.415947,0.407967,-0.415947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26002e+07,1.36998e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7695,23.7392,23.7709,23.7666,23.8733,23.8079,23.8712,23.8469,23.7896,23.8159,23.87,23.795,23.7386,23.8115,23.8092,23.7925,23.7977,23.787,23.7862,23.755,23.7869,23.8232,23.7956,23.7905,23.8022,23.7926,23.8139,23.7887,23.8157,23.7758,23.7719,23.8175,23.8248,23.8005,23.7197
-47.4748,0.998375,0.144665,4,19,0,48.499,0.415819,-0.438077,0.415819,-0.438077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25974e+07,1.36992e+06,57571.6,23.8146,23.7547,23.7798,23.7784,23.7791,23.7692,23.7388,23.7704,23.7661,23.8727,23.8074,23.8705,23.8462,23.7888,23.815,23.8691,23.794,23.7377,23.8105,23.8081,23.7913,23.7965,23.7857,23.7849,23.7537,23.7855,23.8218,23.7941,23.7889,23.8006,23.791,23.8122,23.7871,23.8141,23.7743,23.7705,23.8163,23.824,23.8005,23.7207
-47.5172,0.997487,0.144665,2,7,0,47.6596,0.40186,-0.448872,0.40186,-0.448872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25827e+07,1.36961e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7784,23.7682,23.7377,23.7691,23.7647,23.8711,23.8056,23.8685,23.8441,23.7864,23.8125,23.8663,23.791,23.7344,23.8069,23.8042,23.7871,23.792,23.7809,23.7797,23.7481,23.7795,23.8153,23.7872,23.7815,23.7925,23.7823,23.803,23.777,23.8031,23.7625,23.7573,23.8018,23.8079,23.7818,23.6995
-47.3685,0.984859,0.144665,3,11,0,47.7364,0.419651,-0.449933,0.419651,-0.449933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25955e+07,1.36988e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.779,23.7689,23.7386,23.7701,23.7658,23.8724,23.807,23.8701,23.8458,23.7883,23.8145,23.8686,23.7935,23.737,23.8098,23.8074,23.7906,23.7957,23.7849,23.7841,23.7528,23.7846,23.8208,23.7931,23.7879,23.7995,23.7899,23.8111,23.7859,23.813,23.7732,23.7694,23.8153,23.8231,23.7999,23.7207
-48.21,0.914506,0.144665,2,7,0,48.3907,0.399007,-0.463849,0.399007,-0.463849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25747e+07,1.36944e+06,57571.6,23.8141,23.7541,23.7789,23.7773,23.7779,23.7676,23.737,23.7683,23.7638,23.8701,23.8045,23.8673,23.8428,23.7849,23.8109,23.8646,23.7892,23.7324,23.8048,23.802,23.7847,23.7894,23.7781,23.7768,23.7449,23.7761,23.8117,23.7833,23.7774,23.7881,23.7777,23.798,23.7717,23.7974,23.7564,23.7506,23.7946,23.8002,23.7732,23.6902
-47.2887,0.984851,0.144665,3,15,0,50.8544,0.444285,-0.500812,0.444285,-0.500812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25918e+07,1.3698e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7683,23.7378,23.7693,23.7649,23.8714,23.8059,23.8689,23.8445,23.7869,23.8131,23.867,23.7918,23.7353,23.808,23.8055,23.7886,23.7937,23.7828,23.7819,23.7506,23.7823,23.8185,23.7909,23.7857,23.7974,23.7878,23.8093,23.7843,23.8117,23.7723,23.7694,23.8161,23.8251,23.8048,23.7289
-47.5226,0.683862,0.144665,2,3,0,50.0417,0.440402,-0.544979,0.440402,-0.544979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25702e+07,1.36935e+06,57571.6,23.8138,23.7537,23.7784,23.7766,23.7771,23.7667,23.7359,23.7671,23.7624,23.8686,23.8028,23.8655,23.8409,23.7829,23.8088,23.8624,23.7867,23.7299,23.8021,23.7992,23.7819,23.7865,23.7751,23.7738,23.7419,23.7731,23.8086,23.7803,23.7746,23.7855,23.7752,23.7959,23.77,23.7964,23.7561,23.7518,23.7975,23.8053,23.7832,23.7062
-47.5554,0.99197,0.144665,4,19,0,48.3054,0.513588,-0.630347,0.513588,-0.630347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25753e+07,1.36945e+06,57571.6,23.8136,23.7534,23.7779,23.7761,23.7765,23.766,23.7352,23.7663,23.7615,23.8676,23.8018,23.8644,23.8398,23.7817,23.8076,23.8612,23.7856,23.7288,23.8011,23.7982,23.781,23.7858,23.7745,23.7734,23.7418,23.7733,23.8093,23.7815,23.7762,23.7879,23.7785,23.8002,23.7756,23.8037,23.7653,23.7641,23.8131,23.8253,23.812,23.7449
-47.5342,0.876849,0.144665,2,3,0,48.2029,0.511091,-0.625733,0.511091,-0.625733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25761e+07,1.36947e+06,57571.6,23.8136,23.7534,23.778,23.7762,23.7766,23.7661,23.7353,23.7664,23.7617,23.8678,23.802,23.8646,23.84,23.782,23.8079,23.8615,23.7859,23.7291,23.8014,23.7986,23.7813,23.7861,23.7749,23.7738,23.7422,23.7737,23.8098,23.782,23.7767,23.7884,23.779,23.8007,23.7761,23.8042,23.7657,23.7645,23.8134,23.8255,23.812,23.7446
