# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = SNIA_model
# start_datetime = 2023-07-27 14:52:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmprao0mfyc/zvkp49al.json
# random
#   seed = 8918
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/snia/SNIA-20230727155215.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-47.6932,0.833723,0.15157,1,3,0,48.3163,0.523518,-0.666316,0.523518,-0.666316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25625e+07,1.36919e+06,57571.6,23.8133,23.7529,23.7773,23.7753,23.7755,23.7649,23.7338,23.7647,23.7598,23.8657,23.7998,23.8621,23.8373,23.779,23.8047,23.8581,23.7822,23.7252,23.7972,23.7941,23.7766,23.7811,23.7696,23.7682,23.7363,23.7675,23.8032,23.775,23.7695,23.7808,23.7711,23.7925,23.7676,23.7954,23.7567,23.7553,23.8041,23.8163,23.8036,23.7375
-49.2475,0.651462,0.15157,1,3,0,49.5423,0.536462,-0.633554,0.536462,-0.633554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25865e+07,1.36969e+06,57571.6,23.8138,23.7536,23.7782,23.7765,23.7769,23.7666,23.7358,23.767,23.7624,23.8686,23.8029,23.8657,23.8411,23.7833,23.8092,23.863,23.7876,23.7309,23.8035,23.8008,23.7838,23.7888,23.7779,23.777,23.7457,23.7776,23.814,23.7866,23.7818,23.7941,23.7852,23.8075,23.7837,23.8127,23.7751,23.7755,23.8258,23.8397,23.8294,23.7653
-47.8012,1,0.15157,1,3,0,48.9185,0.531791,-0.661496,0.531791,-0.661496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25695e+07,1.36933e+06,57571.6,23.8134,23.7531,23.7775,23.7756,23.7759,23.7653,23.7343,23.7653,23.7605,23.8665,23.8006,23.863,23.8383,23.7801,23.8059,23.8593,23.7836,23.7267,23.7989,23.7959,23.7785,23.7832,23.7718,23.7706,23.7389,23.7703,23.8062,23.7783,23.773,23.7847,23.7752,23.7969,23.7724,23.8006,23.7624,23.7616,23.8111,23.8241,23.8125,23.7476
-47.7757,0.897337,0.15157,2,3,0,48.3463,0.530998,-0.661418,0.530998,-0.661418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25691e+07,1.36932e+06,57571.6,23.8134,23.7531,23.7775,23.7756,23.7759,23.7653,23.7343,23.7653,23.7604,23.8664,23.8005,23.863,23.8382,23.7801,23.8058,23.8593,23.7836,23.7266,23.7988,23.7958,23.7784,23.7831,23.7717,23.7705,23.7387,23.7701,23.806,23.7781,23.7728,23.7844,23.775,23.7966,23.7721,23.8003,23.762,23.7613,23.8106,23.8236,23.8119,23.7469
-48.2855,0.918586,0.15157,3,7,0,48.508,0.53468,-0.648413,0.53468,-0.648413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25778e+07,1.36951e+06,57571.6,23.8136,23.7533,23.7779,23.776,23.7764,23.7659,23.735,23.7661,23.7614,23.8675,23.8017,23.8643,23.8397,23.7816,23.8075,23.8611,23.7855,23.7287,23.8011,23.7983,23.7811,23.7859,23.7748,23.7737,23.7422,23.7739,23.81,23.7824,23.7773,23.7893,23.7801,23.8021,23.7779,23.8066,23.7687,23.7685,23.8184,23.8319,23.821,23.7566
-47.7743,1,0.15157,2,3,0,48.1421,0.531295,-0.662689,0.531295,-0.662689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25686e+07,1.36931e+06,57571.6,23.8134,23.753,23.7775,23.7756,23.7758,23.7652,23.7342,23.7652,23.7604,23.8664,23.8004,23.8629,23.8381,23.7799,23.8057,23.8592,23.7834,23.7265,23.7986,23.7956,23.7783,23.7829,23.7715,23.7703,23.7385,23.7699,23.8058,23.7779,23.7725,23.7842,23.7747,23.7963,23.7718,23.8,23.7617,23.7609,23.8103,23.8232,23.8116,23.7465
-47.2999,0.992192,0.15157,3,11,0,48.5403,0.502223,-0.628148,0.502223,-0.628148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25699e+07,1.36934e+06,57571.6,23.8135,23.7533,23.7778,23.7759,23.7763,23.7657,23.7348,23.7659,23.7611,23.8672,23.8013,23.8638,23.8392,23.781,23.8069,23.8603,23.7847,23.7278,23.8,23.797,23.7796,23.7843,23.7729,23.7717,23.7399,23.7713,23.8071,23.779,23.7736,23.785,23.7753,23.7966,23.7717,23.7994,23.7605,23.7586,23.8069,23.8182,23.8034,23.7348
-47.124,0.88606,0.15157,4,19,0,48.2909,0.422519,-0.482957,0.422519,-0.482957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25841e+07,1.36964e+06,57571.6,23.8142,23.7542,23.7791,23.7776,23.7782,23.768,23.7375,23.7689,23.7644,23.8708,23.8053,23.8682,23.8438,23.786,23.8121,23.866,23.7906,23.734,23.8066,23.8039,23.7869,23.7918,23.7807,23.7796,23.748,23.7795,23.8155,23.7875,23.782,23.7932,23.7832,23.8041,23.7786,23.8052,23.765,23.7608,23.8063,23.8137,23.7902,23.711
-48.7745,0.810336,0.15157,3,11,0,49.2854,0.407331,-0.387017,0.407331,-0.387017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26111e+07,1.37021e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7802,23.7704,23.7402,23.772,23.7679,23.8748,23.8095,23.8729,23.8488,23.7917,23.8181,23.8724,23.7976,23.7415,23.8146,23.8124,23.7959,23.8014,23.791,23.7904,23.7595,23.7916,23.8282,23.8009,23.7961,23.8081,23.7988,23.8205,23.7957,23.8232,23.7837,23.7803,23.8264,23.8341,23.8104,23.7299
-47.8942,1,0.15157,2,7,0,48.7494,0.382608,-0.403438,0.382608,-0.403438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25852e+07,1.36966e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7788,23.7687,23.7383,23.7698,23.7654,23.8719,23.8064,23.8694,23.845,23.7874,23.8135,23.8675,23.7922,23.7356,23.8082,23.8056,23.7886,23.7935,23.7824,23.7813,23.7497,23.7811,23.8169,23.7888,23.7831,23.794,23.7838,23.8042,23.7781,23.8039,23.7629,23.7571,23.8009,23.806,23.7775,23.6924
-48.3218,0.968563,0.15157,3,15,0,49.0818,0.360739,-0.294671,0.360739,-0.294671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2606e+07,1.3701e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7683,23.8751,23.8099,23.8733,23.8492,23.792,23.8184,23.8727,23.7979,23.7417,23.8147,23.8125,23.7959,23.8012,23.7906,23.7899,23.7588,23.7907,23.827,23.7993,23.7941,23.8056,23.7957,23.8167,23.791,23.8173,23.7766,23.7711,23.8149,23.8197,23.7898,23.7021
-50.2103,0.582058,0.15157,2,3,0,51.5505,0.341179,-0.31881,0.341179,-0.31881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25804e+07,1.36956e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.77,23.7657,23.8722,23.8067,23.8697,23.8454,23.7877,23.8138,23.8677,23.7924,23.7358,23.8084,23.8056,23.7885,23.7934,23.7821,23.7809,23.749,23.7802,23.8157,23.7873,23.7812,23.7917,23.7809,23.8007,23.7738,23.7985,23.7563,23.7485,23.7902,23.7924,23.7581,23.6662
-47.7694,0.989728,0.15157,4,21,0,51.2607,0.435635,-0.541465,0.435635,-0.541465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25686e+07,1.36931e+06,57571.6,23.8138,23.7537,23.7783,23.7766,23.777,23.7666,23.7358,23.767,23.7623,23.8685,23.8027,23.8653,23.8407,23.7827,23.8086,23.8621,23.7865,23.7296,23.8019,23.7989,23.7815,23.7861,23.7747,23.7733,23.7413,23.7725,23.808,23.7796,23.7738,23.7846,23.7743,23.7948,23.7688,23.795,23.7546,23.75,23.7953,23.8028,23.78,23.7023
-47.7694,0.826696,0.15157,1,1,0,48.3784,0.435635,-0.541465,0.435635,-0.541465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25686e+07,1.36931e+06,57571.6,23.8138,23.7537,23.7783,23.7766,23.777,23.7666,23.7358,23.767,23.7623,23.8685,23.8027,23.8653,23.8407,23.7827,23.8086,23.8621,23.7865,23.7296,23.8019,23.7989,23.7815,23.7861,23.7747,23.7733,23.7413,23.7725,23.808,23.7796,23.7738,23.7846,23.7743,23.7948,23.7688,23.795,23.7546,23.75,23.7953,23.8028,23.78,23.7023
-47.2019,0.998675,0.15157,2,7,0,47.7091,0.45582,-0.526852,0.45582,-0.526852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25883e+07,1.36973e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.7781,23.7679,23.7373,23.7687,23.7642,23.8707,23.8051,23.868,23.8436,23.7859,23.812,23.8659,23.7906,23.734,23.8066,23.804,23.7871,23.7921,23.7811,23.7802,23.7488,23.7805,23.8167,23.7889,23.7837,23.7954,23.7858,23.8073,23.7824,23.8098,23.7706,23.7679,23.815,23.8245,23.8053,23.7309
-47.1817,0.976255,0.15157,3,11,0,47.4625,0.469361,-0.55459,0.469361,-0.55459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25847e+07,1.36965e+06,57571.6,23.814,23.754,23.7787,23.7771,23.7777,23.7674,23.7368,23.7681,23.7635,23.8699,23.8042,23.8671,23.8426,23.7848,23.8109,23.8647,23.7893,23.7327,23.8052,23.8025,23.7855,23.7904,23.7794,23.7784,23.7469,23.7786,23.8147,23.7869,23.7817,23.7934,23.7838,23.8053,23.7804,23.808,23.7689,23.7666,23.8141,23.8242,23.8064,23.7338
-47.758,0.912843,0.15157,2,7,0,47.8596,0.450661,-0.571041,0.450661,-0.571041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25654e+07,1.36925e+06,57571.6,23.8137,23.7535,23.7781,23.7762,23.7766,23.7661,23.7353,23.7664,23.7617,23.8678,23.8019,23.8645,23.8398,23.7817,23.8075,23.861,23.7853,23.7283,23.8005,23.7975,23.78,23.7846,23.773,23.7716,23.7396,23.7707,23.8062,23.7778,23.7719,23.7828,23.7725,23.7931,23.7672,23.7936,23.7534,23.7492,23.7951,23.8033,23.7822,23.7065
-47.1657,1,0.15157,2,3,0,47.6766,0.451779,-0.554984,0.451779,-0.554984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25733e+07,1.36941e+06,57571.6,23.8138,23.7537,23.7784,23.7767,23.7771,23.7667,23.736,23.7672,23.7625,23.8688,23.803,23.8657,23.8411,23.7831,23.809,23.8627,23.7871,23.7303,23.8026,23.7997,23.7824,23.7872,23.7758,23.7746,23.7428,23.7741,23.8098,23.7816,23.776,23.7871,23.777,23.7979,23.7724,23.7991,23.7592,23.7556,23.8018,23.8104,23.7899,23.7146
-47.5991,0.995634,0.15157,4,31,0,47.8697,0.502895,-0.645715,0.502895,-0.645715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25616e+07,1.36917e+06,57571.6,23.8133,23.753,23.7774,23.7755,23.7757,23.7651,23.7341,23.765,23.7601,23.8661,23.8001,23.8625,23.8377,23.7794,23.8051,23.8585,23.7827,23.7256,23.7977,23.7945,23.777,23.7815,23.7699,23.7685,23.7365,23.7676,23.8032,23.775,23.7693,23.7804,23.7705,23.7915,23.7663,23.7937,23.7544,23.7522,23.8001,23.8112,23.796,23.7273
-47.6742,0.976143,0.15157,1,1,0,47.7392,0.502174,-0.647236,0.502174,-0.647236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25604e+07,1.36914e+06,57571.6,23.8133,23.753,23.7774,23.7754,23.7757,23.765,23.734,23.7649,23.76,23.8659,23.8,23.8623,23.8375,23.7792,23.8049,23.8583,23.7824,23.7253,23.7974,23.7942,23.7767,23.7811,23.7695,23.7681,23.736,23.7672,23.8027,23.7744,23.7687,23.7798,23.7698,23.7908,23.7656,23.7928,23.7535,23.7512,23.7991,23.81,23.7947,23.7259
-47.94,0.95656,0.15157,3,15,0,51.8393,0.38779,-0.422795,0.38779,-0.422795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2582e+07,1.3696e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7785,23.7684,23.7379,23.7693,23.7649,23.8713,23.8058,23.8688,23.8443,23.7866,23.8127,23.8666,23.7913,23.7347,23.8072,23.8045,23.7874,23.7923,23.7811,23.7799,23.7482,23.7796,23.8153,23.7871,23.7813,23.7922,23.7819,23.8023,23.7762,23.8019,23.7609,23.7552,23.799,23.8042,23.7762,23.6918
-47.1375,0.997324,0.15157,3,15,0,48.2637,0.420103,-0.476289,0.420103,-0.476289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25851e+07,1.36966e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7783,23.7681,23.7376,23.769,23.7646,23.871,23.8055,23.8684,23.844,23.7863,23.8124,23.8663,23.791,23.7344,23.8069,23.8043,23.7873,23.7922,23.7811,23.7801,23.7485,23.78,23.816,23.788,23.7825,23.7938,23.7838,23.8047,23.7792,23.8057,23.7656,23.7613,23.8067,23.814,23.7903,23.7108
-47.8882,0.949729,0.15157,4,19,0,48.1851,0.374911,-0.344168,0.374911,-0.344168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26007e+07,1.36999e+06,57571.6,23.8148,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.8741,23.8088,23.8721,23.8479,23.7906,23.8169,23.8711,23.7961,23.7399,23.8128,23.8104,23.7937,23.799,23.7883,23.7875,23.7562,23.788,23.8242,23.7964,23.7911,23.8026,23.7927,23.8136,23.788,23.8143,23.7737,23.7685,23.8127,23.818,23.7896,23.7039
-48.2854,0.962302,0.15157,2,3,0,48.3068,0.363846,-0.350397,0.363846,-0.350397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25891e+07,1.36975e+06,57571.6,23.8146,23.7548,23.7798,23.7785,23.7793,23.7693,23.7389,23.7705,23.7662,23.8728,23.8074,23.8705,23.8462,23.7887,23.8149,23.8689,23.7937,23.7373,23.81,23.8074,23.7905,23.7955,23.7845,23.7834,23.7518,23.7833,23.8192,23.791,23.7854,23.7963,23.786,23.8064,23.7801,23.8057,23.7644,23.7581,23.8012,23.8053,23.7747,23.6868
