lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.133502
# Diagonal elements of inverse mass matrix:
-48.0909,0.998246,0.133502,5,31,0,48.1691,0.376139,-0.334698,0.376139,-0.334698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26051e+07,1.37008e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7802,23.7703,23.7402,23.772,23.7679,23.8747,23.8094,23.8728,23.8486,23.7914,23.8178,23.8721,23.7972,23.741,23.814,23.8117,23.7951,23.8004,23.7898,23.7891,23.758,23.7899,23.8262,23.7986,23.7934,23.805,23.7953,23.8164,23.7909,23.8175,23.7771,23.7722,23.8166,23.8223,23.7943,23.709
-49.639,0.833331,0.133502,3,7,0,50.279,0.351396,-0.345093,0.351396,-0.345093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25804e+07,1.36956e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7688,23.7383,23.7698,23.7655,23.872,23.8065,23.8694,23.8451,23.7874,23.8135,23.8674,23.7921,23.7355,23.808,23.8053,23.7881,23.793,23.7817,23.7805,23.7487,23.7799,23.8154,23.787,23.781,23.7916,23.7809,23.8008,23.774,23.799,23.757,23.7497,23.7918,23.7947,23.7618,23.6716
-48.5974,0.996845,0.133502,3,7,0,49.6043,0.378329,-0.322958,0.378329,-0.322958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26113e+07,1.37021e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7726,23.7685,23.8754,23.8103,23.8737,23.8496,23.7925,23.819,23.8734,23.7986,23.7425,23.8156,23.8134,23.797,23.8024,23.792,23.7914,23.7604,23.7925,23.829,23.8015,23.7965,23.8084,23.7989,23.8202,23.795,23.8218,23.7817,23.7772,23.8221,23.8282,23.8009,23.7161
-48.1483,0.991303,0.133502,4,19,0,49.0847,0.423315,-0.434781,0.423315,-0.434781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26044e+07,1.37007e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.771,23.7668,23.8735,23.8082,23.8714,23.8472,23.7899,23.8162,23.8704,23.7955,23.7392,23.8122,23.8099,23.7933,23.7986,23.788,23.7873,23.7563,23.7883,23.8248,23.7973,23.7924,23.8044,23.795,23.8166,23.7918,23.8193,23.7799,23.7768,23.8233,23.8317,23.8095,23.731
-48.7901,0.985179,0.133502,4,19,0,51.9199,0.549568,-0.664643,0.549568,-0.664643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25773e+07,1.3695e+06,57571.6,23.8135,23.7532,23.7777,23.7759,23.7762,23.7656,23.7347,23.7658,23.761,23.8671,23.8013,23.8638,23.8392,23.7811,23.807,23.8605,23.785,23.7281,23.8005,23.7976,23.7804,23.7853,23.7741,23.7731,23.7416,23.7733,23.8095,23.7819,23.7769,23.789,23.7799,23.802,23.7781,23.807,23.7694,23.7698,23.8202,23.8345,23.8252,23.7626
-48.5438,0.955733,0.133502,3,13,0,51.2151,0.46295,-0.607367,0.46295,-0.607367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25567e+07,1.36906e+06,57571.6,23.8134,23.7531,23.7776,23.7756,23.7759,23.7653,23.7343,23.7653,23.7604,23.8663,23.8004,23.8627,23.838,23.7797,23.8053,23.8587,23.7828,23.7257,23.7976,23.7945,23.7768,23.7812,23.7694,23.7679,23.7357,23.7666,23.8018,23.7733,23.7672,23.7779,23.7674,23.7878,23.7619,23.7881,23.7478,23.7437,23.7897,23.7983,23.7781,23.7039
-47.0123,0.990916,0.133502,3,7,0,48.5904,0.464909,-0.56628,0.464909,-0.56628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25766e+07,1.36948e+06,57571.6,23.8139,23.7537,23.7784,23.7767,23.7772,23.7668,23.7361,23.7673,23.7627,23.8689,23.8032,23.8659,23.8413,23.7834,23.8093,23.863,23.7875,23.7307,23.8031,23.8003,23.783,23.7878,23.7766,23.7754,23.7437,23.7752,23.811,23.783,23.7775,23.7889,23.779,23.8002,23.775,23.8021,23.7626,23.7597,23.8066,23.8162,23.7974,23.7239
-47.8681,0.972129,0.133502,4,17,0,48.0367,0.528084,-0.64831,0.528084,-0.64831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25743e+07,1.36943e+06,57571.6,23.8135,23.7533,23.7778,23.7759,23.7762,23.7657,23.7348,23.7659,23.7611,23.8672,23.8013,23.8639,23.8392,23.7811,23.807,23.8605,23.7849,23.728,23.8003,23.7974,23.7802,23.7849,23.7737,23.7726,23.7409,23.7725,23.8085,23.7807,23.7755,23.7873,23.778,23.7998,23.7754,23.8038,23.7656,23.765,23.8145,23.8274,23.8157,23.7504
-47.5156,0.998903,0.133502,4,23,0,48.8685,0.389909,-0.400193,0.389909,-0.400193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25922e+07,1.36981e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.7691,23.7388,23.7703,23.766,23.8726,23.8072,23.8703,23.846,23.7885,23.8148,23.8688,23.7936,23.7372,23.8099,23.8074,23.7905,23.7956,23.7847,23.7838,23.7523,23.7839,23.82,23.792,23.7866,23.7978,23.7878,23.8087,23.7829,23.8092,23.7686,23.7635,23.8079,23.8138,23.7867,23.703
-47.5156,0.648369,0.133502,2,3,0,50.9791,0.389909,-0.400193,0.389909,-0.400193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25922e+07,1.36981e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.7691,23.7388,23.7703,23.766,23.8726,23.8072,23.8703,23.846,23.7885,23.8148,23.8688,23.7936,23.7372,23.8099,23.8074,23.7905,23.7956,23.7847,23.7838,23.7523,23.7839,23.82,23.792,23.7866,23.7978,23.7878,23.8087,23.7829,23.8092,23.7686,23.7635,23.8079,23.8138,23.7867,23.703
-48.7502,0.833824,0.133502,3,7,0,49.8912,0.384669,-0.435489,0.384669,-0.435489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25748e+07,1.36944e+06,57571.6,23.8142,23.7542,23.779,23.7775,23.7781,23.7678,23.7373,23.7686,23.7641,23.8705,23.8048,23.8677,23.8432,23.7854,23.8114,23.8651,23.7897,23.7329,23.8053,23.8025,23.7852,23.79,23.7786,23.7773,23.7454,23.7766,23.8121,23.7836,23.7777,23.7883,23.7777,23.7978,23.7713,23.7967,23.7554,23.7491,23.7924,23.7971,23.7682,23.6831
-49.7831,0.8664,0.133502,3,11,0,52.5439,0.363014,-0.257522,0.363014,-0.257522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26209e+07,1.37041e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.812,23.8757,23.8517,23.7948,23.8214,23.876,23.8014,23.7454,23.8188,23.8168,23.8005,23.8062,23.7959,23.7955,23.7648,23.7971,23.8338,23.8065,23.8017,23.8138,23.8044,23.8259,23.8008,23.8278,23.7877,23.7831,23.8277,23.8334,23.8048,23.7181
-48.4458,0.837163,0.133502,2,3,0,51.8697,0.349586,-0.27446,0.349586,-0.27446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26029e+07,1.37003e+06,57571.6,23.815,23.7553,23.7806,23.7794,23.7803,23.7705,23.7404,23.7722,23.7681,23.875,23.8097,23.8731,23.849,23.7917,23.8181,23.8724,23.7975,23.7412,23.8142,23.8119,23.7953,23.8006,23.7899,23.7891,23.7578,23.7896,23.8258,23.798,23.7926,23.8039,23.7939,23.8146,23.7887,23.8146,23.7735,23.7674,23.8105,23.8145,23.7829,23.6933
-48.0462,0.953353,0.133502,3,15,0,49.703,0.38513,-0.418047,0.38513,-0.418047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25817e+07,1.36959e+06,57571.6,23.8144,23.7544,23.7793,23.7778,23.7785,23.7684,23.7379,23.7693,23.7649,23.8714,23.8058,23.8688,23.8444,23.7867,23.8128,23.8666,23.7913,23.7347,23.8072,23.8045,23.7874,23.7923,23.7811,23.7799,23.7482,23.7795,23.8152,23.787,23.7812,23.7921,23.7817,23.8021,23.7759,23.8016,23.7605,23.7546,23.7983,23.8034,23.775,23.6902
-47.8202,0.994692,0.133502,3,15,0,48.8087,0.428138,-0.452489,0.428138,-0.452489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.26007e+07,1.36999e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7389,23.7705,23.7663,23.8729,23.8075,23.8707,23.8465,23.7891,23.8153,23.8695,23.7944,23.7381,23.811,23.8086,23.7919,23.7972,23.7865,23.7858,23.7546,23.7866,23.823,23.7955,23.7905,23.8023,23.7929,23.8145,23.7896,23.817,23.7776,23.7745,23.821,23.8295,23.8077,23.7298
-47.5726,1,0.133502,2,3,0,47.8719,0.428803,-0.460612,0.428803,-0.460612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25978e+07,1.36993e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.779,23.769,23.7386,23.7702,23.7659,23.8725,23.8071,23.8702,23.846,23.7885,23.8147,23.8688,23.7937,23.7373,23.8102,23.8077,23.791,23.7962,23.7855,23.7847,23.7535,23.7853,23.8216,23.7941,23.789,23.8007,23.7912,23.8127,23.7877,23.8151,23.7756,23.7723,23.8187,23.8271,23.8052,23.7273
-47.853,0.999522,0.133502,4,31,0,48.3859,0.507919,-0.658561,0.507919,-0.658561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2558e+07,1.36909e+06,57571.6,23.8132,23.7529,23.7772,23.7752,23.7754,23.7647,23.7337,23.7646,23.7596,23.8655,23.7995,23.8618,23.837,23.7786,23.8043,23.8575,23.7816,23.7245,23.7965,23.7933,23.7757,23.7801,23.7684,23.767,23.7349,23.7659,23.8014,23.7731,23.7673,23.7784,23.7684,23.7894,23.7641,23.7914,23.7522,23.7499,23.7979,23.8091,23.7943,23.7262
-47.6494,0.967443,0.133502,2,3,0,48.2024,0.510856,-0.655504,0.510856,-0.655504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25611e+07,1.36916e+06,57571.6,23.8133,23.7529,23.7773,23.7754,23.7756,23.7649,23.7339,23.7648,23.7599,23.8658,23.7999,23.8622,23.8374,23.7791,23.8048,23.8581,23.7823,23.7252,23.7973,23.7941,23.7766,23.7811,23.7695,23.7681,23.7361,23.7672,23.8028,23.7746,23.7689,23.7801,23.7702,23.7914,23.7663,23.7938,23.7547,23.7527,23.801,23.8125,23.7982,23.7305
-47.9128,0.99063,0.133502,3,7,0,47.9758,0.519155,-0.671649,0.519155,-0.671649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25575e+07,1.36908e+06,57571.6,23.8132,23.7528,23.7771,23.7751,23.7753,23.7645,23.7334,23.7643,23.7593,23.8652,23.7991,23.8614,23.8366,23.7782,23.8038,23.8571,23.7811,23.724,23.796,23.7928,23.7751,23.7796,23.7679,23.7664,23.7343,23.7654,23.8009,23.7726,23.7669,23.7781,23.7681,23.7892,23.7641,23.7916,23.7526,23.7508,23.7992,23.811,23.7975,23.7308
-47.6913,0.996497,0.133502,1,3,0,48.0298,0.527046,-0.66563,0.527046,-0.66563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25648e+07,1.36923e+06,57571.6,23.8133,23.753,23.7774,23.7754,23.7756,23.765,23.734,23.7649,23.76,23.866,23.8,23.8624,23.8376,23.7793,23.8051,23.8584,23.7826,23.7256,23.7977,23.7947,23.7772,23.7818,23.7703,23.7689,23.7371,23.7684,23.8041,23.7761,23.7706,23.7821,23.7724,23.7939,23.7692,23.7971,23.7586,23.7574,23.8065,23.819,23.8067,23.7411
-47.3546,0.978011,0.133502,3,7,0,47.8476,0.506855,-0.630136,0.506855,-0.630136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25715e+07,1.36938e+06,57571.6,23.8135,23.7533,23.7778,23.776,23.7763,23.7658,23.7349,23.766,23.7612,23.8673,23.8015,23.864,23.8393,23.7812,23.8071,23.8606,23.7849,23.728,23.8003,23.7973,23.78,23.7847,23.7734,23.7722,23.7404,23.7719,23.8077,23.7798,23.7744,23.7859,23.7763,23.7977,23.773,23.8008,23.762,23.7605,23.809,23.8207,23.8064,23.7384
-48.0122,0.886498,0.133502,2,3,0,48.1585,0.515658,-0.618983,0.515658,-0.618983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25821e+07,1.3696e+06,57571.6,23.8137,23.7536,23.7782,23.7765,23.7769,23.7665,23.7358,23.767,23.7623,23.8685,23.8028,23.8655,23.8409,23.783,23.809,23.8627,23.7872,23.7305,23.8029,23.8002,23.7831,23.788,23.777,23.776,23.7445,23.7762,23.8124,23.7848,23.7798,23.7917,23.7825,23.8044,23.7802,23.8086,23.7704,23.7697,23.819,23.8316,23.8189,23.7522
-48.0059,0.998501,0.133502,2,7,0,48.0779,0.494959,-0.646239,0.494959,-0.646239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25569e+07,1.36907e+06,57571.6,23.8133,23.7529,23.7773,23.7753,23.7755,23.7648,23.7338,23.7647,23.7597,23.8656,23.7996,23.8619,23.8371,23.7788,23.8044,23.8577,23.7818,23.7247,23.7966,23.7934,23.7758,23.7802,23.7685,23.7669,23.7348,23.7658,23.8012,23.7728,23.7669,23.7778,23.7677,23.7885,23.763,23.79,23.7504,23.7476,23.795,23.8054,23.7891,23.7192
-47.601,0.878801,0.133502,2,7,0,49.1018,0.510695,-0.621818,0.510695,-0.621818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25779e+07,1.36951e+06,57571.6,23.8137,23.7535,23.7781,23.7763,23.7767,23.7662,23.7354,23.7666,23.7619,23.868,23.8023,23.8649,23.8403,23.7823,23.8082,23.8619,23.7863,23.7295,23.8019,23.7991,23.7819,23.7867,23.7756,23.7745,23.7429,23.7745,23.8106,23.7828,23.7776,23.7894,23.78,23.8017,23.7772,23.8054,23.7669,23.7658,23.8148,23.8269,23.8135,23.746
-47.42,0.952899,0.133502,2,3,0,47.9884,0.501255,-0.636999,0.501255,-0.636999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2565e+07,1.36924e+06,57571.6,23.8134,23.7531,23.7776,23.7757,23.776,23.7654,23.7344,23.7654,23.7606,23.8666,23.8006,23.8631,23.8383,23.7801,23.8059,23.8593,23.7835,23.7265,23.7986,23.7956,23.7781,23.7827,23.7712,23.7698,23.7379,23.7691,23.8048,23.7766,23.771,23.7823,23.7724,23.7936,23.7685,23.7959,23.7568,23.7547,23.8027,23.8138,23.7986,23.7297
-47.6462,0.988049,0.133502,2,7,0,47.7251,0.502606,-0.646887,0.502606,-0.646887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.25609e+07,1.36915e+06,57571.6,23.8133,23.753,23.7774,23.7755,23.7757,23.765,23.734,23.765,23.76,23.866,23.8,23.8624,23.8376,23.7793,23.805,23.8583,23.7825,23.7254,23.7975,23.7943,23.7768,23.7813,23.7697,23.7682,23.7362,23.7673,23.8029,23.7746,23.7689,23.78,23.77,23.7911,23.7658,23.7931,23.7539,23.7516,23.7995,23.8105,23.7952,23.7265
