# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-26 21:07:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp7e5i_7u4/2v40dvxq.json
# random
#   seed = 43447
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/cc/cc-20230726220713.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,lambda,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-7.69793,0.939262,0.246138,3,11,0,9.48537,0.309209,70.0043,0.0240178,70.0043,0.309209,0.0240178,72.4003,73.1294,74.2599,76.2411,76.6105,77.4453,77.4875,80.5605,81.0181,84.446,85.8413,86.8589,86.8794,88.1549,89.2109,90.5544,91.0061,91.099,97.533,102.822,107.279,109.308,115.658,116.004,117.396,127.266,147.739,152.919,158.537,167.125,186.833,207.106
-7.85051,0.996222,0.246138,4,31,0,8.30769,0.238769,66.8948,-0.671881,66.8948,0.238769,-0.671881,69.6974,70.5238,71.7849,73.945,74.3416,75.2315,75.2763,78.4859,78.9562,82.4297,83.8216,84.8299,84.8502,86.1067,87.1412,88.4506,88.8893,88.9794,95.1528,100.149,104.319,106.207,112.087,112.406,113.689,122.745,141.38,146.076,151.163,158.933,176.737,195.035
-7.9194,0.96051,0.246138,4,15,0,8.28054,0.280385,66.2651,-0.716784,66.2651,0.280385,-0.716784,69.485,70.4336,71.8806,74.3566,74.8109,75.8296,75.8809,79.5499,80.0868,84.0466,85.6307,86.7772,86.8002,88.2278,89.4021,90.8874,91.3847,91.4868,98.4695,104.102,108.79,110.91,117.499,117.856,119.291,129.4,150.109,155.311,160.941,169.527,189.161,209.29
-7.9194,0.227876,0.246138,2,3,0,9.46458,0.280385,66.2651,-0.716784,66.2651,0.280385,-0.716784,69.485,70.4336,71.8806,74.3566,74.8109,75.8296,75.8809,79.5499,80.0868,84.0466,85.6307,86.7772,86.8002,88.2278,89.4021,90.8874,91.3847,91.4868,98.4695,104.102,108.79,110.91,117.499,117.856,119.291,129.4,150.109,155.311,160.941,169.527,189.161,209.29
-7.99722,0.752116,0.246138,2,7,0,12.1141,0.372695,66.0495,0.0613095,66.0495,0.372695,0.0613095,68.772,69.5968,70.8725,73.0996,73.5137,74.4481,74.4953,77.9211,78.4294,82.2245,83.7631,84.883,84.9056,86.3071,87.4654,88.9368,89.431,89.5325,96.5417,102.269,107.075,109.257,116.069,116.44,117.929,128.459,150.168,155.638,161.564,170.609,191.314,212.555
-7.40066,0.99451,0.246138,4,15,0,8.28197,0.285548,68.3919,-0.336333,68.3919,0.285548,-0.336333,70.8172,71.5484,72.6768,74.6419,75.0068,75.8296,75.8712,78.8843,79.3311,82.6666,84.0192,85.0041,85.0239,86.2568,87.2762,88.5716,89.0069,89.0964,95.2798,100.347,104.609,106.548,112.611,112.941,114.269,123.68,143.185,148.119,153.47,161.651,180.427,199.747
-9.14189,0.846332,0.246138,3,15,0,10.6948,0.389937,65.7325,0.325619,65.7325,0.389937,0.325619,68.792,69.7113,71.1274,73.5848,74.0398,75.0648,75.1166,78.8536,79.4057,83.5114,85.1687,86.3727,86.3969,87.9011,89.1423,90.7166,91.2448,91.3533,98.8174,104.887,109.964,112.265,119.434,119.824,121.388,132.432,155.12,160.825,167.001,176.422,197.961,220.032
-8.24713,0.967274,0.246138,2,3,0,9.48455,0.371853,65.7144,0.302222,65.7144,0.371853,0.302222,68.612,69.4842,70.8289,73.1658,73.599,74.5752,74.6245,78.1889,78.7161,82.6413,84.2278,85.3811,85.4043,86.8459,88.036,89.5463,90.0532,90.1574,97.3297,103.172,108.065,110.285,117.205,117.581,119.092,129.768,151.736,157.266,163.255,172.392,193.298,214.735
-8.83205,0.924111,0.246138,2,7,0,9.76289,0.373181,63.249,0.406659,63.249,0.373181,0.406659,66.206,67.0919,68.4544,70.8142,71.2506,72.2329,72.2825,75.8581,76.3857,80.305,81.8852,83.0327,83.0558,84.4888,85.6709,87.1696,87.6723,87.7756,94.8749,100.643,105.465,107.65,114.458,114.827,116.313,126.796,148.329,153.744,159.607,168.549,188.997,209.955
-7.40072,0.782771,0.246138,3,15,0,11.5256,0.332104,67.9235,-0.0261444,67.9235,0.332104,-0.0261444,70.4176,71.1753,72.3492,74.4038,74.7866,75.6509,75.6946,78.872,79.3445,82.8801,84.3171,85.3643,85.3854,86.6974,87.7828,89.1629,89.6268,89.7222,96.3188,101.73,106.281,108.351,114.824,115.177,116.594,126.633,147.409,152.656,158.345,167.037,186.963,207.438
-7.88307,0.425938,0.246138,3,15,0,11.8708,0.323202,64.9984,0.594641,64.9984,0.323202,0.594641,68.1025,69.0239,70.4346,72.8618,73.3087,74.3129,74.3635,77.9978,78.5318,82.4833,84.0702,85.2205,85.2437,86.6781,87.8598,89.3561,89.8576,89.9606,97.0223,102.74,107.51,109.67,116.39,116.755,118.22,128.553,149.756,155.087,160.857,169.659,189.788,210.426
-8.24347,0.634749,0.246138,2,7,0,11.0341,0.323649,65.2591,0.295299,65.2591,0.323649,0.295299,67.7866,68.5492,69.7265,71.777,72.1577,73.0163,73.0597,76.2026,76.6684,80.1443,81.5527,82.5777,82.5983,83.881,84.941,86.2876,86.7399,86.8329,93.2497,98.4976,102.904,104.907,111.161,111.502,112.87,122.555,142.567,147.618,153.093,161.456,180.622,200.312
-7.78693,0.9686,0.246138,4,15,0,8.86357,0.259667,67.0989,0.544733,67.0989,0.259667,0.544733,69.7082,70.4844,71.6744,73.7268,74.1054,74.9567,74.9996,78.0897,78.5449,81.922,83.2824,84.2701,84.29,85.5234,86.5408,87.8309,88.2637,88.3526,94.4694,99.4489,103.62,105.513,111.42,111.741,113.032,122.165,141.029,145.791,150.955,158.845,176.944,195.558
-9.3544,0.871035,0.246138,4,15,0,11.9642,0.18214,70.605,-0.729957,70.605,0.18214,-0.729957,73.3212,74.1159,75.3241,77.3818,77.7581,78.6011,78.6435,81.6682,82.1097,85.3586,86.6557,87.5938,87.6126,88.7799,89.7398,90.9533,91.3595,91.4429,97.1445,101.744,105.577,107.311,112.707,113,114.177,122.483,139.579,143.891,148.564,155.705,172.089,188.956
-8.37815,0.33457,0.246138,3,11,0,11.6229,0.193988,67.2453,-0.890551,67.2453,0.193988,-0.890551,70.5252,71.4789,72.9238,75.3711,75.8169,76.8134,76.8634,80.4175,80.9335,84.7115,86.2105,87.2916,87.3133,88.6551,89.7556,91.1434,91.6071,91.7023,98.1687,103.336,107.611,109.538,115.506,115.829,117.124,126.224,144.754,149.394,154.411,162.056,179.515,197.397
-8.28919,0.687164,0.246138,3,14,1,10.2509,0.320318,70.1455,0.124799,70.1455,0.320318,0.124799,72.6667,73.4322,74.6178,76.6923,77.0786,77.9511,77.9953,81.2022,81.6791,85.2476,86.698,87.7552,87.7765,89.1009,90.1967,91.5902,92.0586,92.1549,98.8176,104.285,108.886,110.979,117.526,117.883,119.316,129.477,150.519,155.837,161.604,170.416,190.625,211.4
-7.35913,1,0.246138,2,3,0,8.40822,0.305523,68.2668,0.078035,68.2668,0.305523,0.078035,70.5887,71.295,72.39,74.3088,74.6665,75.4747,75.5156,78.491,78.9339,82.2526,83.6034,84.5885,84.6084,85.8433,86.8656,88.1662,88.6036,88.6935,94.9229,100.045,104.36,106.325,112.476,112.811,114.159,123.721,143.559,148.579,154.024,162.348,181.453,201.108
-7.99223,0.988837,0.246138,4,15,0,9.03859,0.235116,64.9079,0.886494,64.9079,0.235116,0.886494,68.351,69.3554,70.8796,73.4676,73.9398,74.9961,75.0492,78.8247,79.3739,83.4001,85.0002,86.155,86.1782,87.6122,88.7891,90.2739,90.7702,90.872,97.8004,103.344,107.934,110.003,116.414,116.76,118.152,127.929,147.832,152.813,158.198,166.4,185.12,204.276
-9.84981,0.337541,0.246138,2,7,0,10.3372,0.222873,63.8306,0.785676,63.8306,0.222873,0.785676,66.7581,67.6151,68.918,71.137,71.5427,72.4514,72.4971,75.7559,76.2313,79.7263,81.12,82.1273,82.1476,83.4003,84.4298,85.7305,86.1657,86.255,92.3517,97.2552,101.331,103.172,108.89,109.2,110.445,119.21,137.157,141.666,146.546,153.992,171.027,188.507
-8.36192,0.278855,0.246138,3,15,0,9.83974,0.237139,64.3648,0.796832,64.3648,0.237139,0.796832,67.4568,68.3623,69.7392,72.0846,72.5136,73.4742,73.5225,76.9676,77.4701,81.1647,82.6377,83.7023,83.7237,85.0476,86.1354,87.5096,87.9694,88.0637,94.5024,99.6778,103.977,105.919,111.947,112.273,113.585,122.816,141.696,146.435,151.563,159.384,177.265,195.598
-8.36192,0.22975,0.246138,2,3,0,11.0823,0.237139,64.3648,0.796832,64.3648,0.237139,0.796832,67.4568,68.3623,69.7392,72.0846,72.5136,73.4742,73.5225,76.9676,77.4701,81.1647,82.6377,83.7023,83.7237,85.0476,86.1354,87.5096,87.9694,88.0637,94.5024,99.6778,103.977,105.919,111.947,112.273,113.585,122.816,141.696,146.435,151.563,159.384,177.265,195.598
-12.8943,0.251204,0.246138,2,5,0,13.2338,0.210902,62.9924,0.764052,62.9924,0.210902,0.764052,65.7258,66.5261,67.7431,69.8162,70.1954,71.0447,71.0875,74.1347,74.5794,77.8505,79.1556,80.0992,80.1182,81.2921,82.2569,83.4763,83.8844,83.9682,89.6896,94.2968,98.1294,99.8621,105.247,105.538,106.711,114.976,131.929,136.193,140.811,147.86,164,180.578
-9.90359,0.221207,0.246138,3,10,1,14.3167,0.234396,61.9642,0.874683,61.9642,0.234396,0.874683,65.2015,66.1462,67.5802,70.0158,70.4603,71.4548,71.5048,75.0606,75.5779,79.3723,80.8808,81.9696,81.9915,83.3439,84.4539,85.8545,86.3228,86.4189,92.958,98.1928,102.529,104.485,110.544,110.872,112.188,121.434,140.269,144.984,150.083,157.851,175.584,193.736
-8.62444,0.979809,0.246138,4,15,0,9.43092,0.191168,66.5327,0.957336,66.5327,0.191168,0.957336,70.0431,71.0615,72.6025,75.2072,75.681,76.7394,76.7925,80.5586,81.1044,85.0925,86.6715,87.8089,87.8317,89.2421,90.3978,91.8538,92.34,92.4398,99.2031,104.588,109.033,111.033,117.216,117.549,118.89,128.284,147.336,152.094,157.233,165.055,182.888,201.115
-9.01323,0.925382,0.246138,3,7,0,9.04256,0.178998,67.2133,0.970137,67.2133,0.178998,0.970137,70.7274,71.7454,73.2846,75.8833,76.3556,77.4103,77.4632,81.2117,81.7545,85.7167,87.2837,88.4121,88.4347,89.8332,90.9787,92.4214,92.903,93.0018,99.6949,105.017,109.405,111.379,117.478,117.807,119.129,128.385,147.138,151.818,156.873,164.564,182.093,200.004
-8.61113,0.330025,0.246138,3,15,0,9.46283,0.172479,66.1993,0.952326,66.1993,0.172479,0.952326,69.5336,70.4993,71.9593,74.4241,74.872,75.8723,75.9225,79.4775,79.9923,83.7503,85.2368,86.3072,86.3287,87.6555,88.7423,90.1112,90.5682,90.662,97.0149,102.068,106.237,108.113,113.91,114.223,115.479,124.283,142.137,146.596,151.413,158.745,175.464,192.561
-8.62549,0.193182,0.246138,3,15,0,9.04749,0.174685,66.8479,0.917734,66.8479,0.174685,0.917734,70.0805,71.0178,72.4359,74.8324,75.2683,76.2419,76.2908,79.7555,80.2576,83.9276,85.381,86.4283,86.4493,87.748,88.8124,90.1537,90.6016,90.6936,96.9289,101.899,106.005,107.854,113.573,113.882,115.123,123.828,141.521,145.947,150.73,158.017,174.649,191.677
-9.04166,0.126305,0.246138,3,15,0,10.5807,0.176371,68.9468,0.802251,68.9468,0.176371,0.802251,71.8188,72.6554,73.9243,76.0775,76.4703,77.349,77.3931,80.534,80.9909,84.3435,85.6772,86.6402,86.6595,87.8561,88.8386,90.079,90.4938,90.579,96.3808,101.038,104.905,106.652,112.074,112.368,113.548,121.857,138.881,143.161,147.797,154.872,171.077,187.73
-8.86504,0.983648,0.246138,3,7,0,9.12691,0.180852,68.4381,0.883072,68.4381,0.180852,0.883072,71.6457,72.5774,73.9883,76.3763,76.8111,77.7828,77.8316,81.2951,81.7978,85.4764,86.9355,87.9875,88.0087,89.3142,90.3849,91.7349,92.186,92.2786,98.5675,103.592,107.749,109.623,115.426,115.74,117,125.851,143.883,148.401,153.286,160.732,177.745,195.18
-9.94475,0.354594,0.246138,4,15,0,11.0777,0.175207,69.5932,0.902638,69.5932,0.175207,0.902638,72.8961,73.8543,75.3044,77.7561,78.2022,79.1988,79.2488,82.797,83.3115,87.0734,88.564,89.6383,89.6599,90.9925,92.0849,93.4618,93.9217,94.0161,100.422,105.532,109.757,111.659,117.549,117.867,119.145,128.117,146.371,150.939,155.879,163.406,180.593,198.199
-9.15114,0.635575,0.246138,3,7,0,9.75501,0.181095,69.5396,0.832505,69.5396,0.181095,0.832505,72.5915,73.4798,74.8264,77.1095,77.5257,78.4566,78.5033,81.8275,82.3108,85.8531,87.2609,88.2768,88.2972,89.5591,90.5947,91.9016,92.3386,92.4282,98.5323,103.424,107.48,109.311,114.988,115.296,116.53,125.216,142.972,147.43,152.255,159.615,176.457,193.744
-7.63709,0.996871,0.246138,4,15,0,9.51444,0.346547,66.8581,0.234625,66.8581,0.346547,0.234625,69.5408,70.3515,71.6038,73.7867,74.1922,75.1069,75.1531,78.5028,78.9995,82.7056,84.2074,85.3004,85.3224,86.6901,87.8203,89.2559,89.738,89.8371,96.6758,102.265,106.957,109.087,115.74,116.102,117.557,127.849,149.089,154.445,160.249,169.111,189.409,210.245
-7.70195,0.94683,0.246138,4,31,0,8.65781,0.352746,67.2739,0.083108,67.2739,0.352746,0.083108,69.9088,70.7079,71.9444,74.1054,74.5075,75.4151,75.461,78.7919,79.2865,82.9831,84.4832,85.5758,85.5978,86.9656,88.0965,89.5337,90.0166,90.1159,96.9719,102.584,107.297,109.439,116.13,116.494,117.957,128.315,149.704,155.1,160.947,169.875,190.326,211.321
-11.1231,0.92831,0.246138,4,15,0,11.8048,0.318417,58.7924,0.990094,58.7924,0.318417,0.990094,62.8441,64.027,65.8224,68.8708,69.4269,70.6708,70.7333,75.1762,75.8219,80.5516,82.4288,83.7825,83.8097,85.4897,86.8674,88.6043,89.1846,89.3037,97.387,103.832,109.154,111.55,118.954,119.354,120.959,132.201,154.96,160.633,166.757,176.069,197.256,218.861
-11.9822,0.829101,0.246138,4,15,0,13.0164,0.148359,73.1757,0.777228,73.1757,0.148359,0.777228,75.8975,76.6886,77.8871,79.9179,80.288,81.1155,81.1571,84.1116,84.5411,87.6898,88.9415,89.8451,89.8633,90.9858,91.9075,93.0709,93.46,93.5398,98.9811,103.35,106.98,108.62,113.713,113.99,115.099,122.917,138.974,143.019,147.403,154.101,169.47,185.297
-10.919,0.976568,0.246138,4,15,0,12.9115,0.379038,59.6695,-0.765874,59.6695,0.379038,-0.765874,63.3576,64.4437,66.0995,68.9297,69.4485,70.6113,70.6698,74.85,75.4608,79.9563,81.7505,83.0475,83.0736,84.6868,86.0125,87.6872,88.2476,88.3626,96.2062,102.503,107.727,110.084,117.39,117.785,119.373,130.526,153.231,158.91,165.047,174.39,195.693,217.46
-11.0706,0.900056,0.246138,2,3,0,11.4213,0.367942,59.2757,-0.768477,59.2757,0.367942,-0.768477,62.8766,63.9368,65.553,68.3153,68.8216,69.9564,70.0135,74.0932,74.6893,79.0768,80.8279,82.0939,82.1194,83.694,84.9881,86.6229,87.1699,87.2822,94.94,101.089,106.191,108.493,115.631,116.017,117.568,128.466,150.66,156.213,162.214,171.352,192.188,213.484
-10.1219,0.746054,0.246138,3,7,0,11.5759,0.365791,60.5356,-0.716777,60.5356,0.365791,-0.716777,64.0388,65.0725,66.6502,69.3514,69.847,70.9588,71.0147,75.0183,75.6041,79.9215,81.6473,82.8958,82.921,84.4748,85.7524,87.3675,87.9081,88.0191,95.5976,101.695,106.76,109.047,116.144,116.528,118.072,128.925,151.063,156.607,162.601,171.731,192.563,213.866
-11.2846,0.956823,0.246138,3,7,0,13.2727,0.43809,64.6647,0.304445,64.6647,0.43809,0.304445,67.9804,68.9753,70.5064,73.1596,73.6504,74.7554,74.8111,78.8327,79.426,83.8314,85.6065,86.8951,86.9211,88.5297,89.8561,91.5373,92.101,92.2168,100.168,106.617,112,114.437,122.021,122.432,124.085,135.737,159.606,165.598,172.079,181.958,204.52,227.61
-10.8593,0.919749,0.246138,2,3,0,12.7837,0.44745,63.9239,0.216393,63.9239,0.44745,0.216393,67.1665,68.1415,69.6437,72.2506,72.7333,73.8205,73.8753,77.8371,78.4221,82.7696,84.5229,85.7961,85.8217,87.4116,88.7229,90.3853,90.9429,91.0574,98.9266,105.313,110.646,113.061,120.578,120.986,122.624,134.177,157.849,163.792,170.221,180.02,202.398,225.3
-9.97816,0.889676,0.246138,4,15,0,13.2895,0.251651,74.2644,0.120966,74.2644,0.251651,0.120966,76.3751,77.0187,78.0179,79.7731,80.101,80.8424,80.8799,83.6171,84.0257,87.0948,88.3479,89.2632,89.2816,90.4306,91.383,92.5965,93.005,93.089,98.928,103.755,107.839,109.702,115.552,115.871,117.157,126.302,145.398,150.25,155.522,163.595,182.175,201.348
-9.06523,1,0.246138,3,7,0,10.1192,0.249236,73.4744,-0.018184,73.4744,0.249236,-0.018184,75.5077,76.1289,77.0943,78.7925,79.11,79.8283,79.8647,82.5201,82.9168,85.8998,87.1191,88.01,88.0279,89.1467,90.0745,91.257,91.6551,91.737,97.4331,102.147,106.139,107.961,113.683,113.996,115.254,124.208,142.921,147.679,152.848,160.766,178.996,197.813
-7.91315,0.977683,0.246138,4,15,0,9.96627,0.265222,67.1817,-0.478092,67.1817,0.265222,-0.478092,69.6788,70.425,71.5717,73.5561,73.923,74.7489,74.7905,77.798,78.242,81.5445,82.8783,83.8477,83.8672,85.0789,86.0793,87.349,87.7752,87.8628,93.8992,98.827,102.962,104.841,110.708,111.027,112.311,121.4,140.207,144.96,150.115,157.994,176.076,194.681
-7.61103,0.994348,0.246138,4,31,0,8.22758,0.302578,68.1515,0.451197,68.1515,0.302578,0.451197,70.9043,71.7283,72.9955,75.1901,75.596,76.51,76.5561,79.8853,80.3769,84.033,85.5091,86.5819,86.6035,87.944,89.0506,90.4547,90.9259,91.0228,97.6913,103.127,107.683,109.751,116.205,116.555,117.966,127.942,148.528,153.721,159.348,167.944,187.641,207.877
-7.50462,0.984035,0.246138,4,15,0,10.0294,0.300054,67.8107,0.470544,67.8107,0.300054,0.470544,70.5724,71.398,72.667,74.863,75.269,76.1828,76.2289,79.555,80.0459,83.6945,85.1668,86.2365,86.2581,87.5945,88.6975,90.0968,90.5664,90.6628,97.3047,102.716,107.249,109.307,115.726,116.075,117.478,127.398,147.862,153.023,158.617,167.159,186.735,206.844
-8.51555,0.984111,0.246138,3,15,0,8.81685,0.26733,71.8176,-0.306422,71.8176,0.26733,-0.306422,74.1747,74.8869,75.9874,77.9073,78.2642,79.0697,79.1105,82.0656,82.5045,85.7862,87.1194,88.0909,88.1104,89.3275,90.3345,91.6152,92.0457,92.1342,98.2611,103.295,107.537,109.469,115.516,115.846,117.172,126.583,146.138,151.093,156.47,164.697,183.598,203.07
-7.4411,0.893691,0.246138,3,7,0,9.92404,0.296911,66.4529,0.527692,66.4529,0.296911,0.527692,69.2657,70.1038,71.3896,73.6088,74.0183,74.9394,74.9859,78.3305,78.8232,82.4788,83.9511,85.0199,85.0414,86.3758,87.4763,88.8715,89.3394,89.4356,96.0445,101.417,105.913,107.952,114.307,114.652,116.04,125.848,146.052,151.144,156.66,165.083,184.378,204.191
-7.8374,0.978196,0.246138,3,7,0,7.91979,0.326167,65.0772,0.562991,65.0772,0.326167,0.562991,68.1245,69.0306,70.4192,72.8115,73.2524,74.2434,74.2934,77.8847,78.4129,82.325,83.8975,85.038,85.061,86.4837,87.6561,89.1412,89.6391,89.7413,96.7577,102.445,107.193,109.343,116.038,116.401,117.862,128.163,149.317,154.637,160.397,169.184,189.284,209.896
-8.1637,0.975858,0.246138,4,15,0,8.83467,0.344322,64.8898,0.543251,64.8898,0.344322,0.543251,68.0077,68.9357,70.3586,72.8115,73.2638,74.2804,74.3317,78.0174,78.5596,82.5764,84.1913,85.3626,85.3862,86.8473,88.0514,89.5766,90.0879,90.1929,97.3982,103.237,108.111,110.318,117.187,117.56,119.058,129.623,151.303,156.753,162.652,171.649,192.223,213.311
-7.95293,0.850176,0.246138,2,3,0,8.86946,0.342508,65.1151,0.49364,65.1151,0.342508,0.49364,68.1168,69.0126,70.3881,72.7641,73.2028,74.1896,74.2394,77.8239,78.352,82.2701,83.8479,84.993,85.016,86.4454,87.624,89.1178,89.6187,89.7217,96.7909,102.53,107.327,109.5,116.27,116.637,118.114,128.54,149.964,155.353,161.189,170.092,190.459,211.343
-10.2519,0.727259,0.246138,4,15,0,11.1254,0.192508,67.1728,-1.00244,67.1728,0.192508,-1.00244,70.9343,72.0246,73.6735,76.4583,76.9646,78.095,78.1517,82.17,82.7518,86.9992,88.6788,89.8882,89.9124,91.4112,92.6388,94.1846,94.7006,94.8065,101.975,107.671,112.366,114.476,120.994,121.346,122.757,132.64,152.629,157.612,162.991,171.173,189.799,208.811
-7.71658,0.732887,0.246138,2,5,0,9.52409,0.240061,67.9783,-0.673303,67.9783,0.240061,-0.673303,70.8404,71.6843,72.9721,75.178,75.583,76.4917,76.5374,79.8146,80.2948,83.8412,85.2623,86.2917,86.3124,87.5951,88.6512,89.9878,90.4357,90.5276,96.8291,101.928,106.184,108.111,114.111,114.436,115.745,124.985,143.995,148.785,153.974,161.898,180.056,198.715
-7.81119,0.805363,0.246138,2,7,0,8.6356,0.259174,67.0214,-0.55007,67.0214,0.259174,-0.55007,69.6375,70.4154,71.6079,73.6639,74.043,74.8956,74.9386,78.0325,78.4881,81.868,83.2292,84.2175,84.2374,85.4713,86.489,87.7795,88.2124,88.3013,94.4185,99.3972,103.567,105.459,111.363,111.684,112.974,122.101,140.95,145.708,150.867,158.75,176.831,195.426
-8.15973,0.991651,0.246138,4,23,0,9.11526,0.290686,66.0083,0.719412,66.0083,0.290686,0.719412,69.2984,70.2679,71.7469,74.2778,74.7421,75.7834,75.8358,79.5861,80.1349,84.1818,85.8005,86.972,86.9956,88.4541,89.6539,91.1712,91.6792,91.7835,98.9147,104.664,109.449,111.612,118.333,118.697,120.161,130.468,151.567,156.864,162.597,171.338,191.319,211.795
-9.07035,0.821089,0.246138,4,15,0,10.1893,0.363843,63.1542,0.631007,63.1542,0.363843,0.631007,66.5449,67.5495,69.0859,71.7249,72.2102,73.2998,73.3547,77.2905,77.8678,82.1325,83.8416,85.0795,85.1044,86.6466,87.9159,89.5219,90.0598,90.1702,97.7286,103.829,108.907,111.203,118.336,118.722,120.276,131.21,153.571,159.18,165.246,174.492,195.607,217.218
-9.807,0.976372,0.246138,4,15,0,11.6432,0.369465,66.7399,-0.451684,66.7399,0.369465,-0.451684,69.921,70.8721,72.3333,74.86,75.3269,76.3772,76.4302,80.2481,80.8108,84.9872,86.6694,87.8904,87.915,89.4392,90.6961,92.289,92.8233,92.933,100.471,106.589,111.7,114.016,121.226,121.618,123.191,134.287,157.068,162.795,168.994,178.449,200.067,222.221
-10.9041,0.837517,0.246138,3,7,0,12.845,0.286683,69.8209,0.639327,69.8209,0.286683,0.639327,73.0096,73.9532,75.3959,77.8732,78.3287,79.3516,79.4031,83.0994,83.6418,87.6519,89.2607,90.4265,90.45,91.9033,93.1001,94.6154,95.1231,95.2274,102.374,108.159,112.985,115.17,121.97,122.339,123.822,134.284,155.77,161.175,167.029,175.961,196.404,217.379
-7.74133,0.850861,0.246138,2,7,0,11.14,0.279131,68.3726,-0.238817,68.3726,0.279131,-0.238817,70.6193,71.3003,72.3541,74.1966,74.5396,75.3142,75.3534,78.2,78.6234,81.7921,83.0809,84.0204,84.0394,85.2169,86.1916,87.4315,87.8484,87.9341,93.8714,98.7536,102.869,104.743,110.612,110.932,112.219,121.351,140.327,145.133,150.349,158.328,176.654,195.527
-9.42789,0.780037,0.246138,4,29,0,10.0065,0.299815,72.2385,-0.0336396,72.2385,0.299815,-0.0336396,74.6385,75.3692,76.5025,78.4899,78.8605,79.6983,79.7407,82.8267,83.2864,86.7322,88.1357,89.1594,89.1801,90.4637,91.5266,92.8793,93.3342,93.4278,99.9111,105.246,109.744,111.792,118.207,118.557,119.963,129.943,150.665,155.91,161.601,170.304,190.283,210.843
-8.65944,0.585405,0.246138,3,9,0,13.0866,0.294756,63.2779,-0.847255,63.2779,0.294756,-0.847255,66.8977,67.9584,69.5715,72.3193,72.8217,73.9469,74.0035,78.0365,78.6244,82.9436,84.6639,85.9064,85.9314,87.4757,88.744,90.3453,90.8808,90.9907,98.4774,104.479,109.454,111.697,118.652,119.028,120.539,131.152,152.762,158.17,164.015,172.917,193.224,213.991
-8.65944,0.229571,0.246138,1,1,0,9.68786,0.294756,63.2779,-0.847255,63.2779,0.294756,-0.847255,66.8977,67.9584,69.5715,72.3193,72.8217,73.9469,74.0035,78.0365,78.6244,82.9436,84.6639,85.9064,85.9314,87.4757,88.744,90.3453,90.8808,90.9907,98.4774,104.479,109.454,111.697,118.652,119.028,120.539,131.152,152.762,158.17,164.015,172.917,193.224,213.991
-7.40783,1,0.246138,4,15,0,8.77353,0.319998,68.6982,0.109357,68.6982,0.319998,0.109357,71.1566,71.9033,73.06,75.0844,75.4614,76.3131,76.3562,79.4873,79.953,83.4381,84.855,85.8878,85.9086,87.2025,88.2732,89.6348,90.0925,90.1866,96.698,102.042,106.541,108.587,114.988,115.336,116.738,126.674,147.253,152.455,158.095,166.714,186.482,206.804
-7.41794,0.945576,0.246138,1,3,0,8.11408,0.304285,68.0971,0.0773166,68.0971,0.304285,0.0773166,70.4038,71.1056,72.1935,74.1002,74.4556,75.2588,75.2995,78.2565,78.6968,81.9955,83.3383,84.3176,84.3374,85.565,86.5814,87.8745,88.3093,88.3987,94.5928,99.6862,103.978,105.933,112.051,112.384,113.725,123.237,142.975,147.969,153.388,161.671,180.684,200.244
-9.41255,0.826568,0.246138,3,7,0,10.8998,0.324402,64.7032,-0.127136,64.7032,0.324402,-0.127136,67.0588,67.7738,68.881,70.8178,71.1784,71.9928,72.034,75.0264,75.4713,78.7994,80.1518,81.1373,81.1572,82.3918,83.4132,84.7119,85.1484,85.2381,91.4452,96.5368,100.82,102.769,108.861,109.193,110.527,119.979,139.545,144.489,149.849,158.039,176.819,196.121
