lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,lambda,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.209891
# Diagonal elements of inverse mass matrix:
# 0.00352967, 7.40013, 0.266703
-7.45992,0.998001,0.209891,3,11,0,8.41497,0.330403,68.2116,-0.112306,68.2116,0.330403,-0.112306,70.7312,71.496,72.6801,74.7513,75.1369,76.0077,76.0517,79.2509,79.7264,83.2833,84.7284,85.7813,85.8025,87.1214,88.2125,89.5996,90.0657,90.1616,96.789,102.223,106.793,108.872,115.37,115.723,117.146,127.223,148.072,153.338,159.047,167.769,187.763,208.309
-7.33132,0.999929,0.209891,3,15,0,7.57985,0.317187,68.5044,-0.100677,68.5044,0.317187,-0.100677,70.9307,71.6679,72.8101,74.8097,75.1823,76.0238,76.0663,79.1608,79.6212,83.0672,84.4686,85.4901,85.5107,86.7907,87.85,89.1972,89.6501,89.7432,96.1879,101.479,105.934,107.961,114.302,114.647,116.037,125.883,146.282,151.44,157.032,165.58,185.185,205.343
-8.21937,0.839632,0.209891,3,7,0,12.0299,0.377176,66.4262,0.0881365,66.4262,0.377176,0.0881365,69.2054,70.0468,71.3478,73.6181,74.0401,74.9922,75.0404,78.5293,79.0468,82.909,84.4742,85.6133,85.6362,87.0615,88.2392,89.735,90.2374,90.3406,97.4629,103.28,108.159,110.374,117.287,117.663,119.174,129.855,151.866,157.411,163.417,172.584,193.564,215.082
-8.0029,0.990448,0.209891,4,15,0,9.19682,0.238169,64.2172,-0.869457,64.2172,0.238169,-0.869457,67.5785,68.5598,70.0497,72.581,73.0431,74.0771,74.1291,77.8272,78.3654,82.3135,83.8836,85.0171,85.0398,86.4477,87.6034,89.0619,89.5495,89.6495,96.4604,101.914,106.433,108.471,114.787,115.128,116.5,126.139,145.779,150.697,156.014,164.115,182.609,201.539
-8.0029,0.0186595,0.209891,2,3,0,13.7836,0.238169,64.2172,-0.869457,64.2172,0.238169,-0.869457,67.5785,68.5598,70.0497,72.581,73.0431,74.0771,74.1291,77.8272,78.3654,82.3135,83.8836,85.0171,85.0398,86.4477,87.6034,89.0619,89.5495,89.6495,96.4604,101.914,106.433,108.471,114.787,115.128,116.5,126.139,145.779,150.697,156.014,164.115,182.609,201.539
-9.80866,0.366498,0.209891,3,15,0,10.5202,0.230405,63.3557,-0.79362,63.3557,0.230405,-0.79362,66.3413,67.2153,68.5443,70.8077,71.2216,72.1485,72.1951,75.519,76.0038,79.568,80.989,82.0161,82.0367,83.3139,84.3633,85.6891,86.1327,86.2237,92.4362,97.4305,101.58,103.454,109.274,109.589,110.856,119.771,138.012,142.592,147.549,155.109,172.4,190.133
-8.18232,0.293746,0.209891,3,15,0,9.57725,0.227846,63.994,-0.885976,63.994,0.227846,-0.885976,67.3355,68.3098,69.7881,72.2972,72.7549,73.7787,73.8301,77.4884,78.0204,81.92,83.4696,84.5878,84.6102,85.9988,87.1382,88.5757,89.0562,89.1548,95.8616,101.227,105.67,107.673,113.878,114.213,115.561,125.024,144.293,149.116,154.33,162.274,180.406,198.963
-7.80343,0.991647,0.209891,4,29,0,8.83879,0.251068,69.8473,-0.471015,69.8473,0.251068,-0.471015,72.3194,73.0583,74.1942,76.1606,76.5243,77.3431,77.3844,80.3678,80.8086,84.0882,85.4136,86.3772,86.3966,87.6015,88.5967,89.86,90.2842,90.3713,96.384,101.299,105.427,107.303,113.168,113.487,114.771,123.87,142.726,147.498,152.674,160.59,178.769,197.491
-7.57932,0.999535,0.209891,5,31,0,7.98939,0.275305,70.0806,0.258223,70.0806,0.275305,0.258223,72.3771,73.0726,74.1485,76.0286,76.3785,77.1685,77.2085,80.1107,80.5421,83.7709,85.0838,86.0408,86.0601,87.2594,88.252,89.5147,89.9393,90.0265,96.0719,101.042,105.232,107.14,113.114,113.44,114.75,124.048,143.37,148.265,153.577,161.703,180.37,199.596
-7.56774,0.979313,0.209891,4,15,0,8.3956,0.2859,67.4104,-0.381386,67.4104,0.2859,-0.381386,69.8775,70.6193,71.7626,73.7497,74.1181,74.9486,74.9905,78.026,78.4755,81.8268,83.1839,84.1714,84.1913,85.4268,86.4479,87.7448,88.1804,88.27,94.4512,99.5091,103.759,105.691,111.729,112.058,113.38,122.743,142.129,147.03,152.344,160.467,179.104,198.275
-8.9455,0.904783,0.209891,3,9,0,9.29661,0.253885,65.3941,-0.593787,65.3941,0.253885,-0.593787,68.0205,68.7992,69.991,72.0411,72.4186,73.2668,73.3095,76.3809,76.8324,80.1767,81.5213,82.4967,82.5164,83.7334,84.7366,86.0079,86.4341,86.5217,92.5365,97.4224,101.509,103.363,109.141,109.455,110.717,119.639,138.04,142.682,147.714,155.401,173.026,191.148
-9.17408,0.992137,0.209891,3,15,0,10.2869,0.219329,69.32,-0.466887,69.32,0.219329,-0.466887,71.5229,72.1812,73.1931,74.9449,75.2689,75.9986,76.0354,78.6954,79.0886,82.0166,83.2011,84.0627,84.0801,85.1579,86.0485,87.1798,87.5598,87.6379,93.0322,97.4522,101.172,102.864,108.163,108.452,109.613,117.857,135.008,139.359,144.083,151.316,167.958,185.132
-7.82344,0.682148,0.209891,4,23,0,10.803,0.22842,66.0122,0.80508,66.0122,0.22842,0.80508,69.1503,70.0685,71.464,73.8393,74.2735,75.2457,75.2946,78.7791,79.2871,83.0203,84.508,85.5829,85.6045,86.9411,88.0391,89.4259,89.8899,89.9851,96.48,101.698,106.032,107.989,114.064,114.393,115.714,125.015,144.036,148.81,153.977,161.856,179.872,198.347
-7.50624,0.995458,0.209891,3,15,0,8.51337,0.305103,66.0198,0.522706,66.0198,0.305103,0.522706,68.8614,69.7083,71.0078,73.2511,73.6651,74.5963,74.6433,78.0248,78.523,82.219,83.7076,84.7881,84.8099,86.1588,87.2713,88.6816,89.1547,89.2518,95.9312,101.36,105.901,107.96,114.378,114.727,116.128,126.028,146.413,151.548,157.111,165.604,185.053,205.02
-8.44037,0.926579,0.209891,3,15,0,8.90656,0.343648,63.754,0.464107,63.754,0.343648,0.464107,66.6394,67.5019,68.8271,71.1192,71.5428,72.4958,72.5439,76.0095,76.5205,80.3148,81.8439,82.9542,82.9766,84.3629,85.5063,86.956,87.4423,87.5422,94.4088,99.9886,104.655,106.77,113.36,113.717,115.156,125.311,146.192,151.446,157.136,165.819,185.684,206.058
-10.3944,0.97876,0.209891,3,7,0,10.9642,0.409089,61.6755,0.582297,61.6755,0.409089,0.582297,65.1632,66.1985,67.7832,70.5082,71.0096,72.1359,72.1926,76.2638,76.8612,81.2763,83.0462,84.3281,84.3539,85.9511,87.2657,88.9291,89.4862,89.6006,97.4275,103.742,108.996,111.371,118.748,119.147,120.753,132.051,155.126,160.909,167.162,176.689,198.43,220.665
-8.86968,0.793799,0.209891,4,15,0,12.9572,0.284037,67.083,0.0838664,67.083,0.284037,0.0838664,69.2097,69.8575,70.8625,72.6256,72.9546,73.6982,73.7358,76.477,76.8856,79.9502,81.1993,82.1108,82.1292,83.2724,84.2195,85.425,85.8306,85.914,91.6991,96.466,100.489,102.322,108.068,108.381,109.642,118.592,137.209,141.927,147.048,154.881,172.879,191.415
-7.35502,0.917688,0.209891,2,7,0,12.0234,0.317172,67.8011,0.0218387,67.8011,0.317172,0.0218387,70.1802,70.9038,72.0254,73.9901,74.3563,75.1837,75.2256,78.2699,78.723,82.116,83.4964,84.5028,84.5231,85.7844,86.8283,88.1563,88.6027,88.6945,95.0496,100.27,104.666,106.666,112.926,113.267,114.638,124.36,144.509,149.603,155.128,163.572,182.942,202.858
-7.45681,0.98861,0.209891,3,13,0,8.09594,0.314917,69.1963,0.063982,69.1963,0.314917,0.063982,71.6159,72.3517,73.4919,75.4893,75.8615,76.7025,76.7451,79.8394,80.2998,83.7483,85.1512,86.174,86.1946,87.4765,88.5375,89.8871,90.3409,90.4342,96.8932,102.199,106.668,108.701,115.064,115.411,116.805,126.689,147.176,152.356,157.974,166.562,186.262,206.52
-7.43114,0.997979,0.209891,3,7,0,7.56085,0.30207,68.0652,-0.133638,68.0652,0.30207,-0.133638,70.3817,71.0858,72.1767,74.0871,74.4431,75.2473,75.288,78.2471,78.6875,81.9858,83.3278,84.3064,84.3261,85.5527,86.568,87.8596,88.2939,88.3832,94.5679,99.6518,103.935,105.885,111.989,112.322,113.66,123.149,142.837,147.819,153.223,161.486,180.45,199.962
-7.69097,0.93534,0.209891,3,13,0,9.56197,0.345655,66.0317,-0.178876,66.0317,0.345655,-0.178876,68.6233,69.4079,70.6211,72.7389,73.1326,74.0212,74.0661,77.3242,77.8077,81.419,82.8838,83.9502,83.9717,85.3066,86.4102,87.8124,88.2834,88.3802,95.0661,100.536,105.13,107.217,113.737,114.092,115.518,125.611,146.452,151.71,157.408,166.109,186.041,206.507
-7.83971,0.989663,0.209891,5,31,0,8.12601,0.258385,69.6926,-0.306455,69.6926,0.258385,-0.306455,71.9119,72.5826,73.6191,75.428,75.7644,76.5236,76.562,79.3483,79.7622,82.8587,84.1171,85.0344,85.0529,86.2022,87.1534,88.3633,88.7701,88.8538,94.6464,99.41,103.426,105.256,110.987,111.299,112.557,121.482,140.051,144.759,149.87,157.691,175.67,194.201
-8.2771,0.91942,0.209891,3,7,0,9.266,0.334052,69.0773,-0.22187,69.0773,0.334052,-0.22187,71.7418,72.5479,73.7938,75.9677,76.3718,77.2835,77.3296,80.672,81.1679,84.8717,86.374,87.4677,87.4898,88.8589,89.9907,91.4289,91.912,92.0113,98.8702,104.484,109.199,111.342,118.037,118.401,119.866,130.234,151.659,157.067,162.928,171.879,192.393,213.463
-8.66911,0.895046,0.209891,3,7,0,11.9374,0.241416,69.3933,0.321345,69.3933,0.241416,0.321345,71.4961,72.1312,73.1126,74.8249,75.1433,75.8619,75.8983,78.5359,78.9278,81.8602,83.0524,83.9215,83.939,85.0284,85.9301,87.0773,87.463,87.5423,93.0394,97.5652,101.384,103.125,108.582,108.879,110.077,118.588,136.325,140.828,145.718,153.206,170.434,188.21
-7.50473,0.991532,0.209891,4,15,0,9.08129,0.28443,69.9984,-0.184581,69.9984,0.28443,-0.184581,72.2846,72.9789,74.0546,75.9378,76.2888,77.0815,77.1216,80.0385,80.4727,83.725,85.0488,86.0142,86.0337,87.244,88.246,89.5211,89.9499,90.038,96.1479,101.175,105.414,107.345,113.392,113.722,115.048,124.461,144.02,148.975,154.351,162.575,181.463,200.912
-8.96648,0.969269,0.209891,4,15,0,9.48706,0.226273,70.773,0.318003,70.773,0.226273,0.318003,72.7949,73.4059,74.3503,75.9989,76.3056,76.9979,77.0329,79.5758,79.9539,82.7848,83.9367,84.7768,84.7938,85.8472,86.7194,87.8297,88.2031,88.2799,93.607,97.9999,101.712,103.404,108.716,109.006,110.173,118.472,135.807,140.215,145.004,152.341,169.239,186.693
-8.5024,0.953424,0.209891,2,5,0,9.98667,0.233351,71.4455,0.462807,71.4455,0.233351,0.462807,73.8168,74.5258,75.6159,77.504,77.8533,78.6399,78.6796,81.5474,81.9714,85.1279,86.4047,87.3333,87.352,88.5136,89.4733,90.6921,91.1014,91.1856,96.9942,101.75,105.749,107.569,113.26,113.57,114.818,123.664,142.038,146.695,151.749,159.483,177.265,195.598
-9.54474,0.954616,0.209891,4,15,0,10.0607,0.212719,72.4381,0.293236,72.4381,0.212719,0.293236,74.3625,74.9452,75.8467,77.4229,77.7164,78.3794,78.413,80.8523,81.2155,83.9386,85.0484,85.8584,85.8747,86.891,87.733,88.8055,89.1664,89.2406,94.3975,98.6603,102.268,103.915,109.09,109.372,110.511,118.615,135.587,139.91,144.61,151.816,168.431,185.615
-9.35215,0.943173,0.209891,2,7,0,11.3335,0.229155,71.1644,0.0662697,71.1644,0.229155,0.0662697,72.9869,73.5442,74.4106,75.936,76.2214,76.8672,76.9,79.2902,79.6477,82.3381,83.4391,84.2441,84.2604,85.2719,86.1112,87.1814,87.5419,87.6161,92.7815,97.0665,100.7,102.361,107.583,107.868,109.018,117.208,134.377,138.751,143.506,150.796,167.601,184.974
-7.73871,0.949156,0.209891,4,15,0,11.824,0.316528,65.1705,-0.582094,65.1705,0.316528,-0.582094,68.2027,69.1033,70.4827,72.8575,73.295,74.278,74.3275,77.8877,78.411,82.2857,83.8426,84.9715,84.9942,86.4023,87.5625,89.032,89.5245,89.6257,96.5659,102.19,106.884,109.011,115.629,115.989,117.432,127.617,148.532,153.793,159.489,168.179,188.06,208.451
-8.85607,0.605326,0.209891,3,11,0,12.2929,0.304301,64.1595,-0.806804,64.1595,0.304301,-0.806804,67.7479,68.8014,70.4053,73.1415,73.6424,74.7646,74.821,78.8496,79.4375,83.762,85.4867,86.7331,86.7582,88.3081,89.5816,91.1902,91.7284,91.8388,99.3711,105.419,110.437,112.702,119.726,120.106,121.633,132.365,154.247,159.727,165.651,174.676,195.273,216.345
-8.82923,0.0763481,0.209891,2,5,0,13.3421,0.307061,64.3803,-0.449507,64.3803,0.307061,-0.449507,67.0089,67.7958,69.0058,71.1015,71.4891,72.3618,72.4059,75.5847,76.0541,79.5445,80.9536,81.9776,81.9982,83.2778,84.334,85.674,86.1238,86.2162,92.5793,97.7651,102.111,104.083,110.236,110.571,111.916,121.426,141.043,145.991,151.352,159.54,178.299,197.569
-7.91295,0.987279,0.209891,5,31,0,9.29182,0.228194,65.0783,0.861456,65.0783,0.228194,0.861456,68.3821,69.3464,70.8101,73.2965,73.7504,74.7658,74.8169,78.4484,78.9768,82.8536,84.3954,85.5083,85.5307,86.9132,88.0481,89.4804,89.9593,90.0576,96.7474,102.106,106.547,108.55,114.759,115.095,116.444,125.925,145.255,150.097,155.334,163.315,181.54,200.205
-7.74801,0.966827,0.209891,3,11,0,8.24428,0.254714,65.8148,0.783417,65.8148,0.254714,0.783417,69.0549,70.0053,71.4517,73.9184,74.3699,75.3813,75.4322,79.0634,79.5934,83.4935,85.0496,86.1746,86.1972,87.5966,88.7467,90.2,90.6864,90.7862,97.6,103.08,107.634,109.691,116.078,116.424,117.814,127.596,147.601,152.621,158.054,166.337,185.271,204.678
-7.9126,0.531739,0.209891,2,3,0,10.3118,0.252017,64.7471,0.845329,64.7471,0.252017,0.845329,68.1414,69.1342,70.6427,73.2093,73.6783,74.7281,74.7809,78.5406,79.0883,83.1104,84.7117,85.8682,85.8914,87.3286,88.5088,89.9987,90.497,90.5993,97.5656,103.151,107.783,109.873,116.352,116.703,118.111,128.009,148.192,153.248,158.715,167.046,186.07,205.545
-7.9278,1,0.209891,4,15,0,8.1002,0.267682,64.1168,0.781946,64.1168,0.267682,0.781946,67.3592,68.3109,69.7597,72.2317,72.6843,73.6983,73.7493,77.3911,77.9228,81.8358,83.3975,84.5265,84.5492,85.9536,87.1079,88.5666,89.0547,89.1549,95.9938,101.494,106.064,108.128,114.536,114.883,116.277,126.088,146.142,151.172,156.615,164.912,183.873,203.299
-7.64746,0.883337,0.209891,5,31,0,8.7679,0.342389,66.0916,0.227973,66.0916,0.342389,0.227973,68.7069,69.4975,70.7192,72.8495,73.2453,74.1383,74.1835,77.455,77.9402,81.562,83.0301,84.0988,84.1203,85.4577,86.5631,87.9673,88.4389,88.5359,95.2278,100.7,105.294,107.381,113.9,114.254,115.68,125.767,146.594,151.847,157.54,166.234,186.15,206.598
-8.6832,0.989576,0.209891,3,11,0,9.55356,0.390041,64.2458,0.298697,64.2458,0.390041,0.298697,67.2002,68.0889,69.4585,71.8371,72.2778,73.2706,73.3208,76.9432,77.4786,81.4625,83.0714,84.2406,84.2641,85.725,86.9308,88.4603,88.9736,89.079,96.335,102.239,107.178,109.418,116.396,116.775,118.298,129.052,151.151,156.71,162.727,171.906,192.895,214.405
-8.05026,0.946097,0.209891,4,15,0,10.4868,0.282311,68.2123,-0.000376546,68.2123,0.282311,-0.000376546,70.3458,70.9962,72.0057,73.7779,74.1088,74.8567,74.8946,77.6534,78.0648,81.1518,82.4106,83.3294,83.348,84.5006,85.4556,86.6715,87.0805,87.1647,93.0023,97.8153,101.879,103.731,109.536,109.853,111.127,120.175,139.002,143.775,148.955,156.881,175.093,193.853
-8.27765,0.997467,0.209891,3,7,0,8.31635,0.279894,68.0472,0.0235849,68.0472,0.279894,0.0235849,70.1589,70.8027,71.802,73.5566,73.8841,74.6248,74.6622,77.3942,77.8016,80.8593,82.1063,83.0166,83.0349,84.1769,85.1231,86.3279,86.7333,86.8166,92.6022,97.3733,101.402,103.239,108.996,109.31,110.573,119.549,138.23,142.966,148.108,155.975,174.053,192.678
-7.81887,0.932012,0.209891,2,7,0,11.3622,0.260684,69.3434,0.543968,69.3434,0.260684,0.543968,72.0456,72.8496,74.0822,76.2081,76.6002,77.482,77.5265,80.7275,81.199,84.6974,86.1067,87.1299,87.1505,88.4282,89.4822,90.8186,91.267,91.3591,97.6957,102.854,107.175,109.136,115.254,115.587,116.924,126.384,145.922,150.855,156.203,164.374,183.117,202.394
-9.29338,0.973836,0.209891,4,15,0,9.41307,0.191308,69.6793,0.645886,69.6793,0.191308,0.645886,72.1533,72.8817,73.9925,75.8939,76.2429,77.0258,77.0652,79.8888,80.3026,83.3598,84.5857,85.4741,85.492,86.5995,87.5117,88.6668,89.054,89.1335,94.5898,99.0172,102.72,104.399,109.637,109.922,111.066,119.164,135.911,140.146,144.741,151.768,167.917,184.565
-8.34858,0.977236,0.209891,4,15,0,9.55297,0.224793,70.1118,0.629515,70.1118,0.224793,0.629515,72.8092,73.606,74.8234,76.9121,77.296,78.158,78.2015,81.3163,81.7735,85.1549,86.5125,87.4967,87.5165,88.7439,89.7553,91.0363,91.4657,91.5539,97.6086,102.523,106.632,108.495,114.304,114.62,115.889,124.861,143.38,148.056,153.126,160.874,178.654,196.953
-8.31874,0.952517,0.209891,4,31,0,9.44936,0.315167,69.7394,-0.295191,69.7394,0.315167,-0.295191,72.376,73.1717,74.4005,76.5414,76.939,77.8358,77.8812,81.1652,81.6522,85.2867,86.7601,87.8326,87.8542,89.1965,90.3061,91.7158,92.1894,92.2867,99.0088,104.51,109.132,111.233,117.798,118.155,119.591,129.763,150.798,156.11,161.869,170.668,190.839,211.569
-7.98321,0.94919,0.209891,3,7,0,10.0153,0.322462,65.4745,0.330055,65.4745,0.322462,0.330055,68.0501,68.826,70.0228,72.1047,72.491,73.3618,73.4058,76.5898,77.0614,80.5774,82.0009,83.0366,83.0575,84.3531,85.4235,86.783,87.2395,87.3333,93.8062,99.0956,103.535,105.552,111.849,112.192,113.569,123.315,143.445,148.524,154.029,162.437,181.705,201.498
-8.4198,0.731677,0.209891,5,59,0,9.24404,0.237811,62.8572,-0.956949,62.8572,0.237811,-0.956949,66.4942,67.5531,69.1581,71.8782,72.3739,73.482,73.5376,77.4901,78.064,82.2645,83.9306,85.1318,85.1559,86.6463,87.8684,89.409,89.9236,90.0292,97.1982,102.916,107.64,109.766,116.344,116.7,118.126,128.127,148.414,153.479,158.951,167.277,186.249,205.628
-9.55109,0.43329,0.209891,2,7,0,11.0705,0.169574,62.0139,-1.16469,62.0139,0.169574,-1.16469,66.0973,67.2771,69.058,72.0565,72.6003,73.8133,73.8741,78.1703,78.7905,83.3028,85.0803,86.3578,86.3835,87.9639,89.2562,90.8808,91.4225,91.5336,99.0246,104.936,109.784,111.957,118.643,119.003,120.446,130.507,150.673,155.667,161.047,169.206,187.695,206.465
-9.79661,0.711215,0.209891,1,3,0,9.98299,0.16962,62.1412,-1.05698,62.1412,0.16962,-1.05698,65.7088,66.74,68.297,70.9202,71.3962,72.4583,72.5115,76.277,76.821,80.784,82.3472,83.4715,83.4941,84.886,86.0248,87.4574,87.9353,88.0333,94.6552,99.8971,104.206,106.14,112.103,112.424,113.713,122.721,140.868,145.379,150.245,157.638,174.44,191.557
-8.99694,0.428629,0.209891,4,23,0,11.9572,0.391181,66.6468,-0.1085,66.6468,0.391181,-0.1085,69.545,70.4214,71.7757,74.1366,74.5751,75.5642,75.6142,79.235,79.7716,83.7732,85.3934,86.572,86.5958,88.0699,89.2876,90.8337,91.3528,91.4594,98.8123,104.81,109.837,112.117,119.231,119.618,121.172,132.152,154.751,160.44,166.601,176,197.503,219.548
-7.81592,0.991563,0.209891,3,7,0,9.82324,0.359263,66.1702,0.215985,66.1702,0.359263,0.215985,68.8975,69.7217,70.9948,73.2136,73.6257,74.5553,74.6022,78.0055,78.5099,82.2732,83.7976,84.9069,84.9292,86.317,87.4636,88.9198,89.4088,89.5093,96.4419,102.104,106.854,109.011,115.742,116.108,117.58,127.985,149.439,154.847,160.705,169.647,190.121,211.129
-8.00207,0.998242,0.209891,4,15,0,8.24923,0.349312,64.9424,0.329263,64.9424,0.349312,0.329263,67.6852,68.5106,69.7831,71.9946,72.4046,73.3286,73.3752,76.7498,77.2491,80.9677,82.4714,83.5647,83.5868,84.9538,86.0826,87.5154,87.9964,88.0953,94.9055,100.459,105.114,107.226,113.816,114.174,115.614,125.792,146.765,152.049,157.774,166.512,186.515,207.042
-9.548,0.794629,0.209891,4,15,0,11.7686,0.366053,63.5805,-0.656617,63.5805,0.366053,-0.656617,67.0812,68.117,69.7003,72.417,72.9162,74.0368,74.0933,78.1372,78.7299,83.1052,84.8572,86.1256,86.1512,87.731,89.0308,90.675,91.2256,91.3387,99.0694,105.302,110.488,112.831,120.109,120.503,122.088,133.236,156.014,161.724,167.9,177.31,198.794,220.778
-8.03408,0.923981,0.209891,3,15,0,10.2899,0.235413,64.1644,-0.893946,64.1644,0.235413,-0.893946,67.5997,68.6016,70.1218,72.7024,73.1732,74.2263,74.2792,78.0422,78.5894,82.6007,84.1945,85.3446,85.3677,86.7958,87.9676,89.446,89.9401,90.0415,96.9377,102.453,107.019,109.078,115.452,115.797,117.181,126.899,146.677,151.626,156.975,165.122,183.713,202.733
-7.68517,0.718163,0.209891,4,15,0,8.76506,0.296532,66.4373,-0.410114,66.4373,0.296532,-0.410114,68.9972,69.7653,70.9482,73.0008,73.381,74.2375,74.2808,77.4066,77.8689,81.3116,82.7039,83.7163,83.7367,85.0027,86.0484,87.3759,87.8217,87.9133,94.2297,99.3887,103.718,105.685,111.826,112.16,113.504,123.013,142.665,147.628,153.007,161.226,180.072,199.444
-8.80462,0.929035,0.209891,3,7,0,9.15273,0.329409,66.8947,-0.5679,66.8947,0.329409,-0.5679,70.0633,71.0052,72.4485,74.9345,75.3926,76.4221,76.474,80.204,80.7524,84.8138,86.446,87.6296,87.6534,89.1297,90.3462,91.887,92.4035,92.5095,99.7867,105.683,110.605,112.833,119.77,120.147,121.66,132.331,154.236,159.743,165.706,174.801,195.604,216.933
-8.02709,0.884319,0.209891,3,7,0,10.3203,0.358148,64.981,0.356973,64.981,0.358148,0.356973,67.8295,68.6853,70.0036,72.2919,72.7157,73.6704,73.7186,77.2014,77.7162,81.5467,83.0939,84.2185,84.2411,85.6465,86.8065,88.2784,88.7723,88.8738,95.8609,101.551,106.316,108.477,115.215,115.581,117.053,127.449,148.847,154.234,160.069,168.973,189.349,210.247
-10.1246,0.932004,0.209891,4,15,0,10.6521,0.397824,62.0951,0.244493,62.0951,0.397824,0.244493,64.9408,65.7981,67.1203,69.419,69.8452,70.8056,70.8541,74.3613,74.8801,78.7418,80.3023,81.4365,81.4593,82.8769,84.0471,85.5317,86.03,86.1323,93.1787,98.9143,103.714,105.891,112.674,113.042,114.523,124.976,146.459,151.863,157.713,166.635,187.037,207.944
-7.70028,0.920501,0.209891,4,15,0,12.0227,0.243726,68.3995,0.608074,68.3995,0.243726,0.608074,71.1108,71.9136,73.1415,75.2517,75.6401,76.5124,76.5563,79.7126,80.1763,83.6094,84.9889,85.9894,86.0096,87.2578,88.2865,89.5899,90.0269,90.1166,96.281,101.287,105.474,107.372,113.291,113.613,114.906,124.045,142.899,147.657,152.815,160.695,178.767,197.356
-8.08313,0.88765,0.209891,4,31,0,8.78888,0.343651,65.5709,0.502102,65.5709,0.343651,0.502102,68.6205,69.5302,70.9266,73.338,73.7831,74.7842,74.8347,78.47,79.0054,82.9768,84.5755,85.7357,85.759,87.207,88.4009,89.9138,90.4212,90.5254,97.6829,103.492,108.345,110.544,117.392,117.764,119.258,129.802,151.462,156.91,162.808,171.807,192.391,213.495
-8.16282,0.961281,0.209891,4,15,0,8.70443,0.341649,67.7444,-0.340914,67.7444,0.341649,-0.340914,70.5672,71.4165,72.7256,75.0006,75.4223,76.3727,76.4207,79.8917,80.4052,84.2303,85.7772,86.902,86.9247,88.3311,89.4925,90.9668,91.4617,91.5634,98.5721,104.289,109.082,111.257,118.044,118.413,119.897,130.384,152.002,157.451,163.354,172.366,193.001,214.181
-8.44017,0.987753,0.209891,2,3,0,8.52579,0.346666,67.6732,-0.356618,67.6732,0.346666,-0.356618,70.555,71.4212,72.7558,75.0733,75.5027,76.4701,76.5189,80.0497,80.5718,84.4583,86.0291,87.1709,87.1939,88.6213,89.7998,91.2953,91.7973,91.9004,99.0051,104.796,109.647,111.849,118.716,119.089,120.589,131.192,153.035,158.538,164.499,173.598,194.427,215.8
-7.39591,0.896763,0.209891,1,3,0,9.88557,0.32808,67.2399,-0.197639,67.2399,0.32808,-0.197639,69.7668,70.5321,71.7158,73.783,74.1674,75.0352,75.0791,78.2631,78.7359,82.2691,83.7032,84.7476,84.7687,86.0765,87.1581,88.5326,88.9945,89.0895,95.6508,101.026,105.544,107.598,114.018,114.367,115.772,125.722,146.3,151.496,157.129,165.734,185.46,205.726
-8.3761,0.892264,0.209891,4,31,0,11.6348,0.244952,70.1012,0.265803,70.1012,0.244952,0.265803,72.1751,72.8036,73.7764,75.4778,75.7946,76.5103,76.5465,79.1788,79.5706,82.5062,83.7016,84.5736,84.5912,85.6848,86.5905,87.7435,88.1313,88.211,93.7442,98.3066,102.16,103.918,109.429,109.73,110.94,119.545,137.491,142.048,146.999,154.579,172.023,190.023
-8.14882,0.998431,0.209891,4,31,0,8.71312,0.372783,65.5583,0.255265,65.5583,0.372783,0.255265,68.3975,69.2536,70.5747,72.8735,73.3,74.2614,74.31,77.8244,78.3447,82.2214,83.7896,84.93,84.953,86.3789,87.5565,89.0513,89.5531,89.6562,96.7609,102.554,107.407,109.609,116.478,116.851,118.352,128.954,150.781,156.278,162.23,171.313,192.098,213.413
-7.85452,0.985599,0.209891,4,15,0,8.90859,0.326563,66.3278,-0.514701,66.3278,0.326563,-0.514701,69.3187,70.2104,71.5789,73.9414,74.3775,75.3582,75.4076,78.9685,79.493,83.3834,84.9496,86.0864,86.1093,87.5282,88.6981,90.181,90.6782,90.7804,97.7982,103.497,108.26,110.419,117.144,117.509,118.977,129.339,150.645,156.007,161.814,170.675,190.955,211.757
-7.90486,1,0.209891,4,15,0,8.28594,0.359782,65.4812,-0.24202,65.4812,0.359782,-0.24202,68.2103,69.0342,70.3063,72.5219,72.9333,73.8609,73.9077,77.3018,77.8046,81.5544,83.0726,84.1772,84.1994,85.581,86.7224,88.1717,88.6583,88.7583,95.6547,101.285,106.006,108.149,114.837,115.201,116.663,126.998,148.302,153.67,159.486,168.362,188.684,209.534
-8.52102,0.966533,0.209891,3,7,0,8.99317,0.389229,64.9073,-0.224078,64.9073,0.389229,-0.224078,67.8007,68.6733,70.02,72.3632,72.7979,73.7778,73.8273,77.4087,77.9388,81.8875,83.4843,84.6453,84.6687,86.1202,87.3188,88.8398,89.3504,89.4553,96.6808,102.568,107.498,109.734,116.705,117.084,118.607,129.359,151.476,157.042,163.068,172.262,193.291,214.846
