lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.447001
# Diagonal elements of inverse mass matrix:
# 0.000213518, 0.033302
-49.8132,0.999225,0.447001,2,7,0,50.165,0.286405,0.0445267,0.286405,0.0445267,3.26217e+07,1.37043e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.8539,23.7972,23.8239,23.8786,23.804,23.7482,23.8216,23.8196,23.8034,23.809,23.7988,23.7983,23.7674,23.7995,23.836,23.8084,23.8032,23.8146,23.8047,23.8253,23.7991,23.8245,23.7828,23.7752,23.8165,23.8174,23.7787,23.6794
-50.2948,0.96536,0.447001,3,7,0,51.1844,0.273912,-0.0999971,0.273912,-0.0999971,3.26095e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8776,23.8125,23.8762,23.8522,23.7952,23.8218,23.8763,23.8016,23.7455,23.8187,23.8165,23.8,23.8054,23.7948,23.7941,23.7628,23.7946,23.8307,23.8027,23.7971,23.808,23.7976,23.8176,23.7908,23.8154,23.7729,23.764,23.804,23.8035,23.762,23.6599
-51.9772,0.903358,0.447001,2,5,0,52.3028,0.26912,-0.352606,0.26912,-0.352606,3.26389e+07,1.37079e+06,57571.6,23.8163,23.7571,23.7829,23.7823,23.7838,23.7747,23.7453,23.7777,23.7742,23.8817,23.817,23.8812,23.8575,23.8011,23.8281,23.8831,23.8089,23.7533,23.827,23.8254,23.8095,23.8155,23.8056,23.8054,23.7749,23.8074,23.8442,23.817,23.8121,23.824,23.8143,23.8353,23.8095,23.8353,23.7938,23.7864,23.8277,23.8286,23.7891,23.6884
-51.2001,0.974377,0.447001,1,3,0,52.1318,0.262171,-0.345561,0.262171,-0.345561,3.26293e+07,1.37059e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.774,23.7445,23.7768,23.7732,23.8806,23.8158,23.8798,23.8561,23.7995,23.8263,23.8811,23.8068,23.7511,23.8246,23.8228,23.8067,23.8125,23.8024,23.802,23.7712,23.8034,23.84,23.8125,23.8073,23.8188,23.8088,23.8293,23.803,23.8282,23.7862,23.7779,23.8184,23.8183,23.7769,23.6743
-51.2001,0.0146344,0.447001,2,3,0,54.7213,0.262171,-0.345561,0.262171,-0.345561,3.26293e+07,1.37059e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.774,23.7445,23.7768,23.7732,23.8806,23.8158,23.8798,23.8561,23.7995,23.8263,23.8811,23.8068,23.7511,23.8246,23.8228,23.8067,23.8125,23.8024,23.802,23.7712,23.8034,23.84,23.8125,23.8073,23.8188,23.8088,23.8293,23.803,23.8282,23.7862,23.7779,23.8184,23.8183,23.7769,23.6743
-49.8133,0.754293,0.447001,2,7,0,51.9133,0.285403,-0.0609979,0.285403,-0.0609979,3.26211e+07,1.37042e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8777,23.8539,23.7971,23.8238,23.8784,23.8039,23.748,23.8214,23.8195,23.8032,23.8089,23.7986,23.7981,23.7672,23.7992,23.8357,23.8081,23.8029,23.8143,23.8043,23.8249,23.7987,23.824,23.7823,23.7746,23.8157,23.8166,23.7777,23.6782
-50.6792,0.952561,0.447001,2,7,0,51.0971,0.266184,-0.285671,0.266184,-0.285671,3.26224e+07,1.37044e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7437,23.7759,23.7723,23.8795,23.8147,23.8786,23.8547,23.798,23.8247,23.8794,23.805,23.7491,23.8226,23.8206,23.8044,23.81,23.7997,23.7992,23.7683,23.8003,23.8367,23.8091,23.8038,23.815,23.8049,23.8252,23.7988,23.8237,23.7815,23.773,23.8133,23.8131,23.7716,23.6691
-52.6456,0.289794,0.447001,1,1,0,52.8743,0.271702,-0.35988,0.271702,-0.35988,3.26435e+07,1.37089e+06,57571.6,23.8164,23.7572,23.7831,23.7825,23.7841,23.775,23.7456,23.7781,23.7747,23.8822,23.8176,23.8819,23.8583,23.8019,23.8289,23.884,23.8099,23.7544,23.8282,23.8267,23.8109,23.817,23.8072,23.8071,23.7767,23.8093,23.8463,23.8192,23.8144,23.8265,23.817,23.8382,23.8126,23.8386,23.7973,23.7903,23.832,23.8333,23.7946,23.6946
-52.4838,0.506079,0.447001,2,3,0,53.8365,0.27291,-0.349466,0.27291,-0.349466,3.26427e+07,1.37087e+06,57571.6,23.8164,23.7572,23.7831,23.7824,23.784,23.7749,23.7455,23.778,23.7746,23.8821,23.8175,23.8817,23.8581,23.8017,23.8287,23.8838,23.8096,23.7541,23.8279,23.8264,23.8106,23.8166,23.8068,23.8067,23.7763,23.8089,23.8458,23.8187,23.814,23.826,23.8165,23.8377,23.8121,23.8381,23.7968,23.7898,23.8315,23.8329,23.7942,23.6944
-50.4119,1,0.447001,2,3,0,52.4979,0.273001,-0.0950034,0.273001,-0.0950034,3.26082e+07,1.37015e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7422,23.7742,23.7703,23.8774,23.8124,23.876,23.852,23.795,23.8215,23.876,23.8013,23.7452,23.8183,23.8161,23.7996,23.805,23.7943,23.7936,23.7623,23.794,23.8301,23.8021,23.7964,23.8073,23.7968,23.8168,23.7899,23.8144,23.7718,23.7628,23.8027,23.8021,23.7603,23.6579
-50.0404,0.997852,0.447001,2,7,0,50.5061,0.277182,-0.0642648,0.277182,-0.0642648,3.26116e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.817,23.8005,23.806,23.7954,23.7947,23.7636,23.7954,23.8315,23.8037,23.7981,23.8091,23.7988,23.819,23.7923,23.817,23.7747,23.766,23.8064,23.8062,23.7653,23.6638
-51.5675,0.918691,0.447001,2,3,0,51.652,0.280843,-0.274425,0.280843,-0.274425,3.26376e+07,1.37076e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7835,23.7744,23.7449,23.7773,23.7737,23.8812,23.8165,23.8806,23.8569,23.8005,23.8274,23.8823,23.8081,23.7525,23.8262,23.8245,23.8087,23.8146,23.8047,23.8045,23.774,23.8065,23.8433,23.8161,23.8113,23.8233,23.8137,23.8348,23.8091,23.8351,23.7938,23.7869,23.8287,23.8302,23.7921,23.6931
-50.2766,1,0.447001,1,1,0,51.0697,0.276752,-0.213707,0.276752,-0.213707,3.26238e+07,1.37047e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7758,23.7722,23.8794,23.8146,23.8785,23.8546,23.7979,23.8246,23.8794,23.8049,23.7491,23.8225,23.8206,23.8044,23.8101,23.7998,23.7994,23.7685,23.8006,23.8371,23.8095,23.8043,23.8158,23.8057,23.8263,23.8001,23.8253,23.7835,23.7755,23.8164,23.8169,23.7771,23.6764
-50.0232,0.987892,0.447001,2,3,0,50.3637,0.277785,-0.155943,0.277785,-0.155943,3.26185e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7752,23.7715,23.8787,23.8137,23.8775,23.8536,23.7968,23.8235,23.8781,23.8036,23.7477,23.821,23.819,23.8027,23.8083,23.7979,23.7973,23.7663,23.7983,23.8347,23.807,23.8016,23.8129,23.8027,23.8231,23.7967,23.8218,23.7797,23.7715,23.8122,23.8124,23.7723,23.6714
-50.5323,0.982363,0.447001,3,7,0,50.9332,0.29397,0.0715766,0.29397,0.0715766,3.26315e+07,1.37064e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8805,23.8061,23.7504,23.824,23.8222,23.8062,23.8121,23.802,23.8017,23.7711,23.8035,23.8402,23.813,23.8081,23.8199,23.8103,23.8314,23.8057,23.8317,23.7905,23.7838,23.8259,23.8279,23.791,23.6935
-49.8625,0.979316,0.447001,3,7,0,50.9528,0.281684,-0.102593,0.281684,-0.102593,3.26188e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8234,23.8781,23.8035,23.7476,23.8209,23.8189,23.8027,23.8082,23.7979,23.7973,23.7664,23.7984,23.8347,23.8071,23.8018,23.8131,23.803,23.8234,23.7971,23.8223,23.7803,23.7723,23.8132,23.8137,23.7741,23.6739
-50.1923,0.939153,0.447001,2,7,0,50.4589,0.275931,0.0141508,0.275931,0.0141508,3.26089e+07,1.37016e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7422,23.7742,23.7704,23.8774,23.8124,23.876,23.852,23.795,23.8216,23.8761,23.8013,23.7452,23.8184,23.8162,23.7997,23.8051,23.7945,23.7938,23.7625,23.7943,23.8303,23.8024,23.7968,23.8077,23.7972,23.8173,23.7905,23.8151,23.7726,23.7638,23.8039,23.8035,23.7622,23.6603
-50.6666,0.934681,0.447001,3,7,0,51.7513,0.272118,-0.0403759,0.272118,-0.0403759,3.26049e+07,1.37008e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.8119,23.8755,23.8514,23.7944,23.8209,23.8753,23.8005,23.7443,23.8174,23.8152,23.7986,23.8039,23.7932,23.7924,23.761,23.7927,23.8286,23.8005,23.7948,23.8055,23.7949,23.8148,23.7877,23.8121,23.7693,23.7601,23.7998,23.7989,23.7567,23.6539
-50.8384,0.9849,0.447001,3,7,0,51.1373,0.270501,0.0740745,0.270501,0.0740745,3.26041e+07,1.37006e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8118,23.8754,23.8514,23.7943,23.8208,23.8752,23.8004,23.7442,23.8173,23.815,23.7984,23.8037,23.793,23.7921,23.7608,23.7924,23.8283,23.8002,23.7944,23.8051,23.7945,23.8143,23.7872,23.8115,23.7687,23.7593,23.7989,23.7978,23.7554,23.6522
-50.4147,0.997529,0.447001,3,7,0,51.1184,0.270983,-0.165278,0.270983,-0.165278,3.26114e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8021,23.7461,23.8193,23.8172,23.8007,23.8061,23.7956,23.7949,23.7637,23.7955,23.8316,23.8037,23.7981,23.809,23.7986,23.8187,23.7919,23.8165,23.774,23.765,23.805,23.8044,23.7627,23.6602
-50.904,0.986449,0.447001,2,3,0,50.9463,0.268932,-0.303685,0.268932,-0.303685,3.26289e+07,1.37058e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8803,23.8155,23.8795,23.8558,23.7992,23.826,23.8808,23.8064,23.7507,23.8242,23.8224,23.8063,23.8121,23.802,23.8016,23.7708,23.8031,23.8396,23.8121,23.807,23.8185,23.8086,23.8292,23.803,23.8283,23.7865,23.7785,23.8193,23.8195,23.7791,23.6775
-52.9,0.551418,0.447001,3,7,0,55.0751,0.288541,0.267885,0.288541,0.267885,3.26454e+07,1.37093e+06,57571.6,23.8163,23.7572,23.783,23.7824,23.784,23.7749,23.7455,23.7779,23.7745,23.8821,23.8174,23.8817,23.8581,23.8018,23.8287,23.8838,23.8097,23.7543,23.8281,23.8266,23.8109,23.817,23.8073,23.8072,23.7769,23.8096,23.8467,23.8198,23.8152,23.8275,23.8182,23.8397,23.8144,23.8409,23.8001,23.794,23.8365,23.839,23.8026,23.7053
-50.0962,0.601815,0.447001,2,3,0,55.0862,0.276676,0.0490688,0.276676,0.0490688,3.26105e+07,1.37019e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7818,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8167,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.831,23.8031,23.7976,23.8085,23.7981,23.8183,23.7915,23.8162,23.7738,23.7651,23.8053,23.8051,23.764,23.6624
-50.0936,0.988294,0.447001,3,7,0,50.3739,0.27618,0.0928564,0.27618,0.0928564,3.26118e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8006,23.8061,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7982,23.8093,23.7989,23.819,23.7923,23.8171,23.7747,23.7661,23.8063,23.8061,23.7651,23.6635
-50.9107,0.819838,0.447001,2,7,0,52.2656,0.261097,0.309032,0.261097,0.309032,3.26206e+07,1.37041e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8794,23.8146,23.8784,23.8546,23.7978,23.8246,23.8792,23.8047,23.7489,23.8223,23.8203,23.804,23.8096,23.7993,23.7988,23.7678,23.7998,23.8361,23.8083,23.8029,23.8141,23.8038,23.8241,23.7975,23.8222,23.7798,23.771,23.811,23.8102,23.7679,23.6644
-51.09,0.84627,0.447001,2,3,0,51.3009,0.258002,0.328524,0.258002,0.328524,3.26208e+07,1.37041e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8795,23.8147,23.8786,23.8547,23.798,23.8247,23.8794,23.8049,23.749,23.8224,23.8205,23.8042,23.8098,23.7995,23.7989,23.7679,23.7999,23.8362,23.8085,23.8031,23.8142,23.8039,23.8241,23.7974,23.8221,23.7797,23.7707,23.8105,23.8096,23.7669,23.6629
-51.2731,0.931362,0.447001,2,3,0,51.2846,0.258864,0.358055,0.258864,0.358055,3.26281e+07,1.37056e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7767,23.7731,23.8805,23.8157,23.8797,23.856,23.7994,23.8262,23.881,23.8066,23.7509,23.8244,23.8226,23.8065,23.8122,23.8021,23.8017,23.7708,23.803,23.8395,23.812,23.8067,23.8181,23.8081,23.8285,23.8021,23.8272,23.785,23.7765,23.8168,23.8164,23.7744,23.6711
-51.8084,0.849869,0.447001,3,7,0,52.0069,0.246741,0.3876,0.246741,0.3876,3.26205e+07,1.3704e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7725,23.8798,23.815,23.8789,23.855,23.7983,23.8251,23.8798,23.8053,23.7494,23.8228,23.8208,23.8046,23.8102,23.7998,23.7992,23.7682,23.8001,23.8364,23.8086,23.8031,23.8141,23.8037,23.8237,23.7968,23.8212,23.7784,23.769,23.8082,23.8065,23.7621,23.6561
-50.5231,0.125645,0.447001,2,7,1,54.2227,0.267654,0.245834,0.267654,0.245834,3.26176e+07,1.37034e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7754,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7478,23.8212,23.8191,23.8028,23.8084,23.798,23.7974,23.7663,23.7983,23.8345,23.8067,23.8013,23.8124,23.8021,23.8224,23.7958,23.8205,23.7782,23.7695,23.8096,23.8092,23.7675,23.6649
-51.0715,0.750901,0.447001,2,3,0,51.6185,0.261143,0.255251,0.261143,0.255251,3.26113e+07,1.37021e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.771,23.8782,23.8132,23.8769,23.8529,23.796,23.8226,23.8772,23.8025,23.7465,23.8197,23.8175,23.8011,23.8065,23.7959,23.7952,23.764,23.7958,23.8318,23.8038,23.7982,23.8091,23.7985,23.8185,23.7915,23.8158,23.7731,23.7637,23.8032,23.8019,23.7587,23.6546
-50.6779,0.802109,0.447001,3,7,0,52.0201,0.265362,0.245661,0.265362,0.245661,3.26149e+07,1.37029e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.743,23.7751,23.7714,23.8785,23.8136,23.8773,23.8534,23.7966,23.8232,23.8778,23.8032,23.7472,23.8205,23.8184,23.802,23.8075,23.7971,23.7964,23.7653,23.7972,23.8333,23.8055,23.7999,23.811,23.8006,23.8207,23.7939,23.8185,23.776,23.767,23.8069,23.8061,23.7639,23.6607
-50.2445,0.991509,0.447001,2,7,0,51.5041,0.293056,0.0157255,0.293056,0.0157255,3.2629e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8055,23.7498,23.8233,23.8215,23.8054,23.8112,23.8011,23.8008,23.7701,23.8024,23.8391,23.8117,23.8068,23.8185,23.8088,23.8298,23.804,23.8299,23.7886,23.7817,23.8236,23.8254,23.7882,23.6904
-50.3522,0.984071,0.447001,1,1,0,50.3989,0.293756,0.0320327,0.293756,0.0320327,3.263e+07,1.3706e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7985,23.8253,23.8801,23.8058,23.75,23.8236,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8028,23.8396,23.8122,23.8073,23.8191,23.8094,23.8305,23.8047,23.8306,23.7894,23.7826,23.8246,23.8265,23.7894,23.6919
-50.3213,0.895174,0.447001,2,5,0,51.782,0.272618,-0.142078,0.272618,-0.142078,3.26111e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.817,23.8006,23.806,23.7954,23.7947,23.7635,23.7953,23.8314,23.8035,23.7979,23.8089,23.7985,23.8186,23.7918,23.8164,23.7739,23.7651,23.8051,23.8046,23.7631,23.6608
-50.1998,0.911816,0.447001,3,11,0,51.2503,0.292048,-0.046348,0.292048,-0.046348,3.26284e+07,1.37057e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7827,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7983,23.825,23.8798,23.8054,23.7497,23.8232,23.8214,23.8053,23.8111,23.8009,23.8006,23.7699,23.8022,23.8388,23.8115,23.8065,23.8182,23.8085,23.8294,23.8036,23.8294,23.7881,23.7811,23.8229,23.8247,23.7872,23.6893
-50.2484,0.98951,0.447001,2,7,0,50.6009,0.273681,-0.13067,0.273681,-0.13067,3.26114e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8006,23.806,23.7955,23.7948,23.7636,23.7954,23.8315,23.8036,23.7981,23.8091,23.7987,23.8188,23.792,23.8167,23.7742,23.7654,23.8056,23.8052,23.7638,23.6617
-50.8894,0.900678,0.447001,2,3,0,51.3778,0.280785,-0.241979,0.280785,-0.241979,3.26324e+07,1.37066e+06,57571.6,23.8161,23.7568,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8157,23.8798,23.856,23.7995,23.8263,23.8812,23.8069,23.7512,23.8248,23.823,23.807,23.8129,23.8028,23.8025,23.7719,23.8042,23.841,23.8136,23.8087,23.8204,23.8107,23.8316,23.8058,23.8315,23.7901,23.7828,23.8243,23.8256,23.787,23.6876
-50.5049,0.565773,0.447001,2,3,0,52.469,0.272482,-0.0856602,0.272482,-0.0856602,3.2607e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8758,23.8518,23.7948,23.8213,23.8758,23.801,23.7449,23.818,23.8158,23.7993,23.8046,23.794,23.7932,23.7619,23.7936,23.8296,23.8015,23.7959,23.8067,23.7961,23.8161,23.7891,23.8136,23.7709,23.7618,23.8017,23.8009,23.759,23.6564
-50.0928,0.998748,0.447001,2,7,0,50.6172,0.275576,-0.151622,0.275576,-0.151622,3.26155e+07,1.3703e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7727,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7963,23.823,23.8775,23.8029,23.747,23.8202,23.8182,23.8018,23.8073,23.7969,23.7963,23.7652,23.7971,23.8333,23.8056,23.8001,23.8113,23.801,23.8213,23.7947,23.8196,23.7773,23.7689,23.8093,23.8092,23.7685,23.667
-51.0217,0.908608,0.447001,2,5,0,51.6353,0.263108,-0.227517,0.263108,-0.227517,3.26096e+07,1.37018e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8765,23.8526,23.7956,23.8222,23.8767,23.802,23.7459,23.8191,23.8169,23.8005,23.8058,23.7952,23.7945,23.7632,23.7949,23.831,23.8029,23.7973,23.8081,23.7975,23.8174,23.7904,23.8147,23.7719,23.7626,23.8021,23.8008,23.7578,23.6538
-51.0217,0.931955,0.447001,1,1,0,51.336,0.263108,-0.227517,0.263108,-0.227517,3.26096e+07,1.37018e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8765,23.8526,23.7956,23.8222,23.8767,23.802,23.7459,23.8191,23.8169,23.8005,23.8058,23.7952,23.7945,23.7632,23.7949,23.831,23.8029,23.7973,23.8081,23.7975,23.8174,23.7904,23.8147,23.7719,23.7626,23.8021,23.8008,23.7578,23.6538
-50.5113,0.983775,0.447001,2,5,0,52.1364,0.295293,0.00120491,0.295293,0.00120491,3.26315e+07,1.37064e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8804,23.8061,23.7504,23.824,23.8222,23.8062,23.812,23.802,23.8017,23.771,23.8034,23.8402,23.8129,23.808,23.8199,23.8103,23.8314,23.8057,23.8317,23.7906,23.7839,23.8261,23.8282,23.7914,23.6942
-50.2413,0.985966,0.447001,2,7,0,50.9913,0.291155,0.0793369,0.291155,0.0793369,3.26286e+07,1.37057e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8251,23.8799,23.8055,23.7498,23.8233,23.8215,23.8054,23.8112,23.8011,23.8007,23.77,23.8023,23.839,23.8116,23.8066,23.8183,23.8086,23.8295,23.8037,23.8295,23.7882,23.7811,23.823,23.8246,23.7871,23.689
-50.7172,0.939189,0.447001,2,7,0,51.161,0.295949,-0.0522755,0.295949,-0.0522755,3.26331e+07,1.37067e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7764,23.7728,23.8802,23.8154,23.8794,23.8556,23.7991,23.8259,23.8808,23.8064,23.7507,23.8244,23.8226,23.8066,23.8125,23.8025,23.8023,23.7717,23.8041,23.8409,23.8137,23.8088,23.8208,23.8112,23.8324,23.8067,23.8329,23.7918,23.7852,23.8275,23.8297,23.7932,23.6962
-51.4528,0.86539,0.447001,1,1,0,51.5012,0.298328,-0.0975784,0.298328,-0.0975784,3.26379e+07,1.37077e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.7741,23.7446,23.7769,23.7733,23.8808,23.816,23.8801,23.8564,23.7999,23.8268,23.8818,23.8075,23.7519,23.8256,23.824,23.8081,23.8141,23.8042,23.804,23.7735,23.8061,23.843,23.8159,23.8113,23.8234,23.814,23.8353,23.8099,23.8363,23.7955,23.7893,23.8319,23.8345,23.7987,23.7023
-51.9065,0.980827,0.447001,2,3,0,53.1182,0.300098,0.105107,0.300098,0.105107,3.26404e+07,1.37082e+06,57571.6,23.8161,23.7569,23.7827,23.782,23.7834,23.7742,23.7448,23.7771,23.7736,23.8811,23.8164,23.8805,23.8568,23.8004,23.8273,23.8823,23.8081,23.7525,23.8263,23.8246,23.8088,23.8148,23.805,23.8049,23.7745,23.8071,23.8442,23.8171,23.8125,23.8247,23.8154,23.8369,23.8116,23.8381,23.7974,23.7914,23.8342,23.8371,23.8017,23.7058
-49.8677,1,0.447001,2,3,0,52.438,0.28271,-0.103802,0.28271,-0.103802,3.26201e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8138,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7479,23.8213,23.8193,23.803,23.8086,23.7983,23.7978,23.7668,23.7989,23.8353,23.8077,23.8024,23.8138,23.8037,23.8242,23.7979,23.8232,23.7813,23.7734,23.8144,23.8151,23.7757,23.6757
-49.9081,0.99823,0.447001,3,7,0,50.0042,0.279789,0.114412,0.279789,0.114412,3.26174e+07,1.37034e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8078,23.7974,23.7969,23.7658,23.7978,23.8341,23.8064,23.801,23.8123,23.8021,23.8225,23.7961,23.8211,23.7791,23.7709,23.8117,23.812,23.772,23.6713
-49.7956,0.921508,0.447001,3,7,0,50.6005,0.284939,-0.0564099,0.284939,-0.0564099,3.26204e+07,1.3704e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.797,23.8236,23.8783,23.8038,23.7479,23.8213,23.8193,23.803,23.8086,23.7983,23.7978,23.7669,23.799,23.8354,23.8078,23.8025,23.8139,23.8039,23.8245,23.7982,23.8235,23.7817,23.774,23.8151,23.8159,23.7769,23.6772
-50.3039,0.973412,0.447001,2,7,0,50.5339,0.27954,0.203838,0.27954,0.203838,3.26258e+07,1.37052e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7982,23.825,23.8797,23.8053,23.7495,23.823,23.8211,23.805,23.8107,23.8005,23.8001,23.7692,23.8014,23.838,23.8105,23.8053,23.8168,23.8069,23.8276,23.8015,23.8269,23.7851,23.7774,23.8186,23.8194,23.7801,23.68
-50.3164,0.986678,0.447001,3,7,0,50.6426,0.284192,0.172962,0.284192,0.172962,3.26277e+07,1.37056e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7498,23.8233,23.8215,23.8054,23.8111,23.801,23.8006,23.7699,23.8021,23.8387,23.8113,23.8062,23.8179,23.808,23.8288,23.8028,23.8285,23.7869,23.7795,23.821,23.8222,23.7837,23.6844
