# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.0006,0.741139,0.480519,2,3,0,52.1829,0.265052,0.194114,0.265052,0.194114,3.26075e+07,1.37013e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8014,23.7453,23.8185,23.8163,23.7997,23.8051,23.7944,23.7936,23.7623,23.794,23.83,23.8019,23.7962,23.807,23.7964,23.8162,23.7892,23.8135,23.7706,23.7612,23.8007,23.7995,23.7566,23.6528
-50.9454,1,0.480519,3,7,0,51.4597,0.297074,-0.0619604,0.297074,-0.0619604,3.26347e+07,1.3707e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7738,23.7443,23.7766,23.773,23.8804,23.8156,23.8796,23.8559,23.7994,23.8262,23.8811,23.8068,23.7511,23.8248,23.8231,23.8071,23.813,23.8031,23.8028,23.7723,23.8048,23.8416,23.8144,23.8097,23.8216,23.8121,23.8334,23.8078,23.834,23.7931,23.7866,23.829,23.8314,23.7952,23.6984
-50.0175,0.993782,0.480519,2,3,0,51.2713,0.285533,0.119476,0.285533,0.119476,3.26245e+07,1.37049e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8544,23.7977,23.8245,23.8792,23.8047,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7993,23.7685,23.8007,23.8372,23.8097,23.8046,23.8161,23.8062,23.8269,23.8008,23.8263,23.7847,23.7772,23.8186,23.8196,23.781,23.6818
-50.2552,0.938255,0.480519,1,1,0,50.2751,0.286102,0.149046,0.286102,0.149046,3.26275e+07,1.37055e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8148,23.8788,23.855,23.7983,23.8251,23.8799,23.8055,23.7497,23.8232,23.8214,23.8053,23.811,23.8009,23.8005,23.7697,23.802,23.8386,23.8112,23.8061,23.8178,23.808,23.8288,23.8028,23.8285,23.787,23.7797,23.8212,23.8225,23.7842,23.6853
-50.0151,1,0.480519,2,3,0,50.206,0.284146,0.13191,0.284146,0.13191,3.26238e+07,1.37047e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8046,23.7488,23.8222,23.8203,23.8041,23.8098,23.7996,23.7991,23.7683,23.8004,23.8369,23.8094,23.8043,23.8158,23.8058,23.8265,23.8004,23.8258,23.7841,23.7765,23.8178,23.8187,23.7799,23.6804
-50.4247,0.943348,0.480519,3,7,0,50.6523,0.269812,-0.20055,0.269812,-0.20055,3.26139e+07,1.37027e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.7749,23.7711,23.8783,23.8133,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7468,23.8201,23.818,23.8016,23.8071,23.7966,23.7959,23.7648,23.7966,23.8328,23.8049,23.7994,23.8104,23.8001,23.8202,23.7935,23.8182,23.7757,23.7669,23.807,23.8064,23.7647,23.6622
-49.9081,0.960357,0.480519,2,7,0,50.8052,0.279156,-0.0830158,0.279156,-0.0830158,3.26148e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.7961,23.8227,23.8772,23.8026,23.7466,23.8199,23.8178,23.8015,23.807,23.7965,23.7959,23.7648,23.7967,23.8329,23.8051,23.7997,23.8109,23.8006,23.8209,23.7944,23.8193,23.7771,23.7688,23.8093,23.8095,23.7692,23.6682
-49.8861,1,0.480519,1,1,0,49.9124,0.279616,-0.0765065,0.279616,-0.0765065,3.2615e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.82,23.8179,23.8015,23.807,23.7966,23.7959,23.7649,23.7968,23.833,23.8052,23.7998,23.811,23.8007,23.8211,23.7945,23.8195,23.7773,23.769,23.8096,23.8098,23.7695,23.6687
-49.771,0.96055,0.480519,2,3,0,51.4367,0.282857,-0.0343746,0.282857,-0.0343746,3.26174e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7472,23.8205,23.8185,23.8021,23.8077,23.7973,23.7967,23.7657,23.7977,23.834,23.8063,23.801,23.8123,23.8021,23.8226,23.7962,23.8213,23.7793,23.7713,23.8122,23.8127,23.7731,23.6729
-50.1093,0.976694,0.480519,2,7,0,50.2284,0.275741,-0.109195,0.275741,-0.109195,3.26123e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8768,23.8021,23.7461,23.8194,23.8172,23.8008,23.8063,23.7957,23.7951,23.7639,23.7957,23.8319,23.804,23.7985,23.8095,23.7992,23.8193,23.7926,23.8174,23.775,23.7664,23.8067,23.8064,23.7654,23.6637
-49.9516,0.930122,0.480519,1,3,0,51.0621,0.278624,0.0132673,0.278624,0.0132673,3.26121e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8764,23.8525,23.7956,23.8221,23.8767,23.802,23.746,23.8192,23.8171,23.8006,23.8061,23.7955,23.7949,23.7637,23.7956,23.8317,23.8039,23.7984,23.8094,23.7991,23.8193,23.7926,23.8174,23.7751,23.7666,23.807,23.807,23.7663,23.6651
-51.1444,0.882813,0.480519,2,7,0,51.8467,0.269136,-0.0554485,0.269136,-0.0554485,3.26018e+07,1.37001e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7417,23.7736,23.7697,23.8766,23.8115,23.875,23.851,23.7939,23.8203,23.8747,23.7999,23.7437,23.8167,23.8144,23.7977,23.803,23.7922,23.7913,23.7599,23.7914,23.8273,23.7991,23.7932,23.8038,23.7931,23.8128,23.7856,23.8098,23.7668,23.7573,23.7967,23.7954,23.7525,23.649
-50.8145,0.901112,0.480519,3,7,0,52.3548,0.28413,0.21375,0.28413,0.21375,3.26324e+07,1.37065e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7831,23.7739,23.7443,23.7766,23.773,23.8804,23.8156,23.8797,23.8559,23.7993,23.8262,23.881,23.8067,23.751,23.8246,23.8229,23.8069,23.8127,23.8027,23.8024,23.7718,23.8041,23.8409,23.8136,23.8086,23.8204,23.8107,23.8317,23.8059,23.8317,23.7903,23.7832,23.8249,23.8264,23.7883,23.6894
-52.563,0.525694,0.480519,2,3,0,53.3988,0.293042,0.221663,0.293042,0.221663,3.26438e+07,1.37089e+06,57571.6,23.8163,23.7571,23.7829,23.7822,23.7838,23.7747,23.7452,23.7777,23.7742,23.8817,23.8171,23.8813,23.8576,23.8013,23.8282,23.8833,23.8092,23.7536,23.8275,23.8259,23.8102,23.8162,23.8065,23.8064,23.7761,23.8088,23.8459,23.8189,23.8143,23.8266,23.8173,23.8388,23.8135,23.84,23.7993,23.7932,23.8359,23.8385,23.8026,23.7058
-53.1396,1,0.480519,2,3,0,55.0915,0.303869,0.125233,0.303869,0.125233,3.26461e+07,1.37094e+06,57571.6,23.8163,23.7571,23.7829,23.7822,23.7838,23.7747,23.7452,23.7777,23.7742,23.8817,23.8171,23.8813,23.8577,23.8014,23.8283,23.8834,23.8093,23.7539,23.8277,23.8262,23.8105,23.8166,23.807,23.807,23.7767,23.8095,23.8467,23.8198,23.8154,23.8278,23.8187,23.8404,23.8154,23.8422,23.8019,23.7963,23.8396,23.843,23.8086,23.7136
-52.4418,0.812242,0.480519,3,9,0,52.8956,0.237306,-0.451035,0.237306,-0.451035,3.26258e+07,1.37052e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7834,23.7742,23.7447,23.777,23.7734,23.8808,23.816,23.88,23.8563,23.7997,23.8265,23.8813,23.8069,23.7511,23.8247,23.8228,23.8066,23.8123,23.8021,23.8016,23.7706,23.8027,23.839,23.8113,23.8059,23.817,23.8066,23.8267,23.7999,23.8243,23.7815,23.7719,23.8109,23.8089,23.7636,23.6563
-52.4418,0.0127203,0.480519,2,3,0,54.7317,0.237306,-0.451035,0.237306,-0.451035,3.26258e+07,1.37052e+06,57571.6,23.8162,23.7569,23.7827,23.782,23.7834,23.7742,23.7447,23.777,23.7734,23.8808,23.816,23.88,23.8563,23.7997,23.8265,23.8813,23.8069,23.7511,23.8247,23.8228,23.8066,23.8123,23.8021,23.8016,23.7706,23.8027,23.839,23.8113,23.8059,23.817,23.8066,23.8267,23.7999,23.8243,23.7815,23.7719,23.8109,23.8089,23.7636,23.6563
-51.1645,0.826628,0.480519,2,7,0,53.7893,0.258742,-0.283137,0.258742,-0.283137,3.26131e+07,1.37025e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8533,23.7965,23.8231,23.8777,23.803,23.747,23.8203,23.8182,23.8018,23.8072,23.7967,23.796,23.7648,23.7966,23.8327,23.8048,23.7991,23.81,23.7995,23.8195,23.7925,23.8169,23.7741,23.7648,23.8042,23.8029,23.7595,23.6551
-51.1217,0.372763,0.480519,2,3,0,53.45,0.260609,-0.257687,0.260609,-0.257687,3.26111e+07,1.37021e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.771,23.8781,23.8132,23.8769,23.8529,23.796,23.8226,23.8771,23.8025,23.7464,23.8196,23.8175,23.801,23.8065,23.7959,23.7952,23.7639,23.7957,23.8317,23.8037,23.7981,23.8089,23.7984,23.8183,23.7913,23.8156,23.7728,23.7634,23.8029,23.8016,23.7583,23.654
-51.9264,0.66346,0.480519,1,1,0,51.9333,0.263918,-0.373688,0.263918,-0.373688,3.26375e+07,1.37076e+06,57571.6,23.8163,23.7571,23.7829,23.7823,23.7838,23.7747,23.7452,23.7776,23.7742,23.8816,23.817,23.8811,23.8575,23.801,23.8279,23.8829,23.8087,23.7531,23.8269,23.8252,23.8093,23.8152,23.8053,23.8051,23.7745,23.8069,23.8437,23.8164,23.8115,23.8233,23.8135,23.8344,23.8084,23.834,23.7923,23.7846,23.8257,23.8261,23.7858,23.6841
-50.0204,0.736997,0.480519,2,7,0,52.3262,0.277382,-0.0702451,0.277382,-0.0702451,3.26121e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7723,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8007,23.8061,23.7956,23.7949,23.7638,23.7956,23.8318,23.8039,23.7984,23.8094,23.7991,23.8192,23.7926,23.8174,23.775,23.7664,23.8068,23.8067,23.7659,23.6644
-49.7922,0.992102,0.480519,2,5,0,50.2436,0.282908,0.0616957,0.282908,0.0616957,3.26182e+07,1.37036e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8233,23.8779,23.8033,23.7474,23.8207,23.8187,23.8024,23.808,23.7976,23.7971,23.7661,23.7981,23.8344,23.8067,23.8014,23.8127,23.8026,23.8231,23.7967,23.8219,23.78,23.772,23.8129,23.8135,23.774,23.6739
-49.7537,0.998971,0.480519,3,7,0,49.8135,0.283669,-0.0118591,0.283669,-0.0118591,3.2618e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8079,23.7975,23.7969,23.7659,23.798,23.8343,23.8066,23.8013,23.8126,23.8025,23.823,23.7966,23.8218,23.7799,23.7719,23.8128,23.8135,23.774,23.674
-49.8741,0.989134,0.480519,2,7,0,49.8997,0.279825,0.0290114,0.279825,0.0290114,3.26137e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8066,23.7961,23.7954,23.7643,23.7962,23.8324,23.8046,23.7992,23.8103,23.8,23.8203,23.7937,23.8186,23.7764,23.768,23.8086,23.8087,23.7684,23.6675
-51.6601,0.820164,0.480519,2,3,0,52.0764,0.265619,0.0981064,0.265619,0.0981064,3.25996e+07,1.36997e+06,57571.6,23.8153,23.7558,23.7812,23.7801,23.7812,23.7715,23.7416,23.7735,23.7695,23.8764,23.8113,23.8748,23.8507,23.7936,23.82,23.8744,23.7995,23.7433,23.8162,23.8139,23.7972,23.8024,23.7915,23.7906,23.7591,23.7906,23.8264,23.7981,23.7922,23.8027,23.7918,23.8114,23.7841,23.808,23.7649,23.7551,23.7942,23.7926,23.749,23.6447
-50.259,1,0.480519,2,3,0,51.3415,0.279205,0.200404,0.279205,0.200404,3.2625e+07,1.3705e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8547,23.7981,23.8248,23.8795,23.8051,23.7493,23.8228,23.8209,23.8047,23.8104,23.8002,23.7998,23.7689,23.8011,23.8376,23.8101,23.8049,23.8164,23.8064,23.8271,23.8009,23.8263,23.7845,23.7768,23.8179,23.8186,23.7792,23.679
-49.8281,0.994245,0.480519,2,7,0,50.7491,0.287696,-0.011107,0.287696,-0.011107,3.26227e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.879,23.8141,23.8779,23.8541,23.7973,23.824,23.8787,23.8042,23.7484,23.8218,23.8198,23.8036,23.8093,23.799,23.7986,23.7677,23.7999,23.8364,23.8088,23.8037,23.8151,23.8052,23.8259,23.7998,23.8253,23.7836,23.7761,23.8175,23.8186,23.7801,23.6811
-49.8201,0.962615,0.480519,1,3,0,50.2428,0.280946,0.0163669,0.280946,0.0163669,3.26148e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7965,23.7958,23.7648,23.7967,23.8329,23.8051,23.7997,23.8109,23.8007,23.821,23.7945,23.8195,23.7773,23.7691,23.8097,23.81,23.7699,23.6693
-49.9262,0.9379,0.480519,1,3,0,50.4581,0.289288,0.0255533,0.289288,0.0255533,3.26247e+07,1.37049e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7488,23.8223,23.8204,23.8042,23.8099,23.7997,23.7993,23.7685,23.8007,23.8372,23.8098,23.8047,23.8162,23.8064,23.8272,23.8011,23.8267,23.7852,23.7779,23.8194,23.8208,23.7827,23.684
-50.6844,0.910032,0.480519,3,7,0,51.0622,0.292573,0.117552,0.292573,0.117552,3.26325e+07,1.37066e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7442,23.7764,23.7728,23.8802,23.8154,23.8794,23.8556,23.7991,23.8259,23.8808,23.8064,23.7507,23.8244,23.8226,23.8066,23.8125,23.8024,23.8022,23.7716,23.8039,23.8407,23.8135,23.8086,23.8205,23.8109,23.8319,23.8063,23.8323,23.7911,23.7844,23.8265,23.8284,23.7914,23.6939
-51.5441,0.972218,0.480519,3,7,0,51.7208,0.26398,-0.154079,0.26398,-0.154079,3.2602e+07,1.37002e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8512,23.7941,23.8206,23.875,23.8001,23.7439,23.817,23.8147,23.798,23.8033,23.7925,23.7916,23.7601,23.7917,23.8275,23.7993,23.7934,23.804,23.7932,23.8128,23.7856,23.8096,23.7665,23.7567,23.7959,23.7943,23.7506,23.6463
-51.881,0.90336,0.480519,2,3,0,52.9652,0.277196,-0.307922,0.277196,-0.307922,3.26393e+07,1.3708e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7837,23.7746,23.7451,23.7775,23.774,23.8815,23.8169,23.881,23.8573,23.8009,23.8279,23.8828,23.8087,23.7531,23.8268,23.8252,23.8094,23.8153,23.8054,23.8053,23.7748,23.8073,23.8442,23.817,23.8122,23.8242,23.8146,23.8357,23.8101,23.836,23.7947,23.7877,23.8295,23.8309,23.7925,23.693
-51.4563,1,0.480519,2,3,0,51.7324,0.266537,-0.0991989,0.266537,-0.0991989,3.26008e+07,1.36999e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.875,23.8509,23.7938,23.8202,23.8746,23.7997,23.7435,23.8165,23.8142,23.7975,23.8027,23.7919,23.791,23.7595,23.7911,23.8269,23.7986,23.7927,23.8033,23.7925,23.8122,23.7849,23.8089,23.7659,23.7561,23.7953,23.7938,23.7505,23.6464
-50.716,0.981844,0.480519,2,7,0,52.109,0.277411,-0.251603,0.277411,-0.251603,3.26299e+07,1.3706e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7738,23.7442,23.7765,23.7729,23.8802,23.8155,23.8795,23.8557,23.7991,23.8259,23.8807,23.8064,23.7506,23.8242,23.8224,23.8064,23.8122,23.802,23.8017,23.771,23.8033,23.8399,23.8125,23.8075,23.8191,23.8093,23.8301,23.804,23.8296,23.788,23.7804,23.8217,23.8226,23.7834,23.6832
-49.903,0.994251,0.480519,2,5,0,50.8316,0.279331,-0.0253298,0.279331,-0.0253298,3.26131e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8766,23.8526,23.7957,23.8223,23.8769,23.8022,23.7462,23.8194,23.8173,23.8009,23.8064,23.7959,23.7952,23.7641,23.796,23.8322,23.8043,23.7988,23.8099,23.7996,23.8199,23.7933,23.8181,23.7759,23.7675,23.808,23.808,23.7676,23.6665
-50.0792,0.995305,0.480519,2,3,0,50.1402,0.286094,-0.124549,0.286094,-0.124549,3.26255e+07,1.37051e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8247,23.8794,23.805,23.7492,23.8226,23.8207,23.8046,23.8103,23.8001,23.7997,23.7689,23.8011,23.8377,23.8102,23.8051,23.8167,23.8068,23.8276,23.8015,23.8271,23.7855,23.7781,23.8195,23.8207,23.7823,23.6832
-50.0792,0.666815,0.480519,1,1,0,50.9299,0.286094,-0.124549,0.286094,-0.124549,3.26255e+07,1.37051e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8247,23.8794,23.805,23.7492,23.8226,23.8207,23.8046,23.8103,23.8001,23.7997,23.7689,23.8011,23.8377,23.8102,23.8051,23.8167,23.8068,23.8276,23.8015,23.8271,23.7855,23.7781,23.8195,23.8207,23.7823,23.6832
-50.0284,0.998317,0.480519,2,7,0,50.17,0.277299,-0.0680007,0.277299,-0.0680007,3.26119e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8221,23.8767,23.802,23.746,23.8192,23.817,23.8006,23.8061,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.7989,23.8191,23.7925,23.8172,23.7749,23.7663,23.8066,23.8065,23.7656,23.6642
-49.9415,1,0.480519,3,7,0,50.0782,0.285796,-0.100356,0.285796,-0.100356,3.26235e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8143,23.8781,23.8543,23.7975,23.8243,23.879,23.8045,23.7486,23.8221,23.8202,23.804,23.8097,23.7994,23.799,23.7681,23.8003,23.8368,23.8092,23.8041,23.8156,23.8057,23.8263,23.8002,23.8257,23.784,23.7765,23.8178,23.8189,23.7802,23.6809
-53.9489,0.860866,0.480519,3,7,0,54.0402,0.301721,0.188133,0.301721,0.188133,3.26496e+07,1.37102e+06,57571.6,23.8164,23.7572,23.7831,23.7825,23.7841,23.775,23.7456,23.7781,23.7747,23.8823,23.8177,23.882,23.8584,23.8021,23.8292,23.8843,23.8103,23.7548,23.8288,23.8273,23.8117,23.8179,23.8083,23.8084,23.7782,23.811,23.8483,23.8216,23.8172,23.8297,23.8207,23.8425,23.8175,23.8445,23.8042,23.7988,23.8421,23.8456,23.8112,23.7162
-51.1635,1,0.480519,1,1,0,53.2496,0.294304,0.136455,0.294304,0.136455,3.2636e+07,1.37073e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8806,23.8159,23.8799,23.8562,23.7997,23.8266,23.8815,23.8072,23.7516,23.8253,23.8235,23.8076,23.8136,23.8036,23.8034,23.7729,23.8054,23.8423,23.8151,23.8103,23.8223,23.8128,23.8341,23.8085,23.8348,23.7938,23.7873,23.8296,23.8319,23.7954,23.6983
-52.1193,0.987286,0.480519,3,7,0,52.2014,0.263787,0.0940156,0.263787,0.0940156,3.25972e+07,1.36992e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7414,23.7733,23.7693,23.8762,23.811,23.8745,23.8504,23.7932,23.8196,23.8739,23.799,23.7427,23.8156,23.8132,23.7965,23.8016,23.7907,23.7897,23.7582,23.7896,23.8253,23.797,23.791,23.8014,23.7904,23.8099,23.7825,23.8063,23.763,23.7529,23.7918,23.7899,23.7458,23.6411
-49.9466,1,0.480519,3,7,0,52.3815,0.278697,-0.0115251,0.278697,-0.0115251,3.26122e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8221,23.8767,23.802,23.746,23.8192,23.8171,23.8006,23.8061,23.7956,23.7949,23.7637,23.7956,23.8318,23.8039,23.7984,23.8094,23.7991,23.8193,23.7927,23.8175,23.7752,23.7667,23.8071,23.8071,23.7664,23.6652
-50.0953,0.946502,0.480519,1,3,0,50.8221,0.276136,0.0944871,0.276136,0.0944871,3.26118e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7723,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8006,23.8061,23.7955,23.7949,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.7989,23.8191,23.7924,23.8171,23.7747,23.7661,23.8064,23.8061,23.7651,23.6635
-49.8669,0.999894,0.480519,2,7,0,50.165,0.280028,0.069707,0.280028,0.069707,3.26152e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.82,23.8179,23.8016,23.8071,23.7966,23.796,23.7649,23.7968,23.8331,23.8053,23.7999,23.8111,23.8008,23.8212,23.7947,23.8196,23.7775,23.7692,23.8098,23.8101,23.7699,23.6691
-51.7057,0.863802,0.480519,3,7,0,52.9213,0.264427,0.363319,0.264427,0.363319,3.26358e+07,1.37073e+06,57571.6,23.8162,23.757,23.7828,23.7822,23.7837,23.7745,23.7451,23.7774,23.7739,23.8814,23.8167,23.8808,23.8571,23.8007,23.8276,23.8825,23.8083,23.7527,23.8264,23.8246,23.8087,23.8146,23.8046,23.8044,23.7738,23.8062,23.8429,23.8156,23.8106,23.8223,23.8125,23.8333,23.8073,23.8328,23.7911,23.7833,23.8243,23.8247,23.7842,23.6825
-51.2978,1,0.480519,2,3,0,51.531,0.260375,0.241698,0.260375,0.241698,3.26084e+07,1.37015e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8764,23.8524,23.7955,23.822,23.8765,23.8018,23.7457,23.8189,23.8167,23.8002,23.8055,23.7949,23.7941,23.7628,23.7945,23.8305,23.8024,23.7967,23.8074,23.7968,23.8166,23.7895,23.8137,23.7708,23.7612,23.8005,23.799,23.7555,23.6509
-51.1107,1,0.480519,1,1,0,51.3759,0.261185,0.249445,0.261185,0.249445,3.26105e+07,1.37019e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.7709,23.878,23.8131,23.8768,23.8528,23.7959,23.8225,23.877,23.8023,23.7463,23.8194,23.8173,23.8008,23.8062,23.7956,23.7949,23.7637,23.7954,23.8314,23.8034,23.7978,23.8086,23.798,23.8179,23.7909,23.8152,23.7724,23.763,23.8025,23.8012,23.7579,23.6537
-50.3939,0.972145,0.480519,2,7,0,51.4902,0.278467,0.219285,0.278467,0.219285,3.26265e+07,1.37053e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7724,23.8797,23.8149,23.8789,23.855,23.7984,23.8251,23.8799,23.8055,23.7497,23.8232,23.8213,23.8052,23.811,23.8008,23.8004,23.7696,23.8018,23.8383,23.8108,23.8057,23.8172,23.8073,23.828,23.8019,23.8273,23.7856,23.7779,23.819,23.8198,23.7804,23.6802
