# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-51.7667,0.946986,0.458548,2,3,0,51.8791,0.268951,0.346051,0.268951,0.346051,3.26373e+07,1.37076e+06,57571.6,23.8163,23.757,23.7829,23.7822,23.7837,23.7746,23.7451,23.7775,23.774,23.8815,23.8168,23.8809,23.8573,23.8008,23.8277,23.8827,23.8085,23.7529,23.8266,23.8249,23.809,23.815,23.805,23.8048,23.7743,23.8067,23.8435,23.8162,23.8113,23.8231,23.8134,23.8344,23.8085,23.8341,23.7926,23.7851,23.8264,23.8271,23.7875,23.6866
-50.9556,0.991405,0.458548,2,3,0,51.8925,0.264153,0.217264,0.264153,0.217264,3.26094e+07,1.37017e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7955,23.8221,23.8766,23.8019,23.7458,23.819,23.8168,23.8004,23.8057,23.7951,23.7944,23.7631,23.7948,23.8309,23.8028,23.7972,23.808,23.7974,23.8173,23.7903,23.8147,23.7719,23.7626,23.8021,23.8009,23.758,23.6542
-51.9199,0.935849,0.458548,2,3,0,52.0313,0.259108,0.209557,0.259108,0.209557,3.26024e+07,1.37002e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8514,23.7944,23.8209,23.8752,23.8004,23.7442,23.8173,23.815,23.7983,23.8036,23.7928,23.7919,23.7605,23.792,23.8278,23.7996,23.7937,23.8042,23.7934,23.813,23.7856,23.8095,23.7664,23.7564,23.7953,23.7934,23.7491,23.6439
-50.564,0.881227,0.458548,2,3,0,52.0885,0.267017,0.239921,0.267017,0.239921,3.2616e+07,1.37031e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7752,23.7715,23.8786,23.8137,23.8775,23.8536,23.7967,23.8234,23.878,23.8034,23.7474,23.8207,23.8187,23.8023,23.8078,23.7974,23.7968,23.7657,23.7976,23.8338,23.806,23.8005,23.8115,23.8012,23.8214,23.7947,23.8194,23.7769,23.7681,23.8081,23.8075,23.7656,23.6628
-50.3875,1,0.458548,2,3,0,50.5767,0.271786,0.239847,0.271786,0.239847,3.26216e+07,1.37043e+06,57571.6,23.8159,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8782,23.8544,23.7977,23.8244,23.8791,23.8046,23.7487,23.8221,23.8201,23.8039,23.8095,23.7992,23.7987,23.7678,23.7998,23.8362,23.8086,23.8033,23.8146,23.8044,23.8249,23.7985,23.8235,23.7814,23.7731,23.8137,23.8137,23.773,23.6714
-49.864,0.889787,0.458548,2,5,0,50.9762,0.280291,0.0840303,0.280291,0.0840303,3.26161e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8783,23.8133,23.8771,23.8531,23.7963,23.8229,23.8775,23.8029,23.7469,23.8202,23.8182,23.8019,23.8074,23.797,23.7964,23.7653,23.7973,23.8335,23.8058,23.8004,23.8116,23.8014,23.8218,23.7953,23.8203,23.7782,23.77,23.8107,23.811,23.7709,23.6703
-49.8779,0.993652,0.458548,3,7,0,50.2588,0.279754,-0.0646903,0.279754,-0.0646903,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8198,23.8178,23.8014,23.8069,23.7964,23.7958,23.7647,23.7966,23.8329,23.8051,23.7996,23.8108,23.8005,23.8208,23.7943,23.8193,23.7771,23.7688,23.8094,23.8095,23.7693,23.6684
-49.889,0.985642,0.458548,2,7,0,50.4923,0.279783,0.0962181,0.279783,0.0962181,3.26162e+07,1.37032e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8133,23.8771,23.8532,23.7963,23.823,23.8775,23.8029,23.747,23.8203,23.8182,23.8019,23.8074,23.797,23.7964,23.7654,23.7973,23.8336,23.8058,23.8004,23.8116,23.8014,23.8218,23.7953,23.8203,23.7782,23.77,23.8107,23.8109,23.7708,23.6701
-50.2875,0.994335,0.458548,2,7,0,50.5787,0.273273,0.220453,0.273273,0.220453,3.26206e+07,1.37041e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8142,23.878,23.8542,23.7974,23.8241,23.8788,23.8043,23.7484,23.8218,23.8198,23.8035,23.8092,23.7988,23.7983,23.7673,23.7994,23.8357,23.8081,23.8028,23.814,23.8039,23.8243,23.7979,23.8229,23.7808,23.7726,23.8131,23.8132,23.7726,23.6711
-50.5588,0.756821,0.458548,2,7,0,51.8424,0.273057,-0.00368545,0.273057,-0.00368545,3.26055e+07,1.37009e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7945,23.821,23.8754,23.8006,23.7445,23.8176,23.8153,23.7987,23.8041,23.7934,23.7926,23.7612,23.7929,23.8288,23.8008,23.7951,23.8058,23.7952,23.8152,23.7882,23.8126,23.7699,23.7607,23.8005,23.7997,23.7577,23.6551
-49.9078,0.99964,0.458548,2,7,0,50.6143,0.279163,-0.0827572,0.279163,-0.0827572,3.26148e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.7961,23.8227,23.8772,23.8026,23.7466,23.8199,23.8178,23.8015,23.807,23.7965,23.7959,23.7648,23.7967,23.8329,23.8051,23.7997,23.8109,23.8006,23.8209,23.7944,23.8193,23.7771,23.7688,23.8093,23.8095,23.7692,23.6682
-49.9037,0.990517,0.458548,3,7,0,50.2646,0.279231,-0.0743932,0.279231,-0.0743932,3.26144e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8025,23.7465,23.8198,23.8177,23.8014,23.8068,23.7964,23.7957,23.7646,23.7966,23.8328,23.805,23.7995,23.8107,23.8004,23.8207,23.7942,23.8191,23.7769,23.7685,23.8091,23.8092,23.7689,23.6679
-49.8468,0.99841,0.458548,3,7,0,49.9457,0.28138,-0.0915522,0.28138,-0.0915522,3.26178e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7966,23.8232,23.8779,23.8033,23.7473,23.8207,23.8186,23.8023,23.8079,23.7975,23.797,23.766,23.7979,23.8343,23.8066,23.8012,23.8125,23.8024,23.8228,23.7964,23.8215,23.7795,23.7715,23.8123,23.8127,23.773,23.6726
-50.1319,0.969783,0.458548,2,3,0,50.1617,0.286892,-0.124169,0.286892,-0.124169,3.26264e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8547,23.7981,23.8248,23.8796,23.8052,23.7494,23.8229,23.821,23.8049,23.8106,23.8004,23.8,23.7693,23.8015,23.8381,23.8106,23.8056,23.8172,23.8073,23.8281,23.8021,23.8278,23.7862,23.7789,23.8204,23.8217,23.7834,23.6845
-51.5835,0.948459,0.458548,2,3,0,52.294,0.293539,0.172993,0.293539,0.172993,3.26385e+07,1.37078e+06,57571.6,23.8161,23.7569,23.7827,23.7819,23.7834,23.7742,23.7447,23.7771,23.7735,23.881,23.8163,23.8804,23.8567,23.8002,23.8271,23.8821,23.8079,23.7523,23.826,23.8243,23.8085,23.8145,23.8046,23.8044,23.774,23.8065,23.8435,23.8163,23.8116,23.8237,23.8143,23.8356,23.8102,23.8364,23.7955,23.7892,23.8316,23.834,23.7976,23.7006
-50.2131,0.989437,0.458548,3,7,0,52.5067,0.274513,-0.204705,0.274513,-0.204705,3.262e+07,1.37039e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.8779,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8216,23.8196,23.8033,23.8089,23.7986,23.798,23.7671,23.7991,23.8354,23.8078,23.8024,23.8137,23.8036,23.824,23.7976,23.8226,23.7805,23.7723,23.8129,23.813,23.7725,23.6712
-50.2175,0.976486,0.458548,3,11,0,50.6157,0.287463,0.129947,0.287463,0.129947,3.26275e+07,1.37055e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7723,23.8796,23.8148,23.8787,23.8549,23.7983,23.825,23.8798,23.8054,23.7496,23.8231,23.8213,23.8052,23.811,23.8008,23.8004,23.7697,23.8019,23.8386,23.8111,23.8061,23.8178,23.808,23.8288,23.8029,23.8285,23.7871,23.7798,23.8214,23.8228,23.7847,23.686
-49.9479,0.984685,0.458548,3,7,0,50.4624,0.278417,0.0759053,0.278417,0.0759053,3.26135e+07,1.37026e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8024,23.7463,23.8196,23.8175,23.8011,23.8066,23.7961,23.7954,23.7643,23.7962,23.8324,23.8046,23.7991,23.8102,23.7999,23.8202,23.7936,23.8184,23.7762,23.7677,23.8082,23.8082,23.7677,23.6665
-51.088,0.926264,0.458548,3,7,0,51.1691,0.269841,0.0191916,0.269841,0.0191916,3.26018e+07,1.37001e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7716,23.7417,23.7736,23.7697,23.8766,23.8115,23.875,23.851,23.7939,23.8203,23.8747,23.7998,23.7436,23.8167,23.8144,23.7977,23.8029,23.7922,23.7913,23.7598,23.7914,23.8272,23.7991,23.7932,23.8038,23.7931,23.8128,23.7857,23.8098,23.7669,23.7574,23.7968,23.7956,23.7528,23.6494
-49.9194,0.992868,0.458548,3,7,0,51.1822,0.278932,-0.0879758,0.278932,-0.0879758,3.26148e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8132,23.8769,23.8529,23.7961,23.8227,23.8773,23.8026,23.7466,23.8199,23.8178,23.8015,23.807,23.7965,23.7959,23.7648,23.7967,23.8329,23.8051,23.7997,23.8109,23.8006,23.8209,23.7944,23.8193,23.7771,23.7687,23.8093,23.8094,23.7691,23.6681
-50.0774,0.98209,0.458548,3,7,0,50.5004,0.276969,-0.0383738,0.276969,-0.0383738,3.26105e+07,1.3702e+06,57571.6,23.8155,23.7561,23.7815,23.7805,23.7818,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8017,23.7456,23.8188,23.8167,23.8002,23.8056,23.795,23.7943,23.7631,23.7949,23.8311,23.8031,23.7976,23.8086,23.7982,23.8183,23.7916,23.8163,23.7739,23.7652,23.8054,23.8052,23.7642,23.6626
-49.7904,0.994855,0.458548,3,7,0,50.3318,0.282293,0.0512294,0.282293,0.0512294,3.26171e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8134,23.8772,23.8533,23.7964,23.8231,23.8777,23.8031,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7967,23.7656,23.7976,23.8339,23.8062,23.8009,23.8121,23.802,23.8224,23.796,23.8211,23.7791,23.7711,23.8119,23.8124,23.7727,23.6724
-50.3378,0.982158,0.458548,3,7,0,50.6679,0.274639,-0.0214323,0.274639,-0.0214323,3.26075e+07,1.37013e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8758,23.8518,23.7948,23.8213,23.8758,23.801,23.7449,23.8181,23.8158,23.7993,23.8047,23.794,23.7933,23.762,23.7937,23.8297,23.8017,23.7961,23.8069,23.7964,23.8164,23.7895,23.814,23.7715,23.7625,23.8025,23.8019,23.7603,23.6581
-55.3077,0.612614,0.458548,2,7,0,58.3091,0.255036,0.0435852,0.255036,0.0435852,3.25846e+07,1.36965e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7803,23.7705,23.7404,23.7721,23.768,23.8747,23.8094,23.8727,23.8484,23.7911,23.8173,23.8714,23.7963,23.7398,23.8125,23.8099,23.7929,23.7978,23.7865,23.7853,23.7534,23.7845,23.8198,23.7911,23.7847,23.7945,23.7831,23.8021,23.774,23.797,23.753,23.7418,23.7796,23.7763,23.7298,23.6225
-50.6371,0.993055,0.458548,3,7,0,55.1008,0.274125,0.262436,0.274125,0.262436,3.26278e+07,1.37056e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.783,23.7737,23.7441,23.7763,23.7727,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8804,23.806,23.7502,23.8237,23.8219,23.8058,23.8116,23.8014,23.801,23.7702,23.8024,23.839,23.8115,23.8064,23.8179,23.808,23.8287,23.8025,23.8279,23.7861,23.7783,23.8193,23.8199,23.78,23.6792
-50.1062,1,0.458548,2,3,0,50.6346,0.275345,0.144396,0.275345,0.144396,3.26145e+07,1.37028e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.853,23.7962,23.8228,23.8773,23.8027,23.7467,23.82,23.8179,23.8015,23.807,23.7966,23.7959,23.7648,23.7967,23.8329,23.8051,23.7997,23.8107,23.8004,23.8207,23.7941,23.8189,23.7766,23.7681,23.8085,23.8083,23.7675,23.6659
-50.4131,0.992322,0.458548,2,5,0,50.6101,0.269675,0.229654,0.269675,0.229654,3.26176e+07,1.37034e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8236,23.8782,23.8037,23.7478,23.8211,23.8191,23.8027,23.8083,23.7979,23.7973,23.7663,23.7982,23.8345,23.8067,23.8013,23.8124,23.8022,23.8224,23.7958,23.8207,23.7784,23.7698,23.81,23.8097,23.7683,23.666
-50.6436,0.859315,0.458548,2,3,0,51.2327,0.269788,0.278542,0.269788,0.278542,3.26254e+07,1.37051e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.7439,23.7762,23.7725,23.8798,23.815,23.8789,23.8551,23.7985,23.8252,23.88,23.8056,23.7498,23.8232,23.8214,23.8052,23.8109,23.8007,23.8002,23.7694,23.8015,23.838,23.8104,23.8052,23.8166,23.8066,23.8271,23.8008,23.826,23.784,23.7759,23.8165,23.8166,23.776,23.6743
-51.271,0.761669,0.458548,1,1,0,51.3141,0.270952,0.316089,0.270952,0.316089,3.26336e+07,1.37068e+06,57571.6,23.8162,23.7569,23.7827,23.7819,23.7834,23.7742,23.7447,23.777,23.7735,23.8809,23.8162,23.8803,23.8565,23.8,23.8269,23.8818,23.8075,23.7518,23.8255,23.8237,23.8078,23.8136,23.8036,23.8033,23.7727,23.805,23.8417,23.8144,23.8094,23.8211,23.8113,23.8321,23.8061,23.8317,23.7901,23.7824,23.8236,23.8243,23.7845,23.6837
-51.271,0.0479794,0.458548,1,1,0,53.6963,0.270952,0.316089,0.270952,0.316089,3.26336e+07,1.37068e+06,57571.6,23.8162,23.7569,23.7827,23.7819,23.7834,23.7742,23.7447,23.777,23.7735,23.8809,23.8162,23.8803,23.8565,23.8,23.8269,23.8818,23.8075,23.7518,23.8255,23.8237,23.8078,23.8136,23.8036,23.8033,23.7727,23.805,23.8417,23.8144,23.8094,23.8211,23.8113,23.8321,23.8061,23.8317,23.7901,23.7824,23.8236,23.8243,23.7845,23.6837
-51.5883,1,0.458548,2,3,0,51.8534,0.257144,0.263083,0.257144,0.263083,3.26078e+07,1.37014e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8764,23.8525,23.7955,23.8221,23.8765,23.8018,23.7457,23.8189,23.8167,23.8002,23.8055,23.7948,23.7941,23.7627,23.7944,23.8303,23.8022,23.7965,23.8072,23.7965,23.8162,23.7891,23.8132,23.7702,23.7604,23.7995,23.7978,23.7537,23.6485
-50.3354,0.916768,0.458548,2,7,0,53.4814,0.27349,0.102305,0.27349,0.102305,3.26092e+07,1.37017e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8761,23.8521,23.7952,23.8217,23.8762,23.8015,23.7454,23.8186,23.8164,23.7999,23.8053,23.7947,23.794,23.7627,23.7945,23.8305,23.8026,23.7969,23.8078,23.7974,23.8174,23.7906,23.8151,23.7726,23.7637,23.8037,23.8031,23.7615,23.6592
-49.8448,0.993154,0.458548,2,7,0,53.96,0.287732,-0.0296848,0.287732,-0.0296848,3.2623e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7484,23.8219,23.8199,23.8037,23.8094,23.7991,23.7987,23.7678,23.8,23.8365,23.8089,23.8038,23.8153,23.8054,23.8261,23.8,23.8255,23.7838,23.7763,23.8177,23.8188,23.7804,23.6814
-50.0213,0.978374,0.458548,3,7,0,50.3791,0.281174,-0.152828,0.281174,-0.152828,3.26221e+07,1.37044e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7718,23.8791,23.8142,23.878,23.8542,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.8199,23.8037,23.8094,23.7991,23.7986,23.7677,23.7998,23.8363,23.8087,23.8035,23.8149,23.8048,23.8254,23.7992,23.8245,23.7827,23.7748,23.8159,23.8165,23.7771,23.6771
-50.2799,0.995719,0.458548,2,7,0,50.4073,0.272252,-0.177663,0.272252,-0.177663,3.26142e+07,1.37027e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7962,23.8228,23.8774,23.8027,23.7468,23.82,23.8179,23.8015,23.807,23.7965,23.7959,23.7648,23.7967,23.8328,23.805,23.7995,23.8106,23.8002,23.8204,23.7937,23.8185,23.7761,23.7674,23.8076,23.8072,23.7659,23.6638
-50.2971,0.981981,0.458548,2,3,0,50.4197,0.27376,-0.223182,0.27376,-0.223182,3.26215e+07,1.37043e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.879,23.8045,23.7486,23.822,23.8201,23.8038,23.8095,23.7991,23.7986,23.7677,23.7998,23.8362,23.8085,23.8032,23.8145,23.8044,23.8249,23.7985,23.8236,23.7816,23.7734,23.814,23.8142,23.7737,23.6724
-50.7441,0.916503,0.458548,3,7,0,51.1096,0.281878,0.225548,0.281878,0.225548,3.26314e+07,1.37063e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7738,23.7443,23.7766,23.773,23.8803,23.8155,23.8795,23.8558,23.7992,23.826,23.8809,23.8066,23.7508,23.8244,23.8227,23.8066,23.8125,23.8024,23.8021,23.7714,23.8037,23.8405,23.8131,23.8081,23.8199,23.8101,23.831,23.8051,23.8308,23.7894,23.7821,23.8236,23.8249,23.7864,23.6871
-50.6061,1,0.458548,2,3,0,50.9606,0.271236,0.106102,0.271236,0.106102,3.26068e+07,1.37012e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8758,23.8518,23.7948,23.8213,23.8757,23.801,23.7449,23.818,23.8158,23.7992,23.8046,23.7939,23.7931,23.7618,23.7935,23.8295,23.8014,23.7957,23.8065,23.796,23.8159,23.7889,23.8133,23.7706,23.7615,23.8012,23.8004,23.7582,23.6554
-50.4871,0.965772,0.458548,3,7,0,52.1513,0.293552,-0.0733182,0.293552,-0.0733182,3.26311e+07,1.37063e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.88,23.8152,23.8791,23.8554,23.7988,23.8256,23.8804,23.8061,23.7503,23.8239,23.8221,23.8061,23.8119,23.8019,23.8016,23.7709,23.8033,23.8401,23.8128,23.8079,23.8197,23.8101,23.8311,23.8054,23.8314,23.7902,23.7834,23.8255,23.8274,23.7904,23.6929
-50.0099,0.856874,0.458548,3,7,0,52.3409,0.277354,-0.0888205,0.277354,-0.0888205,3.26129e+07,1.37025e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7747,23.7708,23.8779,23.8129,23.8766,23.8527,23.7958,23.8224,23.8769,23.8022,23.7462,23.8195,23.8174,23.801,23.8064,23.7959,23.7952,23.7641,23.796,23.8321,23.8043,23.7988,23.8099,23.7996,23.8198,23.7931,23.8179,23.7757,23.7671,23.8075,23.8074,23.7667,23.6653
-50.2305,0.788304,0.458548,3,7,0,51.9679,0.273988,0.207555,0.273988,0.207555,3.26197e+07,1.37039e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.8239,23.8786,23.804,23.7481,23.8215,23.8195,23.8033,23.8088,23.7985,23.798,23.767,23.799,23.8353,23.8076,23.8023,23.8136,23.8034,23.8238,23.7974,23.8224,23.7803,23.772,23.8126,23.8126,23.7721,23.6706
-49.9779,0.980497,0.458548,2,3,0,50.3439,0.278157,0.134972,0.278157,0.134972,3.2617e+07,1.37033e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8185,23.8022,23.8078,23.7974,23.7968,23.7657,23.7977,23.834,23.8063,23.8009,23.8121,23.8019,23.8223,23.7958,23.8208,23.7787,23.7704,23.8111,23.8113,23.771,23.6701
-51.3497,0.979795,0.458548,4,15,0,51.5167,0.258589,0.364439,0.258589,0.364439,3.26292e+07,1.37059e+06,57571.6,23.8161,23.7568,23.7826,23.7819,23.7833,23.7741,23.7445,23.7769,23.7733,23.8806,23.8159,23.8799,23.8562,23.7996,23.8264,23.8813,23.8069,23.7512,23.8247,23.8229,23.8068,23.8126,23.8025,23.8021,23.7713,23.8035,23.84,23.8125,23.8073,23.8187,23.8087,23.8292,23.8028,23.8279,23.7858,23.7774,23.8177,23.8173,23.7754,23.6722
-51.2397,1,0.458548,3,9,0,51.5414,0.296368,-0.112365,0.296368,-0.112365,3.26365e+07,1.37074e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8806,23.8159,23.88,23.8562,23.7997,23.8266,23.8815,23.8073,23.7516,23.8253,23.8236,23.8077,23.8137,23.8038,23.8036,23.7731,23.8056,23.8425,23.8153,23.8106,23.8227,23.8132,23.8345,23.809,23.8353,23.7943,23.788,23.8305,23.8329,23.7967,23.7
-50.2751,0.980901,0.458548,2,3,0,52.2892,0.29094,0.0895827,0.29094,0.0895827,3.26289e+07,1.37058e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7984,23.8252,23.88,23.8056,23.7498,23.8234,23.8216,23.8055,23.8113,23.8012,23.8008,23.7701,23.8024,23.8391,23.8117,23.8068,23.8185,23.8088,23.8297,23.8039,23.8297,23.7883,23.7813,23.8232,23.8248,23.7873,23.6892
-50.0078,1,0.458548,2,3,0,50.2726,0.289615,0.0546109,0.289615,0.0546109,3.26258e+07,1.37052e+06,57571.6,23.8158,23.7565,23.7821,23.7813,23.7826,23.7732,23.7436,23.7758,23.7721,23.8793,23.8145,23.8784,23.8545,23.7979,23.8246,23.8793,23.8049,23.7491,23.8226,23.8207,23.8046,23.8103,23.8001,23.7997,23.7689,23.8011,23.8377,23.8103,23.8052,23.8168,23.807,23.8278,23.8018,23.8275,23.786,23.7788,23.8204,23.8218,23.7838,23.6853
-50.1741,0.982094,0.458548,3,7,0,50.812,0.274159,-0.182953,0.274159,-0.182953,3.2617e+07,1.37033e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8136,23.8774,23.8535,23.7967,23.8233,23.8779,23.8034,23.7474,23.8207,23.8187,23.8024,23.8079,23.7975,23.7969,23.7659,23.7978,23.8341,23.8063,23.8009,23.8121,23.8018,23.8222,23.7956,23.8205,23.7783,23.7699,23.8103,23.8102,23.7694,23.6679
-50.4735,0.967932,0.458548,3,7,0,50.7478,0.268793,-0.246404,0.268793,-0.246404,3.2619e+07,1.37037e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7755,23.7718,23.879,23.8141,23.8779,23.854,23.7973,23.8239,23.8786,23.8041,23.7482,23.8215,23.8195,23.8032,23.8088,23.7984,23.7979,23.7669,23.7988,23.8351,23.8074,23.802,23.8132,23.803,23.8233,23.7967,23.8216,23.7793,23.7707,23.811,23.8107,23.7693,23.667
-50.735,0.899753,0.458548,1,3,0,50.9242,0.273343,-0.273541,0.273343,-0.273541,3.26287e+07,1.37058e+06,57571.6,23.816,23.7567,23.7824,23.7816,23.7831,23.7738,23.7442,23.7765,23.7728,23.8802,23.8154,23.8794,23.8556,23.799,23.8258,23.8806,23.8062,23.7505,23.824,23.8222,23.8061,23.8119,23.8018,23.8014,23.7706,23.8029,23.8394,23.812,23.8069,23.8184,23.8085,23.8292,23.8031,23.8285,23.7867,23.7789,23.8199,23.8205,23.7806,23.6798
