# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-26 21:07:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpqyqz0r3g/up79hxi8.json
# random
#   seed = 4883
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/snia/snia-20230726220732.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-50.0502,0.997964,0.418132,3,7,0,51.0681,0.276393,-0.139388,0.276393,-0.139388,3.26153e+07,1.3703e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.7749,23.7711,23.8783,23.8133,23.8771,23.8531,23.7963,23.8229,23.8775,23.8029,23.7469,23.8202,23.8181,23.8018,23.8073,23.7968,23.7962,23.7651,23.797,23.8333,23.8055,23.8,23.8112,23.8009,23.8212,23.7946,23.8195,23.7773,23.7689,23.8093,23.8093,23.7687,23.6673
-49.9886,0.959539,0.418132,2,5,0,51.3363,0.278097,-0.0256335,0.278097,-0.0256335,3.26116e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7459,23.8191,23.8169,23.8005,23.8059,23.7954,23.7947,23.7635,23.7954,23.8315,23.8036,23.7981,23.8092,23.7988,23.819,23.7923,23.8171,23.7748,23.7662,23.8065,23.8064,23.7657,23.6643
-50.1017,0.940957,0.418132,1,3,0,51.8134,0.28,-0.173541,0.28,-0.173541,3.26228e+07,1.37045e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8543,23.7976,23.8243,23.879,23.8046,23.7487,23.8221,23.8202,23.804,23.8097,23.7994,23.7989,23.768,23.8001,23.8366,23.809,23.8038,23.8152,23.8052,23.8258,23.7996,23.8249,23.783,23.7752,23.8162,23.8169,23.7774,23.6771
-49.8498,0.99904,0.418132,2,7,0,50.1905,0.282876,-0.0960248,0.282876,-0.0960248,3.26198e+07,1.37039e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.8029,23.8085,23.7982,23.7977,23.7667,23.7988,23.8352,23.8075,23.8023,23.8136,23.8035,23.8241,23.7978,23.823,23.7811,23.7732,23.8142,23.8149,23.7755,23.6755
-51.1677,0.870194,0.418132,2,5,0,52.025,0.272236,0.304917,0.272236,0.304917,3.2633e+07,1.37067e+06,57571.6,23.8161,23.7569,23.7826,23.7819,23.7834,23.7741,23.7446,23.7769,23.7734,23.8808,23.8161,23.8801,23.8564,23.7999,23.8267,23.8816,23.8073,23.7516,23.8253,23.8235,23.8075,23.8134,23.8033,23.803,23.7724,23.8047,23.8414,23.8141,23.8091,23.8208,23.811,23.8318,23.8058,23.8314,23.7897,23.7821,23.8233,23.824,23.7844,23.6837
-50.9492,0.977305,0.418132,2,7,0,51.4518,0.274616,0.281274,0.274616,0.281274,3.26315e+07,1.37064e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7767,23.7732,23.8805,23.8158,23.8798,23.856,23.7995,23.8263,23.8812,23.8069,23.7512,23.8248,23.823,23.807,23.8128,23.8027,23.8024,23.7717,23.804,23.8407,23.8133,23.8083,23.82,23.8101,23.831,23.8049,23.8305,23.7889,23.7813,23.8225,23.8233,23.7838,23.6834
-51.0111,0.972978,0.418132,2,7,0,51.485,0.271233,0.301107,0.271233,0.301107,3.26311e+07,1.37063e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7445,23.7768,23.7732,23.8806,23.8158,23.8798,23.8561,23.7995,23.8264,23.8812,23.8069,23.7512,23.8248,23.823,23.807,23.8128,23.8027,23.8024,23.7717,23.8039,23.8406,23.8132,23.8081,23.8197,23.8099,23.8306,23.8045,23.83,23.7883,23.7805,23.8215,23.8221,23.7822,23.6811
-51.1174,0.930628,0.418132,2,7,0,52.0869,0.265379,0.330483,0.265379,0.330483,3.26299e+07,1.3706e+06,57571.6,23.8161,23.7568,23.7826,23.7818,23.7833,23.774,23.7445,23.7768,23.7732,23.8806,23.8158,23.8798,23.8561,23.7995,23.8263,23.8812,23.8068,23.7511,23.8247,23.8229,23.8068,23.8126,23.8025,23.8021,23.7714,23.8036,23.8402,23.8127,23.8076,23.8191,23.8092,23.8298,23.8036,23.8288,23.7869,23.7788,23.8195,23.8196,23.7788,23.6767
-50.1716,1,0.418132,2,7,0,51.2735,0.274874,0.115342,0.274874,0.115342,3.26117e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7819,23.7724,23.7425,23.7746,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.802,23.746,23.8192,23.8171,23.8006,23.8061,23.7955,23.7949,23.7637,23.7955,23.8316,23.8037,23.7982,23.8092,23.7988,23.819,23.7922,23.8169,23.7745,23.7658,23.806,23.8057,23.7645,23.6626
-49.8157,0.99447,0.418132,2,7,0,50.6358,0.285717,0.0579793,0.285717,0.0579793,3.26214e+07,1.37042e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8195,23.8033,23.8089,23.7986,23.7982,23.7672,23.7993,23.8358,23.8082,23.803,23.8144,23.8044,23.8251,23.7989,23.8242,23.7825,23.7748,23.816,23.8169,23.7781,23.6787
-49.8303,0.991095,0.418132,3,7,0,50.3798,0.283007,-0.086663,0.283007,-0.086663,3.26195e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8775,23.8536,23.7968,23.8235,23.8782,23.8036,23.7477,23.8211,23.8191,23.8028,23.8084,23.7981,23.7975,23.7666,23.7986,23.835,23.8073,23.8021,23.8134,23.8033,23.8238,23.7975,23.8228,23.7809,23.773,23.814,23.8146,23.7752,23.6752
-50.0067,0.992076,0.418132,2,3,0,50.0138,0.277682,-0.0565468,0.277682,-0.0565468,3.26119e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8764,23.8525,23.7956,23.8221,23.8767,23.802,23.746,23.8192,23.817,23.8006,23.8061,23.7955,23.7948,23.7637,23.7955,23.8317,23.8038,23.7983,23.8093,23.799,23.8191,23.7925,23.8172,23.7749,23.7664,23.8067,23.8066,23.7658,23.6644
-49.8002,0.992395,0.418132,3,7,0,50.9638,0.286427,-0.0344499,0.286427,-0.0344499,3.26215e+07,1.37043e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.7729,23.7432,23.7754,23.7716,23.8788,23.8139,23.8778,23.8539,23.7971,23.8238,23.8785,23.804,23.7481,23.8215,23.8196,23.8033,23.809,23.7987,23.7982,23.7673,23.7994,23.8359,23.8083,23.8031,23.8145,23.8045,23.8252,23.799,23.8244,23.7827,23.775,23.8163,23.8173,23.7785,23.6792
-49.7614,1,0.418132,2,3,0,49.8049,0.283953,-0.0323214,0.283953,-0.0323214,3.26186e+07,1.37037e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7751,23.7713,23.8785,23.8136,23.8774,23.8535,23.7966,23.8233,23.8779,23.8034,23.7474,23.8208,23.8188,23.8025,23.8081,23.7977,23.7972,23.7662,23.7982,23.8346,23.8069,23.8016,23.8129,23.8028,23.8233,23.797,23.8222,23.7803,23.7724,23.8134,23.8141,23.7747,23.6748
-49.7849,0.999242,0.418132,2,3,0,49.7853,0.282225,-0.039512,0.282225,-0.039512,3.26167e+07,1.37033e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8133,23.8771,23.8532,23.7963,23.823,23.8776,23.803,23.747,23.8203,23.8183,23.802,23.8075,23.7971,23.7965,23.7655,23.7975,23.8338,23.806,23.8007,23.8119,23.8018,23.8222,23.7958,23.8208,23.7788,23.7707,23.8115,23.812,23.7723,23.672
-49.9285,0.993714,0.418132,2,7,0,49.9774,0.289563,0.000720966,0.289563,0.000720966,3.26248e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7488,23.8223,23.8204,23.8043,23.81,23.7998,23.7993,23.7685,23.8007,23.8373,23.8098,23.8047,23.8163,23.8064,23.8272,23.8012,23.8268,23.7853,23.778,23.8196,23.8209,23.7829,23.6843
-50.7625,0.889239,0.418132,2,7,0,53.2455,0.268393,0.156855,0.268393,0.156855,3.26075e+07,1.37013e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8774,23.8124,23.876,23.852,23.795,23.8216,23.876,23.8013,23.7452,23.8183,23.8161,23.7996,23.8049,23.7943,23.7935,23.7622,23.7939,23.8299,23.8018,23.7961,23.8069,23.7964,23.8163,23.7893,23.8136,23.7709,23.7616,23.8013,23.8003,23.7578,23.6546
-50.1178,0.961194,0.418132,2,7,0,51.549,0.27596,0.181036,0.27596,0.181036,3.26189e+07,1.37037e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.797,23.8237,23.8783,23.8038,23.7478,23.8212,23.8192,23.8029,23.8085,23.7981,23.7976,23.7666,23.7986,23.8349,23.8072,23.8019,23.8131,23.8029,23.8234,23.7969,23.8219,23.7799,23.7716,23.8122,23.8124,23.772,23.6708
-49.8021,0.949958,0.418132,3,7,0,50.583,0.281639,-0.0454157,0.281639,-0.0454157,3.26162e+07,1.37031e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.7821,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7963,23.8229,23.8775,23.8029,23.7469,23.8202,23.8182,23.8018,23.8073,23.7969,23.7963,23.7653,23.7972,23.8335,23.8058,23.8004,23.8116,23.8014,23.8218,23.7954,23.8204,23.7784,23.7702,23.811,23.8114,23.7715,23.6711
-49.9545,0.977196,0.418132,1,3,0,52.0997,0.285282,0.108938,0.285282,0.108938,3.26234e+07,1.37047e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7434,23.7756,23.7719,23.8791,23.8143,23.8781,23.8543,23.7975,23.8243,23.879,23.8045,23.7487,23.8221,23.8202,23.804,23.8097,23.7994,23.799,23.7681,23.8003,23.8368,23.8092,23.8041,23.8156,23.8056,23.8263,23.8002,23.8256,23.7839,23.7764,23.8177,23.8187,23.7799,23.6806
-50.0148,0.991891,0.418132,1,1,0,50.0216,0.285975,0.114293,0.285975,0.114293,3.26246e+07,1.37049e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8792,23.8048,23.7489,23.8224,23.8205,23.8043,23.81,23.7998,23.7994,23.7686,23.8007,23.8373,23.8098,23.8047,23.8162,23.8063,23.827,23.801,23.8265,23.7849,23.7774,23.8188,23.8199,23.7813,23.6822
-50.0539,0.980209,0.418132,2,7,0,50.5166,0.291193,0.00361671,0.291193,0.00361671,3.26267e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7722,23.8794,23.8146,23.8785,23.8547,23.798,23.8247,23.8795,23.8051,23.7493,23.8228,23.8209,23.8048,23.8105,23.8004,23.8,23.7692,23.8015,23.8381,23.8107,23.8057,23.8173,23.8075,23.8284,23.8025,23.8282,23.7868,23.7797,23.8214,23.823,23.7853,23.6871
-49.7688,0.998543,0.418132,3,7,0,50.165,0.28331,0.0391597,0.28331,0.0391597,3.2618e+07,1.37035e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7473,23.8206,23.8186,23.8023,23.8079,23.7975,23.797,23.766,23.798,23.8343,23.8066,23.8013,23.8126,23.8025,23.823,23.7966,23.8218,23.7798,23.7719,23.8128,23.8134,23.7739,23.6739
-50.3646,0.971383,0.418132,2,7,0,50.6386,0.293939,0.0274671,0.293939,0.0274671,3.26301e+07,1.37061e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8236,23.8218,23.8058,23.8116,23.8015,23.8012,23.7705,23.8029,23.8396,23.8123,23.8074,23.8192,23.8095,23.8305,23.8048,23.8307,23.7895,23.7827,23.8247,23.8267,23.7896,23.6921
-49.9516,0.992171,0.418132,3,7,0,50.7014,0.278293,0.0982103,0.278293,0.0982103,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.8529,23.7961,23.8227,23.8772,23.8026,23.7466,23.8199,23.8178,23.8014,23.8069,23.7965,23.7958,23.7647,23.7966,23.8329,23.8051,23.7996,23.8108,23.8005,23.8208,23.7942,23.8191,23.7769,23.7685,23.809,23.8091,23.7687,23.6676
-50.3305,0.974061,0.418132,3,7,0,50.4667,0.28537,-0.164317,0.28537,-0.164317,3.26281e+07,1.37057e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.8789,23.8551,23.7985,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8055,23.8112,23.8011,23.8008,23.77,23.8023,23.8389,23.8115,23.8065,23.8181,23.8083,23.8292,23.8032,23.8289,23.7874,23.7801,23.8216,23.8229,23.7846,23.6856
-49.9449,0.856875,0.418132,3,7,0,51.7659,0.284189,0.116839,0.284189,0.116839,3.26227e+07,1.37045e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7825,23.7731,23.7434,23.7756,23.7718,23.8791,23.8142,23.878,23.8542,23.7974,23.8241,23.8789,23.8044,23.7485,23.8219,23.82,23.8038,23.8095,23.7992,23.7987,23.7678,23.8,23.8364,23.8089,23.8037,23.8152,23.8052,23.8258,23.7997,23.8251,23.7833,23.7757,23.8169,23.8178,23.7788,23.6793
-49.9666,0.940065,0.418132,3,7,0,50.8447,0.289326,-0.046825,0.289326,-0.046825,3.26252e+07,1.3705e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8792,23.8048,23.749,23.8224,23.8205,23.8044,23.8101,23.7999,23.7995,23.7687,23.8009,23.8375,23.81,23.8049,23.8165,23.8067,23.8275,23.8015,23.8271,23.7856,23.7783,23.8198,23.8212,23.7832,23.6846
-51.1052,0.962681,0.418132,3,11,0,51.5099,0.260286,-0.340898,0.260286,-0.340898,3.2626e+07,1.37052e+06,57571.6,23.816,23.7567,23.7824,23.7817,23.7831,23.7738,23.7442,23.7765,23.7729,23.8802,23.8154,23.8793,23.8556,23.7989,23.8257,23.8805,23.8061,23.7503,23.8238,23.8219,23.8058,23.8115,23.8013,23.8008,23.77,23.8021,23.8386,23.811,23.8057,23.817,23.8069,23.8274,23.8009,23.8259,23.7837,23.7751,23.8154,23.8149,23.773,23.6698
-53.6642,0.549459,0.418132,2,3,0,53.9995,0.252794,-0.204571,0.252794,-0.204571,3.25942e+07,1.36985e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.781,23.7714,23.7413,23.7732,23.7692,23.8761,23.8109,23.8743,23.8502,23.793,23.8194,23.8737,23.7987,23.7424,23.8153,23.8128,23.796,23.8011,23.7901,23.789,23.7574,23.7887,23.8242,23.7958,23.7896,23.7998,23.7886,23.8079,23.7801,23.8035,23.7598,23.749,23.7872,23.7844,23.7384,23.6314
-50.6519,0.966363,0.418132,2,3,0,53.63,0.265557,-0.250439,0.265557,-0.250439,3.26158e+07,1.37031e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7752,23.7715,23.8786,23.8137,23.8775,23.8536,23.7968,23.8234,23.878,23.8034,23.7475,23.8208,23.8187,23.8023,23.8079,23.7974,23.7968,23.7657,23.7976,23.8338,23.8059,23.8004,23.8115,23.8011,23.8213,23.7945,23.8192,23.7767,23.7678,23.8078,23.807,23.7649,23.6618
-50.8706,0.933656,0.418132,1,3,0,51.3622,0.266825,-0.175699,0.266825,-0.175699,3.26075e+07,1.37013e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7704,23.8775,23.8124,23.8761,23.8521,23.7951,23.8216,23.8761,23.8014,23.7453,23.8184,23.8162,23.7997,23.805,23.7944,23.7936,23.7623,23.794,23.83,23.8019,23.7962,23.807,23.7964,23.8163,23.7893,23.8136,23.7708,23.7615,23.8011,23.8,23.7573,23.6538
-50.0677,0.997661,0.418132,2,7,0,51.5116,0.276785,-0.0701182,0.276785,-0.0701182,3.26114e+07,1.37021e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.8221,23.8766,23.8019,23.7458,23.8191,23.8169,23.8005,23.8059,23.7954,23.7947,23.7635,23.7953,23.8314,23.8035,23.798,23.809,23.7986,23.8188,23.7921,23.8168,23.7745,23.7658,23.8061,23.8059,23.7649,23.6634
-50.5274,0.934156,0.418132,3,7,0,51.5128,0.295363,-0.0129035,0.295363,-0.0129035,3.26316e+07,1.37064e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.88,23.8152,23.8792,23.8554,23.7988,23.8256,23.8805,23.8061,23.7504,23.824,23.8222,23.8062,23.812,23.802,23.8017,23.7711,23.8035,23.8403,23.813,23.8081,23.82,23.8104,23.8315,23.8058,23.8318,23.7907,23.784,23.8262,23.8283,23.7916,23.6943
-49.8543,0.961358,0.418132,1,3,0,51.5162,0.287554,-0.0419201,0.287554,-0.0419201,3.2623e+07,1.37046e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7434,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8038,23.8094,23.7992,23.7987,23.7679,23.8,23.8365,23.809,23.8038,23.8153,23.8054,23.8261,23.8,23.8255,23.7838,23.7763,23.8177,23.8189,23.7804,23.6814
-50.6154,0.910584,0.418132,2,5,0,51.58,0.272765,0.266268,0.272765,0.266268,3.26268e+07,1.37054e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7726,23.8799,23.8151,23.8791,23.8553,23.7986,23.8254,23.8802,23.8058,23.75,23.8235,23.8217,23.8055,23.8113,23.8011,23.8007,23.7699,23.8021,23.8386,23.8111,23.8059,23.8174,23.8074,23.8281,23.8019,23.8272,23.7853,23.7774,23.8183,23.8187,23.7785,23.6775
-52.9912,0.646984,0.418132,2,7,0,53.4776,0.270337,0.375192,0.270337,0.375192,3.26454e+07,1.37093e+06,57571.6,23.8164,23.7573,23.7832,23.7826,23.7842,23.7752,23.7458,23.7783,23.7749,23.8825,23.8179,23.8822,23.8586,23.8023,23.8293,23.8845,23.8104,23.7549,23.8288,23.8273,23.8115,23.8176,23.8079,23.8078,23.7775,23.8101,23.8471,23.8201,23.8154,23.8275,23.818,23.8393,23.8137,23.8398,23.7986,23.7916,23.8334,23.8347,23.796,23.6959
-50.7521,0.941953,0.418132,3,7,0,53.2728,0.271012,-0.0751948,0.271012,-0.0751948,3.26048e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7944,23.8209,23.8753,23.8005,23.7444,23.8175,23.8152,23.7986,23.8039,23.7932,23.7924,23.761,23.7927,23.8286,23.8005,23.7947,23.8055,23.7948,23.8147,23.7876,23.8119,23.7692,23.7599,23.7995,23.7986,23.7562,23.6532
-49.9889,0.999289,0.418132,3,7,0,50.9822,0.288501,0.0731502,0.288501,0.0731502,3.26252e+07,1.3705e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8793,23.8144,23.8783,23.8545,23.7978,23.8245,23.8793,23.8048,23.749,23.8225,23.8206,23.8044,23.8101,23.7999,23.7995,23.7687,23.8009,23.8375,23.81,23.8049,23.8165,23.8067,23.8274,23.8014,23.827,23.7855,23.7782,23.8197,23.821,23.7829,23.6841
-50.0714,0.996165,0.418132,3,15,0,50.1695,0.281548,-0.160259,0.281548,-0.160259,3.26233e+07,1.37046e+06,57571.6,23.8158,23.7565,23.7821,23.7812,23.7826,23.7732,23.7435,23.7757,23.772,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8046,23.7488,23.8222,23.8203,23.8041,23.8098,23.7995,23.799,23.7682,23.8003,23.8368,23.8092,23.804,23.8155,23.8055,23.8261,23.7999,23.8253,23.7835,23.7758,23.8169,23.8176,23.7784,23.6785
-50.2584,0.985964,0.418132,3,7,0,50.6226,0.278835,-0.202238,0.278835,-0.202238,3.26248e+07,1.37049e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8795,23.8051,23.7492,23.8227,23.8208,23.8047,23.8104,23.8001,23.7997,23.7688,23.801,23.8375,23.81,23.8048,23.8163,23.8063,23.827,23.8008,23.8261,23.7843,23.7766,23.8176,23.8183,23.7788,23.6786
-50.0516,0.980309,0.418132,2,3,0,50.3993,0.27652,-0.151881,0.27652,-0.151881,3.26166e+07,1.37032e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8784,23.8135,23.8773,23.8534,23.7965,23.8232,23.8778,23.8032,23.7472,23.8205,23.8185,23.8021,23.8077,23.7973,23.7967,23.7656,23.7976,23.8338,23.8061,23.8007,23.8119,23.8016,23.822,23.7954,23.8204,23.7782,23.7699,23.8104,23.8105,23.7699,23.6687
-49.8493,0.956112,0.418132,3,7,0,50.5334,0.280305,-0.015279,0.280305,-0.015279,3.26141e+07,1.37027e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8528,23.7959,23.8225,23.877,23.8024,23.7464,23.8197,23.8176,23.8012,23.8067,23.7962,23.7956,23.7645,23.7964,23.8326,23.8048,23.7994,23.8105,23.8002,23.8205,23.794,23.8189,23.7767,23.7684,23.809,23.8092,23.7689,23.6681
-50.4137,0.986018,0.418132,3,7,0,50.8953,0.27027,0.188798,0.27027,0.188798,3.26131e+07,1.37025e+06,57571.6,23.8157,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7748,23.771,23.8781,23.8132,23.8769,23.8529,23.796,23.8227,23.8772,23.8026,23.7466,23.8198,23.8177,23.8013,23.8067,23.7962,23.7956,23.7644,23.7962,23.8324,23.8045,23.799,23.81,23.7996,23.8197,23.793,23.8176,23.7751,23.7663,23.8063,23.8058,23.7641,23.6616
-50.2765,0.943001,0.418132,3,7,0,51.681,0.29312,-0.0313298,0.29312,-0.0313298,3.26293e+07,1.37059e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8788,23.8551,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8055,23.8113,23.8012,23.8009,23.7702,23.8025,23.8392,23.8119,23.8069,23.8187,23.809,23.83,23.8042,23.8301,23.7888,23.7819,23.8239,23.8257,23.7885,23.6908
-49.7972,0.857625,0.418132,1,3,0,52.7629,0.283565,0.0664684,0.283565,0.0664684,3.26192e+07,1.37038e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8234,23.8781,23.8035,23.7476,23.821,23.819,23.8027,23.8083,23.7979,23.7974,23.7664,23.7985,23.8348,23.8072,23.8019,23.8132,23.8032,23.8237,23.7974,23.8226,23.7807,23.7728,23.8138,23.8145,23.7751,23.6752
-50.1521,0.985052,0.418132,2,7,0,50.4152,0.275095,0.11593,0.275095,0.11593,3.2612e+07,1.37023e+06,57571.6,23.8156,23.7561,23.7816,23.7807,23.7819,23.7724,23.7426,23.7746,23.7708,23.8779,23.8129,23.8765,23.8526,23.7957,23.8222,23.8768,23.8021,23.7461,23.8193,23.8172,23.8007,23.8062,23.7956,23.795,23.7638,23.7956,23.8318,23.8039,23.7984,23.8094,23.799,23.8191,23.7924,23.8171,23.7748,23.7661,23.8063,23.806,23.7649,23.6631
-50.2157,0.954202,0.418132,3,7,0,51.099,0.27832,0.19893,0.27832,0.19893,3.26237e+07,1.37047e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7978,23.8246,23.8793,23.8048,23.749,23.8225,23.8205,23.8044,23.81,23.7998,23.7993,23.7685,23.8006,23.8371,23.8095,23.8043,23.8157,23.8057,23.8263,23.8001,23.8254,23.7836,23.7757,23.8167,23.8173,23.7776,23.6772
-50.2277,0.998299,0.418132,2,3,0,50.266,0.27878,0.198511,0.27878,0.198511,3.26242e+07,1.37048e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7733,23.7437,23.7758,23.7722,23.8794,23.8146,23.8785,23.8546,23.7979,23.8247,23.8794,23.8049,23.7491,23.8226,23.8207,23.8045,23.8102,23.7999,23.7995,23.7686,23.8008,23.8373,23.8097,23.8045,23.816,23.806,23.8266,23.8004,23.8258,23.784,23.7761,23.8172,23.8178,23.7783,23.678
